"district_2001","round_id","outcome_id","estimate","std_error","relative_se","cv","n_households","n_fsu","n_sample_person_equiv","sum_person_weight","kish_effective_n","status","reason","uncertainty_requested","sample_support_ok","analysis_eligible","precision_ok","preferred_eligible","support_reason"
"pc2001__29__22","nss_2009_10_type1","mean_log_real_mpce",6.9666688044553,0.0734684904772864,0.0105457131003992,NA,127,16,574,1941533.235,37.3899135460878,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__29__23","nss_2009_10_type1","mean_log_real_mpce",6.95699983982943,0.0494075310604088,0.00710184450164083,NA,152,19,698,1577440.85,34.7199109029365,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__29__24","nss_2009_10_type1","mean_log_real_mpce",7.25141292157573,0.0728593735263986,0.0100476106262842,NA,159,20,622,1563546.215,40.2990859106028,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__29__25","nss_2009_10_type1","mean_log_real_mpce",7.25143326302064,0.0718184447991846,0.00990403444315339,NA,96,12,368,502946.875,21.3792451085907,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__29__26","nss_2009_10_type1","mean_log_real_mpce",7.10566178661077,0.0521511838932987,0.00733938448795402,NA,192,24,820,2512048.31,56.9769208511727,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__29__27","nss_2009_10_type1","mean_log_real_mpce",6.97816565965935,0.0862240566052635,0.0123562639253068,NA,96,12,413,863267,22.9216213802395,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__30__01","nss_2009_10_type1","mean_log_real_mpce",7.38997461251934,0.0664086390871047,0.008986314915697,NA,223,28,989,610438.17,60.3226489112673,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__30__02","nss_2009_10_type1","mean_log_real_mpce",7.24848349249474,0.0954652739773006,0.0131703788904462,NA,221,28,913,807876.725,19.5447352352594,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__31__01","nss_2009_10_type1","mean_log_real_mpce",7.43559828974565,0.0748047735494034,0.0100603570330804,NA,183,23,1053,58033.315,64.9438272876493,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__32__01","nss_2009_10_type1","mean_log_real_mpce",6.99486364929462,0.064773939497445,0.00926021474399676,NA,192,24,910,1078564.92,84.8431123494531,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__32__02","nss_2009_10_type1","mean_log_real_mpce",7.19957640709899,0.0433505713161228,0.00602126692806231,NA,384,48,1778,2141912.03,155.786586600513,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__32__03","nss_2009_10_type1","mean_log_real_mpce",7.02693156429579,0.0515862987082388,0.0073412268550261,NA,128,16,504,796504.605,45.2828782349642,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__32__04","nss_2009_10_type1","mean_log_real_mpce",7.13241550451756,0.0643067198805329,0.00901612081346102,NA,440,55,1898,2748655.37,202.997589087699,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__32__05","nss_2009_10_type1","mean_log_real_mpce",7.09543641672505,0.0709927549759755,0.0100054106338878,NA,384,48,1889,3862466.76,137.561326252584,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__32__06","nss_2009_10_type1","mean_log_real_mpce",7.29440243114834,0.0460481862964269,0.00631281132773719,NA,351,44,1541,2651122.69,132.681583746219,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__32__07","nss_2009_10_type1","mean_log_real_mpce",7.36222657457844,0.0453029873862224,0.00615343563897535,NA,447,56,1742,3094177.115,161.985051527933,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__32__08","nss_2009_10_type1","mean_log_real_mpce",7.61459691990174,0.0462308541904791,0.00607134621527356,NA,431,55,1732,3349791.235,224.359014023876,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__32__09","nss_2009_10_type1","mean_log_real_mpce",7.50987781331279,0.0795012390053081,0.0105862227031678,NA,160,20,570,1017558.06,48.0332703720183,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__32__10","nss_2009_10_type1","mean_log_real_mpce",7.6125921549658,0.0643625496502755,0.00845474817776635,NA,256,32,954,1739619.76,136.834154051155,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__32__11","nss_2009_10_type1","mean_log_real_mpce",7.30576787239803,0.0413508346668578,0.00566002580277505,NA,288,36,1068,1879450.87,139.189119512143,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__32__12","nss_2009_10_type1","mean_log_real_mpce",7.32281208841319,0.0677176533739093,0.00924749297896886,NA,192,24,711,1177312.18,70.0370240088613,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__32__13","nss_2009_10_type1","mean_log_real_mpce",7.31250953442156,0.0337759532120215,0.00461892775018355,NA,320,40,1221,2366190.885,154.337604356268,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__32__14","nss_2009_10_type1","mean_log_real_mpce",7.65855535061192,0.0489374233207909,0.00638990267490602,NA,479,60,1798,3357136.96,231.939707271535,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__33__01","nss_2009_10_type1","mean_log_real_mpce",7.41321278763768,0.0626968795406772,0.00845745041141014,NA,288,36,1101,3211088.615,110.92115259309,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__33__02","nss_2009_10_type1","mean_log_real_mpce",7.65875705277505,0.0935280929851288,0.0122119153722522,NA,351,44,1285,4277845.57000001,155.067673177855,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__33__03","nss_2009_10_type1","mean_log_real_mpce",7.4105410732884,0.0696648752715036,0.00940078120916346,NA,320,40,1230,4030979.92,116.721640074615,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__33__04","nss_2009_10_type1","mean_log_real_mpce",7.06747087311976,0.0418283167171301,0.00591842788857028,NA,319,40,1268,3210561.995,118.789333547457,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__33__05","nss_2009_10_type1","mean_log_real_mpce",6.56823415581703,0.0389871703756475,0.00593571566584898,NA,288,36,1152,2835463.93,93.3240409378836,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__33__06","nss_2009_10_type1","mean_log_real_mpce",6.879676602104,0.0969313511519061,0.014089521464172,NA,224,28,901,2337747.145,62.4700710651735,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__33__07","nss_2009_10_type1","mean_log_real_mpce",6.80170429938791,0.0635882071248094,0.00934886380322822,NA,224,28,874,2776164.29,67.5560657504676,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__33__08","nss_2009_10_type1","mean_log_real_mpce",6.96606662580821,0.041029311479158,0.00588988215058849,NA,320,40,1138,3078574.23,119.097196218036,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__33__09","nss_2009_10_type1","mean_log_real_mpce",7.15857408232108,0.0669753816541045,0.00935596682857664,NA,160,20,525,1471549.08,55.6300694469385,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__33__10","nss_2009_10_type1","mean_log_real_mpce",7.22571458360145,0.0853739309567295,0.0118152924487888,NA,288,36,870,2703629.36,87.595394724926,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__33__11","nss_2009_10_type1","mean_log_real_mpce",6.90661329092911,0.106460102519177,0.0154142266310172,NA,128,16,518,810722.715,33.4333868725124,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__33__12","nss_2009_10_type1","mean_log_real_mpce",7.40226642155609,0.0416779563696538,0.00563043181589408,NA,440,55,1376,5155298.415,157.469838807394,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__33__13","nss_2009_10_type1","mean_log_real_mpce",6.92435313678875,0.0613064136500756,0.00885373874483056,NA,224,28,821,1849743.425,53.289630095579,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__33__14","nss_2009_10_type1","mean_log_real_mpce",7.20809643066429,0.0462909849929397,0.00642208181289184,NA,128,16,479,1021577.42,53.5713384488223,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__33__15","nss_2009_10_type1","mean_log_real_mpce",7.1331039678425,0.0763773971535318,0.0107074560384731,NA,256,32,911,2063084.415,88.4355346713688,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__33__16","nss_2009_10_type1","mean_log_real_mpce",6.97241088003012,0.0712300843569943,0.0102159906498061,NA,96,12,304,422307.3,24.403457433034,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__33__17","nss_2009_10_type1","mean_log_real_mpce",6.9824608974136,0.083541018520174,0.0119644090740442,NA,96,12,341,721048.61,23.7514946604466,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__33__18","nss_2009_10_type1","mean_log_real_mpce",6.90968026625044,0.0846753094377733,0.0122545915548886,NA,256,32,961,2233328.045,87.5440243809342,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__33__19","nss_2009_10_type1","mean_log_real_mpce",7.04880285663707,0.0521006680483695,0.00739142079981881,NA,160,20,609,1384074.355,45.0232454829242,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__33__20","nss_2009_10_type1","mean_log_real_mpce",7.0838274511422,0.061190797375009,0.00863809823108305,NA,128,16,471,981831.92,45.8920913371857,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__33__21","nss_2009_10_type1","mean_log_real_mpce",7.2871072584787,0.0642556064466811,0.00881771108445239,NA,224,28,794,1951611.4,80.3818876387791,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__33__22","nss_2009_10_type1","mean_log_real_mpce",7.15105381199541,0.0608946212821625,0.00851547518493231,NA,160,20,580,1266935.24,62.1767006600896,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__33__23","nss_2009_10_type1","mean_log_real_mpce",7.00622216741553,0.0618450836635166,0.00882716565157541,NA,160,20,542,1303439.385,31.345498305728,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__33__24","nss_2009_10_type1","mean_log_real_mpce",7.12253283148462,0.0712064538574943,0.00999735003575295,NA,256,32,950,2867452.985,82.3864922750914,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__33__25","nss_2009_10_type1","mean_log_real_mpce",7.08280411381574,0.0606499017098093,0.00856297883369461,NA,128,16,443,1181337.785,41.5824645951751,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__33__26","nss_2009_10_type1","mean_log_real_mpce",6.8540601603298,0.0502005688133521,0.00732420895630665,NA,184,23,651,1743734.115,67.3005846241462,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__33__27","nss_2009_10_type1","mean_log_real_mpce",6.96175819461051,0.056238836225019,0.00807825188018691,NA,160,20,611,1092762.1,36.8033207698702,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__33__28","nss_2009_10_type1","mean_log_real_mpce",7.05836925197371,0.0319852366165685,0.00453153348524867,NA,192,24,731,1944587.15,63.0483489609774,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__33__29","nss_2009_10_type1","mean_log_real_mpce",7.00255761374577,0.0502477373831978,0.00717562641463503,NA,288,36,1086,2679944.83,96.1332795332572,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__33__30","nss_2009_10_type1","mean_log_real_mpce",7.14098252706634,0.0494978342139598,0.00693151594004733,NA,192,24,705,1381113.125,66.2588380051401,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__34__01","nss_2009_10_type1","mean_log_real_mpce",6.97737233773005,0.215524946292126,0.0308891278636053,NA,32,4,95,26792.5,13.3974834260541,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"thin_household_sample;low_kish_effective_n"
"pc2001__34__02","nss_2009_10_type1","mean_log_real_mpce",7.28945517379401,0.0404405632938411,0.00554781699450285,NA,416,52,1632,830692.865,180.324340597275,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__34__03","nss_2009_10_type1","mean_log_real_mpce",7.0020750551293,0.139586370395529,0.0199350005957557,NA,32,4,164,31546.125,16.7155492375142,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"thin_household_sample;low_kish_effective_n"
"pc2001__34__04","nss_2009_10_type1","mean_log_real_mpce",7.02449952783514,0.0766931529380353,0.0109179526077456,NA,96,12,355,196334.93,29.0145992388254,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__35__01","nss_2009_10_type1","mean_log_real_mpce",7.66508838231649,0.0312427490340515,0.00407598027259922,NA,512,64,1984,316231.385,235.711317875089,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__35__02","nss_2009_10_type1","mean_log_real_mpce",7.40004234523111,0.095652942362221,0.0129259993253773,NA,48,6,264,35689.72,18.4376974485695,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"thin_household_sample;low_kish_effective_n"
"pc2001__01__01","nss_2009_10_type1","weighted_median_real_mpce",1218.17360942719,185.93025895646,0.15263034555796,NA,143,18,805,384134.24,46.3271771564076,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__01__02","nss_2009_10_type1","weighted_median_real_mpce",1207.8932392967,62.0963729563173,0.0514088256611761,NA,295,37,1733,794673.145,118.666247011974,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__01__03","nss_2009_10_type1","weighted_median_real_mpce",1102.48241078778,47.6220252017082,0.0431952698163047,NA,432,54,2241,857098.080000001,150.371710282053,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__01__04","nss_2009_10_type1","weighted_median_real_mpce",1001.02831702205,69.7913137737533,0.0697196199018374,NA,168,21,1049,550226.4,63.8695657771218,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__01__05","nss_2009_10_type1","weighted_median_real_mpce",1190.97856842941,39.6873422511936,0.0333233051401847,NA,192,24,1247,728609.7,51.5492905923542,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__01__06","nss_2009_10_type1","weighted_median_real_mpce",1301.79377281544,33.2425552258608,0.0255359611637762,NA,372,47,2213,1055886.115,145.253255958912,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__01__09","nss_2009_10_type1","weighted_median_real_mpce",971.215056229272,NA,NA,NA,64,8,270,400387.125,7.47277973935809,"point_estimate_only","uncertainty_not_requested_thin_support",FALSE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__01__10","nss_2009_10_type1","weighted_median_real_mpce",1048.63336248149,55.1592391161574,0.0526010721093485,NA,224,28,1131,788575.73,86.7694571299773,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__01__12","nss_2009_10_type1","weighted_median_real_mpce",1168.42200865047,NA,NA,NA,24,3,107,465053.61,14.9607768619328,"point_estimate_only","uncertainty_not_requested_thin_support",FALSE,FALSE,FALSE,NA,FALSE,"thin_household_sample;low_kish_effective_n"
"pc2001__01__13","nss_2009_10_type1","weighted_median_real_mpce",1558.20533837788,98.4751154076984,0.0631977782274914,NA,671,84,3117,1650702.01,265.722898837781,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__01__14","nss_2009_10_type1","weighted_median_real_mpce",1308.01594725848,134.023692102653,0.102463347166033,NA,128,16,604,617664.055,60.6819800055133,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__02__01","nss_2009_10_type1","weighted_median_real_mpce",890.130629510966,88.3586931607237,0.0992648609443623,NA,160,20,775,525448.2,66.8886599465032,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__02__02","nss_2009_10_type1","weighted_median_real_mpce",1173.02540456544,67.9286960342666,0.0579089726189106,NA,350,44,1487,1391690.6,197.944334817702,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__02__03","nss_2009_10_type1","weighted_median_real_mpce",1351.55948517471,128.097453796039,0.0947775182677072,NA,64,8,233,31217.345,31.6415788802839,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__02__04","nss_2009_10_type1","weighted_median_real_mpce",1062.40526825738,66.5340470688297,0.0626258632715205,NA,128,16,575,421311.9,32.2813293055908,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__02__05","nss_2009_10_type1","weighted_median_real_mpce",1172.12562501769,56.9607810726132,0.0485961400867365,NA,256,32,1060,839466.165,120.945575844317,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__02__06","nss_2009_10_type1","weighted_median_real_mpce",1706.97115941128,95.9528361423914,0.056212335875367,NA,160,20,677,402167.945,88.6822197431721,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__02__07","nss_2009_10_type1","weighted_median_real_mpce",1380.61637764672,136.889846074528,0.0991512546793474,NA,160,20,711,505238.43,77.8900924765949,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__02__08","nss_2009_10_type1","weighted_median_real_mpce",1488.50482395269,172.749141287499,0.11605547963813,NA,128,16,569,349922.535,75.8376580765869,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__02__09","nss_2009_10_type1","weighted_median_real_mpce",1292.4368180483,86.7105543612896,0.067090749157263,NA,189,24,850,529163.005,115.3069060004,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__02__10","nss_2009_10_type1","weighted_median_real_mpce",1005.90519920137,76.8862475682273,0.0764348843502057,NA,160,20,797,449088.96,75.6576314888637,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__02__11","nss_2009_10_type1","weighted_median_real_mpce",1617.86066676517,134.811913631378,0.0833272706363074,NA,222,28,882,672258.695,92.5314584633054,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__02__12","nss_2009_10_type1","weighted_median_real_mpce",1162.69540963201,215.721107839314,0.185535356940636,NA,64,8,239,83538.49,33.3834293909437,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__03__01","nss_2009_10_type1","weighted_median_real_mpce",1172.84154796182,61.0518573580416,0.0520546509152394,NA,224,28,1100,2098134.18,118.732679446752,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__03__02","nss_2009_10_type1","weighted_median_real_mpce",1014.37778933516,45.4313252562111,0.0447873817170105,NA,320,40,1531,2788815.005,124.290412175661,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__03__03","nss_2009_10_type1","weighted_median_real_mpce",1309.47505495331,145.425254168121,0.111056146978918,NA,128,16,592,795993.605,75.988596253712,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__03__04","nss_2009_10_type1","weighted_median_real_mpce",1282.20999911924,118.546174840219,0.0924545705630507,NA,254,32,1157,2130372.205,114.881908310682,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__03__05","nss_2009_10_type1","weighted_median_real_mpce",1286.24331355632,117.182108214872,0.0911041534520218,NA,160,20,717,1443678.415,78.4314824306194,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__03__06","nss_2009_10_type1","weighted_median_real_mpce",1118.94954379047,53.9279975813802,0.0481952004723088,NA,96,12,414,575351.79,57.6163335225428,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__03__07","nss_2009_10_type1","weighted_median_real_mpce",1149.01786317165,106.309813611308,0.0925223332193109,NA,88,11,396,473940.44,43.9875959629027,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__03__08","nss_2009_10_type1","weighted_median_real_mpce",1521.52511178991,88.6776750952984,0.0582820976191308,NA,95,12,444,438839.115,52.789390731719,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__03__09","nss_2009_10_type1","weighted_median_real_mpce",1205.69261233167,87.7548925255635,0.0727838021300103,NA,350,44,1597,2802149.375,132.023724249173,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__03__10","nss_2009_10_type1","weighted_median_real_mpce",1642.53799163935,221.665388627515,0.134952975064084,NA,128,16,657,689230.835,35.6132454044116,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__03__11","nss_2009_10_type1","weighted_median_real_mpce",1162.76066817679,90.2759917028931,0.0776393579294748,NA,224,28,1096,1605404.965,58.3355628210958,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__03__12","nss_2009_10_type1","weighted_median_real_mpce",1222.50350143631,134.392415612615,0.10993213144561,NA,128,16,599,628624.395,27.6480745249895,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__03__13","nss_2009_10_type1","weighted_median_real_mpce",1179.77337520099,66.2057215517634,0.0561173212952737,NA,128,16,628,631921.14,42.5109410098145,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__03__14","nss_2009_10_type1","weighted_median_real_mpce",1128.98002043687,143.992201809017,0.127541851230722,NA,152,19,705,1078329.075,64.131976444425,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__03__15","nss_2009_10_type1","weighted_median_real_mpce",983.274943276849,76.2110950524735,0.0775074108961766,NA,96,12,465,694872.765,28.9685414904741,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__03__16","nss_2009_10_type1","weighted_median_real_mpce",1236.43708948558,105.576365670175,0.0853875757755699,NA,224,28,1133,1746389.615,99.5544880356356,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__03__17","nss_2009_10_type1","weighted_median_real_mpce",1532.20636876461,162.924929315971,0.106333541380157,NA,192,24,927,1770157.725,78.0088725826214,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__04__01","nss_2009_10_type1","weighted_median_real_mpce",2266.93087705226,336.566972340494,0.148468123023733,NA,305,39,1129,818364.52,120.583603581184,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__05__01","nss_2009_10_type1","weighted_median_real_mpce",1015.84092592078,42.8515874791531,0.0421833639359544,NA,96,12,431,298027.755,34.3759428359861,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__05__02","nss_2009_10_type1","weighted_median_real_mpce",1318.26123063456,104.035651498677,0.078918843307406,NA,96,12,383,328257.41,37.7030979020567,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__05__03","nss_2009_10_type1","weighted_median_real_mpce",1056.38741706502,109.364189358725,0.103526592225581,NA,96,12,404,245189.59,22.7339626795042,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__05__04","nss_2009_10_type1","weighted_median_real_mpce",1127.12508273346,63.1506991860929,0.0560281198187359,NA,120,15,557,647934.84,43.7853307152589,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__05__06","nss_2009_10_type1","weighted_median_real_mpce",1070.79016988333,84.0712691819111,0.0785132993806539,NA,160,20,749,645523.275,56.0698776287734,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__05__07","nss_2009_10_type1","weighted_median_real_mpce",1106.07553472901,76.0572932191396,0.0687632000085543,NA,96,12,434,449636.01,38.3916031800677,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
