"target_unit_2001","outcome_id","estimate","std_error","n_sample_people","n_fsu","sum_person_weight","kish_effective_n","preferred_eligible","support_reason","status","analysis_eligible"
"pc2001__20__12","regular_salaried_share_employed_age15plus",0.242842380697954,0.0753312936626655,212,20,406207.515,117.272679788208,TRUE,,"estimated",TRUE
"pc2001__20__13","regular_salaried_share_employed_age15plus",0.240656437640774,0.0564399534232758,231,16,401366.99,100.609777727743,TRUE,,"estimated",TRUE
"pc2001__20__14","regular_salaried_share_employed_age15plus",0.129224759316666,0.0267839448008215,582,28,1151451.245,279.089348058556,TRUE,,"estimated",TRUE
"pc2001__20__15","regular_salaried_share_employed_age15plus",0.0283848069328466,0.0121265295320413,166,11,114353.605,61.9701403021794,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__20__16","regular_salaried_share_employed_age15plus",0.0281398592513055,0.0146886846634709,337,16,583016.42,178.660075700738,TRUE,,"estimated",TRUE
"pc2001__20__17","regular_salaried_share_employed_age15plus",0.0379050204018203,0.0142590673882396,302,24,569979.775000001,170.025451694718,TRUE,,"estimated",TRUE
"pc2001__20__18","regular_salaried_share_employed_age15plus",0.200242672429784,0.0297436845704258,216,15,536290.835,111.711922086897,TRUE,,"estimated",TRUE
"pc2001__21__01","regular_salaried_share_employed_age15plus",0.0488109206939081,0.0129168799891041,477,20,691112.859999999,209.072075956963,TRUE,,"estimated",TRUE
"pc2001__21__02","regular_salaried_share_employed_age15plus",0.0723188715965556,0.011788113463469,233,12,201713.67,115.890694090007,TRUE,,"estimated",TRUE
"pc2001__21__03","regular_salaried_share_employed_age15plus",0.0977423545884218,0.044185131531656,225,11,429883.495,116.469557395409,TRUE,,"estimated",TRUE
"pc2001__21__04","regular_salaried_share_employed_age15plus",0.0227615667807211,0.012081654063646,238,12,155775.085,118.461559386462,TRUE,,"estimated",TRUE
"pc2001__21__05","regular_salaried_share_employed_age15plus",0.133465342775842,0.0285552826196224,424,24,776525.26,193.031774120415,TRUE,,"estimated",TRUE
"pc2001__21__06","regular_salaried_share_employed_age15plus",0.0834663942454046,0.0175163639967144,420,19,760200.084999999,213.887919486541,TRUE,,"estimated",TRUE
"pc2001__21__07","regular_salaried_share_employed_age15plus",0.0370327658526864,0.0120468572010428,526,24,1201505.585,241.603823528516,TRUE,,"estimated",TRUE
"pc2001__21__08","regular_salaried_share_employed_age15plus",0.0675711380619291,0.0177957483991308,441,24,828903.31,242.156344108635,TRUE,,"estimated",TRUE
"pc2001__21__09","regular_salaried_share_employed_age15plus",0.0799457840601733,0.0268285886963606,307,20,413601.61,197.109728074258,TRUE,,"estimated",TRUE
"pc2001__21__10","regular_salaried_share_employed_age15plus",0.0840349693125284,0.0305462397061135,308,20,385594.655,192.28863448238,TRUE,,"estimated",TRUE
"pc2001__21__11","regular_salaried_share_employed_age15plus",0.0891102629172689,0.0213744181074127,228,16,317675.025,121.206418466611,TRUE,,"estimated",TRUE
"pc2001__21__12","regular_salaried_share_employed_age15plus",0.218061894821712,0.056866945605556,358,24,820705.974999999,189.672231119142,TRUE,,"estimated",TRUE
"pc2001__21__13","regular_salaried_share_employed_age15plus",0.152507436247354,0.0353458717123157,312,20,498112.464999999,151.297604892183,TRUE,,"estimated",TRUE
"pc2001__21__14","regular_salaried_share_employed_age15plus",0.068190058254353,0.0300680022434678,220,16,323653.925,119.549539436042,TRUE,,"estimated",TRUE
"pc2001__21__15","regular_salaried_share_employed_age15plus",0.175472106162408,0.052016680757575,257,16,473675.769999999,138.564891141202,TRUE,,"estimated",TRUE
"pc2001__21__16","regular_salaried_share_employed_age15plus",0.0728326680723825,0.0255484679287335,259,16,277393.655,121.517871921665,TRUE,,"estimated",TRUE
"pc2001__21__17","regular_salaried_share_employed_age15plus",0.238731344422611,0.0589241881917519,270,20,566730.649999999,112.050500244433,TRUE,,"estimated",TRUE
"pc2001__21__18","regular_salaried_share_employed_age15plus",0.0818861477239325,0.0348395145536984,341,20,502115.39,174.052741919523,TRUE,,"estimated",TRUE
"pc2001__21__19","regular_salaried_share_employed_age15plus",0.0977231264625894,0.022987096280004,548,28,1240048.23,294.734306492219,TRUE,,"estimated",TRUE
"pc2001__21__20","regular_salaried_share_employed_age15plus",0.0306216769759,0.0138459432689382,232,12,263738.495,116.920107323855,TRUE,,"estimated",TRUE
"pc2001__21__21","regular_salaried_share_employed_age15plus",0.0496871851514691,0.0233902477947765,270,12,461754.775000001,130.198824121475,TRUE,,"estimated",TRUE
"pc2001__21__22","regular_salaried_share_employed_age15plus",0.037108133400146,0.0206855790890388,290,12,261507.36,158.532233349685,TRUE,,"estimated",TRUE
"pc2001__21__23","regular_salaried_share_employed_age15plus",0.0419394732259199,0.0146031044117819,247,12,282198.585,97.2848544289802,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__21__24","regular_salaried_share_employed_age15plus",0.0582816033103984,0.011295288430271,392,20,701319.844999999,196.056285291211,TRUE,,"estimated",TRUE
"pc2001__21__25","regular_salaried_share_employed_age15plus",0.0654708858062623,0.0417091499850778,203,12,188591.69,67.175183393787,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__21__26","regular_salaried_share_employed_age15plus",0.0331746844930839,0.0126164369737045,381,20,686717.910000001,176.735215074497,TRUE,,"estimated",TRUE
"pc2001__21__27","regular_salaried_share_employed_age15plus",0.0309738404358972,0.0131913809345229,262,12,479369.034999999,148.763300409528,TRUE,,"estimated",TRUE
"pc2001__21__28","regular_salaried_share_employed_age15plus",0.0192248967257453,0.0110829399848779,311,16,448259.104999999,124.867279248707,TRUE,,"estimated",TRUE
"pc2001__21__29","regular_salaried_share_employed_age15plus",0.193945961486581,0.0216758900832856,241,16,405354.045000001,112.965400000285,TRUE,,"estimated",TRUE
"pc2001__21__30","regular_salaried_share_employed_age15plus",0.0226836031539316,0.0110270159517052,170,12,168907.91,68.2407047276959,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__22__01","regular_salaried_share_employed_age15plus",0.0963752986906786,0.0338556980427851,253,12,249968.045,148.797352435999,TRUE,,"estimated",TRUE
"pc2001__22__02","regular_salaried_share_employed_age15plus",0.0439006922207909,0.0132786444442188,347,16,1051872.48,171.830467388821,TRUE,,"estimated",TRUE
"pc2001__22__03","regular_salaried_share_employed_age15plus",0.0171928360680694,0.00958003789181307,293,12,363657.28,104.820126696144,TRUE,,"estimated",TRUE
"pc2001__22__04","regular_salaried_share_employed_age15plus",0.0321175886935428,0.0174659681255638,364,16,811118.799999999,153.294208236379,TRUE,,"estimated",TRUE
"pc2001__22__05","regular_salaried_share_employed_age15plus",0.0802183340216354,0.0178337119648873,288,16,304033.24,112.052739236457,TRUE,,"estimated",TRUE
"pc2001__22__06","regular_salaried_share_employed_age15plus",0.0493891671081821,0.0139970149629444,371,16,795017.355000001,163.82117714743,TRUE,,"estimated",TRUE
"pc2001__22__07","regular_salaried_share_employed_age15plus",0.0536048901537951,0.0159677527589294,417,20,1074974.78,182.81898184361,TRUE,,"estimated",TRUE
"pc2001__22__08","regular_salaried_share_employed_age15plus",0.0690355630255444,0.0210154227105056,273,12,329781.84,138.030148473011,TRUE,,"estimated",TRUE
"pc2001__22__09","regular_salaried_share_employed_age15plus",0.0232697043748621,0.00255473633333655,317,12,743510.519999999,174.412334409425,TRUE,,"estimated",TRUE
"pc2001__22__10","regular_salaried_share_employed_age15plus",0.13828248592572,0.0298639497412526,442,20,1432384.07,223.076717197291,TRUE,,"estimated",TRUE
"pc2001__22__11","regular_salaried_share_employed_age15plus",0.170602456414273,0.026979671996241,584,24,1720231.415,278.832033469576,TRUE,,"estimated",TRUE
"pc2001__22__12","regular_salaried_share_employed_age15plus",0.0598912735051518,0.0265870512484845,244,12,417987.355,111.555846438963,TRUE,,"estimated",TRUE
"pc2001__22__13","regular_salaried_share_employed_age15plus",0.109879428747716,0.0495907332813189,292,12,381065.96,117.791959868354,TRUE,,"estimated",TRUE
"pc2001__22__14","regular_salaried_share_employed_age15plus",0.0469372669855131,0.0171840879189116,267,12,428178.850000001,116.565706313412,TRUE,,"estimated",TRUE
"pc2001__22__15","regular_salaried_share_employed_age15plus",0.0655053039393117,0.0132016168134848,364,16,689320.67,182.242090856203,TRUE,,"estimated",TRUE
"pc2001__22__16","regular_salaried_share_employed_age15plus",0.0884505948107722,0.0286920306758721,240,12,376987.12,114.731066721821,TRUE,,"estimated",TRUE
"pc2001__23__01","regular_salaried_share_employed_age15plus",0.0431821368244237,0.0171731162608101,195,12,210302.585,81.6559000617349,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__23__02","regular_salaried_share_employed_age15plus",0.0920663131946739,0.0441115197706529,229,16,395203.4,103.196283812153,TRUE,,"estimated",TRUE
"pc2001__23__03","regular_salaried_share_employed_age15plus",0.01141444487659,0.0107643711656028,254,16,390082.045,127.721800437856,TRUE,,"estimated",TRUE
"pc2001__23__04","regular_salaried_share_employed_age15plus",0.173230349253958,0.057372661588475,271,16,604626.790000001,68.7367608471752,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__23__05","regular_salaried_share_employed_age15plus",0.0723938196036435,0.0235607727611624,203,12,200648.62,78.55345910503,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__23__06","regular_salaried_share_employed_age15plus",0.0550269535763895,0.0208682985748079,329,16,517118.759999999,173.760533858202,TRUE,,"estimated",TRUE
"pc2001__23__07","regular_salaried_share_employed_age15plus",0.0605185310428188,0.0217092920772938,405,20,630448.465000001,182.807562038676,TRUE,,"estimated",TRUE
"pc2001__23__08","regular_salaried_share_employed_age15plus",0.0220233139815202,0.00884722424437194,305,16,492888.355,180.403762872418,TRUE,,"estimated",TRUE
"pc2001__23__09","regular_salaried_share_employed_age15plus",0.0059662002533804,0.00408521791090543,391,16,679930.245000001,180.258509631027,TRUE,,"estimated",TRUE
"pc2001__23__10","regular_salaried_share_employed_age15plus",0.0114467920545144,0.00249952528334905,206,12,319107.745,93.5517238393521,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__23__11","regular_salaried_share_employed_age15plus",0.058156017415078,0.0192093034705601,428,20,886385.920000001,218.800177638623,TRUE,,"estimated",TRUE
"pc2001__23__12","regular_salaried_share_employed_age15plus",0.0380752955884784,0.012488965823403,260,12,534407.67,125.720423704627,TRUE,,"estimated",TRUE
"pc2001__23__13","regular_salaried_share_employed_age15plus",0.0658150999734626,0.0205542322441857,356,20,729295.785000002,165.623253560938,TRUE,,"estimated",TRUE
"pc2001__23__14","regular_salaried_share_employed_age15plus",0.0609338541954972,0.0159997562447118,321,16,851691.735,150.455474349429,TRUE,,"estimated",TRUE
"pc2001__23__15","regular_salaried_share_employed_age15plus",0.0701950659726538,0.0233899903287373,244,12,232811.235,117.108441876082,TRUE,,"estimated",TRUE
"pc2001__23__16","regular_salaried_share_employed_age15plus",0.0439295020810156,0.0205306970304934,370,20,654721.17,171.79811157368,TRUE,,"estimated",TRUE
"pc2001__23__17","regular_salaried_share_employed_age15plus",0.074428043825236,0.0237826192339097,320,16,657825.095,152.985119217139,TRUE,,"estimated",TRUE
"pc2001__23__18","regular_salaried_share_employed_age15plus",0.0259527992868173,0.0155705060839066,294,12,363362.73,163.356885374658,TRUE,,"estimated",TRUE
"pc2001__23__19","regular_salaried_share_employed_age15plus",0.0601393120192872,0.0169900279258224,252,12,540971.269999999,165.796561013969,TRUE,,"estimated",TRUE
"pc2001__23__20","regular_salaried_share_employed_age15plus",0.0435933843824864,0.0163004065226001,304,16,473336.615,172.77848553125,TRUE,,"estimated",TRUE
"pc2001__23__21","regular_salaried_share_employed_age15plus",0.160321415603506,0.0433329350774664,421,20,757377.044999998,174.708457490331,TRUE,,"estimated",TRUE
"pc2001__23__22","regular_salaried_share_employed_age15plus",0.0830330085560363,0.0153237010510066,369,16,651251.905,170.621222145425,TRUE,,"estimated",TRUE
"pc2001__23__23","regular_salaried_share_employed_age15plus",0.149113694501161,0.0353267444666596,377,16,664918.305,164.261988828313,TRUE,,"estimated",TRUE
"pc2001__23__24","regular_salaried_share_employed_age15plus",0.0265683561632484,0.00801480985372292,394,16,621527.350000002,174.762809612194,TRUE,,"estimated",TRUE
"pc2001__23__25","regular_salaried_share_employed_age15plus",0.135467146526864,0.0657355211634588,326,16,760110.275000001,174.55389810717,TRUE,,"estimated",TRUE
"pc2001__23__26","regular_salaried_share_employed_age15plus",0.360182325898542,0.0492899887636599,396,24,819046.560000002,241.410813725018,TRUE,,"estimated",TRUE
"pc2001__23__27","regular_salaried_share_employed_age15plus",0.0602245071405156,0.0264137867887787,381,16,607299.615000002,181.513567448057,TRUE,,"estimated",TRUE
"pc2001__23__28","regular_salaried_share_employed_age15plus",0.0379017053348345,0.0213874659155636,251,11,412557.69,91.3878430587151,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__23__29","regular_salaried_share_employed_age15plus",0.0635522967143267,0.0243904415232369,393,19,726925.735,180.007469629492,TRUE,,"estimated",TRUE
"pc2001__23__30","regular_salaried_share_employed_age15plus",0.117823732205016,0.0432114683427138,333,16,502828.834999998,163.735212241744,TRUE,,"estimated",TRUE
"pc2001__23__31","regular_salaried_share_employed_age15plus",0.0450523728154572,0.0225940746419764,225,12,437985.81,111.90532756716,TRUE,,"estimated",TRUE
"pc2001__23__32","regular_salaried_share_employed_age15plus",0.415338998927469,0.0695349665429294,370,24,613203.119999999,171.662667127989,TRUE,,"estimated",TRUE
"pc2001__23__33","regular_salaried_share_employed_age15plus",0.0867432821715058,0.0325903762601453,230,12,423948.565,103.891789326134,TRUE,,"estimated",TRUE
"pc2001__23__34","regular_salaried_share_employed_age15plus",0.0479615661819448,0.022221426487257,228,12,494942.24,122.965411716063,TRUE,,"estimated",TRUE
"pc2001__23__35","regular_salaried_share_employed_age15plus",0.0508308027598091,0.0173775825368935,330,15,625276.570000001,218.444550390044,TRUE,,"estimated",TRUE
"pc2001__23__36","regular_salaried_share_employed_age15plus",0.0156905262423376,0.00604690321905225,279,12,223848.77,128.07195631208,TRUE,,"estimated",TRUE
"pc2001__23__37","regular_salaried_share_employed_age15plus",0.124370594907075,0.0279592829277589,198,12,373623.645,97.8550138071944,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__23__38","regular_salaried_share_employed_age15plus",0.0805661904413741,0.0258161130392045,231,12,560426.275000001,130.306320854181,TRUE,,"estimated",TRUE
"pc2001__23__39","regular_salaried_share_employed_age15plus",0.198536422155478,0.0466295183517003,270,16,726594.765,144.802866883994,TRUE,,"estimated",TRUE
"pc2001__23__40","regular_salaried_share_employed_age15plus",0.0869430581903601,0.0307453282584382,248,12,427095.225000001,92.8014793824792,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__23__41","regular_salaried_share_employed_age15plus",0.021076711686528,0.0161775625721709,261,12,370386.525,131.383368487847,TRUE,,"estimated",TRUE
"pc2001__23__42","regular_salaried_share_employed_age15plus",0.0512640230383645,0.0225730952295457,246,12,505716.455,106.968769740428,TRUE,,"estimated",TRUE
"pc2001__23__43","regular_salaried_share_employed_age15plus",0.0953754732928534,0.0317370490418935,376,20,856092.58,187.856786768398,TRUE,,"estimated",TRUE
"pc2001__23__44","regular_salaried_share_employed_age15plus",0.0589386750265549,0.017730543102401,348,16,606544.004999998,198.720472767815,TRUE,,"estimated",TRUE
"pc2001__23__45","regular_salaried_share_employed_age15plus",0.0733551524584688,0.0225747283244677,320,16,727105.229999999,141.213119683523,TRUE,,"estimated",TRUE
"pc2001__24__01","regular_salaried_share_employed_age15plus",0.272934052625856,0.0511962796518452,322,20,620884.159999998,145.80560742951,TRUE,,"estimated",TRUE
"pc2001__24__02","regular_salaried_share_employed_age15plus",0.0779790574229747,0.0261174637092294,405,20,1149577.245,199.738030802565,TRUE,,"estimated",TRUE
"pc2001__24__03","regular_salaried_share_employed_age15plus",0.0934841973001422,0.0260988663152707,220,12,584980.42,112.215007473142,TRUE,,"estimated",TRUE
"pc2001__24__04","regular_salaried_share_employed_age15plus",0.0890476139798738,0.0176528340251734,349,20,727758.635000001,157.799418125525,TRUE,,"estimated",TRUE
"pc2001__24__05","regular_salaried_share_employed_age15plus",0.0457613355551025,0.0145706666123732,338,16,858523.02,141.645681486878,TRUE,,"estimated",TRUE
"pc2001__24__06","regular_salaried_share_employed_age15plus",0.284768936408504,0.0682328489278758,286,16,652618.934999999,119.806253766482,TRUE,,"estimated",TRUE
"pc2001__24__07","regular_salaried_share_employed_age15plus",0.2674168442194,0.0443255501559389,1059,63,2344406.77000001,343.615837054037,TRUE,,"estimated",TRUE
"pc2001__24__08","regular_salaried_share_employed_age15plus",0.137049881074653,0.0401907882365255,441,20,739959.999999999,192.714439125147,TRUE,,"estimated",TRUE
"pc2001__24__09","regular_salaried_share_employed_age15plus",0.224879355789224,0.0413357933829445,557,28,1580762.755,246.333099038089,TRUE,,"estimated",TRUE
"pc2001__24__10","regular_salaried_share_employed_age15plus",0.0996267177025926,0.0201735626263485,378,20,573776.205000001,220.568429438527,TRUE,,"estimated",TRUE
"pc2001__24__11","regular_salaried_share_employed_age15plus",0.104173021745326,0.0239178152281169,241,12,183449.08,135.019875494137,TRUE,,"estimated",TRUE
"pc2001__24__12","regular_salaried_share_employed_age15plus",0.11273232693936,0.0297584598647729,336,19,794843.790000002,145.50682683337,TRUE,,"estimated",TRUE
"pc2001__24__13","regular_salaried_share_employed_age15plus",0.0191594611436189,0.00876837961612288,264,12,658641.175,141.89045725386,TRUE,,"estimated",TRUE
"pc2001__24__14","regular_salaried_share_employed_age15plus",0.0992227986337332,0.022681593749509,420,24,946368.640000001,217.069180603319,TRUE,,"estimated",TRUE
"pc2001__24__15","regular_salaried_share_employed_age15plus",0.0367357784980743,0.0166986227122675,401,20,771171.625,175.181716621104,TRUE,,"estimated",TRUE
"pc2001__24__16","regular_salaried_share_employed_age15plus",0.101876618450223,0.0572930547090843,413,20,912371.664999999,164.944508043338,TRUE,,"estimated",TRUE
"pc2001__24__17","regular_salaried_share_employed_age15plus",0.217160302577939,0.0592658069743208,239,15,703193.369999999,120.871720592841,TRUE,,"estimated",TRUE
"pc2001__24__18","regular_salaried_share_employed_age15plus",0.064934274525186,0.0270502400933509,418,16,1002849.735,215.704674167488,TRUE,,"estimated",TRUE
"pc2001__24__19","regular_salaried_share_employed_age15plus",0.246452840608882,0.0352545705717373,620,36,1657284.915,332.981842251352,TRUE,,"estimated",TRUE
"pc2001__24__20","regular_salaried_share_employed_age15plus",0.100314899781132,0.0352081763609638,227,12,265379.67,96.0579771990309,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__24__21","regular_salaried_share_employed_age15plus",0.25606602369653,0.0575038524330626,190,12,488983.83,86.3219098221857,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__24__22","regular_salaried_share_employed_age15plus",0.470460248510346,0.0365392409074271,935,48,2495928.665,382.706421881267,TRUE,,"estimated",TRUE
"pc2001__24__23","regular_salaried_share_employed_age15plus",0.00022039354608528,0.000229683207100931,201,8,134395.95,115.431333181089,TRUE,,"estimated",TRUE
"pc2001__24__24","regular_salaried_share_employed_age15plus",0.284830764251542,0.0640875494654253,209,12,487749.49,122.096658356119,TRUE,,"estimated",TRUE
"pc2001__24__25","regular_salaried_share_employed_age15plus",0.416862907493492,0.0964381921585631,228,16,499458.59,106.384252396778,TRUE,,"estimated",TRUE
"pc2001__25__01","regular_salaried_share_employed_age15plus",0.0811843618691356,0.0230701457611616,193,12,15440.72,99.47329880864,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__25__02","regular_salaried_share_employed_age15plus",0.622779840050035,0.0631769378791512,310,20,47486.725,166.060945218934,TRUE,,"estimated",TRUE
"pc2001__26__01","regular_salaried_share_employed_age15plus",0.377694360501344,0.0345027263626429,573,32,75120.3300000001,274.789103804571,TRUE,,"estimated",TRUE
"pc2001__27__01","regular_salaried_share_employed_age15plus",0.121816222557033,0.0343764449520326,346,16,598644.035,176.014183158158,TRUE,,"estimated",TRUE
"pc2001__27__02","regular_salaried_share_employed_age15plus",0.125797999894326,0.0356048170430837,319,16,810514.675,163.108489056736,TRUE,,"estimated",TRUE
"pc2001__27__03","regular_salaried_share_employed_age15plus",0.103705596174803,0.0193283037127806,708,36,1662826.9,353.450136186963,TRUE,,"estimated",TRUE
"pc2001__27__04","regular_salaried_share_employed_age15plus",0.113612150050429,0.0269571490864971,532,24,1294366.315,298.464601489601,TRUE,,"estimated",TRUE
"pc2001__27__05","regular_salaried_share_employed_age15plus",0.0821158721240554,0.021344058632437,336,16,781674.46,155.178385554673,TRUE,,"estimated",TRUE
"pc2001__27__06","regular_salaried_share_employed_age15plus",0.0616055567258697,0.0202440315472654,258,12,503592.235,109.488922514541,TRUE,,"estimated",TRUE
"pc2001__27__07","regular_salaried_share_employed_age15plus",0.146635145366467,0.0290739127683233,501,28,1123496.38,217.089500342849,TRUE,,"estimated",TRUE
"pc2001__27__08","regular_salaried_share_employed_age15plus",0.125331277993263,0.0439840402000223,219,12,698693.785,96.3338582280601,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__27__09","regular_salaried_share_employed_age15plus",0.285180230149412,0.0349218104638424,754,44,1691631.09499999,386.842462644849,TRUE,,"estimated",TRUE
"pc2001__27__10","regular_salaried_share_employed_age15plus",0.0907193726387099,0.039556302347361,247,12,659489.844999999,124.761914290503,TRUE,,"estimated",TRUE
"pc2001__27__11","regular_salaried_share_employed_age15plus",0.0848662923621746,0.02189674265154,327,16,554747.105,207.46445039126,TRUE,,"estimated",TRUE
"pc2001__27__12","regular_salaried_share_employed_age15plus",0.0618604052234135,0.0248773354313049,273,12,620293.624999998,134.410981451029,TRUE,,"estimated",TRUE
"pc2001__27__13","regular_salaried_share_employed_age15plus",0.161054488334453,0.0250018616055936,387,20,1030680.155,189.862564182893,TRUE,,"estimated",TRUE
"pc2001__27__14","regular_salaried_share_employed_age15plus",0.0666807123071076,0.014723281879789,539,28,1211574.04,238.575309288074,TRUE,,"estimated",TRUE
"pc2001__27__15","regular_salaried_share_employed_age15plus",0.106886765147243,0.0225746844468307,685,28,1474817.39,339.423415320258,TRUE,,"estimated",TRUE
"pc2001__27__16","regular_salaried_share_employed_age15plus",0.0572215217929805,0.0292058276275966,230,12,491460.54,101.923063782328,TRUE,,"estimated",TRUE
"pc2001__27__17","regular_salaried_share_employed_age15plus",0.0650949660333441,0.0286947719776017,372,16,644259.034999999,161.5437921612,TRUE,,"estimated",TRUE
"pc2001__27__18","regular_salaried_share_employed_age15plus",0.126129393944502,0.0535641920593768,381,16,788483.729999999,184.884549714943,TRUE,,"estimated",TRUE
"pc2001__27__19","regular_salaried_share_employed_age15plus",0.148705269550339,0.0241046185230553,498,28,1118483.195,234.726066908253,TRUE,,"estimated",TRUE
"pc2001__27__20","regular_salaried_share_employed_age15plus",0.16646981307723,0.0284791077173502,875,48,1679361.46999999,435.069163851537,TRUE,,"estimated",TRUE
"pc2001__27__21","regular_salaried_share_employed_age15plus",0.49851273934691,0.030463160478584,1546,96,3411429.59,745.314641724096,TRUE,,"estimated",TRUE
"pc2001__27__22","regular_salaried_share_employed_age15plus",0.590752236622757,0.0277487950495346,1752,116,4034542.13499999,1043.62404675534,TRUE,,"estimated",TRUE
"pc2001__27__24","regular_salaried_share_employed_age15plus",0.236713396050614,0.0278667016343888,432,24,1010985.58,265.597476157355,TRUE,,"estimated",TRUE
"pc2001__27__25","regular_salaried_share_employed_age15plus",0.374977276223364,0.0293565970705455,1313,76,3310189.2,573.900153557389,TRUE,,"estimated",TRUE
"pc2001__27__26","regular_salaried_share_employed_age15plus",0.14825056947661,0.0211307534896337,843,36,2111537.555,414.851273740236,TRUE,,"estimated",TRUE
"pc2001__27__27","regular_salaried_share_employed_age15plus",0.0801984508553124,0.0272887621966868,398,20,890932.92,193.030526022251,TRUE,,"estimated",TRUE
"pc2001__27__28","regular_salaried_share_employed_age15plus",0.0773758842890023,0.0190997765623776,484,24,1065977.155,247.485257283866,TRUE,,"estimated",TRUE
"pc2001__27__29","regular_salaried_share_employed_age15plus",0.0801616700626932,0.0288561865649257,317,16,685033.444999999,175.179463195517,TRUE,,"estimated",TRUE
"pc2001__27__30","regular_salaried_share_employed_age15plus",0.149628093807508,0.0292884244752542,885,40,1932298.425,523.814914524916,TRUE,,"estimated",TRUE
"pc2001__27__31","regular_salaried_share_employed_age15plus",0.136091378463837,0.0313792410178573,545,28,1361007.34,340.006001287557,TRUE,,"estimated",TRUE
"pc2001__27__32","regular_salaried_share_employed_age15plus",0.0982705607390611,0.0427228943841695,256,16,650495.525000001,153.167230644458,TRUE,,"estimated",TRUE
"pc2001__27__33","regular_salaried_share_employed_age15plus",0.0944754209747132,0.0316234475955586,165,12,334759.715,87.0890367486182,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__27__34","regular_salaried_share_employed_age15plus",0.157792645857354,0.0284206202642652,655,36,1494670.355,324.220678185845,TRUE,,"estimated",TRUE
"pc2001__27__35","regular_salaried_share_employed_age15plus",0.0818071810715372,0.0149309145800456,522,28,1110672.545,281.162484604418,TRUE,,"estimated",TRUE
"pc2001__28__01","regular_salaried_share_employed_age15plus",0.124190959213275,0.025136562458625,556,32,1152413.315,281.65106298564,TRUE,,"estimated",TRUE
"pc2001__28__02","regular_salaried_share_employed_age15plus",0.0713148404582978,0.0190598366492614,573,28,1203023.865,288.47049804319,TRUE,,"estimated",TRUE
"pc2001__28__03","regular_salaried_share_employed_age15plus",0.127288547237666,0.0203330769791309,633,40,1538751.83,301.096682087856,TRUE,,"estimated",TRUE
"pc2001__28__04","regular_salaried_share_employed_age15plus",0.126466869565806,0.0265025730423593,627,32,1324010.87,297.191682880975,TRUE,,"estimated",TRUE
"pc2001__28__05","regular_salaried_share_employed_age15plus",0.565262908260152,0.050329917208749,551,44,1297180.24,271.901012352951,TRUE,,"estimated",TRUE
"pc2001__28__06","regular_salaried_share_employed_age15plus",0.245403087526923,0.0397093840658403,697,44,1356576.025,358.054951419787,TRUE,,"estimated",TRUE
"pc2001__28__07","regular_salaried_share_employed_age15plus",0.0982067540000285,0.0176770925897652,854,40,1745505.915,432.777322940276,TRUE,,"estimated",TRUE
"pc2001__28__08","regular_salaried_share_employed_age15plus",0.0998625354482565,0.0242938561769275,624,36,1779033.19,316.236940024301,TRUE,,"estimated",TRUE
"pc2001__28__09","regular_salaried_share_employed_age15plus",0.107991203029202,0.0199055135249867,625,36,1665536.96,319.058405057378,TRUE,,"estimated",TRUE
"pc2001__28__10","regular_salaried_share_employed_age15plus",0.0731969556886349,0.0158702000086272,484,28,1529543.94,241.238220640498,TRUE,,"estimated",TRUE
"pc2001__28__11","regular_salaried_share_employed_age15plus",0.100357755940159,0.0230441151201019,540,28,1104234.635,291.684172631491,TRUE,,"estimated",TRUE
"pc2001__28__12","regular_salaried_share_employed_age15plus",0.0748349953788559,0.0185603844237609,476,28,981445.239999999,209.921142048126,TRUE,,"estimated",TRUE
"pc2001__28__13","regular_salaried_share_employed_age15plus",0.223764657705939,0.0252741118870659,741,48,1582761.32,418.98147960015,TRUE,,"estimated",TRUE
"pc2001__28__14","regular_salaried_share_employed_age15plus",0.1665675018392,0.0257156875951406,737,48,2158913.99,332.002505169607,TRUE,,"estimated",TRUE
"pc2001__28__15","regular_salaried_share_employed_age15plus",0.140697838191784,0.0177540905198402,651,44,1738188.185,339.342867873974,TRUE,,"estimated",TRUE
"pc2001__28__16","regular_salaried_share_employed_age15plus",0.162538752926534,0.0186466122051876,768,48,2070627.49,402.93932519205,TRUE,,"estimated",TRUE
"pc2001__28__17","regular_salaried_share_employed_age15plus",0.0949009720561822,0.0123406198361739,873,52,2464076.71000001,436.535537293272,TRUE,,"estimated",TRUE
