"target_unit_2001","outcome_id","estimate","std_error","n_sample_people","n_fsu","sum_person_weight","kish_effective_n","preferred_eligible","support_reason","status","analysis_eligible"
"pc2001__05__12","unemployment_rate_age15plus",0.00991832605671248,0.00609783032945163,353,24,474164.690000001,141.340059505303,TRUE,,"estimated",TRUE
"pc2001__05__13","unemployment_rate_age15plus",0.0094203465345294,0.00595915995725214,334,23,530698.63,110.379059692992,TRUE,,"estimated",TRUE
"pc2001__06__01","unemployment_rate_age15plus",0.0136521615891176,0.0110394153729406,156,12,172834.535,50.5511868999947,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__06__02","unemployment_rate_age15plus",0.0327408634631635,0.0198976919412857,241,16,375046.92,148.065334522376,TRUE,,"estimated",TRUE
"pc2001__06__03","unemployment_rate_age15plus",0.0455201071345403,0.0271833879512668,270,20,357837.91,155.532690118562,TRUE,,"estimated",TRUE
"pc2001__06__04","unemployment_rate_age15plus",0.0118704122450932,0.0074771857925532,195,12,346414.675,80.3453194004826,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__06__05","unemployment_rate_age15plus",0.00706457788795503,0.00462400239174101,203,12,351946.01,87.8294724688498,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__06__06","unemployment_rate_age15plus",0.00911457988644578,0.00595247990428914,319,20,506193.38,100.635387853142,TRUE,,"estimated",TRUE
"pc2001__06__07","unemployment_rate_age15plus",0.00989679444936086,0.00586278941139489,254,16,576079.965,134.999967079449,TRUE,,"estimated",TRUE
"pc2001__06__08","unemployment_rate_age15plus",0.032871963981647,0.0116568812927405,329,20,586268.895000001,142.510287408062,TRUE,,"estimated",TRUE
"pc2001__06__09","unemployment_rate_age15plus",0.0103870356073238,0.00470833380518864,352,20,651665.234999998,127.27456664998,TRUE,,"estimated",TRUE
"pc2001__06__10","unemployment_rate_age15plus",0.0331262665726515,0.0332108142701587,181,12,318600.95,64.0765086008373,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__06__11","unemployment_rate_age15plus",0.0501633587675683,0.0327978796398269,271,16,519823.644999999,91.9808453138847,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__06__12","unemployment_rate_age15plus",0.0125528029122017,0.00525081851416337,362,24,570994.785,102.197360427912,TRUE,,"estimated",TRUE
"pc2001__06__13","unemployment_rate_age15plus",0.00818542329096433,0.00568540149241148,307,20,584637.45,135.405669439906,TRUE,,"estimated",TRUE
"pc2001__06__14","unemployment_rate_age15plus",0.015240649167875,0.00895656670106725,192,16,241323.71,69.9229671285228,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__06__15","unemployment_rate_age15plus",0.0613747457858014,0.0372030667248862,179,12,347981.645,94.7729227908104,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__06__16","unemployment_rate_age15plus",0.00763100988580025,0.00755297801804787,178,12,331487.58,68.2163647196837,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__06__17","unemployment_rate_age15plus",0.00216568761384836,0.00214626539534093,142,12,295730.555,71.2431954545098,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__06__18","unemployment_rate_age15plus",0.00801408060085536,0.00628552363593913,197,16,606261.059999999,33.5922871251654,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__06__19","unemployment_rate_age15plus",0.0218463748725962,0.0102072401047715,365,28,727598.290000001,169.483144173011,TRUE,,"estimated",TRUE
"pc2001__07__01","unemployment_rate_age15plus",0.0308215551431254,0.011878685242781,982,98,3073328.7,499.636792039079,TRUE,,"estimated",TRUE
"pc2001__07__02","unemployment_rate_age15plus",0,0,9,1,30671.96,6.56385638349917,FALSE,"too_few_psus;low_kish_effective_n","estimated",FALSE
"pc2001__07__03","unemployment_rate_age15plus",0.00954440317704468,0.00941612125375614,114,12,350285.915,54.5108481122809,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__07__04","unemployment_rate_age15plus",0,0,15,2,22723.27,7.51116019075266,FALSE,"too_few_psus;low_kish_effective_n","estimated",FALSE
"pc2001__07__07","unemployment_rate_age15plus",0,0,21,2,71272.43,15.8601174570021,FALSE,"too_few_psus;low_kish_effective_n","estimated",FALSE
"pc2001__07__08","unemployment_rate_age15plus",0.0337238612068559,0.0291843791810766,43,5,126218.05,14.375274423634,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__07__09","unemployment_rate_age15plus",0,0,53,6,305149.835,28.5938473442857,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__08__01","unemployment_rate_age15plus",0.0004472762201823,0.00045793131196489,309,20,924350.505,101.967318443984,TRUE,,"estimated",TRUE
"pc2001__08__02","unemployment_rate_age15plus",0.000999377406953157,0.00102934985478447,184,12,681424.25,64.8630573177316,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__08__03","unemployment_rate_age15plus",0,0,284,16,746093.755000001,81.8411029179259,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__08__04","unemployment_rate_age15plus",0.0210488870787432,0.0200109113739799,277,20,790801.905000001,134.281291292966,TRUE,,"estimated",TRUE
"pc2001__08__05","unemployment_rate_age15plus",0.028249203128656,0.0135517220653984,256,16,638252.34,136.91529894755,TRUE,,"estimated",TRUE
"pc2001__08__06","unemployment_rate_age15plus",0.00769957822660557,0.00782657056081291,260,16,1391343.095,94.0186863166619,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__08__07","unemployment_rate_age15plus",0.00173630687412746,0.00105121632106566,270,16,1003241.435,100.757723191215,TRUE,,"estimated",TRUE
"pc2001__08__08","unemployment_rate_age15plus",0.0437659402855796,0.0295402246379034,178,12,399043.98,86.4493668521095,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__08__09","unemployment_rate_age15plus",0.021866872836291,0.0210715438708329,170,12,449118.86,81.3350910748145,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__08__10","unemployment_rate_age15plus",0.0049153745168941,0.00372677975299414,173,12,446685.19,46.2379964145349,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__08__11","unemployment_rate_age15plus",0.00105468461753224,0.00108281188353266,180,12,612268.34,64.7995709034095,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__08__12","unemployment_rate_age15plus",0.0154811804130622,0.006367560523672,707,48,1968875.705,211.641487947977,TRUE,,"estimated",TRUE
"pc2001__08__13","unemployment_rate_age15plus",0.00555882844048141,0.00357070706970704,336,20,834219.845000001,97.8999836918124,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__08__14","unemployment_rate_age15plus",0.00533921284430926,0.00532376700208324,330,20,1157808.31,102.452326410131,TRUE,,"estimated",TRUE
"pc2001__08__15","unemployment_rate_age15plus",0.000182040356506775,0.000189569969538155,334,20,1132990.53,130.321032618999,TRUE,,"estimated",TRUE
"pc2001__08__16","unemployment_rate_age15plus",0,0,176,12,216437.395,97.7068009283448,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__08__17","unemployment_rate_age15plus",0.00139990079654967,0.00139844511903007,289,16,858810.854999999,105.818410192207,TRUE,,"estimated",TRUE
"pc2001__08__18","unemployment_rate_age15plus",0,0,260,16,660969.769999999,86.8958582830371,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__08__19","unemployment_rate_age15plus",0.00407427373574048,0.00320421001588091,175,12,362891.67,68.0090576751112,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__08__20","unemployment_rate_age15plus",0.00703558943257778,0.00689253377692669,212,16,634275.215,103.749565182875,TRUE,,"estimated",TRUE
"pc2001__08__21","unemployment_rate_age15plus",0.0054628924241193,0.00340163901877139,365,20,899268.119999999,157.533812610862,TRUE,,"estimated",TRUE
"pc2001__08__22","unemployment_rate_age15plus",0.0103006980472511,0.0101846626534492,196,11,599521.02,95.7101933179592,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__08__23","unemployment_rate_age15plus",0.000360163867091246,0.000358409931029485,160,12,415088.835,56.3252554823221,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__08__24","unemployment_rate_age15plus",0.010494773072785,0.00555057469806921,284,16,1138234.235,152.281122114664,TRUE,,"estimated",TRUE
"pc2001__08__25","unemployment_rate_age15plus",0.0087921745682139,0.00603848631435621,222,12,525830.665,115.102256908697,TRUE,,"estimated",TRUE
"pc2001__08__26","unemployment_rate_age15plus",0.00593892769570959,0.00447336536542562,322,20,1258482.235,117.50295595426,TRUE,,"estimated",TRUE
"pc2001__08__27","unemployment_rate_age15plus",0,0,178,12,573655,80.6752622866392,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__08__28","unemployment_rate_age15plus",0.00595263749580597,0.00636170482264839,266,16,753840.630000001,108.533740562615,TRUE,,"estimated",TRUE
"pc2001__08__29","unemployment_rate_age15plus",0.011731453559501,0.00827836307308572,270,16,937864.6,133.364302968728,TRUE,,"estimated",TRUE
"pc2001__08__30","unemployment_rate_age15plus",0.0085658617771656,0.00639557957124447,194,16,678151.265,99.9204517393651,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__08__31","unemployment_rate_age15plus",0,0,175,12,433103.06,61.9519060599454,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__08__32","unemployment_rate_age15plus",0.000453807704689866,0.000467686586149341,185,12,505720.81,75.1244433456962,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__01","unemployment_rate_age15plus",0.0117493333714344,0.00537887300753077,296,20,956053.39,109.629035978701,TRUE,,"estimated",TRUE
"pc2001__09__02","unemployment_rate_age15plus",0.00238410224693874,0.00195642509518367,323,24,990525.890000001,117.289772489592,TRUE,,"estimated",TRUE
"pc2001__09__03","unemployment_rate_age15plus",0,0,234,20,618998.85,68.6051933192746,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__04","unemployment_rate_age15plus",0,0,340,24,1168606.91,120.797907121989,TRUE,,"estimated",TRUE
"pc2001__09__05","unemployment_rate_age15plus",0.00336060112416411,0.00287773872396408,158,12,515507.475,57.3395024711537,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__06","unemployment_rate_age15plus",0,0,154,12,407828.285,53.2103723574659,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__07","unemployment_rate_age15plus",0.010041045391508,0.00987543249127008,228,20,753588.865,91.7424348728637,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__08","unemployment_rate_age15plus",0.00572015844057814,0.0058305811245293,161,12,353683.385,69.6346454560299,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__09","unemployment_rate_age15plus",0,0,328,20,1570567.885,133.834033752532,TRUE,,"estimated",TRUE
"pc2001__09__10","unemployment_rate_age15plus",0,0,149,12,566516.36,56.057290629038,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__11","unemployment_rate_age15plus",0.0330828183402925,0.0137497716030111,261,20,856916.109999997,103.019727442094,TRUE,,"estimated",TRUE
"pc2001__09__12","unemployment_rate_age15plus",0.0581266347991566,0.0284179272019788,203,16,1095891.5,84.9604401703819,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__13","unemployment_rate_age15plus",0.00876215434247792,0.00760306987258684,183,12,477250.21,94.224230974425,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__14","unemployment_rate_age15plus",0.0164904747582096,0.00967603268303862,192,16,561830.095,56.8284065087933,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__15","unemployment_rate_age15plus",0.0251129835969653,0.0200067152465502,247,20,951499.844999999,93.4105353551811,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__16","unemployment_rate_age15plus",0.00344749661811575,0.00346173240216509,254,16,876778.235,104.08031548239,TRUE,,"estimated",TRUE
"pc2001__09__17","unemployment_rate_age15plus",0.0102515670643614,0.00459311309375439,222,16,977094.52,88.8061509510725,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__18","unemployment_rate_age15plus",0,0,138,12,459408.39,48.1477909632516,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__19","unemployment_rate_age15plus",0,0,300,24,918492.125,89.9962629014518,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__20","unemployment_rate_age15plus",0,0,289,24,1101083.95,143.153552521354,TRUE,,"estimated",TRUE
"pc2001__09__21","unemployment_rate_age15plus",0.0176583337383972,0.00690407930169036,149,12,547135.995,44.2857696903897,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__22","unemployment_rate_age15plus",0.00389707822144715,0.00214977304063639,173,12,944556.355,52.2607204370475,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__23","unemployment_rate_age15plus",0.002431391111023,0.00214130870096301,215,20,913715.604999999,70.8783331097748,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__24","unemployment_rate_age15plus",0.00351532317849551,0.00352126100469249,221,20,1141448.395,92.86197033166,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__25","unemployment_rate_age15plus",0,0,228,20,1070951.29,65.8303033724107,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__26","unemployment_rate_age15plus",0.00665747739124119,0.00496664370833688,232,16,1304252.27,63.6415752850905,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__27","unemployment_rate_age15plus",0.0102205742380145,0.00567815731047147,340,24,1534358.015,94.046107437727,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__28","unemployment_rate_age15plus",0.0428380029759716,0.0212839273570165,254,20,1023185.185,84.2886894291183,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__29","unemployment_rate_age15plus",0.000698665609397903,0.000681808209186489,124,11,438135.205,43.3569113312417,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__30","unemployment_rate_age15plus",0.00136437517623969,0.0013274911599772,158,12,395785.565,55.0991402319158,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__31","unemployment_rate_age15plus",0.00618393522050658,0.00492821375590548,153,12,461266.96,53.5810356241499,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__32","unemployment_rate_age15plus",0.00518555727605833,0.0052144227877337,135,12,365920.17,45.7734423281803,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__33","unemployment_rate_age15plus",0,0,159,12,466570.775,39.3930000925115,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__34","unemployment_rate_age15plus",0.0440943925441822,0.01956860653331,321,24,1121439.42,137.485789112109,TRUE,,"estimated",TRUE
"pc2001__09__35","unemployment_rate_age15plus",0.0230954671137419,0.0164337059197787,204,12,647956.585,104.776538144661,TRUE,,"estimated",TRUE
"pc2001__09__36","unemployment_rate_age15plus",0.021658773731908,0.0104626995485329,253,16,820799.47,133.576838757636,TRUE,,"estimated",TRUE
"pc2001__09__37","unemployment_rate_age15plus",0.00675018989829329,0.00677207690385745,204,12,435700.335,96.1689344089971,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__38","unemployment_rate_age15plus",0.0120332267904714,0.00701838896062874,234,12,558479.46,136.998965336887,TRUE,,"estimated",TRUE
"pc2001__09__39","unemployment_rate_age15plus",0.0148711140465759,0.0099353606705652,220,12,293983.355,127.716432842459,TRUE,,"estimated",TRUE
"pc2001__09__40","unemployment_rate_age15plus",0,0,166,12,507942.425,56.5653809721225,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__41","unemployment_rate_age15plus",0.00527622326352037,0.0055057379913382,204,12,332564.585,60.6760722668205,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__42","unemployment_rate_age15plus",0.0192517253984362,0.0197108098460011,201,12,1141824.67,60.233418068674,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__43","unemployment_rate_age15plus",0.0178548678171437,0.00924897749679318,286,20,873924.980000001,117.567247636765,TRUE,,"estimated",TRUE
"pc2001__09__44","unemployment_rate_age15plus",0.0138523356419905,0.0145231831223198,179,12,483657.065,50.9006962535562,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__45","unemployment_rate_age15plus",0.0438847914248327,0.0142021688370872,339,24,1739571.9,160.718581004564,TRUE,,"estimated",TRUE
"pc2001__09__46","unemployment_rate_age15plus",0.000848568418464037,0.000637764121104061,279,20,1117046.05,79.4931866896088,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__47","unemployment_rate_age15plus",0.00588415361009861,0.00396501453763062,197,12,722868.62,69.5276826264626,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__48","unemployment_rate_age15plus",0.0021822915847818,0.00226379239814805,204,12,679943.51,73.3120418812515,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__49","unemployment_rate_age15plus",0.02493391870303,0.0190416521978898,305,20,989410.059999999,95.2881917825849,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__50","unemployment_rate_age15plus",0.00337839303688023,0.00334507808254,140,12,754796.724999999,35.9759965355585,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__51","unemployment_rate_age15plus",0.000221180829654935,0.000224050541134218,159,12,274662.14,25.4177556024252,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__52","unemployment_rate_age15plus",0.00752698646517523,0.00757883236540693,171,12,669266.515,52.864847058348,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__53","unemployment_rate_age15plus",0,0,260,20,774462.815000001,67.4932957717526,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__54","unemployment_rate_age15plus",0.000513291084446301,0.00051634403266537,184,12,660931.02,50.2799410278824,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__55","unemployment_rate_age15plus",0.0349968482689523,0.0313529014852068,200,12,801035.99,71.1834243195844,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__56","unemployment_rate_age15plus",0.00291448517837147,0.00297593572170572,140,12,437084.055,52.2310315494637,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__57","unemployment_rate_age15plus",0.0474021580919879,0.0424300719168654,187,12,868140.01,65.7062939510075,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__58","unemployment_rate_age15plus",0.00628587819364802,0.00414825590759577,351,23,1295099.865,148.323788354095,TRUE,,"estimated",TRUE
"pc2001__09__59","unemployment_rate_age15plus",0.00515052297782227,0.00489030889492976,293,20,1065134.555,125.511916109996,TRUE,,"estimated",TRUE
"pc2001__09__60","unemployment_rate_age15plus",0.0152225123850229,0.00753437163186909,288,20,904725.820000001,126.369064587424,TRUE,,"estimated",TRUE
"pc2001__09__61","unemployment_rate_age15plus",0.0337655937840252,0.0187647926839745,358,20,1274122.27,134.597082036927,TRUE,,"estimated",TRUE
"pc2001__09__62","unemployment_rate_age15plus",0.0197679856638332,0.0105949174904854,208,12,649163.764999999,96.3656564806647,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__63","unemployment_rate_age15plus",0.00933519060536106,0.0063578863769538,320,20,746664.989999999,94.5893325391369,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__64","unemployment_rate_age15plus",0.0323998393680664,0.00975975151585448,365,20,1331528.515,159.515990634972,TRUE,,"estimated",TRUE
"pc2001__09__65","unemployment_rate_age15plus",0.00150238302553982,0.00149768712249458,358,20,1108585.475,93.0928297639717,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__66","unemployment_rate_age15plus",0.00571399716637056,0.00332257320410555,171,12,604108.63,58.1918911697563,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__67","unemployment_rate_age15plus",0.0392394631781518,0.0226558037445637,296,20,969300.339999998,136.591988832922,TRUE,,"estimated",TRUE
"pc2001__09__68","unemployment_rate_age15plus",0.00298245547108629,0.0031110440869681,205,12,441699.805,74.1839304280091,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__69","unemployment_rate_age15plus",0.0164054571043518,0.0110896675996487,166,12,852359.365,68.5597793493152,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__70","unemployment_rate_age15plus",0.00285479418579246,0.00297725606354359,165,12,445960.345,56.1096053047022,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__01","unemployment_rate_age15plus",0.018980951720264,0.0143292036975267,176,16,753326.82,51.4327281959389,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__02","unemployment_rate_age15plus",0.039849273170352,0.033861733526721,233,20,973250.75,67.749230559821,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__03","unemployment_rate_age15plus",0,0,133,12,111499.46,20.7578229702246,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__04","unemployment_rate_age15plus",0.00265509875144554,0.00267430159667063,160,16,654212.955,44.4487633932821,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__05","unemployment_rate_age15plus",0.0264084312700403,0.0175679476110991,184,20,816678.385,54.7267611017816,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__06","unemployment_rate_age15plus",0.107635075740123,0.0732508811959807,109,12,388563.205,25.8566418685344,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__07","unemployment_rate_age15plus",0,0,160,16,550060.495,35.1467156172883,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__08","unemployment_rate_age15plus",0.0120486235585092,0.0118776356232346,102,12,279119.02,28.0754500351123,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__09","unemployment_rate_age15plus",0.0445973065957364,0.0433354988102579,148,16,671330.340000001,34.8184334215601,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__10","unemployment_rate_age15plus",0.0249093819685468,0.0120445302169827,151,16,565276.57,33.5298469836636,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__11","unemployment_rate_age15plus",0.0102079024842223,0.00803125995360266,118,12,541002.915,25.184678991669,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__12","unemployment_rate_age15plus",0.0384227605407331,0.0254528847723371,136,12,440164.235,48.1175715468944,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__13","unemployment_rate_age15plus",0.00540672640533653,0.00365434120787752,192,20,757022.77,58.2671888402731,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__14","unemployment_rate_age15plus",0.0249966794810428,0.0220564727014412,213,20,1030825.315,59.494032417416,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__15","unemployment_rate_age15plus",0.0179208134421547,0.0171466765298821,205,16,669105.23,33.4718792685275,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__16","unemployment_rate_age15plus",0.0028324400905679,0.00235551552857525,193,16,635494.465,57.6113320775508,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__17","unemployment_rate_age15plus",0.00959211341345098,0.00561023701984979,243,20,899031.28,88.0267401794625,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__18","unemployment_rate_age15plus",0,0,181,16,846448.540000001,70.5962347810959,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__19","unemployment_rate_age15plus",0.0551014726791299,0.0211074736993093,243,20,1055831.49,93.4786695114086,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__20","unemployment_rate_age15plus",0.0872555579983942,0.0806476446816942,155,16,599461.985,41.0026920792152,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__21","unemployment_rate_age15plus",0.00663708264792005,0.00515380927487567,150,12,364877.18,25.5880827531696,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__22","unemployment_rate_age15plus",0.00177197908613772,0.00177170112426768,146,14,662442.92,47.9731859113118,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__23","unemployment_rate_age15plus",0,0,145,12,554783.9,49.6840583186764,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__24","unemployment_rate_age15plus",0.0250036453140207,0.0215306853797435,141,11,373184.585,47.1957508485465,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__25","unemployment_rate_age15plus",0,0,123,11,231108.845,35.7215129529637,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__26","unemployment_rate_age15plus",0.00297636693271522,0.00308463370777257,126,12,152135.14,42.0108011871587,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__27","unemployment_rate_age15plus",0.0226726358591163,0.0156582327640901,192,16,768624.35,44.5885446844306,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__28","unemployment_rate_age15plus",0.065446985976952,0.0254940253229645,341,28,1682136.44,127.039023028871,TRUE,,"estimated",TRUE
"pc2001__10__29","unemployment_rate_age15plus",0.00429614809489643,0.00439647660038205,214,16,663821.39,55.261381685092,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__30","unemployment_rate_age15plus",0.00368643539872397,0.00336472142602988,147,12,391764.63,41.4240027353922,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__31","unemployment_rate_age15plus",0.0151558046889543,0.0139579017485166,148,12,423899.63,34.8476810125563,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__32","unemployment_rate_age15plus",0.0138940681692526,0.0115979800694389,199,16,630745.07,66.1979557888593,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__33","unemployment_rate_age15plus",0.050049191278938,0.0448915841112294,116,12,272568.64,55.9744829671245,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__34","unemployment_rate_age15plus",0.0194559223506945,0.0131415288065975,130,12,540646.175,34.5494445709728,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__35","unemployment_rate_age15plus",0.00168429289856841,0.00168384159898663,187,19,869735.9,61.5840653042438,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__36","unemployment_rate_age15plus",0.00213634729103325,0.00199215097592508,125,12,376713.095,29.2595449172554,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__37","unemployment_rate_age15plus",0.00464565893414014,0.00467759665360346,183,12,501382.05,53.176613059444,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__11__01","unemployment_rate_age15plus",0.0547933939705455,0.0497509196052702,153,12,16780.125,45.8138649324384,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__11__02","unemployment_rate_age15plus",0.0224110576784297,0.00898052179595603,366,24,54561.905,127.77939644822,TRUE,,"estimated",TRUE
"pc2001__11__03","unemployment_rate_age15plus",0.0382770036788,0.0135442030435764,350,24,53703.6549999999,142.611045463579,TRUE,,"estimated",TRUE
"pc2001__11__04","unemployment_rate_age15plus",0.0451038848635666,0.015367710510517,518,36,116642.835,215.619655354775,TRUE,,"estimated",TRUE
"pc2001__12__01","unemployment_rate_age15plus",0,0,82,8,9855.975,33.0633649759601,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__12__02","unemployment_rate_age15plus",0,0,144,10,16255.85,100.000710294019,TRUE,,"estimated",TRUE
"pc2001__12__03","unemployment_rate_age15plus",0,0,176,12,25900.555,112.732064311666,TRUE,,"estimated",TRUE
"pc2001__12__04","unemployment_rate_age15plus",0.00495847164576013,0.00363627148088957,329,32,29240.865,189.320218205509,TRUE,,"estimated",TRUE
"pc2001__12__05","unemployment_rate_age15plus",0.0175251085528954,0.0153407313934787,125,12,24003.275,74.6992474227355,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__12__06","unemployment_rate_age15plus",0.0155505043181613,0.0121530859488993,154,12,20102.885,95.6496109065163,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__12__07","unemployment_rate_age15plus",0.0322241739517718,0.0179445094961771,335,20,43289.24,242.0762820197,TRUE,,"estimated",TRUE
