"district_code_0708","state_code_2001","district_code_2001","social_group","reference_group","ling_distance_nonzero_mean","hindi_belt_2001","log_population_2001","urban_share_2001","adult_secondary_plus_share_2001","sc_share_2001","st_share_2001","muslim_share_2001","agricultural_worker_share_2001","dependency_ratio_2001","electricity_access_share_2001","log_population_density_2001","outcome","group_value","reference_value","gap_percentage_points"
"33324","33","24","Other Backward Class","Other",4.89279028023832,FALSE,14.7626024268586,56.0148723858225,18.8607597709079,12.5378897921458,0.231634383820346,5.33096527384793,42.2267195691856,46.9387199899052,79.9278419554663,6.54756202023905,"enrollment_rate_0708",82.4694042198882,100,-17.5305957801118
"09358","09","58","Other Backward Class","Other",2.9984886044909,TRUE,15.1424412519301,19.5941005810918,17.7477682251451,22.0474784690417,0.0238230662461639,9.15145315398296,65.5592957814652,83.3324400675504,37.7178218603729,7.02214667860569,"enrollment_rate_0708",75.4217030499844,80.3308420415804,-4.909138991596
"32207","32","07","Other Backward Class","Other",4.99638451629659,FALSE,14.9054964123746,28.2235212316995,32.9688811264253,11.9098308403648,0.162260375115324,16.4310316074872,16.7066889982205,48.4581383359244,77.2977156362032,6.89027942062622,"enrollment_rate_0708",84.2945485126034,91.941144069984,-7.64659555738061
"09514","09","14","Other Backward Class","Other",2.63255231870959,TRUE,14.5452384314272,28.2968653893245,17.9671497283452,19.5997524241799,0.0111351274224928,8.0803425955741,57.2475931292303,86.2622071411213,50.5205197672085,6.42729147787057,"enrollment_rate_0708",71.7377642569045,71.1814071602317,0.556357096672798
"19317","19","17","Other Backward Class","Other",2.97257401929505,FALSE,15.3373287629587,99.8325527131482,36.282890474189,6.06189742445551,0.214166608085586,20.2666549453779,0.629079980700928,40.1010959745036,94.9096590890557,10.822190519433,"enrollment_rate_0708",55.9828796717273,71.8586863763908,-15.8758067046635
"09367","09","67","Other Backward Class","Other",2.9895760818349,TRUE,14.9593100198819,40.1625719930506,22.2491590216752,13.8767331778323,0.0245008157911422,15.8511675801637,31.5908290175489,79.5542320174778,65.754722276797,7.61365559328351,"enrollment_rate_0708",80.436795897359,77.9885372961577,2.4482586012013
"33411","33","11","Other Backward Class","Other",4.97979636361664,FALSE,13.5438868569212,59.6489363516725,29.5545786440843,31.2296543552965,3.72280194872077,9.54757715435858,17.7118977241289,43.2270507380265,72.9896699533301,5.69833265783743,"enrollment_rate_0708",90.6629663954089,80.208303845598,10.4546625498109
"24508","24","08","Other Backward Class","Other",1.0095646346076,FALSE,14.2310236819232,26.5616296229807,12.7408203152729,10.9699514502874,0.946310195439653,6.45785098221428,62.0079399761276,66.3021133040197,86.5140456052017,4.97166185029637,"enrollment_rate_0708",55.4172154055017,91.2452733448696,-35.8280579393679
"01301","01","01","Other Backward Class","Other",3.68099387465247,FALSE,13.3853320745502,3.9199376377052,12.4710625012784,0.0115314894225491,7.95718896113581,97.3662078158898,59.8797182130908,78.987242818888,55.868674629277,5.7801567507924,"enrollment_rate_0708",100,85.7207197447871,14.2792802552129
"01302","01","02","Other Backward Class","Other",3.85542927008564,FALSE,13.9723262549053,16.7828138624357,13.3985909156002,0.0322282822411052,7.17194686180307,97.5535570791089,44.9430853168462,72.7635768566085,86.9327465774381,5.66062810089586,"enrollment_rate_0708",87.2306855501773,75.5357397346762,11.6949458155011
