"district_code_0708","eligible_child_weight_0708","enrolled_child_weight_0708","known_medium_enrolled_weight_0708","emi_enrolled_child_weight_0708","known_management_enrolled_weight_0708","classified_schooling_weight_0708","enrollment_rate_0708","emi_share_enrolled_0708","emi_exposure_all_children_0708","unknown_medium_share_enrolled_0708","private_share_enrolled_0708","unknown_management_share_enrolled_0708","emi_share_enrolled_public_0708","emi_share_enrolled_private_0708","emi_share_enrolled_private_aided_0708","emi_share_enrolled_private_unaided_0708","public_emi_exposure_all_children_0708","public_nonemi_exposure_all_children_0708","private_emi_exposure_all_children_0708","private_nonemi_exposure_all_children_0708","unknown_school_classification_share_all_children_0708","eligible_child_weight_0708_age6_17","enrolled_child_weight_0708_age6_17","known_medium_enrolled_weight_0708_age6_17","emi_enrolled_child_weight_0708_age6_17","known_management_enrolled_weight_0708_age6_17","classified_schooling_weight_0708_age6_17","enrollment_rate_0708_age6_17","emi_share_enrolled_0708_age6_17","emi_exposure_all_children_0708_age6_17","unknown_medium_share_enrolled_0708_age6_17","private_share_enrolled_0708_age6_17","unknown_management_share_enrolled_0708_age6_17","emi_share_enrolled_public_0708_age6_17","emi_share_enrolled_private_0708_age6_17","emi_share_enrolled_private_aided_0708_age6_17","emi_share_enrolled_private_unaided_0708_age6_17","public_emi_exposure_all_children_0708_age6_17","public_nonemi_exposure_all_children_0708_age6_17","private_emi_exposure_all_children_0708_age6_17","private_nonemi_exposure_all_children_0708_age6_17","unknown_school_classification_share_all_children_0708_age6_17","eligible_child_weight_0708_age6_14","enrolled_child_weight_0708_age6_14","known_medium_enrolled_weight_0708_age6_14","emi_enrolled_child_weight_0708_age6_14","known_management_enrolled_weight_0708_age6_14","classified_schooling_weight_0708_age6_14","enrollment_rate_0708_age6_14","emi_share_enrolled_0708_age6_14","emi_exposure_all_children_0708_age6_14","unknown_medium_share_enrolled_0708_age6_14","private_share_enrolled_0708_age6_14","unknown_management_share_enrolled_0708_age6_14","emi_share_enrolled_public_0708_age6_14","emi_share_enrolled_private_0708_age6_14","emi_share_enrolled_private_aided_0708_age6_14","emi_share_enrolled_private_unaided_0708_age6_14","public_emi_exposure_all_children_0708_age6_14","public_nonemi_exposure_all_children_0708_age6_14","private_emi_exposure_all_children_0708_age6_14","private_nonemi_exposure_all_children_0708_age6_14","unknown_school_classification_share_all_children_0708_age6_14","social_group","state_code_2001","district_code_2001","ling_distance_nonzero_mean","log_population_2001","urban_share_2001","adult_secondary_plus_share_2001","sc_share_2001","st_share_2001","muslim_share_2001","agricultural_worker_share_2001","dependency_ratio_2001","electricity_access_share_2001","log_population_density_2001","hindi_belt_2001"
"01301",3537.765,3537.765,3537.765,0,3537.765,3537.765,100,0,0,0,0,0,0,,,,0,100,0,0,0,3537.765,3537.765,3537.765,0,3537.765,3537.765,100,0,0,0,0,0,0,,,,0,100,0,0,0,3537.765,3537.765,3537.765,0,3537.765,3537.765,100,0,0,0,0,0,0,,,,0,100,0,0,0,"Scheduled Caste","01","01",3.68099387465247,13.3853320745502,3.9199376377052,12.4710625012784,0.0115314894225491,7.95718896113581,97.3662078158898,59.8797182130908,78.987242818888,55.868674629277,5.7801567507924,FALSE
"01302",192331.73,145279.195,145279.195,69128.42,145279.195,145279.195,75.5357397346762,47.5831518752565,35.9422857580494,0,18.9992035679988,0,49.6989457737837,38.5627216107303,,38.5627216107303,30.4080767120433,30.7764740638479,5.53420904600609,8.81697991277882,0,153735.49,128142.87,128142.87,54757.47,128142.87,128142.87,83.3528224354702,42.7315776523501,35.6179760444384,0,21.5399342936521,0,43.8760692406221,38.5627216107303,,38.5627216107303,28.6943697906059,36.7043094603595,6.92360625383247,11.0305369306723,0,110490.185,100577.415,100577.415,38272.295,100577.415,100577.415,91.0283705290203,38.0525737313889,34.6386378120373,0,26.5247322174665,0,37.386241657169,39.8983577786699,,39.8983577786699,25.0051667485216,41.8781722557528,9.63347106351573,14.5115604612301,0,"Other","01","02",3.85542927008564,13.9723262549053,16.7828138624357,13.3985909156002,0.0322282822411052,7.17194686180307,97.5535570791089,44.9430853168462,72.7635768566085,86.9327465774381,5.66062810089586,FALSE
"01302",14078.22,12018.575,12018.575,3577.735,12018.575,12018.575,85.3699899561166,29.768379362778,25.4132624721023,0,0,0,29.768379362778,,,,25.4132624721023,59.9567274840143,0,0,0,10924.09,9595.84,9595.84,1155,9595.84,9595.84,87.8410924845914,12.0364658018475,10.572963056877,0,0,0,12.0364658018475,,,,10.572963056877,77.2681294277143,0,0,0,8600.255,7936.13,7936.13,1155,7936.13,7936.13,92.2778452499374,14.5536930468629,13.429834347935,0,0,0,14.5536930468629,,,,13.429834347935,78.8480109020023,0,0,0,"Scheduled Caste","01","02",3.85542927008564,13.9723262549053,16.7828138624357,13.3985909156002,0.0322282822411052,7.17194686180307,97.5535570791089,44.9430853168462,72.7635768566085,86.9327465774381,5.66062810089586,FALSE
"01302",38810.58,33854.735,33854.735,23149.655,33854.735,33854.735,87.2306855501773,68.3793714527672,59.6477944931511,0,16.6359004139303,0,62.0692495879646,100,,100,45.1361845146349,27.5828910570262,14.5116099785162,0,0,34869.62,32880.09,32880.09,22175.01,32880.09,32880.09,94.294374300609,67.4420599213688,63.5940684182965,0,17.1290285397637,0,60.7124913525922,100,,100,47.4423581329536,30.7003058823125,16.1517102853429,0,0,26532.81,26532.81,26532.81,15827.73,26532.81,26532.81,100,59.6534253250975,59.6534253250975,0,21.2267000743608,0,48.7814085318388,100,,100,38.4267252507367,40.3465746749025,21.2267000743608,0,0,"Other Backward Class","01","02",3.85542927008564,13.9723262549053,16.7828138624357,13.3985909156002,0.0322282822411052,7.17194686180307,97.5535570791089,44.9430853168462,72.7635768566085,86.9327465774381,5.66062810089586,FALSE
"01303",1973.465,1973.465,1973.465,1973.465,1973.465,1973.465,100,100,100,0,37.0921196980945,0,100,100,100,,62.9078803019055,0,37.0921196980945,0,0,1607.465,1607.465,1607.465,1607.465,1607.465,1607.465,100,100,100,0,45.5375389199765,0,100,100,100,,54.4624610800235,0,45.5375389199765,0,0,1241.465,1241.465,1241.465,1241.465,1241.465,1241.465,100,100,100,0,29.4812983048253,0,100,100,100,,70.5187016951746,0,29.4812983048253,0,0,"Scheduled Caste","01","03",3.84309021403949,14.0316286887017,76.2269294879593,27.6697070583116,0.0858006733540168,3.65978139760838,94.6548995506663,12.2530133570478,52.4592589946597,96.4888045727196,6.4068470921058,FALSE
"01303",15723.665,13222.225,13222.225,5411.68,11995.575,11995.575,84.091240814403,40.9286636704488,34.4174211292342,0,12.3311721197192,9.27718292496157,25.7297187815579,100,100,100,17.2086787654151,49.6738196851689,9.40744412959702,0,7.80129823422211,12055.66,10847.055,10847.055,3499.555,9620.405,9620.405,89.9747919234617,32.2627201576834,29.0283153307243,0,15.3756000916801,11.3085994309054,9.74928788226811,100,100,100,6.58371254663785,60.9464765927374,12.2697139766715,0,10.1748888074149,8213.485,8213.485,8213.485,2272.91,6986.835,6986.835,100,27.672906202422,27.672906202422,0,14.9747346259072,14.9345862322753,0,100,100,100,0,72.327093797578,12.7383199701467,0,14.9345862322753,"Other Backward Class","01","03",3.84309021403949,14.0316286887017,76.2269294879593,27.6697070583116,0.0858006733540168,3.65978139760838,94.6548995506663,12.2530133570478,52.4592589946597,96.4888045727196,6.4068470921058,FALSE
"01303",177816.165,153999.035,153999.035,136561.975,153999.035,153999.035,86.6057565688699,88.6771628146891,76.79952775947,0,46.0193403159962,0,83.7563340031501,94.4492921762782,100,92.2499374724857,39.1563865973603,7.59397212283822,37.6431411621098,2.21225668656165,0,137938.88,129795.945,129795.945,113736.385,129795.945,129795.945,94.0967079042544,87.627071092244,82.4541891307223,0,53.0766504300269,0,80.0904874105989,94.2899209102334,100,91.995731870905,35.3626149494617,8.79071223428812,47.0915741812606,2.85180653924405,0,85203.405,83700.595,83700.595,71561.035,83700.595,83700.595,98.2362089871878,85.496447187741,83.9884685359699,0,63.3140182575763,0,73.2765351571017,92.5770192630478,100,90.1176871355838,26.4080701939083,9.63084749958057,57.5803983420616,4.61689295163732,0,"Other","01","03",3.84309021403949,14.0316286887017,76.2269294879593,27.6697070583116,0.0858006733540168,3.65978139760838,94.6548995506663,12.2530133570478,52.4592589946597,96.4888045727196,6.4068470921058,FALSE
"01305",1762.2,1409.76,1409.76,1409.76,1409.76,1409.76,80,100,80,0,0,0,100,,,,80,0,0,0,0,1409.76,1409.76,1409.76,1409.76,1409.76,1409.76,100,100,100,0,0,0,100,,,,100,0,0,0,0,704.88,704.88,704.88,704.88,704.88,704.88,100,100,100,0,0,0,100,,,,100,0,0,0,0,"Scheduled Caste","01","05",3.86179074779268,13.3887303894093,10.497435669553,16.4796000162079,0.0148634630030018,3.29386598672708,97.609740624909,55.5679942050527,65.731974522293,89.7100922919159,6.09687592860099,FALSE
"01305",140781.795,114786.61,114786.61,102736.745,114786.61,114786.61,81.5351232025419,89.5023774985602,72.9758737626552,0,30.5724030006636,0,84.8797553780521,100,,100,48.0486273100865,8.55924943988674,24.9272464525687,0,0,105519.615,97116.485,97116.485,87520.3,97116.485,97116.485,92.0364284877272,90.1188917617848,82.9422093702673,0,35.8688074429382,0,84.5923522638016,100,,100,49.9298400586469,9.09421911745982,33.0123693116204,0,0,70457.915,67256.62,67256.62,60381.51,67256.62,67256.62,95.4564437508547,89.7777943643317,85.6986897781463,0,44.2575020867834,0,81.6617374205533,100,,100,43.4520521931425,9.75775397270839,42.2466375850038,0,0,"Other","01","05",3.86179074779268,13.3887303894093,10.497435669553,16.4796000162079,0.0148634630030018,3.29386598672708,97.609740624909,55.5679942050527,65.731974522293,89.7100922919159,6.09687592860099,FALSE
"01305",24439.49,20150.105,20150.105,19064.615,20150.105,20150.105,82.4489586321155,94.6129809249133,78.0074175033931,0,47.9055320059126,0,89.65913410288,100,,100,38.5098052373433,4.44154112872241,39.4976122660497,0,0,18599.55,17843.305,17843.305,16757.815,17843.305,17843.305,95.9340682973513,93.9165418065768,90.0979593592318,0,41.1707080050473,0,89.65913410288,100,,100,50.6012242231667,5.83610893811947,39.4967351360651,0,0,14888.86,14546.07,14546.07,13460.58,14546.07,14546.07,97.6976746372791,92.5375720039846,90.4070560136908,0,36.0817732899677,0,88.3250390692642,100,,100,55.1560025414975,7.29061862358837,35.2510534721933,0,0,"Other Backward Class","01","05",3.86179074779268,13.3887303894093,10.497435669553,16.4796000162079,0.0148634630030018,3.29386598672708,97.609740624909,55.5679942050527,65.731974522293,89.7100922919159,6.09687592860099,FALSE
"02107",33844.74,27433.66,27433.66,0,27433.66,27433.66,81.0573814424339,0,0,0,6.28563596691072,0,0,0,0,,0,75.9624095206523,0,5.09497192178164,0,27491.185,25201.505,25201.505,0,25201.505,25201.505,91.6712211568908,0,0,0,6.8423691362877,0,0,0,0,,0,85.3987378135937,0,6.27248334329713,0,21279.92,20218.065,20218.065,0,20218.065,20218.065,95.0100611280493,0,0,0,8.52890719265172,0,0,0,0,,0,86.9067411907564,0,8.103319937293,0,"Scheduled Caste","02","07",1.02218667767401,13.0131577008036,8.79464076578335,27.6476537789433,22.4390048028768,0.0113769957146649,2.59484733633299,62.7304644497119,63.7297978133673,97.4029189031046,5.67327584163052,TRUE
"02107",41065.28,36815.77,36815.77,2878.82,36815.77,36815.77,89.6518177886526,7.81952951140232,7.01035034949232,0,13.9118372371405,0,0,56.2077414946063,0,87.3375401978035,0,77.1796028177575,7.01035034949232,5.4618646214028,0,30643.015,29507.435,29507.435,2721.32,29507.435,29507.435,96.2941636128168,9.22248917942207,8.88071881960701,0,15.9296800958809,0,0,57.8950055739463,0,86.7021378277631,0,80.9548113982909,8.88071881960701,6.45863339491888,0,27362.695,27098.885,27098.885,2721.32,27098.885,27098.885,99.0358771312548,10.0421843924575,9.94536539620823,0,17.345510710127,0,0,57.8950055739463,0,86.7021378277631,0,81.8575984565848,9.94536539620823,7.23291327846179,0,"Other Backward Class","02","07",1.02218667767401,13.0131577008036,8.79464076578335,27.6476537789433,22.4390048028768,0.0113769957146649,2.59484733633299,62.7304644497119,63.7297978133673,97.4029189031046,5.67327584163052,TRUE
"02107",51898.42,50581.115,50581.115,13916.085,50581.115,50581.115,97.4617628051104,27.5124124883368,26.8140822013464,0,36.0352574275992,0,0,76.3485942721896,41.1993373766362,100,0,62.3411656848127,26.8140822013464,8.30651491895129,0,42862.775,42352.85,42352.85,13108.705,42352.85,42352.85,98.8103313422894,30.9511756587809,30.5829592227755,0,39.0940987442403,0,0,79.170966086898,46.6901623443121,100,0,60.1813228378237,30.5829592227755,8.04604928169023,0,36835.075,36835.075,36835.075,10050.63,36835.075,36835.075,100,27.2854880843869,27.2854880843869,0,36.6481946894366,0,0,74.4524752599932,29.7434612462083,100,0,63.3518053105633,27.2854880843869,9.36270660504967,0,"Other","02","07",1.02218667767401,13.0131577008036,8.79464076578335,27.6476537789433,22.4390048028768,0.0113769957146649,2.59484733633299,62.7304644497119,63.7297978133673,97.4029189031046,5.67327584163052,TRUE
"02208",15963.865,14904.66,14904.66,1101.65,14904.66,14904.66,93.3649839810096,7.39131251568302,6.90089774625381,0,31.4505329205765,0,2.48726028463164,18.0801669086173,,18.0801669086173,1.59187640336472,62.4093225544065,5.30902134288908,24.0547636803493,0,10644.2,10644.2,10644.2,254.125,10644.2,10644.2,100,2.3874504424945,2.3874504424945,0,21.574660378422,0,3.04423347608637,0,,0,2.3874504424945,76.0378891790834,0,21.574660378422,0,9024.495,9024.495,9024.495,0,9024.495,9024.495,100,0,0,0,13.7098530167062,0,0,0,,0,0,86.2901469832938,0,13.7098530167062,0,"Scheduled Caste","02","08",1.01556550239184,12.7393004559845,6.43941505199701,26.8038054329771,25.3988881880986,2.6929903046482,1.7419364301744,70.2827698730715,60.4513938021791,97.889723937793,5.67616626109344,TRUE
"02208",72237.5,66387,66387,12570.12,66387,66387,91.9010209378785,18.9346106918523,17.401100536425,0,28.9646918824469,0,1.64851464888086,61.3284039193314,100,50.3800860531907,1.07618619138259,64.2059871950164,16.3249143450424,10.2939332064371,0,60225.525,58252.71,58252.71,11185.915,58252.71,58252.71,96.7242875840435,19.2023941890429,18.5733789784315,0,28.8147624376617,0,1.87475296818001,62.0093498032216,100,52.3931727619705,1.29083142073066,67.56258247645,17.2825475577008,10.588326129162,0,40926.5,40926.5,40926.5,10142.505,40926.5,40926.5,100,24.7822437784809,24.7822437784809,0,38.4640025411408,0,0,64.4297060660133,100,54.6655801558762,0,61.5359974588591,24.7822437784809,13.6817587626599,0,"Other","02","08",1.01556550239184,12.7393004559845,6.43941505199701,26.8038054329771,25.3988881880986,2.6929903046482,1.7419364301744,70.2827698730715,60.4513938021791,97.889723937793,5.67616626109344,TRUE
"02210",12203.82,12203.82,12203.82,0,12203.82,12203.82,100,0,0,0,0,0,0,,,,0,100,0,0,0,12203.82,12203.82,12203.82,0,12203.82,12203.82,100,0,0,0,0,0,0,,,,0,100,0,0,0,12203.82,12203.82,12203.82,0,12203.82,12203.82,100,0,0,0,0,0,0,,,,0,100,0,0,0,"Other Backward Class","02","10",1.61570768584628,13.035918385443,10.3948381244371,17.2300224009514,29.606644671855,1.29962733840246,5.58621697234803,74.0972763334986,65.4650561639329,87.2175714476091,5.09403429842371,TRUE
"02210",108518.07,91037.675,91037.675,23883.48,89823.055,89823.055,83.8917196002472,26.2347209548135,22.0087585413194,0,3.18409900442598,1.33419488140488,23.8233329116981,68.2285830167602,67.1758786641388,68.4784089950443,19.0912766878364,61.0456074274082,1.798202824654,0.837353631519617,1.11927902882903,94111.28,84505.88,84505.88,23288.855,83291.26,83291.26,89.7935720351482,27.5588574428194,24.7460825099818,0,2.71988921766822,1.43732010127579,25.1141950659438,76.1555201440786,67.1758786641388,79.02462038477,21.6222593083422,64.473509445414,1.83320214112485,0.573980079752395,1.29062106051474,53215.855,52492.975,52492.975,2487.62,51278.355,51278.355,98.6416078441284,4.7389579272274,4.67458429447389,0,2.74383801898481,2.31387152280853,0.453416550100097,74.4050263149478,100,65.3228951511562,0.424920355033288,93.2903079354828,1.96722386589485,0.676715614171753,2.28244007354575,"Other","02","10",1.61570768584628,13.035918385443,10.3948381244371,17.2300224009514,29.606644671855,1.29962733840246,5.58621697234803,74.0972763334986,65.4650561639329,87.2175714476091,5.09403429842371,TRUE
"02210",43863.19,31512.02,31512.02,0,31512.02,31512.02,71.84160568349,0,0,0,0,0,0,,,,0,71.84160568349,0,0,0,34992.89,29421.125,29421.125,0,29421.125,29421.125,84.0774368736049,0,0,0,0,0,0,,,,0,84.0774368736049,0,0,0,29508.225,25561.475,25561.475,0,25561.475,25561.475,86.624915595567,0,0,0,0,0,0,,,,0,86.624915595567,0,0,0,"Scheduled Caste","02","10",1.61570768584628,13.035918385443,10.3948381244371,17.2300224009514,29.606644671855,1.29962733840246,5.58621697234803,74.0972763334986,65.4650561639329,87.2175714476091,5.09403429842371,TRUE
"03101",143177.575,117644.72,117644.72,17245.545,117644.72,117644.72,82.1670013617705,14.6590046710129,12.0448645676531,0,35.8589403757347,0,3.98017746691993,33.760274402855,0,39.5474502982825,2.09766438633983,50.6051209485843,9.9472001813133,19.5170158455331,0,125527.695,108916.375,108916.375,14242.16,108916.375,108916.375,86.7668087110179,13.0762339455385,11.3458308941306,0,36.2337986367982,0,0,36.0884986876827,0,42.7805160698478,0,55.3278979590918,11.3458308941306,20.0930798577955,0,83100.06,80346.855,80346.855,5506.41,80346.855,80346.855,96.6868796484623,6.85329873832647,6.6262407030753,0,33.2346300300117,0,0,20.6209569119252,0,22.4243631156874,0,64.5533529097331,6.6262407030753,25.5072860356539,0,"Other Backward Class","03","01",1.02376501870207,14.559356080963,25.4382225187986,29.1070267377685,24.747541719126,0,0.987067082824187,34.5399446440475,62.3716791123692,89.4672375173665,6.36534029420206,TRUE
"03101",223570.99,146728.35,146728.35,27526.78,146728.35,146728.35,65.6294226724138,18.7603690765963,12.3123219161842,0,35.6310419901812,0,0,52.651755404083,0,58.2623594465169,0,42.2449755220926,12.3123219161842,11.072125234137,0,189189.91,142377.64,142377.64,27526.78,142377.64,142377.64,75.2564658442937,19.3336397484886,14.5498139937801,0,35.9251635298914,0,0,53.8164279541891,0,58.2623594465169,0,48.2204574229144,14.5498139937801,12.4861944275992,0,130340.76,112869.45,112869.45,27526.78,112869.45,112869.45,86.5956666203266,24.3881581774342,21.1190881501688,0,35.4148797570999,0,0,68.8641563791979,,68.8641563791979,0,55.9279154118788,21.1190881501688,9.54866305827893,0,"Scheduled Caste","03","01",1.02376501870207,14.559356080963,25.4382225187986,29.1070267377685,24.747541719126,0,0.987067082824187,34.5399446440475,62.3716791123692,89.4672375173665,6.36534029420206,TRUE
"03101",311152.345,246618.955,246618.955,131041.2,246618.955,246618.955,79.2598734873748,53.1350885012062,42.1148039234607,0,81.4879983576283,0,11.9879690993833,62.4826679889543,51.680104772932,67.1107644381175,1.75894544519663,12.913643636528,40.3558584782641,24.2314259273862,0,237769.945,205725.345,205725.345,110573.23,205725.345,205725.345,86.5228551068555,53.7479861803124,46.5042922056444,0,80.1662527288507,0,8.57671284091665,64.9237064969382,50.1768696399589,70.1590576022136,1.4718260543821,15.6888983592943,45.0324661512623,24.3296645419168,0,164475.915,144963.045,144963.045,82763.465,144963.045,144963.045,88.1363359492483,57.0928025139096,50.3195042265003,0,86.2801757509991,0,0,66.171402662272,55.4860473193124,69.6162065281081,0,12.0921503917458,50.3195042265003,25.7246813310022,0,"Other","03","01",1.02376501870207,14.559356080963,25.4382225187986,29.1070267377685,24.747541719126,0,0.987067082824187,34.5399446440475,62.3716791123692,89.4672375173665,6.36534029420206,TRUE
"03102",427921.41,249350.37,249350.37,25411.935,249350.37,249350.37,58.2701318917415,10.1912561830167,5.93845841926908,0,16.6954915687512,0,0,61.0419653775966,44.1836032218847,64.7524881024186,0,48.5416469346555,5.93845841926908,3.79002653781684,0,348788.915,241361.725,241361.725,25411.935,241361.725,241361.725,69.1999414602955,10.528568686688,7.2857633677951,0,16.2702972064026,0,0,64.7103648638015,44.1836032218847,69.5640134028623,0,57.9409053180488,7.2857633677951,3.97327277445156,0,267782.005,220905.725,220905.725,25411.935,220905.725,220905.725,82.4946116151457,11.5035203365599,9.48978442371436,0,17.7769362926199,0,0,64.7103648638015,44.1836032218847,69.5640134028623,0,67.8295970634771,9.48978442371436,5.17523012795427,0,"Scheduled Caste","03","02",1.00856128268153,14.9456463841835,39.5104837508886,26.4317681095082,28.7836510526062,0,0.231615686560767,38.431936702032,63.8006596748776,89.2480535561825,6.41791257940433,TRUE
"03102",163134,81720.055,81720.055,20371.99,81720.055,81720.055,50.0938216435568,24.928996927376,12.4878872583275,0,43.2254848580315,0,0,57.6719891269053,100,52.3447544775896,0,28.4405243542119,12.4878872583275,9.16541003101745,0,124001.74,78547.97,78547.97,20371.99,78547.97,78547.97,63.3442482339361,25.9357307388084,16.4287936604761,0,40.9327001066991,0,0,63.3618859034508,100,58.2321312354282,0,37.415737069496,16.4287936604761,9.49971750396405,0,102018.79,71181.94,71181.94,20371.99,71181.94,71181.94,69.7733623384476,28.6196049166404,19.9688606383197,0,45.1684865571239,0,0,63.3618859034508,100,58.2321312354282,0,38.2577905501526,19.9688606383197,11.5467111499754,0,"Other Backward Class","03","02",1.00856128268153,14.9456463841835,39.5104837508886,26.4317681095082,28.7836510526062,0,0.231615686560767,38.431936702032,63.8006596748776,89.2480535561825,6.41791257940433,TRUE
"03102",470035.315,374448.16,374448.16,186387.85,370651.285,370651.285,79.6638354715964,49.7766766967155,39.6540098268999,0,73.3000008350166,1.01399216382848,10.6966086316938,64.7074811843958,65.1418802304959,64.0406225472455,2.25212439622755,18.8024404081212,37.4018854306724,20.399600187488,0.807785049087203,359761.85,306041.17,306041.17,137173.01,306041.17,306041.17,85.067710764774,44.8217506161018,38.1288371738137,0,72.4157651730321,0,8.58162277583697,58.6261507231309,53.5562632696391,64.0406225472455,2.01370156396516,21.4515755353159,36.1151356098486,25.4872980556443,0,259275.365,232921.435,232921.435,101148.655,232921.435,232921.435,89.835544152064,43.4260827046682,39.012057701664,0,74.6072468598693,0,0,58.2062527869887,50.165990409443,65.4477604063758,0,22.8117179586267,39.012057701664,28.0117684917732,0,"Other","03","02",1.00856128268153,14.9456463841835,39.5104837508886,26.4317681095082,28.7836510526062,0,0.231615686560767,38.431936702032,63.8006596748776,89.2480535561825,6.41791257940433,TRUE
"03103",83143.35,77726.09,77726.09,37131.6,77726.09,77726.09,93.4844338122051,47.7723760451606,44.6597352644559,0,72.8500623149833,0,0,65.5763008665748,65.3845900855765,65.6026464045626,0,25.3809655252044,44.6597352644559,23.4437330225448,0,76752.525,74384.4,74384.4,37131.6,74384.4,74384.4,96.9145966207626,49.9185313049511,48.3783432532024,0,76.1228227961777,0,0,65.5763008665748,65.3845900855765,65.6026464045626,0,23.1404699715091,48.3783432532024,25.3957833960511,0,54792.07,52423.945,52423.945,22192.25,52423.945,52423.945,95.6779785833972,42.3322777406393,40.5026676305531,0,75.2472844231772,0,0,56.2575487808572,0,59.8505048750697,0,23.6828979084017,40.5026676305531,31.4924130444424,0,"Other","03","03",1.0103462655763,13.5338383898047,32.6733119422786,29.1085749116399,29.9245481570427,0,0.849280536923426,35.8383350904503,60.260233587783,95.2196487693595,6.11848797009715,TRUE
"03103",109189.96,77990.525,77990.525,27175.995,77990.525,77990.525,71.4264617369582,34.8452520354235,24.8887306122284,0,41.548367574138,0,7.33039995077515,73.5540657435442,63.156750811031,75.5831264959557,3.06043705849878,38.689495810787,21.8282935537297,7.84823531394278,0,81702.345,64187.58,64187.58,23834.305,64187.58,64187.58,78.5627144484042,37.132269202235,29.1721186215646,0,45.2768276978194,0,9.513578177437,70.5131941600917,0,75.5831264959557,4.09007844266893,38.9019311502014,25.0820401788957,10.4886646766381,0,56431.56,53862.37,53862.37,17150.925,53862.37,53862.37,95.4472461863539,31.8421283727396,30.3924346589036,0,44.1328426506297,0,0,72.1506398869715,,72.1506398869715,0,53.3236632125711,30.3924346589036,11.7311483148791,0,"Scheduled Caste","03","03",1.0103462655763,13.5338383898047,32.6733119422786,29.1085749116399,29.9245481570427,0,0.849280536923426,35.8383350904503,60.260233587783,95.2196487693595,6.11848797009715,TRUE
"03103",35486.915,27318.57,27318.57,16150.535,27318.57,27318.57,76.9820932588815,59.119254777977,45.511239847138,0,65.0248530578284,0,34.9742692347544,72.1062032688841,,72.1062032688841,9.41668217707851,17.5079180593748,36.0945576700595,13.9629353523686,0,28948.31,24212.06,24212.06,14597.28,24212.06,24212.06,83.6389412715285,60.2892938477767,50.4253270743612,0,66.9526054371251,0,41.7635292581162,69.4334973926019,,69.4334973926019,11.5436445167265,16.0968464134867,38.8816825576346,17.1167677836806,0,21772.795,19404.67,19404.67,13044.025,19404.67,19404.67,89.1234680710492,67.2210607034286,59.9097405730408,0,58.7653126798858,0,41.7635292581162,85.0842065154432,,85.0842065154432,15.3480065375162,21.4017768504227,44.5617340355246,7.81195064758567,0,"Other Backward Class","03","03",1.0103462655763,13.5338383898047,32.6733119422786,29.1085749116399,29.9245481570427,0,0.849280536923426,35.8383350904503,60.260233587783,95.2196487693595,6.11848797009715,TRUE
"03104",243839.44,197668.605,197668.605,59467.8,197668.605,197668.605,81.0650668325026,30.0845953761853,24.3880973479926,0,37.5997139252336,0,5.22269206221291,71.3452784292525,69.3035652013562,71.6982193549772,2.64189008964259,47.9429435205396,21.74620725835,8.73402596397039,0,196151.905,178029.84,178029.84,59467.8,178029.84,178029.84,90.7612087682758,33.4032766641817,30.3172176686227,0,41.1048114181308,0,6.14392746431341,72.460614634041,69.3035652013562,73.0163917459667,3.28417406907162,50.1698109941884,27.0330435995511,10.2741801054647,0,161127.255,149713.22,149713.22,54715.83,149713.22,149713.22,92.9161363792861,36.5470931691938,33.9581469317528,0,46.1741655145751,0,5.18710881846968,73.1038410457692,69.3035652013562,73.8194291289619,2.59422280854968,47.4186629692165,31.3639241232031,11.5393264783168,0,"Scheduled Caste","03","04",1.0191361526903,14.4898316342742,47.4847404086208,33.0823153222571,37.6910378560147,0,0.881846436031997,24.9709308768016,54.9069881534824,96.7998222592203,6.62436430128847,TRUE
"03104",43088.985,31474.92,31474.92,11741.295,31474.92,31474.92,73.0463249482437,37.3036531943528,27.2489477299129,0,100,0,,37.3036531943528,0,49.6711762753646,0,0,27.2489477299129,45.7973772183309,0,31136.92,30278.92,30278.92,11741.295,30278.92,30278.92,97.2444288002796,38.7771261326362,37.708594812846,0,100,0,,38.7771261326362,0,52.3182936314404,0,0,37.708594812846,59.5358339874336,0,20235.295,20235.295,20235.295,11741.295,20235.295,20235.295,100,58.0238390396582,58.0238390396582,0,100,0,,58.0238390396582,0,76.4641447787229,0,0,58.0238390396582,41.9761609603418,0,"Other Backward Class","03","04",1.0191361526903,14.4898316342742,47.4847404086208,33.0823153222571,37.6910378560147,0,0.881846436031997,24.9709308768016,54.9069881534824,96.7998222592203,6.62436430128847,TRUE
