"comparison_id","comparison_family","left_round","right_round","district_2001","outcome_id","transform","estimate_left","estimate_right","absolute_change","proportional_change","finite_common","preferred_common","preferred_eligible_left","preferred_eligible_right","n_households_left","n_households_right","n_fsu_left","n_fsu_right","kish_effective_n_left","kish_effective_n_right"
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__08__27","weighted_median_real_mpce","identity",963.797496884266,1263.38542571326,299.587928828994,0.310841156775663,TRUE,TRUE,TRUE,TRUE,96,234,12,13,35.7019336939618,173.41295239569
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__08__28","weighted_median_real_mpce","identity",1084.77814395,1107.87780498551,23.0996610355101,0.021294364349375,TRUE,TRUE,TRUE,TRUE,128,269,16,15,44.5026323776703,207.079615074895
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__08__29","weighted_median_real_mpce","identity",1151.02678138162,1609.53912480793,458.51234342631,0.398350716806034,TRUE,TRUE,TRUE,TRUE,128,277,16,16,56.7629821079824,186.045256866683
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__08__30","weighted_median_real_mpce","identity",1282.21711686421,1788.26737485966,506.05025799545,0.394668150455709,TRUE,TRUE,TRUE,TRUE,96,501,12,28,37.6405318810626,289.462612636392
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__08__31","weighted_median_real_mpce","identity",1127.07009790123,1694.3624477477,567.29234984647,0.503333688741145,TRUE,TRUE,TRUE,TRUE,96,289,12,17,29.7846598287445,195.062096859215
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__08__32","weighted_median_real_mpce","identity",1295.2147561634,1712.55686638385,417.34211022045,0.322218464725243,TRUE,FALSE,TRUE,FALSE,96,198,12,11,30.4367619119837,106.833941952237
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__01","weighted_median_real_mpce","identity",1413.79256145671,1978.89739481301,565.1048333563,0.399708449996399,TRUE,TRUE,TRUE,TRUE,160,491,20,29,49.764601335313,309.46733594925
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__02","weighted_median_real_mpce","identity",1285.35601390001,2226.02342768138,940.66741378137,0.731834140587408,TRUE,TRUE,TRUE,TRUE,191,345,24,20,69.946640865868,240.947830364676
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__03","weighted_median_real_mpce","identity",1162.04734832489,1886.11601266982,724.06866434493,0.623097385307653,TRUE,TRUE,TRUE,TRUE,160,403,20,23,57.6743811681482,295.06807766102
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__04","weighted_median_real_mpce","identity",1121.36931355843,1884.27502296809,762.90570940966,0.680334034635511,TRUE,TRUE,TRUE,TRUE,192,467,24,26,85.0886138008471,334.686536909194
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__05","weighted_median_real_mpce","identity",1081.05277878899,1732.94947094453,651.89669215554,0.603020227084383,TRUE,FALSE,TRUE,FALSE,96,162,12,9,43.4600408894616,135.879763279738
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__06","weighted_median_real_mpce","identity",1144.72031707606,1919.29122678132,774.57090970526,0.676646424590186,TRUE,TRUE,TRUE,TRUE,96,288,12,16,29.3658147842623,227.454994880466
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__07","weighted_median_real_mpce","identity",1890.60460731996,2675.23410599165,784.62949867169,0.415015120366149,TRUE,TRUE,TRUE,TRUE,160,701,20,39,67.57154276351,471.841176130302
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__08","weighted_median_real_mpce","identity",1704.40334884993,2381.09094944184,676.68760059191,0.397023158308457,TRUE,FALSE,FALSE,TRUE,64,342,8,19,14.8962962596639,253.20616181816
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__09","weighted_median_real_mpce","identity",1702.87456167958,2656.31762418595,953.44306250637,0.559902111383924,TRUE,TRUE,TRUE,TRUE,160,882,20,49,66.5338208147291,442.939417001833
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__10","weighted_median_real_mpce","identity",1669.3799257421,3946.10625981148,2276.72633406938,1.363815569459,TRUE,FALSE,FALSE,TRUE,64,738,8,41,31.9909947735476,473.172599912599
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__11","weighted_median_real_mpce","identity",1333.77987380035,1949.07039821866,615.29052441831,0.461313396988933,TRUE,TRUE,TRUE,TRUE,160,576,20,32,73.3116770149625,374.588913563523
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__12","weighted_median_real_mpce","identity",1283.22797793762,1958.35524063177,675.12726269415,0.526116383293951,TRUE,TRUE,TRUE,TRUE,160,665,20,37,50.1414514617584,426.328906593576
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__14","weighted_median_real_mpce","identity",1208.53898210712,1821.10898948277,612.57000737565,0.50686822390091,TRUE,TRUE,TRUE,TRUE,128,431,16,24,31.8745882074954,268.641121091874
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__15","weighted_median_real_mpce","identity",965.634434963659,1709.21392101166,743.579486048001,0.770042429230462,TRUE,TRUE,TRUE,TRUE,192,646,24,36,78.2384955741401,355.921593826769
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__16","weighted_median_real_mpce","identity",1002.63505451492,1747.31427349155,744.67921897663,0.742722105738573,TRUE,TRUE,TRUE,TRUE,126,324,16,18,43.372512166674,219.663386921678
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__17","weighted_median_real_mpce","identity",1239.87364445719,1878.84791115397,638.97426669678,0.515354342398753,TRUE,FALSE,TRUE,FALSE,96,252,12,14,23.4946957616198,186.042589605935
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__18","weighted_median_real_mpce","identity",927.068665364885,1825.45746554206,898.388800177175,0.969063925619337,TRUE,TRUE,TRUE,TRUE,96,288,12,16,21.5668701579584,189.379068177403
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__19","weighted_median_real_mpce","identity",1108.12714670721,1507.3577576418,399.23061093459,0.360275093089182,TRUE,TRUE,TRUE,TRUE,128,611,16,34,33.0123911372118,464.708541530542
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__20","weighted_median_real_mpce","identity",1101.43643326571,1595.60195490539,494.16552163968,0.448655507222056,TRUE,TRUE,TRUE,TRUE,159,954,20,53,64.9395048570155,647.828138011324
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__21","weighted_median_real_mpce","identity",1005.25064883491,1496.45958755696,491.20893872205,0.4886432446389,TRUE,TRUE,TRUE,TRUE,96,259,12,15,25.6757394480929,209.088090773462
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__22","weighted_median_real_mpce","identity",1118.44585315766,1490.71488821809,372.26903506043,0.332844933001825,TRUE,TRUE,TRUE,TRUE,128,557,16,31,40.9960397569096,388.184426363417
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__23","weighted_median_real_mpce","identity",967.583886044904,1846.1422096912,878.558323646296,0.907991892297309,TRUE,TRUE,TRUE,TRUE,160,576,20,32,43.8134578481426,408.268817766446
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__24","weighted_median_real_mpce","identity",961.617871848987,1761.72128690601,800.103415057023,0.83203883629845,TRUE,TRUE,TRUE,TRUE,160,647,20,36,57.2803737287362,452.950382196776
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__25","weighted_median_real_mpce","identity",967.726139716366,1730.32816948932,762.602029772954,0.788034959969633,TRUE,TRUE,TRUE,TRUE,160,486,20,27,51.7224668878405,368.933302594354
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__26","weighted_median_real_mpce","identity",975.242468465164,1415.29297811584,440.050509650676,0.451221643724383,TRUE,TRUE,TRUE,TRUE,128,497,16,28,41.512257766503,344.233811271284
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__27","weighted_median_real_mpce","identity",1290.75673575476,1973.64997641398,682.89324065922,0.529064247152585,TRUE,TRUE,TRUE,TRUE,192,946,24,59,61.7406776064012,596.042050546745
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__28","weighted_median_real_mpce","identity",948.816877802777,1629.18025940208,680.363381599303,0.717065007501611,TRUE,TRUE,TRUE,TRUE,160,557,20,31,59.3382885908928,434.579641261851
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__29","weighted_median_real_mpce","identity",1023.95747191616,1664.15044547788,640.19297356172,0.625214416731302,TRUE,TRUE,TRUE,TRUE,96,306,12,17,29.1391496089255,227.159614422616
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__30","weighted_median_real_mpce","identity",876.05229566852,1617.88668371517,741.83438804665,0.846792356705775,TRUE,TRUE,TRUE,TRUE,96,288,12,16,24.8408699743829,214.971195593421
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__31","weighted_median_real_mpce","identity",1108.9032787518,1635.63679535668,526.73351660488,0.475004021268456,TRUE,TRUE,TRUE,TRUE,96,198,12,11,32.7739483678304,157.117131987826
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__32","weighted_median_real_mpce","identity",1086.34534179096,1541.56164882255,455.21630703159,0.419034619581574,TRUE,FALSE,TRUE,FALSE,96,144,12,8,33.8589485558943,86.3295334578649
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__33","weighted_median_real_mpce","identity",1187.00342108937,1895.43739586541,708.43397477604,0.596825554323909,TRUE,TRUE,TRUE,TRUE,96,432,12,24,23.3806083873401,335.289875362091
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__34","weighted_median_real_mpce","identity",1128.4617522236,2178.19598210761,1049.73422988401,0.930234655995686,TRUE,TRUE,TRUE,TRUE,192,1044,24,58,55.1125357360594,757.461420099616
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__35","weighted_median_real_mpce","identity",1068.6356263073,1948.94997050467,880.31434419737,0.823774093363629,TRUE,TRUE,TRUE,TRUE,96,126,12,7,48.2630705822578,74.69754025168
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__36","weighted_median_real_mpce","identity",1372.73588020883,2266.55093892211,893.81505871328,0.651119469957547,TRUE,TRUE,TRUE,TRUE,128,235,16,14,56.5236486444345,168.93529288056
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__37","weighted_median_real_mpce","identity",1068.84272388268,1802.9305854932,734.08786161052,0.686806248672275,TRUE,FALSE,FALSE,TRUE,64,198,8,11,15.9048308374958,148.774501879149
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__38","weighted_median_real_mpce","identity",1024.31886042187,2151.65420962893,1127.33534920706,1.10057072340029,TRUE,FALSE,FALSE,TRUE,64,252,8,14,15.2046879408666,196.844370854529
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__39","weighted_median_real_mpce","identity",1360.7698350266,1932.13675420643,571.36691917983,0.419885056585386,TRUE,FALSE,FALSE,TRUE,64,162,8,9,15.9418524702063,120.839514090251
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__40","weighted_median_real_mpce","identity",933.486542172652,1443.64151378712,510.154971614468,0.546504902392168,TRUE,FALSE,TRUE,FALSE,96,198,12,11,26.1838026670916,156.068176496594
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__41","weighted_median_real_mpce","identity",808.702996615064,1591.31482907818,782.611832463116,0.967737025507317,TRUE,FALSE,FALSE,FALSE,64,126,8,7,16.3166915474793,74.7997290759151
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__42","weighted_median_real_mpce","identity",999.906957355698,1645.00164174198,645.094684386282,0.645154711286604,TRUE,TRUE,TRUE,TRUE,128,360,16,20,48.574931741567,273.396882001223
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__43","weighted_median_real_mpce","identity",936.116640322578,1380.58663107288,444.469990750302,0.47480193343977,TRUE,TRUE,TRUE,TRUE,160,378,20,21,44.3614883627383,310.473591347744
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__44","weighted_median_real_mpce","identity",835.9398435426,1378.76448144497,542.82463790237,0.649358494029849,TRUE,TRUE,TRUE,TRUE,96,216,12,12,36.3338728221352,159.610315270016
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__45","weighted_median_real_mpce","identity",1089.33830525541,1657.31050357353,567.97219831812,0.521391927170826,TRUE,TRUE,TRUE,TRUE,191,1044,24,58,60.0581553792006,581.788010073941
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__47","weighted_median_real_mpce","identity",828.115625816897,1763.71985394157,935.604228124673,1.12979902679864,TRUE,FALSE,FALSE,TRUE,94,396,12,22,27.1060043828299,270.925473246999
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__48","weighted_median_real_mpce","identity",1196.4337357807,1480.26097080538,283.82723502468,0.237227709764867,TRUE,TRUE,TRUE,TRUE,128,306,16,17,60.3835597246251,228.190360756926
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__49","weighted_median_real_mpce","identity",1172.41549334796,1838.85066445978,666.43517111182,0.568429174548642,TRUE,TRUE,TRUE,TRUE,160,576,20,32,64.6327314356861,423.556429784887
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__50","weighted_median_real_mpce","identity",1041.33882942341,1986.89339233969,945.55456291628,0.908018155281729,TRUE,TRUE,TRUE,TRUE,128,504,16,28,36.3515065305387,347.166052230914
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__51","weighted_median_real_mpce","identity",998.200226346025,1766.94200284724,768.741776501215,0.770127832283953,TRUE,FALSE,FALSE,FALSE,96,144,12,8,17.6423149746144,119.549666321522
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__52","weighted_median_real_mpce","identity",993.269090596361,1765.78145700528,772.512366408919,0.777747313112402,TRUE,FALSE,FALSE,TRUE,95,324,12,18,18.9424502138907,249.021814569002
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__53","weighted_median_real_mpce","identity",915.918018830638,1769.21380805386,853.295789223222,0.931629001373544,TRUE,TRUE,TRUE,TRUE,160,395,20,22,50.3688094896891,291.516677599713
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__54","weighted_median_real_mpce","identity",969.312878891805,1473.08678739295,503.773908501145,0.5197227020001,TRUE,TRUE,TRUE,TRUE,128,324,16,18,40.4174146994707,247.196492653725
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__55","weighted_median_real_mpce","identity",897.002441957308,1703.20384141536,806.201399458052,0.898772803448424,TRUE,TRUE,TRUE,TRUE,128,305,16,17,46.9793623723625,232.857876059564
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__56","weighted_median_real_mpce","identity",895.177678455799,1678.09584878455,782.918170328751,0.874595277754582,TRUE,TRUE,TRUE,TRUE,96,288,12,16,26.0410934407211,220.326435454049
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__57","weighted_median_real_mpce","identity",930.454978408692,1720.68962634689,790.234647938198,0.849299177580515,TRUE,TRUE,TRUE,TRUE,128,323,16,18,36.2529037835744,254.408612872379
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__58","weighted_median_real_mpce","identity",1128.22589411965,1688.88838147577,560.66248735612,0.496941694281536,TRUE,TRUE,TRUE,TRUE,192,519,24,29,84.1867132830902,403.112689560076
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__59","weighted_median_real_mpce","identity",1110.65203107504,1696.2495210557,585.59748998066,0.527255588245617,TRUE,TRUE,TRUE,TRUE,160,486,20,27,58.2056473375736,388.171375042133
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__60","weighted_median_real_mpce","identity",1039.60496721508,1861.95090881638,822.3459416013,0.791017711087146,TRUE,TRUE,TRUE,TRUE,128,413,16,23,40.1621681585909,312.524211923014
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__61","weighted_median_real_mpce","identity",916.161292454887,1778.19362940058,862.032336945693,0.940917657234619,TRUE,TRUE,TRUE,TRUE,160,596,20,35,63.950701799888,438.554234758853
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__62","weighted_median_real_mpce","identity",931.211298535018,1718.480081887,787.268783351982,0.84542443223199,TRUE,TRUE,TRUE,TRUE,96,306,12,17,32.5096090626955,225.156820380528
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__63","weighted_median_real_mpce","identity",1164.34520425916,1965.89767810157,801.55247384241,0.688414802509033,TRUE,TRUE,TRUE,TRUE,128,288,16,16,30.2528137943075,227.336352469514
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__64","weighted_median_real_mpce","identity",1034.78217199347,1894.44383041522,859.66165842175,0.83076581882508,TRUE,TRUE,TRUE,TRUE,160,720,20,40,54.5812027519718,500.046998536479
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__65","weighted_median_real_mpce","identity",988.005970547659,1568.8611212109,580.855150663241,0.587906518764526,TRUE,TRUE,TRUE,TRUE,159,376,20,22,68.0648923510754,277.779190860305
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__66","weighted_median_real_mpce","identity",985.253430314742,1499.04359699506,513.790166680318,0.521480210950584,TRUE,TRUE,TRUE,TRUE,96,324,12,18,30.0937346047782,247.403661108808
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__67","weighted_median_real_mpce","identity",1196.83606134256,1674.71716027828,477.88109893572,0.399287015466139,TRUE,TRUE,TRUE,TRUE,191,827,24,46,89.3394603935202,453.790979639856
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__68","weighted_median_real_mpce","identity",926.389451926821,1431.02823752851,504.638785601689,0.544737188611202,TRUE,TRUE,TRUE,TRUE,96,198,12,11,41.1740491372574,141.872945959562
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__69","weighted_median_real_mpce","identity",968.323022544171,1533.13647667834,564.813454134169,0.583290328727472,TRUE,TRUE,TRUE,TRUE,128,356,16,21,57.4376426891643,243.856150784562
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__09__70","weighted_median_real_mpce","identity",932.915690545612,1611.15516127024,678.239470724628,0.727010465788138,TRUE,TRUE,TRUE,TRUE,96,356,12,20,37.5581898154314,236.824328255035
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__10__01","weighted_median_real_mpce","identity",1171.78895122579,1883.76312704467,711.97417581888,0.60759591142594,TRUE,TRUE,TRUE,TRUE,126,486,16,27,35.4230025757698,360.013030258476
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__10__02","weighted_median_real_mpce","identity",1142.92067305301,2042.4745590871,899.55388603409,0.787065898135494,TRUE,TRUE,TRUE,TRUE,160,755,20,42,54.6062198502049,584.841305119648
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__10__03","weighted_median_real_mpce","identity",891.556535627522,1925.72154946369,1034.16501383617,1.15995449812756,TRUE,FALSE,FALSE,FALSE,96,36,12,2,17.0429525400372,29.8669639715355
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__10__04","weighted_median_real_mpce","identity",861.150614379932,1881.85940690621,1020.70879252628,1.18528486827038,TRUE,TRUE,TRUE,TRUE,127,699,16,39,35.6308504209885,550.974838320619
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__10__05","weighted_median_real_mpce","identity",1327.09229013076,1991.02158872052,663.92929858976,0.500288716562691,TRUE,TRUE,TRUE,TRUE,160,738,20,41,41.7474788368844,626.845309571672
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__10__06","weighted_median_real_mpce","identity",1196.50740497711,2166.70568239568,970.19827741857,0.810858565005814,TRUE,FALSE,FALSE,TRUE,96,324,12,18,16.2318095745165,283.943332245572
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__10__07","weighted_median_real_mpce","identity",1152.16256931166,1802.19600193879,650.03343262713,0.564185515083589,TRUE,TRUE,TRUE,TRUE,128,396,16,22,21.2397006809624,312.326009235916
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__10__08","weighted_median_real_mpce","identity",1203.71030471047,1941.9081458439,738.19784113343,0.613268689521595,TRUE,FALSE,TRUE,FALSE,96,126,12,7,26.1089436477818,96.5712132886513
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__10__09","weighted_median_real_mpce","identity",1061.86321734072,1819.22006446353,757.35684712281,0.713233903157036,TRUE,TRUE,TRUE,TRUE,120,666,15,37,21.3463523458115,481.911367354996
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__10__10","weighted_median_real_mpce","identity",1007.94649369696,1798.66797599303,790.72148229607,0.784487556870059,TRUE,FALSE,FALSE,TRUE,120,594,15,33,17.7443905587131,451.023812174395
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__10__11","weighted_median_real_mpce","identity",1146.16308202818,2048.0313305763,901.86824854812,0.786858574219848,TRUE,FALSE,FALSE,TRUE,96,378,12,21,16.837972492811,314.465703480147
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__10__12","weighted_median_real_mpce","identity",1339.14488889606,2163.32056719206,824.175678296,0.615449220715332,TRUE,TRUE,TRUE,TRUE,96,396,12,22,23.1627209054238,319.602440175034
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__10__13","weighted_median_real_mpce","identity",1058.83630038199,1789.72476926885,730.88846888686,0.690275228213447,TRUE,TRUE,TRUE,TRUE,160,630,20,35,40.9941382975265,518.980241671336
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__10__14","weighted_median_real_mpce","identity",1088.02570687336,2108.69176010379,1020.66605323043,0.938090016423876,TRUE,TRUE,TRUE,TRUE,159,666,20,37,54.4885980634526,492.222405213247
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__10__15","weighted_median_real_mpce","identity",1217.12342636982,2062.49552014159,845.37209377177,0.694565625355818,TRUE,TRUE,TRUE,TRUE,128,414,16,23,43.5448275794822,345.676123539406
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__10__16","weighted_median_real_mpce","identity",1104.51347290929,2051.1471759148,946.63370300551,0.857059444021154,TRUE,TRUE,TRUE,TRUE,128,558,16,31,32.6261930167934,453.427206676169
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__10__17","weighted_median_real_mpce","identity",1157.29471282522,1666.03203988495,508.73732705973,0.439591852811447,TRUE,TRUE,TRUE,TRUE,160,576,20,32,51.0468652029995,451.545590834566
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__10__18","weighted_median_real_mpce","identity",1348.15648601928,2221.89195486376,873.73546884448,0.648096476859575,TRUE,TRUE,TRUE,TRUE,128,648,16,36,40.4885073876229,503.512754510891
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__10__19","weighted_median_real_mpce","identity",1238.94917443315,1817.08665541456,578.13748098141,0.466635349465342,TRUE,TRUE,TRUE,TRUE,160,774,20,43,46.0309085310509,654.546476341111
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__10__20","weighted_median_real_mpce","identity",1253.8613431719,1999.35170584924,745.49036267734,0.594555663380984,TRUE,TRUE,TRUE,TRUE,128,468,16,26,40.7894398145833,360.664930090495
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__10__21","weighted_median_real_mpce","identity",1141.82139988434,2316.12724467725,1174.30584479291,1.02844967252485,TRUE,FALSE,FALSE,TRUE,96,216,12,12,12.8253831249261,183.62560322469
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__10__22","weighted_median_real_mpce","identity",923.436455456284,2203.00060050955,1279.56414505327,1.38565478706492,TRUE,TRUE,TRUE,TRUE,128,504,16,28,29.1652368310399,351.092767149428
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__10__23","weighted_median_real_mpce","identity",1077.86844591098,2185.75091356081,1107.88246764983,1.02784571888407,TRUE,TRUE,TRUE,TRUE,96,432,12,24,20.3791975357828,327.389445589076
