"beta","gamma_lower","gamma_upper","closest_gamma","direct_effect_estimate","direct_effect_std.error","statistic","p.value","accepted","analysis_id","specification_id","calibration_id"
-0.0115887687190617,0,0,0,0.0703954711882091,0.0206062216458804,11.6705871649536,0.000688774274858843,FALSE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
-0.0106230379924732,0,0,0,0.0698679053568677,0.0203599835216678,11.7760760647076,0.000651703377533852,FALSE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
-0.00965730726588473,0,0,0,0.069340339525526,0.0201326565052248,11.8623234017004,0.000622901433345629,FALSE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
-0.00869157653929625,0,0,0,0.0688127736941845,0.0199248878888566,11.9274156647177,0.000602021288803017,FALSE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
-0.0077258458127078,0,0,0,0.0682852078628429,0.0197372953385459,11.9695546531643,0.000588883739377194,FALSE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
-0.00676011508611932,0,0,0,0.0677576420315012,0.0195704590556741,11.9871114329795,0.000583496224151942,FALSE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
-0.00579438435953084,0,0,0,0.0672300762001596,0.0194249138605553,11.9786811172708,0.000586076907556829,FALSE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
-0.00482865363294238,0,0,0,0.0667025103688181,0.0193011414118834,11.9431358621887,0.000597085855948056,FALSE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
-0.0038629229063539,0,0,0,0.0661749445374766,0.0191995627966992,11.8796731918101,0.000617265273624469,FALSE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
-0.00289719217976542,0,0,0,0.0656473787061349,0.0191205317352478,11.7878566951378,0.000647691018251137,FALSE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
-0.00193146145317694,0,0,0,0.0651198128747933,0.0190643286418429,11.6676463161682,0.000689837841646072,FALSE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
-0.000965730726588482,0,0,0,0.0645922470434515,0.0190311557652475,11.5194159007409,0.000745660953281687,FALSE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0,0,0,0,0.06406468121211,0.0190211336000088,11.3439563548373,0.000817696515014012,FALSE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.000965730726588482,0,0,0,0.0635371153807687,0.0190342987149251,11.1424636561857,0.000909183459505005,FALSE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.00193146145317696,0,0,0,0.0630095495494269,0.0190706030890469,10.9165119615584,0.00102420847669038,FALSE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.00289719217976542,0,0,0,0.0624819837180852,0.0191299149831431,10.6680130627282,0.0011678750196607,FALSE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0038629229063539,0,0,0,0.0619544178867436,0.0192120213100013,10.3991643561976,0.0013464956408782,FALSE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.00482865363294238,0,0,0,0.0614268520554023,0.0193166314051118,10.1123882086232,0.00156780481612726,FALSE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.00579438435953086,0,0,0,0.0608992862240605,0.0194433820447296,9.81026605090128,0.00184118665159691,FALSE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.00676011508611932,0,0,0,0.060371720392719,0.0195918435147136,9.49547068513969,0.00217790860795703,FALSE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0077258458127078,0,0,0,0.0598441545613772,0.0197615265033873,9.17070014560658,0.00259134885355486,FALSE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.00869157653929628,0,0,0,0.0593165887300358,0.0199518895760398,8.83861605806128,0.00309720145348497,FALSE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.00965730726588476,0,0,0,0.058789022898694,0.0201623469872988,8.50178885824293,0.00371364080359964,FALSE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0106230379924732,0,0,0,0.0582614570673527,0.0203922765989808,8.1626515395402,0.00446142507733013,FALSE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0115887687190617,0,0,0,0.0577338912360107,0.0206410276927723,7.82346288203271,0.00536391848636403,FALSE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0125544994456502,0,0,0,0.0572063254046692,0.0209079284963765,7.48628043980354,0.0064470142448791,FALSE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0135202301722387,0,0,0,0.0566787595733276,0.0211922932755456,7.15294298278243,0.00773894441517423,FALSE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0144859608988271,0,0,0,0.0561511937419862,0.0214934288798979,6.82506163511947,0.00926996913810019,FALSE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0154516916254156,0,0,0,0.0556236279106444,0.0218106406651679,6.50401863615413,0.011071945631377,FALSE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0164174223520041,0,0,0,0.0550960620793027,0.0221432377466862,6.19097246800183,0.0131777860160236,FALSE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0173831530785926,0,0,0,0.0545684962479614,0.0224905375671372,5.8868680293828,0.0156208215817415,FALSE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.018348883805181,0,0,0,0.0540409304166199,0.0228518697852648,5.59245056550957,0.0184340985771591,FALSE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0193146145317695,0,0,0,0.053513364585278,0.0232265795109382,5.30828216308627,0.0216496361852382,FALSE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.020280345258358,0,0,0,0.0529857987539365,0.0236140299259682,5.03475976313942,0.0252976804402149,FALSE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0212460759849465,0,0,0,0.052458232922595,0.024013604339675,4.77213381099945,0.0294059882050963,FALSE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0222118067115349,0,0,0,0.0519306670912532,0.0244247077340086,4.52052683506707,0.0339991730407813,FALSE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0231775374381234,0,0,0,0.0514031012599119,0.0248467678556461,4.27995141138723,0.0390981402393059,FALSE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0241432681647119,0,0,0,0.05087553542857,0.0252792359125894,4.05032712115963,0.0447196320591873,FALSE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0251089988913004,0,0,0,0.0503479695972286,0.0257215869309745,3.83149623842746,0.0508758969964432,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0260747296178888,0,0,0,0.049820403765887,0.0261733198246297,3.62323799343566,0.0575744894654088,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0270404603444773,0,0,0,0.049292837934545,0.0266339572258495,3.42528134376776,0.0648181991853868,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0280061910710658,0,0,0,0.048765272103203,0.0271030451212729,3.23731625190944,0.0726051033728095,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0289719217976543,0,0,0,0.0482377062718619,0.0275801523319666,3.05900351672689,0.0809287298573292,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0299376525242427,0,0,0,0.0477101404405204,0.0280648698720401,2.88998324018808,0.0897783156397536,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0309033832508312,0,0,0,0.0471825746091788,0.028556810215533,2.72988203224359,0.099139143205884,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0318691139774197,0,0,0,0.0466550087778373,0.0290556064970039,2.57831906869656,0.108992936001156,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0328348447040082,0,0,0,0.0461274429464956,0.0295609116673158,2.4349111214304,0.11931829467325,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0338005754305966,0,0,0,0.0455998771151542,0.0300723976225427,2.29927667949153,0.130091156775174,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0347663061571851,0,0,0,0.0450723112838125,0.030589754320771,2.17103927486113,0.141285264347908,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0357320368837736,0,0,0,0.0445447454524711,0.0311126888987964,2.04983011960027,0.152872625936972,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0366977676103621,0,0,0,0.0440171796211294,0.0316409247983177,1.93529015241881,0.164823961936283,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0376634983369505,0,0,0,0.0434896137897874,0.0321742009091703,1.82707158336848,0.177109124524968,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.038629229063539,0,0,0,0.0429620479584459,0.0327122707353962,1.72483901584248,0.189697485738426,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0395949597901275,0,0,0,0.0424344821271048,0.0332549015884788,1.62827021577271,0.202558289300994,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.040560690516716,0,0,0,0.0419069162957631,0.0338018738108455,1.53705658910725,0.215660963685868,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0415264212433044,0,0,0,0.0413793504644214,0.0343529800317318,1.45090342048392,0.228975395429425,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0424921519698929,0,0,0,0.0408517846330797,0.03490802445668,1.36952991857402,0.242472163004908,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0434578826964814,0,0,0,0.0403242188017377,0.0354668221912694,1.29266910688985,0.256122732564372,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0444236134230699,0,0,0,0.0397966529703964,0.0360291985991559,1.22006759291447,0.269899617610183,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0453893441496583,0,0,0,0.0392690871390548,0.0365949886940693,1.15148524319825,0.28377650518595,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0463550748762468,0,0,0,0.0387415213077131,0.0371640365650996,1.0866947875233,0.297728351513579,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0473208056028353,0,0,0,0.0382139554763719,0.0377361948343549,1.02548137130553,0.311731450180927,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0482865363294238,0,0,0,0.0376863896450299,0.0383113241458982,0.967642072028665,0.325763476033896,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0492522670560122,0,0,0,0.0371588238136885,0.0388892926847368,0.912985392623025,0.33980350787629,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0502179977826007,0,0,0,0.0366312579823469,0.039469975724562,0.861330742253465,0.353832032956555,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0511837285091892,0,0,0,0.036103692151006,0.0400532552028826,0.812507912917321,0.367830936042651,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0521494592357777,0,0,0,0.0355761263196637,0.0406390193221777,0.76635655851642,0.381783475674962,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0531151899623661,0,0,0,0.0350485604883223,0.0412271621756915,0.722725681619595,0.395674249954892,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0540809206889546,0,0,0,0.0345209946569804,0.0418175833965157,0.68147313192493,0.409489153987759,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0550466514155431,0,0,0,0.0339934288256394,0.04241018782863,0.642465119437734,0.423215330858702,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0560123821421315,0,0,0,0.0334658629942972,0.0430048852186139,0.605575744558915,0.436841117789509,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.05697811286872,0,0,0,0.0329382971629551,0.0436015899267902,0.570686546611925,0.45035598890399,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0579438435953085,0,0,0,0.0324107313316135,0.0442002206566116,0.537686071791849,0.46375049582575,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.058909574321897,0,0,0,0.0318831655002727,0.044800700201154,0.506469461085263,0.47701620714414,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0598753050484855,0,0,0,0.0313555996689307,0.0454029552056422,0.476938058360004,0.490145647614819,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0608410357750739,0,0,0,0.0308280338375891,0.0460069159449834,0.448999038550164,0.503132237809156,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0618067665016624,0,0,0,0.0303004680062469,0.0466125161153455,0.422565055646609,0.515970234792709,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0627724972282509,0,0,0,0.0297729021749063,0.047219692638869,0.397553910041224,0.528654674294502,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0637382279548393,0,0,0,0.0292453363435647,0.047828385480659,0.37388823464916,0.541181314727106,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0647039586814278,0,0,0,0.0287177705122236,0.0484385374772518,0.351495199146408,0.553546583328595,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0656696894080163,0,0,0,0.0281902046808821,0.0490500941758024,0.33030623159695,0.565747524623167,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0666354201346047,0,0,0,0.0276626388495395,0.0496630036832893,0.31025675670605,0.577781751332883,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0676011508611933,0,0,0,0.0271350730181987,0.050277216525073,0.291285949913889,0.589647397820289,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0685668815877817,0,0,0,0.0266075071868574,0.0508926855121938,0.273336506536132,0.601343076097728,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0695326123143702,0,0,0,0.0260799413555155,0.0515093656168316,0.256354425162478,0.612867834402595,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0704983430409587,0,0,0,0.0255523755241735,0.0521272138553859,0.240288804535107,0.624221118309421,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0714640737675471,0,0,0,0.0250248096928321,0.0527461891786807,0.225091653148151,0.635402734326201,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0724298044941356,0,0,0,0.0244972438614906,0.05336625236882,0.210717710832532,0.646412815904518,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0733955352207241,0,0,0,0.0239696780301501,0.0539873659422585,0.197124281617376,0.657251791779361,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0743612659473125,0,0,0,0.0234421121988077,0.0546094940586838,0.184271077188039,0.667920356544889,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.075326996673901,0,0,0,0.0229145463674657,0.0552326024353269,0.172120070292178,0.678419443364969,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0762927274004895,0,0,0,0.0223869805361243,0.0558566582663488,0.160635357475745,0.68875019871381,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.077258458127078,0,0,0,0.0218594147047815,0.0564816301469764,0.149783030563439,0.698913959039016,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0782241888536665,0,0,0,0.0213318488734409,0.0571074880020764,0.13953105632921,0.708912229239154,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0791899195802549,0,0,0,0.0208042830420992,0.0577342030188877,0.129849163832969,0.7187466628492,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0801556503068434,0,0,0,0.0202767172107579,0.0583617475836385,0.12070873893088,0.72841904382811,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0811213810334319,0,0,0,0.0197491513794149,0.0589900952218074,0.112082725494504,0.73793126984674,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0820871117600203,0,0,0,0.0192215855480754,0.0596192205417913,0.10394553290334,0.747285336976608,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0830528424866089,0,0,0,0.0186940197167327,0.0602490991817719,0.0962729494010103,0.75648332568498,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0840185732131973,0,0,0,0.0181664538853908,0.0608797077595694,0.0890420609324919,0.765527388044361,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0849843039397858,0,0,0,0.0176388880540494,0.0615110238253073,0.0822311751023177,0.774419736070844,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0859500346663743,0,0,0,0.0171113222227081,0.0621430258167061,0.075819749918378,0.783162631108433,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0869157653929627,0,0,0,0.0165837563913662,0.062775693016847,0.0697883270068002,0.791758374182082,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0878814961195512,0,0,0,0.0160561905600237,0.0634090055142516,0.0641184690042978,0.800209297246261,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0888472268461397,0,0,0,0.0155286247286829,0.0640429441651359,0.058792700853648,0.808517755260409,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0898129575727281,0,0,0,0.0150010588973415,0.0646774905577078,0.0537944547460795,0.816686119027009,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0907786882993167,0,0,0,0.014473493065999,0.0653126269783833,0.04910801847165,0.824716768731853,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0917444190259051,0,0,0,0.0139459272346578,0.065948336379804,0.0447184869543456,0.832612088130545,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0927101497524936,0,0,0,0.0134183614033168,0.0665846023505548,0.0406117167637389,0.840374459328955,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0936758804790821,0,0,0,0.0128907955719747,0.0672214090864701,0.0367742834091705,0.848006258108728,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0946416112056705,0,0,0,0.0123632297406337,0.0678587413634454,0.0331934412352683,0.855509849752781,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.095607341932259,0,0,0,0.011835663909293,0.0684965845116581,0.0298570857498681,0.862887585328982,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0965730726588475,0,0,0,0.0113080980779503,0.0691349243911197,0.0267537182269369,0.870141798392961,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0975388033854359,0,0,0,0.0107805322466083,0.0697737473684788,0.0238724124375897,0.877274802074184,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0985045341120244,0,0,0,0.0102529664152672,0.0704130402950059,0.0212027833721313,0.88428888651228,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.0994702648386129,0,0,0,0.00972540058392633,0.0710527904856894,0.0187349578254966,0.891186316612726,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.100435995565201,0,0,0,0.00919783475258411,0.0716929856993817,0.0164595467268833,0.897969330093716,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.10140172629179,0,0,0,0.0086702689212415,0.0723336141199351,0.0143676191024597,0.904640135798114,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.102367457018378,0,0,0,0.00814270308990081,0.0729746643382676,0.0124506775674424,0.911200912246574,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.103333187744967,0,0,0,0.00761513725855803,0.0736161253353192,0.0107006352508098,0.917653806409784,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.104298918471555,0,0,0,0.00708757142721669,0.0742579864658292,0.00910979406248024,0.924000932679211,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.105264649198144,0,0,0,0.00656000559587619,0.0749002374429117,0.00767082421855672,0.930244372018231,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.106230379924732,0,0,0,0.0060324397645345,0.075542868323364,0.00637674494613711,0.936386171276079,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.107196110651321,0,0,0,0.00550487393319294,0.0761858694936868,0.00522090629421875,0.94242834264906,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.108161841377909,0,0,0,0.00497730810185266,0.0768292316567615,0.00419697198212277,0.948372863274713,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.109127572104498,0,0,0,0.00444974227051014,0.0774729458191634,0.00329890322142295,0.954221674945684,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.110093302831086,0,0,0,0.00392217643916758,0.078117003279062,0.00252094345157895,0.959976683931032,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.111059033557675,0,0,0,0.00339461060782519,0.0787613956146944,0.0018576039333134,0.965639760894296,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.112024764284263,0,0,0,0.00286704477648502,0.0794061146733612,0.00130365014753736,0.971212740897872,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.112990495010852,0,0,0,0.00233947894514277,0.0800511525609413,0.00085408895094257,0.976697423484734,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.11395622573744,0,0,0,0.00181191311380237,0.0806965016318703,0.0005041564426182,0.982095572828704,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.114921956464029,0,0,0,0.00128434728246003,0.0813421544795885,0.000249306498917003,0.987408917946107,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.115887687190617,0,0,0,0.000756781451117362,0.0819881039274067,8.51999366474767e-05,0.992639152961211,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.116853417917205,0,0,0,0.000229215619776716,0.0826343430197921,7.69426714481267e-06,0.997787937419503,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.117819148643794,0,0,0,-0.000298350211564399,0.0832808650140323,1.28340062206349e-05,0.997143103357165,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.118784879370382,0,0,0,-0.000825916042905805,0.0839276633722728,9.68415071982284e-05,0.992152377879015,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
0.119750610096971,0,0,0,-0.00135348187424813,0.0845747317539055,0.00025610828631696,0.987238328064934,TRUE,"consumption_exclusion_sensitivity__consumption__long_2022__change","consumption__long_2022__change","exact_exclusion"
