"target_unit_2001","census_2011_source_district_count","census_2011_parent_reconstruction_complete","log_nonfarm_employment_2013","log_firms_total_2013","mean_employment_per_firm_2013","female_employment_share_2013","hired_employment_share_2013","private_employment_share_2013","manufacturing_employment_share_2013","services_employment_share_2013","log_nonfarm_employment_2005","log_firms_total_2005","mean_employment_per_firm_2005","female_employment_share_2005","hired_employment_share_2005","private_employment_share_2005","manufacturing_employment_share_2005","services_employment_share_2005","log_nonfarm_employment_change_2013_2005","log_firms_total_change_2013_2005","mean_employment_per_firm_change_2013_2005","female_employment_share_change_2013_2005","hired_employment_share_change_2013_2005","private_employment_share_change_2013_2005","manufacturing_employment_share_change_2013_2005","services_employment_share_change_2013_2005"
"pc2001__27__10",1,TRUE,11.6173215156812,10.9407739318765,1.96707483475395,0.236117617383157,0.426975604482721,0.893544376779215,0.237477928723289,0.733910489712082,11.5317570327054,10.7194274216829,2.25315084243577,0.215336454009284,0.49951423440398,0.820158781562497,0.250812062688295,0.717863416453224,0.0855644829757995,0.2213465101936,-0.28607600768182,0.020781163373873,-0.072538629921259,0.0733855952167181,-0.013334133965006,0.0160470732588579
"pc2001__27__11",1,TRUE,11.5848646584513,10.9279867408322,1.92876117313422,0.260601717864488,0.382983277342987,0.892963828064657,0.251593631059288,0.710717576005732,11.5232618599049,10.7072141067928,2.26154397117085,0.251427666544602,0.469462286839735,0.86140995061313,0.297221864824474,0.670849869852235,0.0616027985463994,0.220772634039399,-0.33278279803663,0.00917405131988597,-0.086479009496748,0.031553877451527,-0.045628233765186,0.039867706153497
"pc2001__27__12",1,TRUE,11.2838392912003,10.7202452006851,1.75697589642755,0.191119885320524,0.432487488368584,0.787679501043684,0.117760229358952,0.871123909161784,11.0551349510834,10.3449309433095,2.03440625100486,0.235221597015869,0.485806410823797,0.737118290446987,0.125703357147373,0.857463488651451,0.2287043401169,0.375314257375601,-0.27743035457731,-0.044101711695345,-0.053318922455213,0.050561210596697,-0.00794312778842099,0.013660420510333
"pc2001__27__13",1,TRUE,12.0931838634516,11.4339796554839,1.93325325455313,0.21190036383991,0.457621046739435,0.858785334452841,0.152560873215785,0.80314581584103,11.8868242237286,11.1369948869644,2.1166387533678,0.214821899146134,0.441822222528021,0.859576576142673,0.150647795842823,0.845292729411927,0.206359639722999,0.296984768519501,-0.18338549881467,-0.00292153530622399,0.015798824211414,-0.000791241689832023,0.00191307737296198,-0.0421469135708971
"pc2001__27__14",1,TRUE,11.813237443322,11.095271372092,2.05025888640884,0.165869301181977,0.504769381165388,0.83573777290636,0.141711348757295,0.834434339544391,11.9976391193354,11.3436425346386,1.92321176874696,0.162245721218691,0.479864015125854,0.819561374876055,0.154713588017565,0.821144169833283,-0.184401676013399,-0.248371162546599,0.12704711766188,0.00362357996328602,0.024905366039534,0.016176398030305,-0.01300223926027,0.013290169711108
"pc2001__27__15",1,TRUE,12.1041728015013,11.4162603676796,1.98955786134426,0.143015324652316,0.476896757905926,0.871124546018248,0.159834794933121,0.834855833111879,11.8967310227673,11.2611252044062,1.88816568047337,0.0620903900916981,0.491804395514559,0.794299183845871,0.14188682844413,0.852499557178477,0.207441778733999,0.1551351632734,0.10139218087089,0.0809249345606179,-0.014907637608633,0.076825362172377,0.017947966488991,-0.017643724066598
"pc2001__27__16",1,TRUE,10.9450178950288,10.3943961424618,1.73433100746725,0.148929787722115,0.390728944257204,0.880079758606695,0.187520954279967,0.808791092445872,10.5042452838027,9.91016520728937,1.81136386212377,0.126460104195229,0.525308472717302,0.766163970386619,0.192377296408007,0.805429119824513,0.4407726112261,0.484230935172429,-0.07703285465652,0.022469683526886,-0.134579528460098,0.113915788220076,-0.00485634212803998,0.00336197262135896
"pc2001__27__17",1,TRUE,11.5246860375349,10.945776372818,1.78409211129527,0.141011830050503,0.409446250852416,0.892392990917447,0.20368046015635,0.783787790439105,11.3854897416605,10.6641999192585,2.05708477427797,0.124087010847958,0.464746975634691,0.784301698188221,0.208928267166468,0.787641279036747,0.139196295874401,0.2815764535595,-0.2729926629827,0.016924819202545,-0.055300724782275,0.108091292729226,-0.00524780701011801,-0.00385348859764201
"pc2001__27__18",,,,,,,,,,,11.9205083290494,10.9408270927324,2.66360704539816,0.224217991192006,0.536110113226626,0.89657925198579,0.244854242339573,0.753130031000945,,,,,,,,
"pc2001__27__19",,,,,,,,,,,12.3605518428182,11.5912281982274,2.15830597808498,0.12779229681676,0.516627393856304,0.878060065978321,0.243982691401397,0.751296002741956,,,,,,,,
"pc2001__27__20",1,TRUE,13.2341873597849,12.2062026370809,2.79542659454271,0.172056914145912,0.604120838832673,0.904569012694087,0.296130968348839,0.702087781986487,12.8688688601698,11.9296865328202,2.5578890470917,0.149607516712108,0.587688961504167,0.808082630230748,0.242633529360224,0.754016317821267,0.3653184996151,0.276516104260699,0.23753754745101,0.022449397433804,0.0164318773285059,0.096486382463339,0.053497438988615,-0.05192853583478
"pc2001__27__21",,,,,,,,,,,13.8830589199829,12.6760262735259,3.34354842742137,0.168663460082514,0.686748632092137,0.91684970865946,0.28097117252183,0.704201024038165,,,,,,,,
"pc2001__27__22",1,TRUE,14.3271166770645,13.048975146175,3.58996168912229,0.194950982273041,0.676343910674545,0.947603910866396,0.281214627618755,0.716291919269434,14.5551161386246,13.2493624810095,3.69046939623891,0.137133199275074,0.726288703833548,0.888698869605352,0.251438469311143,0.744363181104181,-0.227999461560099,-0.200387334834501,-0.10050770711662,0.057817782997967,-0.049944793159003,0.0589050412610439,0.029776158307612,-0.028071261834747
"pc2001__27__23",1,TRUE,13.850224979172,12.4730148766379,3.96382751451991,0.161784137139678,0.712987431953669,0.924188949546229,0.208167684705464,0.790765016555204,,,,,,,,,,,,,,,,
"pc2001__27__24",1,TRUE,12.4092910020371,11.4705501813875,2.55675997120531,0.203270112785023,0.573840729919859,0.908429497119167,0.237277000669202,0.721065173747695,12.3481015815498,11.248777610852,3.0021358060063,0.196649343663511,0.672135414407302,0.752687379078786,0.266625311250119,0.692536937906143,0.0611894204873007,0.221772570535499,-0.44537583480099,0.00662076912151199,-0.0982946844874429,0.155742118040381,-0.029348310580917,0.028528235841552
"pc2001__27__25",1,TRUE,14.1292835332355,12.9127133772682,3.37559010837769,0.210486205034565,0.655110154401025,0.952787526332057,0.251868543942293,0.744792226097288,13.7685981796509,12.5927524087349,3.24088282945618,0.206623341099237,0.653635459472149,0.854167649194956,0.268826028038999,0.7282237670187,0.3606853535846,0.319960968533302,0.13470727892151,0.003862863935328,0.00147469492887609,0.098619877137101,-0.016957484096706,0.0165684590785881
"pc2001__27__26",,,,,,,,,,,12.6801429944507,11.686483736094,2.70110043462544,0.179611831785474,0.57215285212758,0.838800637402584,0.292364863182531,0.705873565221722,,,,,,,,
"pc2001__27__27",1,TRUE,11.9867779279438,11.3460795404584,1.89780582042466,0.15763586668908,0.427408057677581,0.888455144847681,0.191623551678838,0.799280275437843,11.8538449408044,11.0254419487772,2.28965921487536,0.22112868358175,0.533763795653658,0.866004380475594,0.183467971327796,0.810871543975424,0.1329329871394,0.3206375916812,-0.3918533944507,-0.06349281689267,-0.106355737976077,0.0224507643720869,0.008155580351042,-0.0115912685375811
"pc2001__27__28",,,,,,,,,,,11.9190037183997,11.1215407610701,2.2199017925812,0.171841270687312,0.544106281480692,0.83464141992911,0.225894784532154,0.773299043253471,,,,,,,,
