"state_code","district_code","level","state_std","district_std","target_unit_2001","nonfarm_employment","female_employment","hired_employment","private_employment","manufacturing_employment","services_employment","firms_total","informal_employment","source_available","log_nonfarm_employment","log_firms_total","mean_employment_per_firm","female_employment_share","hired_employment_share","private_employment_share","manufacturing_employment_share","services_employment_share","informal_employment_share"
"19","09","district","west bengal","barddhaman","pc2001__19__09",737506.517452091,100483.385789431,368965.193857037,651073.20439751,196262.934961419,518125.574610858,336320.535637976,591423.035917497,TRUE,13.5110302043802,12.7258199593133,2.1928679319361,0.13624745464837,0.500287367129614,0.882803323076808,0.266116882111714,0.702536943538965,0.801922453459425
"19","10","district","west bengal","nadia","pc2001__19__10",493878.802535491,67289.7297502453,247081.325801608,435997.848075527,131429.487071812,346968.104411968,225220.495654493,396052.501040864,TRUE,13.1100454270725,12.3248351820056,2.1928679319361,0.136247454648369,0.500287367129615,0.88280332307681,0.266116882111715,0.702536943538965,0.801922453459425
"19","11","district","west bengal","north twenty four parganas","pc2001__19__11",957991.843172072,130523.950206095,479271.216952202,845718.382632782,254937.802393407,673024.661437366,436867.095012992,768235.169270665,TRUE,13.7725945424826,12.9873842974156,2.1928679319361,0.13624745464837,0.500287367129614,0.882803323076809,0.266116882111715,0.702536943538964,0.801922453459425
"19","12","district","west bengal","hugli","pc2001__19__12",533613,56697,361053,479997,165794,364246,225457,406355,TRUE,13.1874261361054,12.3258847323803,2.36680608719179,0.106251159548212,0.676619572611612,0.89952268779059,0.310700826254233,0.682603309889377,0.761516304887625
"19","13","district","west bengal","bankura","pc2001__19__13",260566,45743,114026,229225,76191,177800,129995,207322,TRUE,12.4706114670107,11.7752512671596,2.00443093965153,0.175552451202382,0.437608897553787,0.879719533630635,0.292405762839357,0.682360707076134,0.79566021660539
"19","14","district","west bengal","puruliya","pc2001__19__14",214810,38313,102797,187140,79332,129644,91091,154110,TRUE,12.277509195468,11.4196142858321,2.35819125929016,0.178357618360412,0.478548484707416,0.871188492155859,0.369312415623109,0.603528699781202,0.717424700898468
"19","15","district","west bengal","medinipur","pc2001__19__15",1027761.83684035,140029.93425423,514176.263389152,907311.564894181,273504.775573362,722040.659539808,468683.873694539,824185.293770975,TRUE,13.8428940219308,13.0576837768639,2.19286793193611,0.136247454648369,0.500287367129612,0.882803323076804,0.266116882111714,0.702536943538961,0.801922453459421
"19","16","district","west bengal","haora","pc2001__19__16",559269,64193,333890,518566,270405,286365,208455,451077,TRUE,13.2343858528477,12.2474784695888,2.68292437216665,0.114780186278875,0.597011456025633,0.927221068931051,0.483497207962537,0.512034459267365,0.806547475365164
"19","17","district","west bengal","kolkata","pc2001__19__17",1281951,136374,929573,1132955,304417,975153,356209,627006,TRUE,14.0638936942034,12.7832729162226,3.5988731334694,0.106380041046811,0.72512365917262,0.883774028804533,0.237463834421128,0.760678840298888,0.489102937631782
"19","18","district","west bengal","south twenty four parganas","pc2001__19__18",782571,122806,307534,727048,259962,478647,391262,568537,TRUE,13.5703399321046,12.8771326912927,2.00012012411121,0.156926336396314,0.392979039601519,0.92905052704483,0.332189667135634,0.611633960369091,0.7264989374766
"20","01","district","jharkhand","garhwa","pc2001__20__01",18754,1944,12625,16974,5951,12539,11502,11218,TRUE,9.83916234197957,9.3502762122737,1.63049904364458,0.103657886317586,0.673189719526501,0.905086914791511,0.31731897195265,0.668604031140023,0.598165724645409
"20","02","district","jharkhand","palamu","pc2001__20__02",44074,5817,26969,38521,10911,32304,24664,30441,TRUE,10.6936253184097,10.113099969566,1.7869769704833,0.13198257476063,0.611902709080183,0.874007351272859,0.247560920270454,0.732949131006943,0.690679312066071
"20","03","district","jharkhand","chatra","pc2001__20__03",26021.2190845419,2952.97952533299,14549.0910262331,23211.7409677181,5993.34630716148,19453.2017581422,13368.0322931403,20371.2115414796,TRUE,10.1666676027961,9.500621485977,1.94652574993363,0.113483519574501,0.559124112477732,0.89203126464998,0.230325346698375,0.747589945534048,0.782869222048911
"20","04","district","jharkhand","hazaribagh","pc2001__20__04",74880.1238442715,8497.66000002242,41867.282786651,66795.4115699524,17246.790485249,55979.6277063217,38468.6017366194,58621.3443008907,TRUE,11.2236437650533,10.5575976482342,1.94652574993364,0.113483519574501,0.559124112477733,0.892031264649977,0.230325346698374,0.747589945534048,0.782869222048908
"20","05","district","jharkhand","kodarma","pc2001__20__05",16419.6570711866,1863.36047464459,9180.62618711592,14646.8474623295,3781.86320758947,12275.1705355361,8435.36597024027,12854.4441576297,TRUE,9.70623449796413,9.04018838114501,1.94652574993363,0.1134835195745,0.559124112477732,0.892031264649976,0.230325346698375,0.747589945534046,0.782869222048908
"20","06","district","jharkhand","giridih","pc2001__20__06",47557,4836,28908,43124,9452,37874,26321,26979,TRUE,10.7696842705982,10.1781223786385,1.80680825196611,0.101688500115651,0.60786004163425,0.906785541560653,0.19875097251719,0.796391698382993,0.567298189540972
"20","07","district","jharkhand","deoghar","pc2001__20__07",47730,5664,25353,41622,16921,30566,24682,35964,TRUE,10.7733154099999,10.1138295120131,1.93379790940767,0.118667504714016,0.53117536140792,0.872030169704588,0.354514980096375,0.640393882254347,0.753488372093023
"20","08","district","jharkhand","godda","pc2001__20__08",27568,4464,12655,23449,5973,21413,14410,23402,TRUE,10.2244109587677,9.57567768899357,1.91311589174185,0.161926871735345,0.459046720835752,0.850587637840975,0.216664248403947,0.776733894370284,0.848882762623331
"20","09","district","jharkhand","sahibganj","pc2001__20__09",29142,4804,20791,25735,6725,19404,15759,21715,TRUE,10.2799357115738,9.66516690962207,1.84922901199315,0.16484798572507,0.713437650126964,0.883089698716629,0.23076659117425,0.665843113032736,0.745144465033285
"20","10","district","jharkhand","pakaur","pc2001__20__10",20218,2817,12083,17447,5636,12769,11567,12498,TRUE,9.914328575714,9.3559114952954,1.74790351863059,0.13933128895044,0.597635770105846,0.862943911366109,0.278761499653774,0.631565931348304,0.61816203383124
"20","11","district","jharkhand","dumka","pc2001__20__11",58780,10794,30919,50157,20872,35082,32239,43463,TRUE,10.9815569399729,10.3809321787698,1.82325754520922,0.183633889077918,0.526012249064308,0.853300442327322,0.355086764205512,0.596835658387207,0.73941816944539
"20","12","district","jharkhand","dhanbad","pc2001__20__12",162713,14695,112814,129768,30321,107696,64452,86614,TRUE,11.9997431916747,11.0736760396935,2.52456091354807,0.0903123905281078,0.693331202792647,0.797526933926607,0.186346511956635,0.661877047316441,0.532311493242703
"20","13","district","jharkhand","bokaro","pc2001__20__13",76856,6691,49861,58083,20676,49413,33089,46073,TRUE,11.2496888200896,10.4069561798485,2.32270543080782,0.0870589153742063,0.648758717601749,0.755738003539086,0.269022587696471,0.642929634641407,0.599471739356719
"20","14","district","jharkhand","ranchi","pc2001__20__14",129025,17608,85248,104744,36308,90398,54415,59055,TRUE,11.7677614630169,10.9043951301302,2.37112928420472,0.136469676419299,0.660709164890525,0.811811664406123,0.281402828909126,0.700623910094943,0.45770199573726
"20","15","district","jharkhand","lohardaga","pc2001__20__15",14562,3308,6521,11838,3600,10440,7694,11263,TRUE,9.58617067495466,8.94819608331224,1.89264361840395,0.227166597994781,0.447809366845214,0.812937783271529,0.247218788627936,0.716934487021014,0.773451448976789
"20","16","district","jharkhand","gumla","pc2001__20__16",34812,8294,17760,30309,13466,19688,16855,18598,TRUE,10.4577174339094,9.73240262766816,2.06538119252447,0.238251177754797,0.510168907273354,0.870648052395726,0.386820636562105,0.565552108468344,0.534241066298977
"20","17","district","jharkhand","pashchimi singhbhum","pc2001__20__17",87312,12322,67660,71571,32142,45263,29680,34498,TRUE,11.377243189426,10.2982286972813,2.94177897574124,0.141126076598864,0.774922118380062,0.819715503023639,0.368128092358439,0.518405259299982,0.395111783030969
"20","18","district","jharkhand","purbi singhbhum","pc2001__20__18",113885,13309,73706,100207,36038,76840,43789,52318,TRUE,11.642944446294,10.6871379232707,2.6007673159926,0.116863502656188,0.647196733546999,0.879896386705888,0.316442024849629,0.674715722000263,0.459393247574307
"21","01","district","odisha","bargarh","pc2001__21__01",141497,33432,46884,123813,28759,108946,63830,121550,TRUE,11.8600337944272,11.0639785782501,2.21677894407019,0.236273560570189,0.331342713979802,0.875022085273893,0.203248125401952,0.76995271984565,0.859028813331731
"21","02","district","odisha","jharsuguda","pc2001__21__02",57255,14981,32939,50052,21018,30980,27302,43591,TRUE,10.9552702538474,10.2147152385629,2.09709911361805,0.261654004017116,0.575303466946118,0.874194393502751,0.367094576892848,0.541088114575146,0.761348353855558
"21","03","district","odisha","sambalpur","pc2001__21__03",128866,54167,61105,115487,50076,60570,71211,110988,TRUE,11.7665283837691,11.1734025798491,1.80963615171813,0.420335852746264,0.474174724132044,0.896178976611364,0.388589697825648,0.4700231247963,0.861266742197321
"21","04","district","odisha","debagarh","pc2001__21__04",41200,19902,15450,37391,7244,12367,25359,38394,TRUE,10.6261935353376,10.140888975597,1.62466974249773,0.483058252427184,0.375,0.90754854368932,0.175825242718447,0.300169902912621,0.931893203883495
"21","05","district","odisha","sundargarh","pc2001__21__05",195177.698760396,43328.3245543453,90482.8469676915,155084.39242304,54582.1196164485,117287.613844584,83518.1382232903,166091.429218146,TRUE,12.1816656982806,11.3328191114802,2.33694982805505,0.221994238222554,0.463592139585425,0.794580494636453,0.279653464320504,0.600927332320731,0.850975445827154
"21","06","district","odisha","kendujhar","pc2001__21__06",147606,38915,59035,123520,48147,84739,73996,114274,TRUE,11.9023018407288,11.2117663166713,1.99478350181091,0.263641044401989,0.399949866536591,0.83682235139493,0.326185927401325,0.574089129168191,0.774182621302657
"21","07","district","odisha","mayurbhanj","pc2001__21__07",327434,131878,74334,298758,212790,103453,155765,309830,TRUE,12.6990417870306,11.9561037401986,2.10210252624145,0.402762083351149,0.227019796355907,0.912422045358759,0.649871424470275,0.315950695407319,0.946236493461278
"21","08","district","odisha","baleshwar","pc2001__21__08",170211,25818,65815,148179,42049,113113,95004,144128,TRUE,12.0447941228802,11.4616742749594,1.79161930023999,0.151682323704108,0.386667136671543,0.870560657066817,0.247040438044545,0.66454576966236,0.846760785143146
"21","09","district","odisha","bhadrak","pc2001__21__09",83144,5463,31873,70368,9626,71314,52983,72490,TRUE,11.3283293232683,10.8777263863645,1.56925806390729,0.0657052824016165,0.383346964302896,0.846338881939767,0.115775040892909,0.857716732416049,0.87186086789185
"21","10","district","odisha","kendrapara","pc2001__21__10",79220,7174,31282,66301,11126,64478,48083,71118,TRUE,11.2799840711759,10.7806839632692,1.64756774743672,0.0905579399141631,0.394875031557687,0.836922494319616,0.140444332239334,0.813910628629134,0.897727846503408
"21","11","district","odisha","jagatsinghapur","pc2001__21__11",88246,10571,39760,77751,13314,66187,47067,72430,TRUE,11.3878836479893,10.7593273975011,1.8749017358234,0.119790132130635,0.45055866554858,0.881071096706933,0.150873693991796,0.750028329895973,0.820773746118804
"21","12","district","odisha","cuttack","pc2001__21__12",238590,24847,110547,208436,40946,191530,129645,206763,TRUE,12.3825018766193,11.7725552248548,1.84033321763277,0.104140995012364,0.463334590720483,0.873615826312922,0.171616580745211,0.802757869147911,0.866603797309191
"21","13","district","odisha","jajapur","pc2001__21__13",115191,9885,48503,98655,18921,92162,63615,99546,TRUE,11.654346899192,11.0606045705768,1.81075218108937,0.0858139958850952,0.421065881883133,0.856447118264448,0.164257624293565,0.800079867350748,0.864182097559705
"21","14","district","odisha","dhenkanal","pc2001__21__14",72948,13040,35599,58805,14194,56384,38994,59159,TRUE,11.1975021375367,10.5711630671224,1.87074934605324,0.178757471075287,0.488005154356528,0.806122169216428,0.194576958929649,0.772934144870319,0.810974941053901
"21","15","district","odisha","anugul","pc2001__21__15",96047,15442,42730,82331,25720,68359,52034,79290,TRUE,11.4725929339765,10.8596526300531,1.84585078986816,0.160775453684134,0.444886357720699,0.857194914989536,0.267785563317959,0.711724468229096,0.825533332639229
"21","16","district","odisha","nayagarh","pc2001__21__16",71497,14954,22791,62064,18688,49523,43973,64496,TRUE,11.1774107697599,10.6913310881849,1.62592954767698,0.209155628907507,0.318768619662363,0.868064394310251,0.261381596430619,0.692658433220974,0.902079807544372
"21","17","district","odisha","khordha","pc2001__21__17",200827,21359,109365,167494,27680,166812,93602,161177,TRUE,12.2101991199119,11.4468070297588,2.14554176192816,0.106355221160501,0.544573189859929,0.834021321834216,0.137830072649594,0.830625364119366,0.802566387985679
"21","18","district","odisha","puri","pc2001__21__18",126556,15551,54631,110391,18492,102253,71771,113350,TRUE,11.7484401769394,11.1812357737254,1.7633305931365,0.122878409557824,0.431674515629445,0.872269983248522,0.146117133917001,0.807966433831663,0.895650937134549
"21","19","district","odisha","ganjam","pc2001__21__19",271225,52628,96364,240401,60602,190698,148269,236846,TRUE,12.5107040136907,11.9067834705366,1.8292765176807,0.194038160199097,0.355291731956862,0.886352659231266,0.22343810489446,0.703098903124712,0.873245460411098
"21","20","district","odisha","gajapati","pc2001__21__20",42577,12515,18737,34688,6332,30102,22934,38635,TRUE,10.6590694803524,10.0403758045983,1.85650126449813,0.293938041665688,0.440073279000399,0.814712168541701,0.148718791835968,0.707001432698405,0.907414801418606
"21","21","district","odisha","kandhamal","pc2001__21__21",59179,24600,19966,48476,16191,28926,33888,53651,TRUE,10.9883220282109,10.4308162484011,1.74631137865911,0.415687997431521,0.33738319336251,0.819141925345139,0.273593673431454,0.488788252589601,0.906588485780429
"21","22","district","odisha","baudh","pc2001__21__22",27065,7081,10354,22031,4526,20366,14404,23921,TRUE,10.2059966592311,9.57526122476877,1.87899194668148,0.261629410677997,0.382560502493996,0.814003325327914,0.167227046000369,0.752484758913726,0.883835211527803
"21","23","district","odisha","sonapur","pc2001__21__23",64790,17548,19549,58862,10547,46825,29962,58700,TRUE,11.078906549444,10.3076851910773,2.16240571390428,0.270844266090446,0.301728661830529,0.908504398826979,0.162787467201729,0.722719555486958,0.906004012964964
"21","24","district","odisha","balangir","pc2001__21__24",142565.301239604,31648.6754456548,66092.1530323085,113279.60757696,39868.8803835515,85671.3861554162,61004.8617767097,121319.570781854,TRUE,11.8675554280374,11.018708841237,2.33694982805505,0.221994238222554,0.463592139585424,0.794580494636457,0.279653464320504,0.600927332320728,0.85097544582715
"21","25","district","odisha","nuapada","pc2001__21__25",34639,7432,16920,28839,8193,24210,18006,31114,TRUE,10.4527354938994,9.79846031466842,1.92374763967566,0.214555847455181,0.488466757123474,0.832558676636162,0.236525303848264,0.698923179075608,0.898236092265943
"21","26","district","odisha","kalahandi","pc2001__21__26",90910,18959,31725,74838,22426,60070,50842,77533,TRUE,11.4176252851159,10.8364780636327,1.78808858817513,0.208546914530855,0.348971510284897,0.823209767902321,0.246683533164668,0.660763392366076,0.852854471455285
"21","27","district","odisha","rayagada","pc2001__21__27",55274,11647,21778,46121,10381,38330,29557,52252,TRUE,10.9200579142006,10.2940758814139,1.87008153736847,0.210713898035243,0.394000796034302,0.834406773528241,0.187809820168615,0.69345442703622,0.945326916814415
"21","28","district","odisha","nabarangapur","pc2001__21__28",64559,17701,16267,56313,15520,45773,39212,59397,TRUE,11.0753348133567,10.5767381013816,1.64640926247067,0.274183305193699,0.251971065227157,0.872271875338837,0.240400254031196,0.709010362614043,0.920042132003284
"21","29","district","odisha","koraput","pc2001__21__29",98899,33219,38533,79062,19784,70994,44398,81224,TRUE,11.5018544063362,10.7009497023607,2.22755529528357,0.3358881282925,0.389619713040577,0.799421632170194,0.200042467567923,0.717843456455576,0.821282318324756
"21","30","district","odisha","malkangiri","pc2001__21__30",22752,6404,9788,15760,5628,16563,12415,20771,TRUE,10.032408332603,9.42666069794227,1.83262182843335,0.281469760900141,0.43020393811533,0.692686357243319,0.247362869198312,0.727979957805907,0.912930731364276
"22","01","district","chhattisgarh","koriya","pc2001__22__01",29308,5090,22701,19898,5713,22664,13646,13317,TRUE,10.2856157952799,9.52120171737537,2.14773560017588,0.1736727173468,0.77456667121605,0.678927255356899,0.194929712024021,0.773304217278559,0.454381056366862
"22","02","district","chhattisgarh","surguja","pc2001__22__02",58091,11235,47561,42996,11849,44933,29322,31334,TRUE,10.9697660255053,10.2860933664982,1.98114044062479,0.193403453202734,0.818732678039627,0.74014907644902,0.20397307672445,0.773493312217039,0.539395087018643
"22","03","district","chhattisgarh","jashpur","pc2001__22__03",33914,11416,15580,23685,6719,19958,16419,21302,TRUE,10.4315831874671,9.70619447981203,2.06553383275474,0.336616146724067,0.45939729905054,0.698384148139411,0.198118771009023,0.588488529810698,0.628118181282066
"22","04","district","chhattisgarh","raigarh","pc2001__22__04",133743,48537,47951,122244,15932,47980,59442,120727,TRUE,11.8036753269401,10.9927563262011,2.24997476531745,0.362912451492788,0.35853091376745,0.914021668423768,0.119123991536006,0.358747747545666,0.902679018714998
"22","05","district","chhattisgarh","korba","pc2001__22__05",133523,48849,39720,110792,10944,39288,45590,96875,TRUE,11.8020290266273,10.7274436732075,2.92877824084229,0.365847082525108,0.297476839196243,0.829759666873872,0.0819634070534664,0.294241441549396,0.725530432959116
"22","06","district","chhattisgarh","janjgir champa","pc2001__22__06",58674,9410,43193,49459,11031,46146,30609,35337,TRUE,10.9797519775403,10.3290493623434,1.91688719004214,0.160377680062719,0.736152299144425,0.842945768142619,0.188004908477349,0.786481235300133,0.60225994477963
"22","07","district","chhattisgarh","bilaspur","pc2001__22__07",110800,17730,53165,93373,23504,84742,51463,53884,TRUE,11.6154820532953,10.8486183818434,2.15300312846122,0.160018050541516,0.479828519855596,0.842716606498195,0.212129963898917,0.764819494584838,0.486317689530686
"22","08","district","chhattisgarh","kawardha","pc2001__22__08",26547,4740,9964,21677,4776,19123,14952,18689,TRUE,10.1866720259355,9.6126003491354,1.77548154093098,0.17855124872867,0.375334312728369,0.816551776095227,0.179907334162052,0.720345048404716,0.703996685124496
"22","09","district","chhattisgarh","rajnandgaon","pc2001__22__09",93073.5558906748,16876.032500197,56424.1735775173,73939.7300152414,27902.8954635906,63523.802203287,41635.3627036294,45995.2727029685,TRUE,11.4411453830758,10.6367051501398,2.23544482014472,0.181319305346191,0.606232060627336,0.794422532884548,0.299794019864951,0.682511821917524,0.494181964606521
"22","10","district","chhattisgarh","durg","pc2001__22__10",195879.760306273,35516.7820701118,118748.59072566,155611.295323327,58723.5807524006,133690.252083402,87624.5114802664,96800.2447748083,TRUE,12.1852562821391,11.3808160492031,2.23544482014472,0.181319305346191,0.606232060627333,0.794422532884545,0.299794019864951,0.682511821917523,0.49418196460652
"22","11","district","chhattisgarh","raipur","pc2001__22__11",246778,43991,122640,218582,66267,169376,104501,84302,TRUE,12.4162444260352,11.5569519197192,2.36148936373815,0.178261433353054,0.496964883417485,0.885743461734839,0.268528799163621,0.686349674606326,0.341610678423522
"22","12","district","chhattisgarh","mahasamund","pc2001__22__12",45613,8599,22076,39645,13340,31708,24207,27758,TRUE,10.727948042592,10.0943971265166,1.88428966827777,0.188520816433911,0.483984828886502,0.869160107863986,0.292460482757109,0.695152697695832,0.608554578738517
"22","13","district","chhattisgarh","dhamtari","pc2001__22__13",51249.77161458,9292.57298830659,31069.2546525872,40713.9733758092,15364.3750494956,34978.574997524,22925.9837472804,25326.7128221286,TRUE,10.8444664406898,10.0400262077538,2.23544482014472,0.181319305346191,0.606232060627336,0.794422532884547,0.299794019864951,0.682511821917524,0.49418196460652
"22","14","district","chhattisgarh","kanker","pc2001__22__14",47212.9121884725,8560.61244138456,28621.9810442352,37507.0012856221,14154.1487345131,32223.3707157865,21120.1420688237,23331.7697000945,TRUE,10.7624226974771,9.95798246454112,2.23544482014472,0.181319305346191,0.606232060627337,0.794422532884549,0.299794019864951,0.682511821917525,0.494181964606521
"22","15","district","chhattisgarh","bastar","pc2001__22__15",92143,42072,54833,63643,13965,64826,35157,52049,TRUE,11.431096997109,10.4675790239267,2.62090053189976,0.456594640938541,0.595085899091629,0.69069815395635,0.151557904561388,0.70353689374125,0.564871992446523
"22","16","district","chhattisgarh","dantewada","pc2001__22__16",20839,5562,13145,10653,1984,15541,8984,9815,TRUE,9.94458151007109,9.10320049641828,2.31956812110419,0.266903402274581,0.630788425548251,0.511204952252987,0.0952061039397284,0.745765151878689,0.470991890205864
"23","01","district","madhya pradesh","sheopur","pc2001__23__01",13806,1884,5598,12675,5091,7819,7753,9280,TRUE,9.53285855926342,8.95583514421896,1.78073003998452,0.136462407648848,0.405475880052151,0.918079096045198,0.368752716210343,0.566347964653049,0.672171519629147
"23","02","district","madhya pradesh","morena","pc2001__23__02",53559,4473,20641,46491,10770,42305,27214,38920,TRUE,10.8885391289811,10.2114868257508,1.96806790622474,0.0835153755671316,0.385388076700461,0.868033383745029,0.201086652103288,0.789876584700984,0.726675255325902
"23","03","district","madhya pradesh","bhind","pc2001__23__03",51872,3267,24153,45373,18290,33413,22930,26641,TRUE,10.8565344245354,10.040201375852,2.26218927169647,0.0629819555829735,0.465626927822332,0.874710826650216,0.352598704503393,0.644143275755706,0.513591147439852
"23","04","district","madhya pradesh","gwalior","pc2001__23__04",141344,18283,55010,130621,31693,108974,65658,61800,TRUE,11.8589519143963,11.0922147306465,2.15273081726522,0.129351086710437,0.389192325107539,0.924135442608105,0.224226001811184,0.770984265338465,0.437231152365859
"23","05","district","madhya pradesh","datia","pc2001__23__05",22896.7911157913,3150.9262048411,8268.33625899072,20707.2570150566,5844.22005709621,16820.7201851038,11991.909844024,15920.9324361532,TRUE,10.0387520537758,9.39198752174417,1.90935317339811,0.137614314115308,0.361113320079523,0.904373757455269,0.255241882041087,0.734632206759444,0.69533465871438
"23","06","district","madhya pradesh","shivpuri","pc2001__23__06",52553.2088842087,7232.0737951589,18977.6637410093,47527.7429849434,13413.7799429038,38607.2798148962,27524.090155976,36542.0675638468,TRUE,10.8695814378891,10.2228169058575,1.90935317339812,0.137614314115308,0.361113320079523,0.904373757455268,0.255241882041087,0.734632206759443,0.69533465871438
"23","07","district","madhya pradesh","guna","pc2001__23__07",75021,10250,28493,67151,18821,54260,38702,51092,TRUE,11.2255233533258,10.5636465572691,1.93842695467934,0.136628410711667,0.379800322576345,0.89509603977553,0.250876421268711,0.72326415270391,0.681035976593221
"23","08","district","madhya pradesh","tikamgarh","pc2001__23__08",48383,9258,12547,41623,16013,30609,27936,37244,TRUE,10.7869037913362,10.2376714586393,1.73192296678121,0.191348200814336,0.259326622987413,0.860281503833991,0.330963354897381,0.632639563483042,0.769774507574975
"23","09","district","madhya pradesh","chhatarpur","pc2001__23__09",87381,19038,22261,78599,30872,54995,46141,65034,TRUE,11.3780331467064,10.7394572046615,1.89378210268525,0.217873450750163,0.254757899314496,0.899497602453623,0.353303349698447,0.629370229226033,0.744257905036564
"23","10","district","madhya pradesh","panna","pc2001__23__10",39089,8150,12990,34286,12719,25759,19255,29512,TRUE,10.5735963764695,9.86552604624901,2.03007011165931,0.208498554580573,0.332318555092225,0.877126557343498,0.325385658369362,0.658983345698278,0.754995011384277
"23","11","district","madhya pradesh","sagar","pc2001__23__11",216329,71770,55400,209553,144203,70224,100278,182315,TRUE,12.2845556760009,11.515701607917,2.15729272622111,0.331763194023917,0.256091416314965,0.968677338683209,0.666591164383878,0.324616671828557,0.842767266524599
"23","12","district","madhya pradesh","damoh","pc2001__23__12",116251,39510,20855,110741,73106,41829,57908,103344,TRUE,11.6635069255631,10.9666108232739,2.0075119154521,0.339868044145857,0.179396306268333,0.952602558257563,0.628863407626601,0.359816259645078,0.888972998081737
"23","13","district","madhya pradesh","satna","pc2001__23__13",132047,30714,43692,124413,58371,71208,59640,95390,TRUE,11.7909131988,10.9960817688787,2.21406773977197,0.232598998841322,0.330882185888358,0.942187251508932,0.442047149878452,0.539262535309397,0.722394298999599
"23","14","district","madhya pradesh","rewa","pc2001__23__14",85335,15495,26092,75580,29627,54827,40413,64568,TRUE,11.3543399658529,10.6069067943667,2.11157300868532,0.181578484795219,0.305759653131775,0.885685826448702,0.347184625300287,0.642491357590672,0.756641471846253
"23","15","district","madhya pradesh","umaria","pc2001__23__15",20821,4100,6886,17592,6024,14606,11120,15042,TRUE,9.9437173717552,9.31650056780457,1.87239208633094,0.19691657461217,0.330723788482782,0.844916190384708,0.289323279381394,0.701503289947649,0.722443686662504
"23","16","district","madhya pradesh","shahdol","pc2001__23__16",77867,13350,36479,56291,17230,49107,34112,48933,TRUE,11.2627575220809,10.4374045075255,2.28268644465291,0.171446183877638,0.468478302746992,0.722912145067872,0.22127473769376,0.630652266043382,0.628417686568123
"23","17","district","madhya pradesh","sidhi","pc2001__23__17",60034,11132,25827,54591,19564,38981,31140,47991,TRUE,11.002666347376,10.346248445388,1.92787411689146,0.185428257320852,0.43020621647733,0.909334710330813,0.325882000199887,0.64931538794683,0.799397008361928
"23","18","district","madhya pradesh","neemuch","pc2001__23__18",36417,3762,14334,32156,8671,27377,18910,17514,TRUE,10.5027909775659,9.8474461616525,1.9258064516129,0.103303402257188,0.393607381168136,0.882994206002691,0.238103083724634,0.751764285910426,0.480929236345663
"23","19","district","madhya pradesh","mandsaur","pc2001__23__19",65194,8395,24727,56526,15616,49149,34286,32464,TRUE,11.0851227191403,10.4424923865674,1.90147582103482,0.128769518667362,0.379283369635243,0.867042979415284,0.239531245206614,0.753888394637543,0.49795993496334
"23","20","district","madhya pradesh","ratlam","pc2001__23__20",68315,11568,30229,61884,18294,49245,33696,37792,TRUE,11.1318846407726,10.4251344149337,2.02739197530864,0.169333235746176,0.442494327746469,0.905862548488619,0.267788918978262,0.720851935885238,0.553202078606455
"23","21","district","madhya pradesh","ujjain","pc2001__23__21",146358,21813,65971,128034,39013,106943,61524,79016,TRUE,11.893810954104,11.0271826215717,2.37887653598596,0.149038658631575,0.450750898481805,0.874800147583323,0.266558712198855,0.730694598177073,0.539881660039082
"23","22","district","madhya pradesh","shajapur","pc2001__23__22",55169,6878,20183,51380,19751,35010,32207,40523,TRUE,10.9181564803092,10.3799390992108,1.71295060080107,0.124671464046838,0.365839511319763,0.931320125432761,0.358009026808534,0.634595515597528,0.734524823723468
"23","23","district","madhya pradesh","dewas","pc2001__23__23",95029,14061,44852,87661,31357,62809,40537,53215,TRUE,11.4619373871573,10.6099704162811,2.3442533981301,0.147965357943365,0.471982237001336,0.922465773605952,0.329972955624073,0.660945606078145,0.559986951351693
"23","24","district","madhya pradesh","jhabua","pc2001__23__24",34953,7670,17859,23563,8442,25908,17115,17634,TRUE,10.4617595808881,9.74771055096429,2.04224364592463,0.219437530397963,0.510943266672389,0.67413383686665,0.241524332675307,0.741223929276457,0.504506050982748
"23","25","district","madhya pradesh","dhar","pc2001__23__25",109736,16728,56128,95201,43033,65760,45743,50620,TRUE,11.6058327601582,10.7307940535327,2.39896814813195,0.152438579864402,0.511482102500547,0.867545746154407,0.392150251512721,0.599256397171393,0.461288911569585
"23","26","district","madhya pradesh","indore","pc2001__23__26",269106,40100,142358,246120,69968,198262,100011,76543,TRUE,12.5028606330105,11.5130354589207,2.69076401595824,0.149011913521066,0.52900344102324,0.914583844284408,0.26000163504344,0.736743142107571,0.284434386449949
"23","27","district","madhya pradesh","west nimar","pc2001__23__27",76065,13152,36897,61252,16971,57572,34461,46314,TRUE,11.2393435168972,10.4475835288135,2.20727779228693,0.172904752514297,0.485071977913626,0.805258660356274,0.223111812265825,0.756878985078551,0.608873989351213
"23","28","district","madhya pradesh","barwani","pc2001__23__28",39410,8030,17952,32538,10259,28511,19573,23032,TRUE,10.581774870189,9.88190634450252,2.01348796811935,0.203755392032479,0.455518903831515,0.825628013194621,0.260314640954073,0.723445825932504,0.58442019791931
"23","29","district","madhya pradesh","east nimar","pc2001__23__29",148641.709535898,28461.116177302,77543.7091702376,135441.515457064,38404.5170608439,108353.03490791,54872.1517994418,78987.7715392167,TRUE,11.9092940551649,10.9127612456034,2.70887334761693,0.191474628932658,0.521682032670045,0.911194548824494,0.258369721262987,0.728954445197241,0.531397087572789
