"target_unit_2001","census_2011_source_district_count","census_2011_parent_reconstruction_complete","households_total_2011","no_exclusive_room_share_households_2011","one_room_share_households_2011","overcrowding_gt2_ppr_lower_bound_share_households_2011","tap_water_share_households_2011","well_water_share_households_2011","handpump_tubewell_water_share_households_2011","surface_water_share_households_2011","water_within_premises_share_households_2011","water_away_share_households_2011","bathroom_share_households_2011","flush_or_water_closet_latrine_share_households_2011","pit_latrine_share_households_2011","closed_drainage_share_households_2011","no_drainage_share_households_2011","separate_kitchen_within_house_share_households_2011","solid_cooking_fuel_share_households_2011","clean_cooking_fuel_share_households_2011","electricity_share_households_2011","kerosene_lighting_share_households_2011","solar_lighting_share_households_2011","no_lighting_share_households_2011","latrine_share_households_2011","banking_share_households_2011","radio_share_households_2011","television_share_households_2011","telephone_share_households_2011","bicycle_share_households_2011","motorcycle_share_households_2011","car_share_households_2011","permanent_structure_share_households_2011","semi_permanent_structure_share_households_2011","temporary_structure_share_households_2011","nonserviceable_temporary_structure_share_households_2011","computer_share_households","internet_computer_share_households","no_exclusive_room_share_households_2001","one_room_share_households_2001","overcrowding_gt2_ppr_lower_bound_share_households_2001","tap_water_share_households_2001","well_water_share_households_2001","handpump_tubewell_water_share_households_2001","surface_water_share_households_2001","water_within_premises_share_households_2001","water_away_share_households_2001","bathroom_share_households_2001","flush_or_water_closet_latrine_share_households_2001","pit_latrine_share_households_2001","closed_drainage_share_households_2001","no_drainage_share_households_2001","separate_kitchen_within_house_share_households_2001","solid_cooking_fuel_share_households_2001","clean_cooking_fuel_share_households_2001","electricity_share_households_2001","kerosene_lighting_share_households_2001","solar_lighting_share_households_2001","no_lighting_share_households_2001","latrine_share_households_2001","banking_share_households_2001","radio_share_households_2001","television_share_households_2001","telephone_share_households_2001","bicycle_share_households_2001","motorcycle_share_households_2001","car_share_households_2001","permanent_structure_share_households_2001","semi_permanent_structure_share_households_2001","temporary_structure_share_households_2001","nonserviceable_temporary_structure_share_households_2001","no_exclusive_room_share_households_change_2011_2001","one_room_share_households_change_2011_2001","overcrowding_gt2_ppr_lower_bound_share_households_change_2011_2001","tap_water_share_households_change_2011_2001","well_water_share_households_change_2011_2001","handpump_tubewell_water_share_households_change_2011_2001","surface_water_share_households_change_2011_2001","water_within_premises_share_households_change_2011_2001","water_away_share_households_change_2011_2001","bathroom_share_households_change_2011_2001","flush_or_water_closet_latrine_share_households_change_2011_2001","pit_latrine_share_households_change_2011_2001","closed_drainage_share_households_change_2011_2001","no_drainage_share_households_change_2011_2001","separate_kitchen_within_house_share_households_change_2011_2001","solid_cooking_fuel_share_households_change_2011_2001","clean_cooking_fuel_share_households_change_2011_2001","electricity_share_households_change_2011_2001","kerosene_lighting_share_households_change_2011_2001","solar_lighting_share_households_change_2011_2001","no_lighting_share_households_change_2011_2001","latrine_share_households_change_2011_2001","banking_share_households_change_2011_2001","radio_share_households_change_2011_2001","television_share_households_change_2011_2001","telephone_share_households_change_2011_2001","bicycle_share_households_change_2011_2001","motorcycle_share_households_change_2011_2001","car_share_households_change_2011_2001","permanent_structure_share_households_change_2011_2001","semi_permanent_structure_share_households_change_2011_2001","temporary_structure_share_households_change_2011_2001","nonserviceable_temporary_structure_share_households_change_2011_2001"
"pc2001__27__20",1,TRUE,1180293,0.056025071740661,0.436676316812859,0.572406173721271,0.631790580813408,0.257203084318894,0.0889812953224327,0.00888084568831638,0.584535365371141,0.12772591212521,0.658842338300744,0.385788952404191,0.0776620720448228,0.310439865355467,0.449613782340487,0.686006779672505,0.459303749153812,0.457455055651436,0.766513060740003,0.218455078527111,0.0029060580720211,0.00736257861395433,0.467565257101415,0.622603031620115,0.157115224778932,0.534307159323998,0.676665031479472,0.339310662691383,0.335543801412022,0.067432408732408,0.590804147783644,0.318274360688405,0.0808248460339933,0.022367327434798,0.117671628993818,0.0381591689521161,0.0546171235392206,0.48100844246645,0.631579067427956,0.592790713058792,0.26869558076459,0.109943678871479,0.0131815164503774,0.567202124189343,0.115956740628543,0.686179082483422,0.199741547838742,0.0715237271858369,0.221711122111233,0.476072074620363,0.881031025665007,0.501527217316523,0.350721635844783,0.697907518380214,0.290949155867412,0.00125005987969314,0.00605640324924323,0.307512449273346,0.427976705088519,0.29003898453165,0.435759924631426,0.122997451976486,0.370465966663549,0.191300221954063,0.0392514239961312,0.488230503742196,0.357195486097646,0.153410633264823,0.0297892919140743,0.0014079482014404,-0.044332125653591,-0.059172893706685,0.0389998677546159,-0.011492496445696,-0.0209623835490463,-0.00430067076206102,0.017333241181798,0.011769171496667,-0.027336744182678,0.186047404565449,0.0061383448589859,0.088728743244234,-0.026458292279876,-0.195024245992502,-0.042223468162711,0.106733419806653,0.068605542359789,-0.072494077340301,0.00165599819232796,0.0013061753647111,0.160052807828069,0.194626326531596,-0.132923759752718,0.098547234692572,0.553667579502986,-0.031155303972166,0.144243579457959,0.0281809847362768,0.102573644041448,-0.038921125409241,-0.0725857872308297,-0.0074219644792763
"pc2001__27__22",1,TRUE,2027743,0.0715736658935575,0.555312976052685,0.570856859079282,0.96504931838009,0.00349847096007729,0.00695748918871869,0.00820715445695041,0.771811319284544,0.0354029085539933,0.871922625303108,0.518021761140342,0.0108243500285786,0.792559017587535,0.0255372598993068,0.798468050438344,0.0267178828875257,0.785945753480594,0.968888562307945,0.0277406949500011,0.000906919663882454,0.00155788973257459,0.546727568533093,0.860648020977017,0.364916559938809,0.85077546809433,0.946204228050596,0.115200003156219,0.153337479157862,0.128074415742034,0.943881941646451,0.0310946702811944,0.0120957142991,0.0100895429055852,0.322006289751709,0.199609615222442,0.0700855307800344,0.623196222578413,0.639752312419547,0.982321234132056,0.00304058090594094,0.0102370920436536,0.00118354400416607,0.706300173811891,0.0299988953589294,0.750266015604746,0.376198479202314,0.0148123350083299,0.485909626834211,0.0377522357709831,0.759600796243319,0.0154892094602363,0.568911004253995,0.979070996859663,0.0173732987963921,0.000804246330449995,0.00210107240358625,0.435499669734864,0.632374888126912,0.558860461289094,0.739165500030434,0.371381455105358,0.102503928238909,0.0852861809402074,0.0760601736315413,0.931480128859762,0.0472228421738435,0.0207790875664757,0.0173197575200132,0.0014881351135231,-0.067883246525728,-0.068895453340265,-0.017271915751966,0.00045789005413635,-0.00327960285493491,0.00702361045278434,0.065511145472653,0.0054040131950639,0.121656609698362,0.141823281938028,-0.0039879849797513,0.306649390753324,-0.0122149758716763,0.038867254195025,0.0112286734272894,0.217034749226599,-0.0101824345517181,0.010367396153609,0.000102673333432459,-0.00054318267101166,0.111227898798229,0.228273132850105,-0.193943901350285,0.111609968063896,0.574822772945238,0.01269607491731,0.0680512982176546,0.0520142421104927,0.0124018127866891,-0.0161281718926491,-0.0086833732673757,-0.007230214614428
"pc2001__27__23",1,TRUE,637738,0.0928343614462365,0.627494362888835,0.60294509657571,0.977624039966256,0.00126070580708692,0.0120849000686802,0.00243516930149999,0.848818793924778,0.017074409867375,0.900100041082702,0.637274241146051,0.0142252774650405,0.894886301271055,0.017217101693799,0.7460069809232,0.0239361618721168,0.779086395980795,0.981479855363801,0.0152617532591754,0.00144573476882356,0.00102236341569736,0.669880107504963,0.878036121416632,0.347326017894496,0.85254289379024,0.944289034054737,0.0879452063386532,0.16596470650957,0.125706794953413,0.939148992219375,0.0385832426482349,0.0079327247239462,0.00381034217813585,0.320247499756953,0.190272494347208,0.0705206679103902,0.683578223531044,0.659569219383586,0.966047888496585,0.00213077599099585,0.0214789003839097,0.00203055859633975,0.75997008896221,0.0251746095376124,0.737055767125611,0.372660694737816,0.0108450639078617,0.730137683282197,0.0346181717263603,0.644700041628764,0.0138562111657596,0.60395781618588,0.978373086233214,0.0177646895573475,0.000971337825128355,0.00215852850028523,0.436209315592285,0.655182781109792,0.542780493069582,0.759089717695308,0.399950662205708,0.0839174208668034,0.086459859078925,0.0939499529749148,0.920115943816587,0.0568540988914414,0.0205892782805779,0.0116205923618927,0.0223136935358463,-0.056083860642209,-0.056624122807876,0.0115761514696711,-0.00087007018390893,-0.0093940003152295,0.00040461070516024,0.088848704962568,-0.0081001996702374,0.163044273957091,0.264613546408235,0.0033802135571788,0.164748617988858,-0.0174010700325613,0.101306939294436,0.0100799507063572,0.175128579794915,0.00310676913058705,-0.0025029362981721,0.000474396943695205,-0.00113616508458787,0.233670791912678,0.22285334030684,-0.195454475175086,0.093453176094932,0.544338371849029,0.0040277854718498,0.079504847430645,0.0317568419784982,0.019033048402788,-0.0182708562432065,-0.0126565535566317,-0.00781025018375685
"pc2001__27__24",1,TRUE,596514,0.0380678408218416,0.339690267118626,0.426311871976182,0.738820882661597,0.128773172130076,0.108994927193662,0.010407132104192,0.567840821841566,0.12366516125355,0.840134514864697,0.514879784883506,0.0990437776816638,0.36635519032244,0.39392034386452,0.883092433706501,0.37112121425482,0.554568710876861,0.91733974391213,0.0723755016646717,0.00259675380628116,0.00574169256714847,0.62003071176871,0.656485849451983,0.144403987165431,0.627011268805091,0.759616706397503,0.22840536852446,0.265071733437941,0.07298403725646,0.784139181980641,0.189083575574085,0.0169736167131031,0.011384477145549,0.161439630922325,0.064659002135742,0.0470116278083574,0.397516686880338,0.509312424198733,0.566989237280229,0.275808476171898,0.119473398525957,0.0216208537236975,0.374903525660054,0.213403360275471,0.693548729083091,0.180886206925797,0.095376016691121,0.155923736504194,0.616536762024307,0.919676100655601,0.531753839890761,0.323150873145784,0.871072116159346,0.121398644694547,0.00128703130433308,0.00440389459489259,0.331042686184875,0.376199038225042,0.387818365321821,0.39968152866242,0.145996420908004,0.228065339632083,0.116831485832054,0.028079333712163,0.701046163501743,0.261479386295979,0.0369274088900574,0.0328033958967661,-0.0089437869865158,-0.057826419761712,-0.083000552222551,0.171831645381368,-0.147035304041822,-0.010478471332295,-0.0112137216195055,0.192937296181512,-0.089738199021921,0.146585785781606,0.333993577957709,0.00366776099054279,0.210431453818246,-0.222616418159787,-0.0365836669491,-0.160632625635941,0.231417837731077,0.046267627752784,-0.0490231430298753,0.00130972250194808,0.00133779797225588,0.288988025583835,0.280286811226941,-0.24341437815639,0.227329740142671,0.613620285489499,0.000340028892376998,0.148240247605887,0.044904703544297,0.083093018478898,-0.072395810721894,-0.0199537921769543,-0.0214189187512171
"pc2001__27__25",1,TRUE,2076607,0.0466284665321845,0.417760317672049,0.476703584260286,0.806190579151472,0.0892451003006346,0.0862618685191757,0.00713856786575409,0.758892751493181,0.0642865982826794,0.788301782667592,0.645825136869904,0.0781510415788833,0.62841741359824,0.236627826064344,0.747429821819921,0.211474294365761,0.683835217737396,0.9270020759826,0.0649058777130194,0.000894247202287193,0.00498553650257367,0.737725530155682,0.808448107899087,0.325348513223735,0.748948645554985,0.863041008722402,0.35422687104493,0.487842909130134,0.13162143824036,0.878303405507157,0.0920670112351543,0.0198901380954605,0.0118669541227589,0.236087040061023,0.113174038226781,0.0530115795250102,0.486581782566112,0.560982488312807,0.752016865678899,0.132276797188127,0.0907231819728954,0.0116670487145824,0.648067879495141,0.0839713533526441,0.707963962462056,0.344585686401178,0.0662908704440786,0.353878480977487,0.365669868922833,0.798678808844062,0.302518043081112,0.476806912983377,0.878462222407458,0.114201762977473,0.00150874195094505,0.00423378553913907,0.463986774195789,0.605855057967088,0.547487861295768,0.633406269753614,0.209055924868541,0.456749397406242,0.298918457082126,0.0654628684157515,0.789702072088969,0.157635748570793,0.0508207083862991,0.0271316537117692,-0.0063831129928257,-0.068821464894063,-0.084278904052521,0.0541737134725729,-0.0430316968874924,-0.00446131345371971,-0.00452848084882831,0.11082487199804,-0.0196847550699647,0.080337820205536,0.301239450468726,0.0118601711348047,0.274538932620753,-0.129042042858489,-0.0512489870241409,-0.091043748715351,0.207028304754019,0.048539853575142,-0.0492958852644536,-0.000614494748657857,0.0007517509634346,0.273738755959893,0.202593049931999,-0.222139348072033,0.115542375801371,0.653985083853861,-0.102522526361312,0.188924452048008,0.0661585698246085,0.088601333418188,-0.0655687373356387,-0.0309305702908386,-0.0152646995890103
"pc2001__27__27",1,TRUE,545073,0.0436730492979839,0.534570598800528,0.636799107642463,0.423666187831722,0.205053268094365,0.345304206959435,0.0112443654336208,0.384946603482469,0.225452370599901,0.304401428799445,0.186426405270487,0.0606028917227601,0.0562126540848657,0.473630137614595,0.31406985853271,0.822086215974741,0.152928139900527,0.73761129243239,0.235689531493947,0.00175756274847589,0.0143888983677416,0.251237907583021,0.655088401003168,0.100381049877723,0.376742197834052,0.635474514422839,0.220137486171577,0.168617781471473,0.0235491392895997,0.645647463734215,0.297228077707023,0.0432125605194167,0.0155722261054941,0.0535671368789135,0.0102995378600664,0.0138210330910535,0.626610452820082,0.726724050352337,0.433944882107927,0.178440481357998,0.366504428456644,0.00959806791839449,0.37521126370328,0.171887843216934,0.335387478411851,0.0880057629967583,0.0528205436057519,0.0549516517820036,0.497654164781071,0.414799541915642,0.836802829779178,0.0933947191000859,0.666471180398423,0.31810079702984,0.00177784755765306,0.00377503994384772,0.168186687846911,0.369965458961737,0.20339730506017,0.259577287882006,0.0391472796623475,0.187916177950996,0.0668840104546672,0.0161784127746428,0.462958430691652,0.441155554734616,0.0955189005975415,0.021655106809387,0.0298520162069304,-0.092039854019554,-0.089924942709874,-0.010278694276205,0.026612786736367,-0.021200221497209,0.00164629751522631,0.009735339779189,0.053564527382967,-0.030986049612406,0.0984206422737287,0.0077823481170082,0.0012610023028621,-0.024024027166476,-0.100729683382932,-0.014716613804437,0.0595334208004411,0.071140112033967,-0.082411265535893,-2.02848091771699e-05,0.0106138584238939,0.08305121973611,0.285122942041431,-0.103016255182447,0.117164909952046,0.596327234760491,0.032221308220581,0.101733771016806,0.0073707265149569,0.182689033042563,-0.143927477027593,-0.0523063400781248,-0.0060828807038929
"pc2001__27__31",1,TRUE,639999,0.0446391322486441,0.35179117467371,0.467919481124189,0.734423022535973,0.101492346081791,0.140229906609229,0.00466719479249186,0.654955710868298,0.085661071345424,0.712194862804473,0.421620971282768,0.286286384822476,0.182967473386677,0.412988145293977,0.749802734066772,0.536924276444182,0.433938178028403,0.879146686166697,0.11011267205105,0.00109062670410423,0.00741876159181499,0.711305798915311,0.798154372116206,0.207440949126483,0.584508725794884,0.723529255514462,0.385858415403774,0.305597352495863,0.0563219630030672,0.766848073200114,0.202356566182135,0.0219906593604052,0.012631269736359,0.0897235776930901,0.022020346906792,0.0685761760281668,0.415953284607417,0.549495112158665,0.6915115159811,0.131589252970951,0.140109578412248,0.0110200600961099,0.583475765749609,0.0937089401198262,0.606807842505737,0.134271984306205,0.0724374059854554,0.079711524032954,0.514504316891692,0.861628890051934,0.667366933963818,0.27073077894367,0.825545604602733,0.166900292428695,0.00089485376735266,0.00327930051348869,0.242133887691277,0.574907861171398,0.420495262215943,0.413953130890206,0.094226820725472,0.361705748657719,0.154513247129697,0.0362058932250969,0.652884576673779,0.297900296088629,0.0484538610469606,0.024175691452957,-0.0239370437795227,-0.064162109933707,-0.081575631034476,0.0429115065548731,-0.03009690688916,0.00012032819698099,-0.00635286530361804,0.0714799451186889,-0.0080478687744022,0.105387020298736,0.287348986976563,0.213848978837021,0.103255949353723,-0.101516171597715,-0.111826155985162,-0.130442657519636,0.163207399084733,0.053601081563964,-0.056787620377645,0.00019577293675157,0.0041394610783263,0.469171911224034,0.223246510944808,-0.21305431308946,0.170555594904678,0.62930243478899,0.024152666746055,0.151084105366166,0.0201160697779703,0.113963496526335,-0.095543729906494,-0.0264632016865554,-0.011544421716598
"pc2001__27__32",1,TRUE,393379,0.0393310268214623,0.327874645062395,0.372790616682639,0.604638275047727,0.289207100531548,0.0532743232353532,0.0168361808840838,0.468235467577069,0.16357761853073,0.771101151815425,0.545908652978425,0.146057618734096,0.198493056314648,0.560487468827772,0.878005689169986,0.714092516377336,0.260606183858315,0.933837342613612,0.0585948919489856,0.00168539754282765,0.00445372020367127,0.694399040111445,0.590506864880942,0.102913475299902,0.415553448455561,0.655894188556074,0.125011757109556,0.15648776370879,0.0386167029760104,0.643519354108887,0.340564697149568,0.00952770737634698,0.00547817753362533,0.0789620188164595,0.0197061866546003,0.0842187095102358,0.40034914962971,0.460165573300964,0.410395384678332,0.42880211671963,0.0514204661693103,0.0450239358437555,0.351858267072189,0.222541972968181,0.512025204238895,0.117128789841928,0.135069079799784,0.074679832517287,0.758753972258971,0.897292726504003,0.776189631892636,0.159004923555325,0.901711651505026,0.0923773543732355,0.00127657833362884,0.00220400703754722,0.283771361547169,0.42591072134859,0.337161249846565,0.208281392779695,0.07668471515664,0.109016516414124,0.0749280560821593,0.0228638452830703,0.362853752676587,0.615403499679492,0.0216827375513154,0.00933702486327246,-0.0448876826887735,-0.072474504567315,-0.087374956618325,0.194242890369395,-0.139595016188082,0.0018538570660429,-0.0281877549596717,0.11637720050488,-0.058964354437451,0.25907594757653,0.428779863136497,0.010988538934312,0.123813223797361,-0.198266503431199,-0.019287037334017,-0.0620971155153001,0.10160126030299,0.032125691108586,-0.0337824624242499,0.00040881920919881,0.00224971316612405,0.410627678564276,0.164596143532352,-0.234247774546663,0.207272055675866,0.579209473399434,0.015995240695432,0.0815597076266307,0.0157528576929401,0.2806656014323,-0.274838802529924,-0.0121550301749684,-0.00385884732964713
"pc2001__27__33",1,TRUE,205119,0.0367591495668368,0.239568250625247,0.29600378316977,0.306880396257782,0.621185750710563,0.0367884008794895,0.00918003695415832,0.545936748911607,0.154368927305613,0.788122992019267,0.620473968769349,0.137417791623399,0.135214192736899,0.665301605409543,0.915098065025668,0.744650666198646,0.21889732301737,0.946903992316655,0.0466217171495571,0.00160882219589604,0.00391967589545581,0.759052062461303,0.635387263003427,0.0800169657613385,0.480087168911705,0.642821971635977,0.19339505360303,0.18115825447667,0.0451640267356998,0.573808374650812,0.404487151360917,0.0136701134463409,0.00544561937216933,0.0766433143687323,0.0171461444332314,0.054220666603601,0.250985400309022,0.342514636479257,0.223478279149455,0.685433944018751,0.0349803971031859,0.0186831898590483,0.439882697947214,0.173824614511399,0.513816626199561,0.134135317798169,0.146159829302389,0.0484554178622857,0.818402547851039,0.934695550720525,0.771092822081376,0.157432808837596,0.928551908260545,0.0668495569640211,0.00107211553621543,0.00145576472319448,0.321660938206204,0.390486551256582,0.33569303860667,0.303734535784484,0.069256561452191,0.200301663881268,0.0955759467726169,0.0209798295126079,0.332035232659582,0.642575599911708,0.0246586573329549,0.00899736175490598,-0.0174615170367642,-0.011417149683775,-0.046510853309487,0.083402117108327,-0.064248193308188,0.0018080037763036,-0.00950315290488998,0.106054050964393,-0.019455687205786,0.274306365819706,0.48633865097118,-0.00874203767898998,0.0867587748746133,-0.153100942441496,-0.019597485694857,-0.02644215588273,0.061464514179774,0.01835208405611,-0.020227839814464,0.00053670665968061,0.00246391117226133,0.437391124255099,0.244900711746845,-0.255676072845332,0.176352633127221,0.573565410183786,-0.006906610278238,0.0855823077040531,0.0241841972230919,0.24177314199123,-0.238088448550791,-0.010988543886614,-0.00355174238273665
"pc2001__27__34",1,TRUE,821483,0.0505926476871706,0.263146041975306,0.381251955305222,0.854056626856551,0.0488311991848888,0.0788366892558945,0.00662338721556015,0.744983158507236,0.0595703136887799,0.842714943583738,0.65984080011394,0.0791617111979189,0.128058645157599,0.294390754282195,0.882930018028371,0.463539720237668,0.505054882450398,0.937335282653445,0.0557114389463933,0.00139016875577462,0.00398182311745952,0.745230272568026,0.75258161154887,0.313483054427176,0.61787401565218,0.725234727924984,0.467381552631034,0.345186692846961,0.0597468237322014,0.699418003780967,0.281840281539606,0.0120903293190486,0.00394773841941951,0.0874990718006337,0.027108290737605,0.0204004790571784,0.289395139626052,0.441152575656423,0.768530519620635,0.080851760187568,0.11361967667985,0.0148322358560106,0.656570454568494,0.0849399657940431,0.759099986531948,0.226570295268948,0.110695805932605,0.0956796515105217,0.381237120269709,0.908137744868744,0.580335484842648,0.343684424704173,0.89379499307047,0.0990625945841051,0.00119909112368451,0.00334673863144312,0.377092435733495,0.58903903273316,0.449483941881733,0.433795833013527,0.124843053743322,0.400386373806521,0.190212346294041,0.0358192268758608,0.642087229534715,0.343322380282771,0.0143022028230776,0.00871223695662563,0.0301921686299922,-0.026249097650746,-0.059900620351201,0.085526107235916,-0.0320205610026792,-0.0347829874239555,-0.00820884864045045,0.0884127039387419,-0.0253696521052632,0.08361495705179,0.433270504844992,-0.0315340947346861,0.0323789936470773,-0.086846365987514,-0.025207726840373,-0.11679576460498,0.161370457746225,0.0435402895829751,-0.0433511556377118,0.00019107763209011,0.0006350844860164,0.368137836834531,0.16354257881571,-0.136000887454557,0.184078182638653,0.600391674181662,0.066995178824513,0.15497434655292,0.0239275968563406,0.057330774246252,-0.061482098743165,-0.002211873504029,-0.00476449853720612
"pc2001__27__35",1,TRUE,585227,0.0269109251623729,0.32656900655643,0.458141883405926,0.673225944804324,0.138821346246841,0.167823767529523,0.00823099412706522,0.64800667091573,0.112593916548621,0.724295017147192,0.472671288235163,0.165501591690062,0.140832531650112,0.471456375047631,0.770560825115724,0.537919473981891,0.411062715835052,0.828953551356995,0.159833705553572,0.000938097524550303,0.007547498662912,0.649443720129112,0.786658852035193,0.285538773843312,0.530101994610638,0.709141922706915,0.573883296566973,0.325958986854674,0.0504334215612062,0.740217043984642,0.217247324542442,0.0327291803009772,0.0208756602138999,0.0838238837237516,0.0225758551809811,0.041802220970175,0.395701439248449,0.54272813006751,0.655287173180341,0.163242721465945,0.155986906009625,0.0117268356122612,0.58122858141033,0.118334615671996,0.608496957727252,0.161118280091036,0.111383734291351,0.101274462881849,0.544111440278358,0.842314752549027,0.66605074022242,0.24563146596552,0.76747464099566,0.22223837766994,0.0014358154159321,0.00436197088384435,0.328036365912813,0.542948248042667,0.449579857387785,0.37041008584601,0.144744733828902,0.491723362191002,0.176344789565196,0.0334680293786817,0.626847526903869,0.3128300507483,0.0595267665477222,0.0371131022700423,-0.0148912958078021,-0.069132432692019,-0.084586246661584,0.0179387716239829,-0.024421375219104,0.011836861519898,-0.00349584148519598,0.0667780895054001,-0.00574069912337501,0.11579805941994,0.311553008144127,0.054117857398711,0.039558068768263,-0.072655065230727,-0.071753927433303,-0.128131266240529,0.165431249869532,0.061478910361335,-0.062404672116368,-0.000497717891381797,0.00318552777906765,0.321407354216299,0.243710603992526,-0.164041083544473,0.159691908764628,0.564397188878013,0.082159934375971,0.149614197289478,0.0169653921825245,0.113369517080773,-0.095582726205858,-0.026797586246745,-0.0162374420561424
"pc2001__28__01",1,TRUE,651770,0.0230357334642589,0.386490633198828,0.457130582874327,0.415579115332096,0.152150298418154,0.410011200270034,0.00740138392377679,0.352403455206591,0.322290071651043,0.303809626095095,0.252256163984228,0.0309158138607177,0.119681789588352,0.555680684904184,0.372497967074275,0.683647605750495,0.304160977031775,0.868570201144576,0.114520459671356,0.00368995197692438,0.008162388572656,0.293127943906593,0.529656167052795,0.0386486030348129,0.470155116068552,0.619129447504488,0.230585942893966,0.148822437362873,0.0127928563757154,0.692727495895791,0.274013839237768,0.0257498810930236,0.0181521088727619,0.0693526857633828,0.00845697101738343,0.0298268009271222,0.45262961006105,0.566792134116476,0.268776730930169,0.30789596485883,0.394844521918881,0.0164676027875371,0.30581726745778,0.236495215910712,0.333482454482697,0.0983312572069866,0.0711674257704486,0.103202119577164,0.541855478466778,0.47014427471201,0.793009560465412,0.194175019379322,0.553633478212243,0.435251854051532,0.00185887225845266,0.00568845763738107,0.238467857321913,0.342892513218433,0.127608495277616,0.256794332367902,0.0575093425685604,0.276424331943678,0.0674496812535432,0.0064192798219802,0.530258738049418,0.399090618094309,0.0703151212702037,0.0476808447456006,-0.0067910674628633,-0.066138976862222,-0.109661551242149,0.146802384401927,-0.155745666440676,0.015166678351153,-0.00906621886376031,0.046586187748811,0.085794855740331,-0.029672828387602,0.153924906777241,-0.0402516119097309,0.016479670011188,0.013825206437406,-0.097646307637735,-0.109361954714917,0.109985957652453,0.314936722932333,-0.320731394380176,0.00183107971847172,0.00247393093527493,0.05466008658468,0.186763653834362,-0.0889598922428031,0.21336078370065,0.561620104935928,-0.045838389049712,0.0813727561093298,0.0063735765537352,0.162468757846373,-0.125076778856541,-0.0445652401771801,-0.0295287358728387
"pc2001__28__02",1,TRUE,590733,0.0187512801891887,0.318274076444011,0.424570829799588,0.762373187209789,0.0176137104241679,0.193236199772147,0.00196027647008039,0.410950463238045,0.218433708629787,0.430989973473634,0.333809013547576,0.0553905063708985,0.155996025277071,0.269676825232381,0.412148974240478,0.647920464913929,0.320415483814177,0.924128159422277,0.0638207108795344,0.00308261092574818,0.00507335801453448,0.415624317585102,0.590728806415081,0.0792862426849355,0.521843201581764,0.725783052580438,0.359944340336497,0.172749787128872,0.0170770889725138,0.561446541838699,0.382340245085343,0.0527564906649874,0.0229105196425458,0.059309366498909,0.00890588472287819,0.020395086752407,0.343782848862775,0.510520011893644,0.599871012593024,0.0702646335794424,0.311852183781928,0.00293990778237982,0.366148343893828,0.202520698709707,0.443048709497745,0.0974650624206916,0.0868989835959846,0.132308413915563,0.279908954992608,0.501639563955558,0.772286971853105,0.175833287964386,0.741193887337038,0.247703982276795,0.00253368120846124,0.0061185260257221,0.265485817667087,0.358409099475256,0.214699120121617,0.271126922770884,0.0825791618331288,0.381980710519593,0.0939472240486132,0.00850144273252283,0.527989848523555,0.375975257870116,0.095894598861728,0.0343764003300067,-0.0016438065632183,-0.025508772418764,-0.085949182094056,0.162502174616765,-0.0526509231552745,-0.118615984009781,-0.00097963131229943,0.044802119344217,0.01591300992008,-0.012058736024111,0.236343951126884,-0.0315084772250861,0.023687611361508,-0.010232129760227,-0.08949058971508,-0.124366506939176,0.144582195849791,0.182934272085239,-0.183883271397261,0.00054892971728694,-0.00104516801118762,0.150138499918015,0.232319706939825,-0.135412877436681,0.25071627881088,0.643203890747309,-0.022036370183096,0.0788025630802588,0.00857564623999097,0.033456693315144,0.00636498721522699,-0.0431381081967406,-0.0114658806874609
"pc2001__28__03",1,TRUE,980739,0.0211095918485958,0.340546261543591,0.367701294635984,0.694894360273222,0.141452516928561,0.138086687691628,0.000615862120299081,0.645788532932819,0.152947930081296,0.411499899565532,0.341893205021927,0.102579789322134,0.174236978441767,0.457090010696016,0.344901140874381,0.612283186454296,0.357104183681897,0.944969048849898,0.0448335387906466,0.00192813786338669,0.00531028132867154,0.461758938922588,0.522070601862473,0.0379428165903467,0.600856089132787,0.705075458404326,0.414188688325844,0.19675469212502,0.01445338668086,0.678112117495073,0.283285359305585,0.0336623709264137,0.0195362884518715,0.0474988758477026,0.00900443441119401,0.0292353905840823,0.385818842384018,0.468366044016834,0.412744594181869,0.37032843971205,0.193358347265169,0.00320381121064077,0.576701963376954,0.172249009234875,0.447017524062315,0.117373316373904,0.0810029450041029,0.13122378964747,0.53081215142301,0.421433644188063,0.795672401717694,0.170870340092165,0.853742093197543,0.13986622984279,0.00113580749657479,0.00373491773981668,0.266302701283855,0.292756222103108,0.1892321524288,0.334839975026954,0.065172781342338,0.431647325639444,0.10186574166635,0.00765504814916121,0.5576410038772,0.364058193575451,0.0782063563516293,0.034900935753282,-0.0081257987354865,-0.045272580840427,-0.10066474938085,0.282149766091353,-0.228875922783489,-0.055271659573541,-0.00258794909034169,0.069086569555865,-0.019301079153579,-0.035517624496783,0.224519888648023,0.0215768443180311,0.043013188794297,-0.073722140726994,-0.076532503313682,-0.183389215263398,0.186233843589732,0.091226955652355,-0.0950326910521434,0.0007923303668119,0.00157536358885486,0.195456237638733,0.229314379759365,-0.151289335838453,0.266016114105833,0.639902677061988,-0.0174586373136,0.09488895045867,0.00679833853169879,0.120471113617873,-0.080772834269866,-0.0445439854252156,-0.0153646473014105
