"model","term","estimate","std.error","statistic","p.value","partial_f","partial_p","model_f","model_p","nobs","r.squared","adj.r.squared","sigma","status"
"consumption_nominal","state_code_200126","-48.4328410345148","4.19567907004192","-11.5435046928008","1.22646517053094e-27","0.775491898324352","0.37892484812947","99.2002704164687","5.55026074794035e-227","573","0.894410195330594","0.885393988100759","6.89036843168734","estimated"
"consumption_nominal","state_code_200127","-45.5525210363649","2.56931040071939","-17.7294736453838","1.66392045358914e-55","0.775491898324352","0.37892484812947","99.2002704164687","5.55026074794035e-227","573","0.894410195330594","0.885393988100759","6.89036843168734","estimated"
"consumption_nominal","state_code_200128","-35.2770231969514","3.46395690866096","-10.1840248384003","2.34382231589514e-22","0.775491898324352","0.37892484812947","99.2002704164687","5.55026074794035e-227","573","0.894410195330594","0.885393988100759","6.89036843168734","estimated"
"consumption_nominal","state_code_200129","-42.7328833521553","2.96773189131576","-14.399172471476","7.03335155625376e-40","0.775491898324352","0.37892484812947","99.2002704164687","5.55026074794035e-227","573","0.894410195330594","0.885393988100759","6.89036843168734","estimated"
"consumption_nominal","state_code_200130","-18.1828681465565","2.86149513354367","-6.35432432975653","4.53292939473188e-10","0.775491898324352","0.37892484812947","99.2002704164687","5.55026074794035e-227","573","0.894410195330594","0.885393988100759","6.89036843168734","estimated"
"consumption_nominal","state_code_200131","-33.1015228802205","4.57979642850727","-7.22772799991233","1.73458301909884e-12","0.775491898324352","0.37892484812947","99.2002704164687","5.55026074794035e-227","573","0.894410195330594","0.885393988100759","6.89036843168734","estimated"
"consumption_nominal","state_code_200132","-26.0019549638341","3.97399368366547","-6.54302875988742","1.42993245502508e-10","0.775491898324352","0.37892484812947","99.2002704164687","5.55026074794035e-227","573","0.894410195330594","0.885393988100759","6.89036843168734","estimated"
"consumption_nominal","state_code_200133","-38.7025526076635","3.67059232451906","-10.5439529062205","1.02792204181807e-23","0.775491898324352","0.37892484812947","99.2002704164687","5.55026074794035e-227","573","0.894410195330594","0.885393988100759","6.89036843168734","estimated"
"consumption_nominal","state_code_200134","-21.9961949178142","3.86843587113902","-5.68606942199036","2.15592236150045e-08","0.775491898324352","0.37892484812947","99.2002704164687","5.55026074794035e-227","573","0.894410195330594","0.885393988100759","6.89036843168734","estimated"
"consumption_nominal","state_code_200135","-28.7536942803528","3.31198306997043","-8.68171535689931","4.88975498455677e-17","0.775491898324352","0.37892484812947","99.2002704164687","5.55026074794035e-227","573","0.894410195330594","0.885393988100759","6.89036843168734","estimated"
