"beta","statistic","p.value","accepted","acceptance_component","specification_id"
-0.0988440953258497,11.3835775686166,0.000791209542270355,FALSE,NA,"unadjusted__nonzero_mean"
-0.0982918936759846,11.381189644259,0.000792207235900214,FALSE,NA,"unadjusted__nonzero_mean"
-0.0977396920261196,11.3787696202154,0.000793219642326761,FALSE,NA,"unadjusted__nonzero_mean"
-0.0971874903762545,11.3763168591617,0.000794247082581842,FALSE,NA,"unadjusted__nonzero_mean"
-0.0966352887263894,11.373830707089,0.000795289886956228,FALSE,NA,"unadjusted__nonzero_mean"
-0.0960830870765243,11.371310492761,0.00079634839533183,FALSE,NA,"unadjusted__nonzero_mean"
-0.0955308854266592,11.3687555271525,0.000797422957527565,FALSE,NA,"unadjusted__nonzero_mean"
-0.0949786837767942,11.3661651028635,0.000798513933661104,FALSE,NA,"unadjusted__nonzero_mean"
-0.0944264821269291,11.3635384935135,0.000799621694525268,FALSE,NA,"unadjusted__nonzero_mean"
-0.093874280477064,11.3608749531082,0.000800746621981921,FALSE,NA,"unadjusted__nonzero_mean"
-0.0933220788271989,11.3581737153853,0.000801889109372128,FALSE,NA,"unadjusted__nonzero_mean"
-0.0927698771773338,11.3554339931298,0.000803049561945884,FALSE,NA,"unadjusted__nonzero_mean"
-0.0922176755274687,11.3526549774655,0.000804228397309671,FALSE,NA,"unadjusted__nonzero_mean"
-0.0916654738776037,11.3498358371156,0.00080542604589506,FALSE,NA,"unadjusted__nonzero_mean"
-0.0911132722277386,11.3469757176339,0.00080664295144838,FALSE,NA,"unadjusted__nonzero_mean"
-0.0905610705778735,11.3440737406049,0.000807879571542568,FALSE,NA,"unadjusted__nonzero_mean"
-0.0900088689280084,11.3411290028108,0.00080913637811255,FALSE,NA,"unadjusted__nonzero_mean"
-0.0894566672781433,11.3381405753634,0.000810413858015664,FALSE,NA,"unadjusted__nonzero_mean"
-0.0889044656282783,11.3351075028006,0.000811712513618043,FALSE,NA,"unadjusted__nonzero_mean"
-0.0883522639784132,11.3320288021441,0.000813032863408833,FALSE,NA,"unadjusted__nonzero_mean"
-0.0878000623285481,11.3289034619186,0.0008143754426429,FALSE,NA,"unadjusted__nonzero_mean"
-0.087247860678683,11.3257304411277,0.00081574080401491,FALSE,NA,"unadjusted__nonzero_mean"
-0.0866956590288179,11.3225086681874,0.000817129518365368,FALSE,NA,"unadjusted__nonzero_mean"
-0.0861434573789528,11.3192370398127,0.000818542175420928,FALSE,NA,"unadjusted__nonzero_mean"
-0.0855912557290878,11.315914419856,0.000819979384571064,FALSE,NA,"unadjusted__nonzero_mean"
-0.0850390540792227,11.3125396380955,0.000821441775682621,FALSE,NA,"unadjusted__nonzero_mean"
-0.0844868524293576,11.3091114889698,0.000822929999954767,FALSE,NA,"unadjusted__nonzero_mean"
-0.0839346507794925,11.3056287302561,0.000824444730816924,FALSE,NA,"unadjusted__nonzero_mean"
-0.0833824491296274,11.3020900816904,0.000825986664871793,FALSE,NA,"unadjusted__nonzero_mean"
-0.0828302474797624,11.2984942235252,0.000827556522885859,FALSE,NA,"unadjusted__nonzero_mean"
-0.0822780458298973,11.2948397950226,0.000829155050831015,FALSE,NA,"unadjusted__nonzero_mean"
-0.0817258441800322,11.2911253928778,0.000830783020979842,FALSE,NA,"unadjusted__nonzero_mean"
-0.0811736425301671,11.2873495695721,0.000832441233057218,FALSE,NA,"unadjusted__nonzero_mean"
-0.080621440880302,11.2835108316479,0.000834130515453291,FALSE,NA,"unadjusted__nonzero_mean"
-0.0800692392304369,11.2796076379055,0.000835851726499558,FALSE,NA,"unadjusted__nonzero_mean"
-0.0795170375805719,11.2756383975143,0.000837605755813461,FALSE,NA,"unadjusted__nonzero_mean"
-0.0789648359307068,11.2716014680353,0.000839393525714962,FALSE,NA,"unadjusted__nonzero_mean"
-0.0784126342808417,11.2674951533508,0.000841215992719831,FALSE,NA,"unadjusted__nonzero_mean"
-0.0778604326309766,11.2633177014928,0.000843074149114798,FALSE,NA,"unadjusted__nonzero_mean"
-0.0773082309811115,11.2590673023697,0.000844969024618993,FALSE,NA,"unadjusted__nonzero_mean"
-0.0767560293312465,11.2547420853807,0.000846901688138062,FALSE,NA,"unadjusted__nonzero_mean"
-0.0762038276813814,11.2503401169146,0.000848873249616305,FALSE,NA,"unadjusted__nonzero_mean"
-0.0756516260315163,11.2458593977249,0.000850884861993978,FALSE,NA,"unadjusted__nonzero_mean"
-0.0750994243816512,11.2412978601764,0.000852937723275313,FALSE,NA,"unadjusted__nonzero_mean"
-0.0745472227317861,11.2366533653506,0.000855033078716957,FALSE,NA,"unadjusted__nonzero_mean"
-0.073995021081921,11.2319237000109,0.000857172223141707,FALSE,NA,"unadjusted__nonzero_mean"
