"panel_unit_id","vanneman_state_id","vanneman_district_id","year","version","population","rural_population","main_workers","farm_workers","literates","primary_plus","matriculate_plus","log_population","urban_share","main_worker_share","nonfarm_worker_share_main_workers","literate_share_population","primary_plus_share_population","matriculate_plus_share_population","dist91_state_id","dist91_district_id","state_code_2001","district_code_2001","pretrend_geography_status","preferred_vanneman_pretrend_eligible"
"1202","12","02",1971,5,1519582,1460173,458141,334744,544932,306245,54631,14.233945855003,0.0390956197164747,0.301491462783844,0.269342844233544,0.358606511527512,0.201532395092861,0.035951333985267,"09",NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1202","12","02",1981,5,1864665,1758461,524991,357293,893696,581270,135786,14.4385919702607,0.0569560752199457,0.281547087546557,0.319430237851697,0.479279656131262,0.311728916454162,0.0728205870759627,"09",NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1202","12","02",1991,5,2223901,2088583,665872,425818,1298506,981050,284814,14.6147734189733,0.06084713303335,0.299416206027157,0.360510728788716,0.583886602865865,0.441139241360115,0.128069549858559,"09",NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1205","12","05",1961,5,158806,151054,61952,48324,30899,11712,2283,11.9754386104567,0.0488142765386699,0.390111204866315,0.219976756198347,0.194570734103245,0.0737503620769996,0.014376031132325,"09","05","02","08","preferred_single_target",TRUE
"1205","12","05",1971,5,194786,185288,78963,64505,64031,35720,6464,12.1796567990247,0.048761204604027,0.40538334377214,0.183098413180857,0.328724857022579,0.183380735781832,0.033185136508784,"09","05","02","08","preferred_single_target",TRUE
"1205","12","05",1981,5,247368,235784,78662,59973,110559,71887,16442,12.4186323853847,0.046829015879176,0.317995860418486,0.237586127990643,0.44694139904919,0.290607515927687,0.0664677727111025,"09","05","02","08","preferred_single_target",TRUE
"1205","12","05",1991,5,295387,278652,91672,63297,166662,127134,35589,12.5960416399865,0.0566544905496856,0.310345411274024,0.309527445675888,0.564215757633207,0.430398087932103,0.12048262110384,"09","05","02","08","preferred_single_target",TRUE
"1206","12","06",1961,5,384259,362724,175746,151395,70617,30821,5283,12.8590720833777,0.056042929378362,0.45736339291988,0.138557918814653,0.183774485438207,0.0802089215867423,0.0137485393966049,"09","06","02","05","preferred_single_target",TRUE
"1206","12","06",1971,5,515180,466975,203940,152895,158136,87742,21188,13.152271633143,0.0935692379362553,0.395861640591638,0.250294204177699,0.306952909662642,0.170313288559338,0.0411273729570247,"09","06","02","05","preferred_single_target",TRUE
"1206","12","06",1981,5,644827,597570,241340,187650,259273,160092,43413,13.376737342747,0.0732863233084222,0.374270928481593,0.222466230214635,0.402081488523278,0.24827124174391,0.0673250344666089,"09","06","02","05","preferred_single_target",TRUE
"1206","12","06",1991,5,776372,720603,290851,218569,406732,293504,89737,13.5623870657421,0.0718328327142144,0.374628399787731,0.24851900113804,0.523888033056318,0.378045576089813,0.115585054587234,"09","06","02","05","preferred_single_target",TRUE
"1208","12","08",1961,5,23780,23644,14058,9360,3951,1459,320,10.0766001702448,0.00571909167367535,0.591169049621531,0.334186939820743,0.166148023549201,0.061354079058032,0.0134566862910008,"09","08","02","03","preferred_single_target",TRUE
"1208","12","08",1971,5,27571,27273,16866,10288,7466,3436,892,10.2245197746694,0.0108084581625622,0.611729716005948,0.390015415629076,0.270791773965398,0.124623698813971,0.0323528345000181,"09","08","02","03","preferred_single_target",TRUE
"1208","12","08",1981,5,32100,32100,18967,10008,10063,6448,1966,10.3766113091181,0,0.590872274143302,0.472346707439237,0.313489096573209,0.200872274143302,0.0612461059190031,"09","08","02","03","preferred_single_target",TRUE
"1208","12","08",1991,5,31294,31294,16954,9636,15320,10234,3473,10.351181664862,0,0.541765194605995,0.431638551374307,0.489550712596664,0.327027545216335,0.11097974052534,"09","08","02","03","preferred_single_target",TRUE
"1209","12","09",1961,5,534115,448169,264747,189918,137307,72414,21440,13.1883664505618,0.16091291201333,0.495674152570139,0.282643429387302,0.257073851136927,0.135577544161838,0.0401411681005027,"09",NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1209","12","09",1971,5,657247,572028,285180,209851,210194,129401,38695,13.3958151781085,0.129660538579864,0.433900801373,0.264145451995231,0.31980975188932,0.196883363484352,0.0588743653451442,"09",NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1209","12","09",1981,5,814212,701412,341790,236182,342900,227974,79197,13.6099760533359,0.13853885720181,0.419780106409633,0.308985049299277,0.421143387717204,0.27999341694792,0.0972682790231537,"09",NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1209","12","09",1991,5,999672,826261,399714,245082,540490,399186,155166,13.8151825041605,0.17346789747037,0.399845149208941,0.386856602470767,0.540667338887155,0.399316975968118,0.155216911146856,"09",NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1211","12","11",1961,5,197551,183279,97689,77384,30888,11345,2627,12.1937520578363,0.0722446355624623,0.494500154390512,0.207853494252168,0.156354561606876,0.057428208412005,0.0132978319522554,"09","11","02","10","preferred_single_target",TRUE
"1211","12","11",1971,5,245033,224318,104089,79983,59755,30115,7384,12.409148174334,0.0845396334371289,0.424795843825117,0.231590273708077,0.243865112046133,0.122901813225157,0.0301347165483833,"09","11","02","10","preferred_single_target",TRUE
"1211","12","11",1981,5,306952,280120,123454,92864,97551,56182,14899,12.6344466625536,0.0874143188511559,0.402193176783341,0.247784599931958,0.317805389767781,0.183031874690505,0.0485385337121113,"09","11","02","10","preferred_single_target",TRUE
"1211","12","11",1991,5,379695,341621,152296,114597,159888,104787,29186,12.8471235778424,0.100275220900986,0.401100883603945,0.247537689762042,0.421095879587564,0.275976770829218,0.0768669590065711,"09","11","02","10","preferred_single_target",TRUE
"1212","12","12",1961,5,40980,40980,25767,18130,6290,2346,491,10.6208394217929,0,0.628770131771596,0.296386851399076,0.153489507076623,0.0572474377745242,0.0119814543679844,"09","12","02","12","preferred_single_target",TRUE
"1212","12","12",1971,5,49835,49835,30158,20648,13803,6429,1651,10.8164728274016,0,0.605157018159928,0.315339213475695,0.276974014247015,0.129005718872279,0.0331293267783686,"09","12","02","12","preferred_single_target",TRUE
"1212","12","12",1981,5,59547,59547,32552,21901,21935,12172,3528,10.9945211956807,0,0.54666062102205,0.327199557630867,0.368364485196567,0.204409961878852,0.0592473172452013,"09","12","02","12","preferred_single_target",TRUE
"1212","12","12",1991,5,71270,71270,33723,20103,34897,22792,7072,11.1742307604959,0,0.473172442823067,0.403878658482341,0.489645011926477,0.319797951452224,0.0992282867966886,"09","12","02","12","preferred_single_target",TRUE
"1301","13","01",1961,5,649133,603925,206867,168624,52167,18466,4515,13.3833929053534,0.069643663163019,0.318681995831363,0.184867571918189,0.0803641164445499,0.0284471749240911,0.00695543132147033,NA,NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1301","13","01",1971,5,832280,758046,258922,194880,124636,95395,22866,13.6319242016485,0.0891935406353631,0.311099629932234,0.247340898031067,0.14975248714375,0.114618878262123,0.0274739270437833,NA,NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1301","13","01",1981,5,1060429,953864,325259,221644,233234,170230,53127,13.8741841011936,0.100492347908252,0.306723976805614,0.31856151559219,0.219943060780118,0.160529370660365,0.0500995351881173,NA,NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1301","13","01",1991,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1303","13","03",1961,5,653386,357202,202944,99524,94427,49121,20148,13.3899233515345,0.45330631510317,0.310603532980505,0.509598707032482,0.144519472409877,0.0751791437220877,0.0308362897276648,NA,NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1303","13","03",1971,5,833360,409623,240738,104122,180460,144800,57763,13.6332210006583,0.508468129019871,0.288876355956609,0.567488306789954,0.216545070557742,0.173754439857925,0.0693133819717769,NA,NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1303","13","03",1981,5,1075590,453510,333869,111659,305705,243306,113135,13.8883799061971,0.578361643377123,0.31040545189152,0.665560444365904,0.284220753261001,0.226207011965526,0.105184131499921,NA,NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1303","13","03",1991,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1305","13","05",1961,5,596919,540290,195760,159383,47384,17074,4091,13.2995367047776,0.0948688180473397,0.327950693477675,0.185824478953821,0.0793809545348699,0.0286035458747334,0.00685352619032063,NA,NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1305","13","05",1971,5,770061,704302,239154,183151,101323,76858,18122,13.5542250114713,0.0853945336797994,0.310565007187742,0.234171287120433,0.131577887985497,0.0998076775735948,0.0235332006165745,NA,NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1305","13","05",1981,5,998885,899431,310469,209148,193501,145525,42515,13.8143949358893,0.0995650149917158,0.310815559348674,0.326348202235972,0.19371699444881,0.145687441497269,0.0425624571397108,NA,NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1305","13","05",1991,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1308","13","08",1961,5,90822,86565,47576,39955,7773,2041,314,11.4166568259906,0.0468719032833455,0.523837836647508,0.160185807970405,0.0855849904208232,0.0224725286824778,0.00345731210499659,NA,NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1308","13","08",1971,5,108364,99652,46828,37563,14303,7593,1172,11.5932512095081,0.0803957033701229,0.432136133771363,0.197851712650551,0.131990328891514,0.0700693957402827,0.0108153999483223,NA,NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1308","13","08",1981,5,134372,122127,59691,42783,29652,18901,5239,11.8083673520335,0.0911276158723544,0.44422201053791,0.283258782731065,0.2206709731194,0.1406617450064,0.0389887774238681,NA,NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1308","13","08",1991,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1309","13","09",1961,5,262471,247324,106532,86642,22483,6692,1643,12.4778958787204,0.0577092326390344,0.405881030666245,0.186704464386288,0.0856589870880974,0.0254961500508628,0.00625973917118463,NA,NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1309","13","09",1971,5,342220,322684,123493,94967,47485,33004,6772,12.743209084086,0.0570860849745778,0.36085851206826,0.230992849797155,0.138755771141371,0.0964408859797791,0.0197884401846765,NA,NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1309","13","09",1981,5,425262,400088,142360,111352,78678,57543,16624,12.9604607285549,0.0591964483071612,0.334758337213294,0.217813992694577,0.185010652256726,0.135311878324421,0.0390911955453344,NA,NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1309","13","09",1991,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1310","13","10",1961,5,258918,241727,82358,62020,23347,5844,1996,12.464266688236,0.0663955383557728,0.318085262515545,0.246946259015518,0.0901714056187673,0.0225708525479109,0.00770900439521393,NA,NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1310","13","10",1971,5,342751,313316,106672,81068,54108,35896,8737,12.7447595149987,0.085878669938235,0.311223016125409,0.240025498725064,0.157863872023714,0.104729089047151,0.0254908081960374,NA,NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1310","13","10",1981,5,453636,410389,143447,100459,106683,74755,22778,13.0250503933258,0.0953341445564285,0.316216085143154,0.299678626949326,0.235173134407322,0.164790713259089,0.0502120642982479,NA,NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1310","13","10",1991,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1311","13","11",1961,5,207409,191876,60414,42621,23888,8684,2122,12.242447968243,0.0748906749466031,0.291279549103462,0.294517826993743,0.115173401347097,0.0418689642204533,0.0102309928691619,NA,NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1311","13","11",1971,5,274644,249561,73383,50443,59428,38662,8023,12.5232309925463,0.0913291388124262,0.267193166426356,0.312606461987109,0.216381934431482,0.140771325789021,0.0292123621852289,NA,NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1311","13","11",1981,5,369123,327133,106399,70373,117758,86136,23738,12.8188852008128,0.113756119233968,0.28824809074482,0.33859340783278,0.319021030930069,0.233353109938963,0.0643091869105962,NA,NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1311","13","11",1991,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1312","13","12",1961,5,515857,389047,134041,70166,95560,34671,17044,13.1535848742726,0.245823939580155,0.259841390152697,0.476533299512836,0.185245135764369,0.0672104866271079,0.0330401642315603,NA,NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1312","13","12",1971,5,724791,535267,177172,95610,219884,153886,48538,13.4936386164153,0.261487794412458,0.244445640191448,0.460354909353622,0.303375731762674,0.212317757808803,0.0669682708532529,NA,NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1312","13","12",1981,5,943395,663751,251472,119422,404317,300486,104151,13.7572403498395,0.296423025349933,0.266560666528867,0.525108163135458,0.42857657714955,0.318515574070246,0.110400203520265,NA,NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1312","13","12",1991,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1313","13","13",1961,5,326061,309705,89048,73999,25732,7702,1659,12.6948397594091,0.050162392926477,0.273102272274206,0.16899874225137,0.0789177485194488,0.023621346925882,0.00508800500519841,NA,NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1313","13","13",1971,5,388160,365960,107539,90120,56337,36855,6568,12.8691729047378,0.0571929101401484,0.277048124484749,0.161978445029245,0.145138602638087,0.0949479596042869,0.0169208573784007,NA,NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1313","13","13",1981,5,526697,496693,145605,110597,127248,84642,19476,13.1743807096132,0.0569663392804591,0.276449267795336,0.240431303870059,0.241596211863747,0.160703402525551,0.0369776171119258,NA,NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1313","13","13",1991,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1401","14","01",1961,5,1682912,1399211,526616,201297,694831,227116,30378,14.3360361842242,0.168577441957749,0.312919510942937,0.617753733270543,0.41287423228309,0.13495417466867,0.0180508547089806,"12",NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1401","14","01",1971,5,2235790,1928658,675505,352844,1226076,824933,85929,14.6201051911364,0.137370683293154,0.302132579535645,0.477658936647397,0.548386029099334,0.368967121241261,0.0384333949073929,"12",NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1401","14","01",1981,5,2803467,2147671,754820,303429,1842864,1293235,200567,14.846367423476,0.233923210082373,0.269245188190194,0.598011446437561,0.65735177193097,0.461298456518304,0.0715424864997519,"12",NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1401","14","01",1991,5,3323235,2001533,916887,298367,2535491,2052155,478401,15.0164492640659,0.397715479043763,0.275901944942202,0.67458694473801,0.762958683331152,0.617517268565118,0.143956415962157,"12",NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1402","14","02",1961,5,311991,260110,75366,27644,127397,39667,5301,12.6507296202217,0.166290053238715,0.241564660519053,0.633203301223363,0.408335496857281,0.127141488055745,0.0169908747367713,"12","03","32","03","preferred_single_target",TRUE
"1402","14","02",1971,5,413928,320288,115681,51752,233797,157796,16737,12.9334473246393,0.2262229179954,0.279471309019926,0.552631806433209,0.564825283624205,0.381216056898784,0.0404345683307242,"12","03","32","03","preferred_single_target",TRUE
"1402","14","02",1981,5,554026,554026,185835,112939,323190,212739,28349,13.2249668960361,0,0.335426496229419,0.392261952807598,0.583348073917109,0.383987394093418,0.0511690787074975,"12","03","32","03","preferred_single_target",TRUE
"1402","14","02",1991,5,672128,649179,227453,115542,474612,369044,77672,13.4182040775575,0.0341437940392306,0.338407267663302,0.492018131218318,0.706133355551324,0.549068034660065,0.115561321653018,"12","03","32","03","preferred_single_target",TRUE
"1403","14","03",1961,5,1373763,1146740,339308,84918,558124,169795,22680,14.1330642478035,0.165256306946686,0.246991657221806,0.749731807089724,0.406273862376553,0.123598466402138,0.0165093979092464,"12","04","32","04","preferred_single_target",TRUE
"1403","14","03",1971,5,1821695,1335993,490343,200604,1042551,704603,75318,14.4152779443261,0.266620921723999,0.269168549071057,0.590890458311835,0.572297228679883,0.386784286063254,0.0413450111022976,"12","04","32","04","preferred_single_target",TRUE
"1403","14","03",1981,5,2245265,1635033,490932,98435,1574461,1129960,160376,14.6243341122814,0.271786181141202,0.218652141283991,0.799493616223836,0.701236156979243,0.503263534593912,0.071428539615591,"12","04","32","04","preferred_single_target",TRUE
"1403","14","03",1991,5,2619941,1615444,609005,120187,2071133,1714277,372709,14.7786623563998,0.383404435443394,0.232449891047165,0.802650224546597,0.790526580560402,0.65431893313628,0.142258547043617,"12","04","32","04","preferred_single_target",TRUE
"1404","14","04",1961,5,1387192,1183332,397118,133465,539228,158500,24790,14.1427921179791,0.146958748320348,0.286274719000686,0.663916014887263,0.388719081424922,0.114259597806216,0.0178706336253381,"12","05","32","05","preferred_single_target",TRUE
"1404","14","04",1971,5,1856362,1731510,502644,291367,889228,528695,40507,14.4341292164133,0.0672562786784043,0.270768309198314,0.420331288148272,0.47901648493128,0.284801671225763,0.0218206362767607,"12","05","32","05","preferred_single_target",TRUE
"1404","14","04",1981,5,2402701,2224927,522883,263254,1453607,957592,103791,14.6921040791782,0.0739892312859569,0.217623000115287,0.496533641369102,0.604988718945886,0.398548133954246,0.0431976346619908,"12","05","32","05","preferred_single_target",TRUE
"1404","14","04",1991,5,3096330,2813876,671486,315999,2227284,1722213,257483,14.9457280971588,0.0912221888493797,0.216865127425048,0.529403442514066,0.719330303940471,0.556211062774317,0.0831574799843686,"12","05","32","05","preferred_single_target",TRUE
"1405","14","05",1961,5,1369429,1236155,490739,246473,467109,121779,29529,14.1299044226027,0.0973208541662255,0.358353006983202,0.497751350514224,0.34109763996527,0.0889268446922038,0.0215630018058621,"12",NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1405","14","05",1971,5,1685342,1471263,604825,388087,786849,530288,77369,14.3374790685326,0.127024069892046,0.358873747880252,0.358348282561071,0.466877939314394,0.314647116134292,0.0459070028516467,"12",NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1405","14","05",1981,5,2044399,1837730,667618,396345,1185731,819374,137902,14.5306144167351,0.101090344888645,0.326559541459373,0.406329667564386,0.5799900117345,0.400789669726898,0.0674535645928217,"12",NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1405","14","05",1991,5,2382235,2007658,786363,445588,1658781,1317919,292209,14.6835496806222,0.157237636085441,0.330094638018499,0.433355842022069,0.696312916232026,0.553227956100049,0.122661702141057,"12",NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1406","14","06",1961,5,1688185,1497858,505592,151504,811237,271832,58167,14.3391645452891,0.112740606035476,0.299488503925814,0.700343359863289,0.480537974214911,0.161020267328521,0.0344553470146933,"12","07","32","07","preferred_single_target",TRUE
"1406","14","06",1971,5,2128797,1878952,603551,280557,1311643,902996,140976,14.5710675894,0.117364408161041,0.283517404430765,0.535156101141411,0.616142826206538,0.424181356888421,0.0662233176766033,"12","07","32","07","preferred_single_target",TRUE
"1406","14","06",1981,5,2439543,1924760,648825,227065,1795178,1224129,269487,14.7073212846455,0.211016161633552,0.265961698564034,0.650036604631449,0.735866512703404,0.501786195201314,0.110466181575812,"12","07","32","07","preferred_single_target",TRUE
"1406","14","06",1991,5,2737311,2017095,804738,257652,2165279,1830787,534259,14.8224866096276,0.263110768195503,0.293988516467438,0.67983119971966,0.791024110888386,0.66882681580573,0.195176580227822,"12","07","32","07","preferred_single_target",TRUE
"1407","14","07",1961,5,1694853,1335356,493215,154505,857160,280285,69473,14.3431065693721,0.212111020837795,0.291007538706897,0.686739048893485,0.505742975939506,0.165374224195255,0.0409905755838412,"12","08","32","08","preferred_single_target",TRUE
"1407","14","07",1971,5,2163687,1567297,623957,229977,1412649,987212,175252,14.5873242689308,0.275635986166206,0.288376738409946,0.631421716560596,0.65288972018596,0.456263775675502,0.0809969279290396,"12","08","32","08","preferred_single_target",TRUE
"1407","14","07",1981,5,2535294,1532402,709582,203763,1947615,1374194,355655,14.745820164614,0.395572268936068,0.279881544310048,0.712840799231097,0.768200847712336,0.542025500790046,0.140281561033947,"12","08","32","08","preferred_single_target",TRUE
"1407","14","07",1991,5,2817236,1444059,873408,219119,2310987,1983263,676046,14.8512668204172,0.487419939259615,0.310023015466223,0.749121830805305,0.820302949415668,0.703974746879566,0.239967826621554,"12","08","32","08","preferred_single_target",TRUE
"1408","14","08",1961,5,623580,543984,188725,62659,342446,120250,22669,13.3432323438105,0.127643606273453,0.302647615382148,0.667987812955358,0.549161294461015,0.192838128227333,0.0363529940023734,"12","09",NA,NA,"splits_across_2001_districts",FALSE
"1408","14","08",1971,5,765588,649265,225573,105007,513143,364907,59042,13.5483994450169,0.151939424337895,0.294640198122228,0.534487726811276,0.67025998317633,0.476636258666541,0.0771198085654425,"12","09",NA,NA,"splits_across_2001_districts",FALSE
"1408","14","08",1981,5,971636,927007,336374,162150,655268,471344,81459,13.7867365277086,0.0459318098547192,0.346193430461613,0.517947284867439,0.674396584729261,0.485103474963875,0.0838369512862842,"12","09",NA,NA,"splits_across_2001_districts",FALSE
"1408","14","08",1991,5,1078066,1027185,389136,161848,816912,679068,176875,13.8906792530667,0.0471965538288008,0.360957492398425,0.58408371366309,0.757756946235203,0.62989464466925,0.164066949518861,"12","09",NA,NA,"splits_across_2001_districts",FALSE
"1409","14","09",1961,5,1274360,1152674,377804,124530,720893,259068,44075,14.0579546497659,0.0954879311968361,0.296465676888791,0.670384643889424,0.565690228820741,0.203292633164883,0.034585988260774,"12","10","32","10","preferred_single_target",TRUE
"1409","14","09",1971,5,1539037,1381716,457336,230191,1042301,746163,116292,14.2466674541175,0.102220414453973,0.297157248331262,0.496669844490703,0.677242327507396,0.484824601357862,0.0755615362073816,"12","10","32","10","preferred_single_target",TRUE
"1409","14","09",1981,5,1697442,1538335,461974,197789,1386065,1071178,267262,14.3446329699373,0.0937333941306978,0.27215893090898,0.571861186993207,0.816561037137057,0.631054256934847,0.157449856902327,"12","10","32","10","preferred_single_target",TRUE
"1409","14","09",1991,5,1828271,1507353,537087,209751,1555412,1367055,480695,14.4188812694613,0.175530870423477,0.293767718243083,0.60946550558848,0.8507557140052,0.747731053000348,0.262923275597545,"12","10","32","10","preferred_single_target",TRUE
"1410","14","10",1961,5,1805456,1496018,494643,173091,1026634,306859,63937,14.4063237494221,0.171390496362138,0.27397122942902,0.650068837525245,0.568628645616398,0.169962048368944,0.0354132141686089,"12",NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1410","14","10",1971,5,2125722,1766026,598468,279279,1497370,1040490,164299,14.5696220673396,0.169211213884036,0.281536343886924,0.53334347032757,0.704405373797703,0.489476046256284,0.0772909157453326,"12",NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1410","14","10",1981,5,2350145,1976633,615651,229070,1845435,1396413,299868,14.6699875863445,0.158931470185882,0.261962985262611,0.627922313128704,0.785243038195516,0.594181635601208,0.127595531339556,"12",NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1410","14","10",1991,5,2001217,1391607,602604,193650,1668443,1427532,416603,14.5092660534632,0.304619638949699,0.301118769228924,0.678644682079774,0.833714184918477,0.713331937516022,0.208174825618611,"12",NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1411","14","11",1961,5,1947024,1801795,504955,227726,983756,306943,57008,14.4818126109348,0.0745902464479123,0.259347085603465,0.549017239159925,0.505261362982685,0.157647260639828,0.0292795569032534,"12",NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1411","14","11",1971,5,2412821,2222918,690283,329267,1567532,1133691,164579,14.6963071603388,0.0787057970732185,0.286089602171069,0.522997089599483,0.649667754052207,0.469861212249064,0.068210198767335,"12",NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1411","14","11",1981,5,2813650,2443530,693341,314546,2085085,1488945,316357,14.8499931308114,0.131544435164288,0.246420485845787,0.546332901126574,0.741060544133066,0.529186288273239,0.112436514847262,"12",NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1411","14","11",1991,5,3595898,2994828,994307,432916,2909358,2497922,763531,15.0953043093215,0.167154351986625,0.276511458333913,0.564605297961294,0.809076898176756,0.694658747272587,0.212333887112482,"12",NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1412","14","12",1961,5,1744531,1295962,483167,158931,790238,264758,74035,14.3719963095858,0.257128706798561,0.276960971172195,0.671064042039295,0.452980199262724,0.151764571681443,0.0424383401613385,"12",NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1412","14","12",1971,5,2198606,1627040,628293,275845,1374933,999332,175393,14.6033340811325,0.259967452103742,0.285768800776492,0.560961207589453,0.625365799965978,0.454529824807173,0.0797746390212708,"12",NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1412","14","12",1981,5,2596112,1940351,703340,295809,1830233,1445698,341458,14.7695254991729,0.252593493655127,0.270920514985486,0.579422469929195,0.704990000431414,0.556870427778154,0.131526682978238,"12",NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1412","14","12",1991,5,2946650,1948407,888613,365816,2292769,1951171,640596,14.8961794898211,0.338772165000933,0.301567203434409,0.588329227684042,0.77809342813025,0.662165849354352,0.217398062206234,"12",NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1500","15","00",1961,5,24108,24108,7629,0,5610,1092,132,10.0902990146029,0,0.316450970632155,1,0.232702837232454,0.0452961672473868,0.00547536087605774,"32",NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1500","15","00",1971,5,31810,31810,8318,4,13889,7527,1024,10.3675359847432,0,0.261490097453631,0.999519115171916,0.436623703237976,0.236623703237975,0.0321911348632506,"32",NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1500","15","00",1981,5,40249,21620,7947,0,22165,12363,2170,10.6028404378176,0.462843797361425,0.197445899277001,1,0.550696911724515,0.307162910879773,0.0539143829660364,"32",NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1500","15","00",1991,5,51707,22593,12388,0,34548,24033,5046,10.8533484478496,0.563057226294312,0.239580714410041,1,0.668149380161293,0.464792001083025,0.0975883342680875,"32",NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"1601","16","01",1961,5,783348,716221,300691,242340,116616,13732,5826,13.5713323206812,0.0856924380990314,0.383853664016504,0.194056356858037,0.148868702032813,0.0175298845468425,0.00743730755679468,"13","01",NA,NA,"splits_across_2001_districts",FALSE
"1601","16","01",1971,5,985338,882341,301970,255908,192665,126231,24135,13.8007400085008,0.104529613188571,0.306463365870392,0.152538331622347,0.195531888549919,0.128109339130329,0.0244941329777193,"13","01",NA,NA,"splits_across_2001_districts",FALSE
"1601","16","01",1981,5,1303213,1124963,380152,311510,333676,197645,44987,14.0803433116653,0.136777334173309,0.291703658573081,0.18056461625876,0.256041030898249,0.151659782399347,0.034520066942242,"13","01",NA,NA,"splits_across_2001_districts",FALSE
