"state_code_2001","n","slope","status","specification_id"
"26",1,NA,"not_estimated","absorption__state_fe"
"27",33,6.27276743146364,"estimated","absorption__state_fe"
"28",23,-4.10393836251112,"estimated","absorption__state_fe"
"29",27,11.4815939417044,"estimated","absorption__state_fe"
"30",2,NA,"not_estimated","absorption__state_fe"
"31",1,NA,"not_estimated","absorption__state_fe"
"32",14,110.366741065732,"estimated","absorption__state_fe"
"33",29,-119.309060699696,"estimated","absorption__state_fe"
"34",4,NA,"not_estimated","absorption__state_fe"
"35",2,NA,"not_estimated","absorption__state_fe"
"01",11,4.05128247959707,"estimated","absorption__census_controls"
"02",12,-8.58189175885552,"estimated","absorption__census_controls"
"03",16,3.35274291778097,"estimated","absorption__census_controls"
"04",1,NA,"not_estimated","absorption__census_controls"
"05",12,-0.185027727535143,"estimated","absorption__census_controls"
"06",19,-0.143193027661909,"estimated","absorption__census_controls"
"07",7,13.6200393187548,"estimated","absorption__census_controls"
"08",27,7.57907011310591,"estimated","absorption__census_controls"
"09",68,-0.698419695294496,"estimated","absorption__census_controls"
"10",37,0.201747649521655,"estimated","absorption__census_controls"
"11",4,NA,"not_estimated","absorption__census_controls"
"12",13,-0.62416046537056,"estimated","absorption__census_controls"
"13",8,-2.85279869342883,"estimated","absorption__census_controls"
"14",9,12.8188843894176,"estimated","absorption__census_controls"
"15",8,-5.21716130604714,"estimated","absorption__census_controls"
"16",4,NA,"not_estimated","absorption__census_controls"
"17",7,1.16213621982006,"estimated","absorption__census_controls"
"18",22,0.605397311651046,"estimated","absorption__census_controls"
"19",18,2.30096429624006,"estimated","absorption__census_controls"
"20",18,10.3737659644756,"estimated","absorption__census_controls"
"21",29,0.524822985019628,"estimated","absorption__census_controls"
"22",16,6.57881363111623,"estimated","absorption__census_controls"
"23",44,-1.54244996388619,"estimated","absorption__census_controls"
"24",25,6.97148098464861,"estimated","absorption__census_controls"
"25",2,NA,"not_estimated","absorption__census_controls"
"26",1,NA,"not_estimated","absorption__census_controls"
"27",33,2.2535985117482,"estimated","absorption__census_controls"
"28",23,0.266354410601126,"estimated","absorption__census_controls"
"29",27,4.09650892262594,"estimated","absorption__census_controls"
"30",2,NA,"not_estimated","absorption__census_controls"
"31",1,NA,"not_estimated","absorption__census_controls"
"32",14,5.57007295214574,"estimated","absorption__census_controls"
"33",29,8.14523100029223,"estimated","absorption__census_controls"
"34",4,NA,"not_estimated","absorption__census_controls"
"35",2,NA,"not_estimated","absorption__census_controls"
"01",11,4.32434179521429,"estimated","absorption__expanded_controls"
"02",12,-1.47274488145651,"estimated","absorption__expanded_controls"
"03",16,5.04897435048096,"estimated","absorption__expanded_controls"
"04",1,NA,"not_estimated","absorption__expanded_controls"
"05",12,-0.0468374427400197,"estimated","absorption__expanded_controls"
"06",19,2.70394188782311,"estimated","absorption__expanded_controls"
"07",7,15.0151916485348,"estimated","absorption__expanded_controls"
"08",27,11.4996137995289,"estimated","absorption__expanded_controls"
"09",68,0.935459868517472,"estimated","absorption__expanded_controls"
"10",37,0.24012398981106,"estimated","absorption__expanded_controls"
"11",4,NA,"not_estimated","absorption__expanded_controls"
"12",13,-1.37473830408349,"estimated","absorption__expanded_controls"
"13",8,3.5077086923635,"estimated","absorption__expanded_controls"
"14",9,26.1601127183574,"estimated","absorption__expanded_controls"
"15",8,1.02663250951542,"estimated","absorption__expanded_controls"
"16",4,NA,"not_estimated","absorption__expanded_controls"
"17",7,6.27235636580768,"estimated","absorption__expanded_controls"
"18",22,-2.87038082940863,"estimated","absorption__expanded_controls"
"19",18,-3.27151065855707,"estimated","absorption__expanded_controls"
"20",18,11.2832293811244,"estimated","absorption__expanded_controls"
"21",29,0.399449148732334,"estimated","absorption__expanded_controls"
"22",16,2.18955064341618,"estimated","absorption__expanded_controls"
"23",44,-0.78721139068079,"estimated","absorption__expanded_controls"
"24",25,4.64346369537435,"estimated","absorption__expanded_controls"
"25",2,NA,"not_estimated","absorption__expanded_controls"
"26",1,NA,"not_estimated","absorption__expanded_controls"
"27",33,1.60237302979333,"estimated","absorption__expanded_controls"
"28",23,0.27848048955657,"estimated","absorption__expanded_controls"
"29",27,5.55128089684596,"estimated","absorption__expanded_controls"
"30",2,NA,"not_estimated","absorption__expanded_controls"
"31",1,NA,"not_estimated","absorption__expanded_controls"
"32",14,3.2795053160888,"estimated","absorption__expanded_controls"
"33",29,4.35704831437619,"estimated","absorption__expanded_controls"
"34",4,NA,"not_estimated","absorption__expanded_controls"
"35",2,NA,"not_estimated","absorption__expanded_controls"
"01",11,5.73678539052985,"estimated","absorption__region_fe_main_without_human_capital"
"02",12,-7.21114915297474,"estimated","absorption__region_fe_main_without_human_capital"
"03",16,20.7443844914427,"estimated","absorption__region_fe_main_without_human_capital"
"04",1,NA,"not_estimated","absorption__region_fe_main_without_human_capital"
"05",12,-1.63963391589677,"estimated","absorption__region_fe_main_without_human_capital"
"06",19,6.77861651920581,"estimated","absorption__region_fe_main_without_human_capital"
"07",7,10.5375765076936,"estimated","absorption__region_fe_main_without_human_capital"
"08",27,10.7893994851808,"estimated","absorption__region_fe_main_without_human_capital"
"09",68,0.740471234804335,"estimated","absorption__region_fe_main_without_human_capital"
"10",37,1.29425638091589,"estimated","absorption__region_fe_main_without_human_capital"
"11",4,NA,"not_estimated","absorption__region_fe_main_without_human_capital"
"12",13,5.5796336517155,"estimated","absorption__region_fe_main_without_human_capital"
"13",8,2.55908853829254,"estimated","absorption__region_fe_main_without_human_capital"
"14",9,12.7860870671147,"estimated","absorption__region_fe_main_without_human_capital"
"15",8,-13.0187022495081,"estimated","absorption__region_fe_main_without_human_capital"
"16",4,NA,"not_estimated","absorption__region_fe_main_without_human_capital"
"17",7,-1.73674559628458,"estimated","absorption__region_fe_main_without_human_capital"
"18",22,0.964488317381035,"estimated","absorption__region_fe_main_without_human_capital"
"19",18,22.4148311152755,"estimated","absorption__region_fe_main_without_human_capital"
"20",18,1.91193318558048,"estimated","absorption__region_fe_main_without_human_capital"
"21",29,0.16064723825232,"estimated","absorption__region_fe_main_without_human_capital"
"22",16,4.9221491677836,"estimated","absorption__region_fe_main_without_human_capital"
"23",44,0.842029269233209,"estimated","absorption__region_fe_main_without_human_capital"
"24",25,0.237864219148048,"estimated","absorption__region_fe_main_without_human_capital"
"25",2,NA,"not_estimated","absorption__region_fe_main_without_human_capital"
"26",1,NA,"not_estimated","absorption__region_fe_main_without_human_capital"
"27",33,6.87913418085673,"estimated","absorption__region_fe_main_without_human_capital"
"28",23,-0.588400567517458,"estimated","absorption__region_fe_main_without_human_capital"
"29",27,15.4970415770812,"estimated","absorption__region_fe_main_without_human_capital"
"30",2,NA,"not_estimated","absorption__region_fe_main_without_human_capital"
"31",1,NA,"not_estimated","absorption__region_fe_main_without_human_capital"
"32",14,18.842902199903,"estimated","absorption__region_fe_main_without_human_capital"
"33",29,23.2974385952425,"estimated","absorption__region_fe_main_without_human_capital"
"34",4,NA,"not_estimated","absorption__region_fe_main_without_human_capital"
"35",2,NA,"not_estimated","absorption__region_fe_main_without_human_capital"
"01",11,8.25924445763552,"estimated","absorption__state_fe_main_without_human_capital"
"02",12,-3.141485777973,"estimated","absorption__state_fe_main_without_human_capital"
"03",16,9.15600069980977,"estimated","absorption__state_fe_main_without_human_capital"
"04",1,NA,"not_estimated","absorption__state_fe_main_without_human_capital"
"05",12,-0.822001973636612,"estimated","absorption__state_fe_main_without_human_capital"
"06",19,5.7128561676878,"estimated","absorption__state_fe_main_without_human_capital"
"07",7,10.2225520491965,"estimated","absorption__state_fe_main_without_human_capital"
"08",27,4.19089194312695,"estimated","absorption__state_fe_main_without_human_capital"
"09",68,0.66429974272814,"estimated","absorption__state_fe_main_without_human_capital"
"10",37,1.18214516484795,"estimated","absorption__state_fe_main_without_human_capital"
"11",4,NA,"not_estimated","absorption__state_fe_main_without_human_capital"
"12",13,5.8015699690207,"estimated","absorption__state_fe_main_without_human_capital"
"13",8,4.7905930809609,"estimated","absorption__state_fe_main_without_human_capital"
"14",9,2.94421580351772,"estimated","absorption__state_fe_main_without_human_capital"
"15",8,-11.2834006515579,"estimated","absorption__state_fe_main_without_human_capital"
"16",4,NA,"not_estimated","absorption__state_fe_main_without_human_capital"
"17",7,3.81293650546285,"estimated","absorption__state_fe_main_without_human_capital"
"18",22,4.87770310289155,"estimated","absorption__state_fe_main_without_human_capital"
"19",18,-0.326502947860696,"estimated","absorption__state_fe_main_without_human_capital"
"20",18,-3.83186923296311,"estimated","absorption__state_fe_main_without_human_capital"
"21",29,-0.500541820331291,"estimated","absorption__state_fe_main_without_human_capital"
"22",16,2.59790825926695,"estimated","absorption__state_fe_main_without_human_capital"
"23",44,-0.433937574808699,"estimated","absorption__state_fe_main_without_human_capital"
"24",25,-1.54294432832244,"estimated","absorption__state_fe_main_without_human_capital"
"25",2,NA,"not_estimated","absorption__state_fe_main_without_human_capital"
"26",1,NA,"not_estimated","absorption__state_fe_main_without_human_capital"
"27",33,1.36789655672095,"estimated","absorption__state_fe_main_without_human_capital"
"28",23,3.24813114611217,"estimated","absorption__state_fe_main_without_human_capital"
"29",27,8.25667741519622,"estimated","absorption__state_fe_main_without_human_capital"
"30",2,NA,"not_estimated","absorption__state_fe_main_without_human_capital"
"31",1,NA,"not_estimated","absorption__state_fe_main_without_human_capital"
"32",14,13.9534652262667,"estimated","absorption__state_fe_main_without_human_capital"
"33",29,17.2294889787819,"estimated","absorption__state_fe_main_without_human_capital"
"34",4,NA,"not_estimated","absorption__state_fe_main_without_human_capital"
"35",2,NA,"not_estimated","absorption__state_fe_main_without_human_capital"
"01",11,6.42281136826435,"estimated","absorption__region_fe_expanded_without_human_capital"
"02",12,-5.61927017889901,"estimated","absorption__region_fe_expanded_without_human_capital"
"03",16,24.7426221321258,"estimated","absorption__region_fe_expanded_without_human_capital"
"04",1,NA,"not_estimated","absorption__region_fe_expanded_without_human_capital"
"05",12,-1.73588554087042,"estimated","absorption__region_fe_expanded_without_human_capital"
"06",19,7.0306081955212,"estimated","absorption__region_fe_expanded_without_human_capital"
"07",7,10.4833122527589,"estimated","absorption__region_fe_expanded_without_human_capital"
"08",27,9.12056576708815,"estimated","absorption__region_fe_expanded_without_human_capital"
"09",68,1.85408455437932,"estimated","absorption__region_fe_expanded_without_human_capital"
"10",37,-0.833095447282531,"estimated","absorption__region_fe_expanded_without_human_capital"
"11",4,NA,"not_estimated","absorption__region_fe_expanded_without_human_capital"
"12",13,1.17236568809482,"estimated","absorption__region_fe_expanded_without_human_capital"
"13",8,4.63681635227721,"estimated","absorption__region_fe_expanded_without_human_capital"
"14",9,31.439386161342,"estimated","absorption__region_fe_expanded_without_human_capital"
"15",8,-6.72178469134861,"estimated","absorption__region_fe_expanded_without_human_capital"
"16",4,NA,"not_estimated","absorption__region_fe_expanded_without_human_capital"
"17",7,-0.809242156582289,"estimated","absorption__region_fe_expanded_without_human_capital"
"18",22,-3.49661589766624,"estimated","absorption__region_fe_expanded_without_human_capital"
"19",18,13.9895738869498,"estimated","absorption__region_fe_expanded_without_human_capital"
"20",18,4.36390470482428,"estimated","absorption__region_fe_expanded_without_human_capital"
"21",29,-2.58532360429152,"estimated","absorption__region_fe_expanded_without_human_capital"
"22",16,3.69389014415898,"estimated","absorption__region_fe_expanded_without_human_capital"
"23",44,1.06316672535246,"estimated","absorption__region_fe_expanded_without_human_capital"
"24",25,-1.56419295027334,"estimated","absorption__region_fe_expanded_without_human_capital"
"25",2,NA,"not_estimated","absorption__region_fe_expanded_without_human_capital"
"26",1,NA,"not_estimated","absorption__region_fe_expanded_without_human_capital"
"27",33,4.73459025442789,"estimated","absorption__region_fe_expanded_without_human_capital"
"28",23,2.86445045176367,"estimated","absorption__region_fe_expanded_without_human_capital"
"29",27,14.0286310018566,"estimated","absorption__region_fe_expanded_without_human_capital"
"30",2,NA,"not_estimated","absorption__region_fe_expanded_without_human_capital"
"31",1,NA,"not_estimated","absorption__region_fe_expanded_without_human_capital"
"32",14,12.0730810599057,"estimated","absorption__region_fe_expanded_without_human_capital"
"33",29,14.36783369826,"estimated","absorption__region_fe_expanded_without_human_capital"
"34",4,NA,"not_estimated","absorption__region_fe_expanded_without_human_capital"
"35",2,NA,"not_estimated","absorption__region_fe_expanded_without_human_capital"
"01",11,8.50102491332261,"estimated","absorption__state_fe_expanded_without_human_capital"
"02",12,-3.03917457311678,"estimated","absorption__state_fe_expanded_without_human_capital"
"03",16,16.1225437510958,"estimated","absorption__state_fe_expanded_without_human_capital"
"04",1,NA,"not_estimated","absorption__state_fe_expanded_without_human_capital"
"05",12,-1.22298828707722,"estimated","absorption__state_fe_expanded_without_human_capital"
"06",19,5.08458052003397,"estimated","absorption__state_fe_expanded_without_human_capital"
"07",7,9.02576786344958,"estimated","absorption__state_fe_expanded_without_human_capital"
"08",27,2.03965780184865,"estimated","absorption__state_fe_expanded_without_human_capital"
"09",68,0.817251609951708,"estimated","absorption__state_fe_expanded_without_human_capital"
"10",37,0.784636744196133,"estimated","absorption__state_fe_expanded_without_human_capital"
"11",4,NA,"not_estimated","absorption__state_fe_expanded_without_human_capital"
"12",13,4.67246231265516,"estimated","absorption__state_fe_expanded_without_human_capital"
"13",8,5.68665089126704,"estimated","absorption__state_fe_expanded_without_human_capital"
"14",9,4.63707819362624,"estimated","absorption__state_fe_expanded_without_human_capital"
"15",8,-10.8221940966066,"estimated","absorption__state_fe_expanded_without_human_capital"
"16",4,NA,"not_estimated","absorption__state_fe_expanded_without_human_capital"
"17",7,2.39633517421694,"estimated","absorption__state_fe_expanded_without_human_capital"
"18",22,4.16848207271212,"estimated","absorption__state_fe_expanded_without_human_capital"
"19",18,-4.92297857581976,"estimated","absorption__state_fe_expanded_without_human_capital"
"20",18,-2.66764567766484,"estimated","absorption__state_fe_expanded_without_human_capital"
"21",29,-1.97461483793908,"estimated","absorption__state_fe_expanded_without_human_capital"
"22",16,2.09761545026916,"estimated","absorption__state_fe_expanded_without_human_capital"
"23",44,-0.418009709681677,"estimated","absorption__state_fe_expanded_without_human_capital"
"24",25,-1.15503028326413,"estimated","absorption__state_fe_expanded_without_human_capital"
"25",2,NA,"not_estimated","absorption__state_fe_expanded_without_human_capital"
"26",1,NA,"not_estimated","absorption__state_fe_expanded_without_human_capital"
"27",33,0.242286752410057,"estimated","absorption__state_fe_expanded_without_human_capital"
"28",23,9.06353860118041,"estimated","absorption__state_fe_expanded_without_human_capital"
"29",27,8.84020635640342,"estimated","absorption__state_fe_expanded_without_human_capital"
"30",2,NA,"not_estimated","absorption__state_fe_expanded_without_human_capital"
"31",1,NA,"not_estimated","absorption__state_fe_expanded_without_human_capital"
"32",14,8.09666863179856,"estimated","absorption__state_fe_expanded_without_human_capital"
"33",29,14.795074819524,"estimated","absorption__state_fe_expanded_without_human_capital"
"34",4,NA,"not_estimated","absorption__state_fe_expanded_without_human_capital"
"35",2,NA,"not_estimated","absorption__state_fe_expanded_without_human_capital"
"01",11,6.88163235778094,"estimated","absorption__region_fe_plus_basic_scale_geography"
"02",12,-6.42567893890148,"estimated","absorption__region_fe_plus_basic_scale_geography"
"03",16,9.14131087958668,"estimated","absorption__region_fe_plus_basic_scale_geography"
"04",1,NA,"not_estimated","absorption__region_fe_plus_basic_scale_geography"
"05",12,-3.37005712607411,"estimated","absorption__region_fe_plus_basic_scale_geography"
"06",19,7.3623349788675,"estimated","absorption__region_fe_plus_basic_scale_geography"
"07",7,11.2076588086319,"estimated","absorption__region_fe_plus_basic_scale_geography"
"08",27,28.820601296355,"estimated","absorption__region_fe_plus_basic_scale_geography"
"09",68,0.49507306005928,"estimated","absorption__region_fe_plus_basic_scale_geography"
"10",37,1.74316567579522,"estimated","absorption__region_fe_plus_basic_scale_geography"
"11",4,NA,"not_estimated","absorption__region_fe_plus_basic_scale_geography"
"12",13,5.64824355657318,"estimated","absorption__region_fe_plus_basic_scale_geography"
"13",8,7.97150040304326,"estimated","absorption__region_fe_plus_basic_scale_geography"
"14",9,28.4676471080407,"estimated","absorption__region_fe_plus_basic_scale_geography"
"15",8,-15.2111030946812,"estimated","absorption__region_fe_plus_basic_scale_geography"
"16",4,NA,"not_estimated","absorption__region_fe_plus_basic_scale_geography"
"17",7,2.69388890070268,"estimated","absorption__region_fe_plus_basic_scale_geography"
"18",22,-4.07009509154453,"estimated","absorption__region_fe_plus_basic_scale_geography"
"19",18,22.3849707889738,"estimated","absorption__region_fe_plus_basic_scale_geography"
"20",18,-0.743604847050148,"estimated","absorption__region_fe_plus_basic_scale_geography"
"21",29,3.28079913328315,"estimated","absorption__region_fe_plus_basic_scale_geography"
"22",16,2.91728757635791,"estimated","absorption__region_fe_plus_basic_scale_geography"
"23",44,-0.0610028175900661,"estimated","absorption__region_fe_plus_basic_scale_geography"
"24",25,6.95183163943877,"estimated","absorption__region_fe_plus_basic_scale_geography"
"25",2,NA,"not_estimated","absorption__region_fe_plus_basic_scale_geography"
"26",1,NA,"not_estimated","absorption__region_fe_plus_basic_scale_geography"
"27",33,10.5922995480259,"estimated","absorption__region_fe_plus_basic_scale_geography"
"28",23,4.02898781980488,"estimated","absorption__region_fe_plus_basic_scale_geography"
"29",27,17.9637683463157,"estimated","absorption__region_fe_plus_basic_scale_geography"
"30",2,NA,"not_estimated","absorption__region_fe_plus_basic_scale_geography"
"31",1,NA,"not_estimated","absorption__region_fe_plus_basic_scale_geography"
"32",14,23.1083386055843,"estimated","absorption__region_fe_plus_basic_scale_geography"
"33",29,44.252275595113,"estimated","absorption__region_fe_plus_basic_scale_geography"
"34",4,NA,"not_estimated","absorption__region_fe_plus_basic_scale_geography"
"35",2,NA,"not_estimated","absorption__region_fe_plus_basic_scale_geography"
"01",11,5.95654311209816,"estimated","absorption__region_fe_plus_social_composition"
"02",12,-7.45513673799663,"estimated","absorption__region_fe_plus_social_composition"
"03",16,27.2674867063335,"estimated","absorption__region_fe_plus_social_composition"
"04",1,NA,"not_estimated","absorption__region_fe_plus_social_composition"
"05",12,-3.46544779171827,"estimated","absorption__region_fe_plus_social_composition"
"06",19,7.14475455935188,"estimated","absorption__region_fe_plus_social_composition"
"07",7,11.0444545881448,"estimated","absorption__region_fe_plus_social_composition"
"08",27,20.1052585062227,"estimated","absorption__region_fe_plus_social_composition"
"09",68,1.68826023739901,"estimated","absorption__region_fe_plus_social_composition"
"10",37,1.34812942985887,"estimated","absorption__region_fe_plus_social_composition"
"11",4,NA,"not_estimated","absorption__region_fe_plus_social_composition"
"12",13,5.8198796972795,"estimated","absorption__region_fe_plus_social_composition"
"13",8,7.55783688924458,"estimated","absorption__region_fe_plus_social_composition"
"14",9,13.3694477327026,"estimated","absorption__region_fe_plus_social_composition"
"15",8,-16.2380171955579,"estimated","absorption__region_fe_plus_social_composition"
"16",4,NA,"not_estimated","absorption__region_fe_plus_social_composition"
"17",7,2.18968711322159,"estimated","absorption__region_fe_plus_social_composition"
"18",22,-3.20285169750777,"estimated","absorption__region_fe_plus_social_composition"
"19",18,22.1663914602418,"estimated","absorption__region_fe_plus_social_composition"
"20",18,-4.11773630004397,"estimated","absorption__region_fe_plus_social_composition"
"21",29,3.89567398564469,"estimated","absorption__region_fe_plus_social_composition"
"22",16,2.67638530683515,"estimated","absorption__region_fe_plus_social_composition"
"23",44,-0.330764304352006,"estimated","absorption__region_fe_plus_social_composition"
"24",25,4.33033308959351,"estimated","absorption__region_fe_plus_social_composition"
"25",2,NA,"not_estimated","absorption__region_fe_plus_social_composition"
"26",1,NA,"not_estimated","absorption__region_fe_plus_social_composition"
"27",33,9.43254109381864,"estimated","absorption__region_fe_plus_social_composition"
"28",23,1.89132538211458,"estimated","absorption__region_fe_plus_social_composition"
"29",27,15.8631412681724,"estimated","absorption__region_fe_plus_social_composition"
"30",2,NA,"not_estimated","absorption__region_fe_plus_social_composition"
"31",1,NA,"not_estimated","absorption__region_fe_plus_social_composition"
"32",14,51.6351684901544,"estimated","absorption__region_fe_plus_social_composition"
"33",29,44.9106105319769,"estimated","absorption__region_fe_plus_social_composition"
"34",4,NA,"not_estimated","absorption__region_fe_plus_social_composition"
"35",2,NA,"not_estimated","absorption__region_fe_plus_social_composition"
"01",11,4.89731678409106,"estimated","absorption__region_fe_plus_human_capital"
"02",12,-8.02303586202718,"estimated","absorption__region_fe_plus_human_capital"
"03",16,-0.101745488870094,"estimated","absorption__region_fe_plus_human_capital"
"04",1,NA,"not_estimated","absorption__region_fe_plus_human_capital"
"05",12,-1.96934779794476,"estimated","absorption__region_fe_plus_human_capital"
"06",19,3.0920551786043,"estimated","absorption__region_fe_plus_human_capital"
"07",7,8.87081013342706,"estimated","absorption__region_fe_plus_human_capital"
"08",27,23.7592313500041,"estimated","absorption__region_fe_plus_human_capital"
"09",68,0.388631572939613,"estimated","absorption__region_fe_plus_human_capital"
"10",37,0.909254833508838,"estimated","absorption__region_fe_plus_human_capital"
"11",4,NA,"not_estimated","absorption__region_fe_plus_human_capital"
"12",13,7.29669782637647,"estimated","absorption__region_fe_plus_human_capital"
"13",8,7.81175934918158,"estimated","absorption__region_fe_plus_human_capital"
"14",9,15.3153336410279,"estimated","absorption__region_fe_plus_human_capital"
"15",8,-10.0384067966462,"estimated","absorption__region_fe_plus_human_capital"
"16",4,NA,"not_estimated","absorption__region_fe_plus_human_capital"
"17",7,-3.35424649201143,"estimated","absorption__region_fe_plus_human_capital"
"18",22,-0.147059901847144,"estimated","absorption__region_fe_plus_human_capital"
"19",18,21.1533340260078,"estimated","absorption__region_fe_plus_human_capital"
"20",18,-3.18704444714256,"estimated","absorption__region_fe_plus_human_capital"
"21",29,2.68454463826245,"estimated","absorption__region_fe_plus_human_capital"
"22",16,-0.870317515527843,"estimated","absorption__region_fe_plus_human_capital"
"23",44,-1.15498312597127,"estimated","absorption__region_fe_plus_human_capital"
"24",25,7.93631838554278,"estimated","absorption__region_fe_plus_human_capital"
"25",2,NA,"not_estimated","absorption__region_fe_plus_human_capital"
"26",1,NA,"not_estimated","absorption__region_fe_plus_human_capital"
"27",33,7.61237128178929,"estimated","absorption__region_fe_plus_human_capital"
"28",23,3.70378571107079,"estimated","absorption__region_fe_plus_human_capital"
"29",27,10.4555859393357,"estimated","absorption__region_fe_plus_human_capital"
"30",2,NA,"not_estimated","absorption__region_fe_plus_human_capital"
"31",1,NA,"not_estimated","absorption__region_fe_plus_human_capital"
"32",14,1.29898392645237,"estimated","absorption__region_fe_plus_human_capital"
"33",29,38.7035481483248,"estimated","absorption__region_fe_plus_human_capital"
"34",4,NA,"not_estimated","absorption__region_fe_plus_human_capital"
"35",2,NA,"not_estimated","absorption__region_fe_plus_human_capital"
"01",11,5.10381416658282,"estimated","absorption__region_fe_plus_demography"
"02",12,-8.05119618154559,"estimated","absorption__region_fe_plus_demography"
"03",16,2.54666894700544,"estimated","absorption__region_fe_plus_demography"
"04",1,NA,"not_estimated","absorption__region_fe_plus_demography"
"05",12,-2.00026354320673,"estimated","absorption__region_fe_plus_demography"
"06",19,2.05990757536249,"estimated","absorption__region_fe_plus_demography"
"07",7,9.74162642506935,"estimated","absorption__region_fe_plus_demography"
"08",27,21.9567646112568,"estimated","absorption__region_fe_plus_demography"
"09",68,0.323302757757669,"estimated","absorption__region_fe_plus_demography"
"10",37,0.695456377515575,"estimated","absorption__region_fe_plus_demography"
"11",4,NA,"not_estimated","absorption__region_fe_plus_demography"
"12",13,7.53187978221067,"estimated","absorption__region_fe_plus_demography"
"13",8,7.07015950626639,"estimated","absorption__region_fe_plus_demography"
"14",9,14.7123859851896,"estimated","absorption__region_fe_plus_demography"
"15",8,-8.93088683204383,"estimated","absorption__region_fe_plus_demography"
"16",4,NA,"not_estimated","absorption__region_fe_plus_demography"
"17",7,-1.69131559013491,"estimated","absorption__region_fe_plus_demography"
"18",22,-1.09703532960725,"estimated","absorption__region_fe_plus_demography"
"19",18,23.2565976546542,"estimated","absorption__region_fe_plus_demography"
"20",18,-2.79078478945027,"estimated","absorption__region_fe_plus_demography"
"21",29,2.5160488237364,"estimated","absorption__region_fe_plus_demography"
"22",16,-0.377068578852248,"estimated","absorption__region_fe_plus_demography"
"23",44,-1.17289152619237,"estimated","absorption__region_fe_plus_demography"
"24",25,7.72784526517431,"estimated","absorption__region_fe_plus_demography"
"25",2,NA,"not_estimated","absorption__region_fe_plus_demography"
"26",1,NA,"not_estimated","absorption__region_fe_plus_demography"
"27",33,7.14765827796148,"estimated","absorption__region_fe_plus_demography"
"28",23,4.32707231575047,"estimated","absorption__region_fe_plus_demography"
"29",27,10.3581601219523,"estimated","absorption__region_fe_plus_demography"
"30",2,NA,"not_estimated","absorption__region_fe_plus_demography"
"31",1,NA,"not_estimated","absorption__region_fe_plus_demography"
"32",14,3.24201712933014,"estimated","absorption__region_fe_plus_demography"
"33",29,42.5023785580881,"estimated","absorption__region_fe_plus_demography"
"34",4,NA,"not_estimated","absorption__region_fe_plus_demography"
"35",2,NA,"not_estimated","absorption__region_fe_plus_demography"
"01",11,6.46306443745956,"estimated","absorption__region_fe_plus_economic_structure"
"02",12,-7.78108994155502,"estimated","absorption__region_fe_plus_economic_structure"
"03",16,0.464222825396965,"estimated","absorption__region_fe_plus_economic_structure"
"04",1,NA,"not_estimated","absorption__region_fe_plus_economic_structure"
"05",12,-1.89674068820209,"estimated","absorption__region_fe_plus_economic_structure"
"06",19,2.17867135742537,"estimated","absorption__region_fe_plus_economic_structure"
"07",7,7.39688834142949,"estimated","absorption__region_fe_plus_economic_structure"
"08",27,19.5872218577643,"estimated","absorption__region_fe_plus_economic_structure"
"09",68,1.11806680887135,"estimated","absorption__region_fe_plus_economic_structure"
"10",37,1.36273531179639,"estimated","absorption__region_fe_plus_economic_structure"
"11",4,NA,"not_estimated","absorption__region_fe_plus_economic_structure"
"12",13,4.36475930861658,"estimated","absorption__region_fe_plus_economic_structure"
"13",8,9.05379245934658,"estimated","absorption__region_fe_plus_economic_structure"
"14",9,39.7511595549549,"estimated","absorption__region_fe_plus_economic_structure"
"15",8,-0.373061396251287,"estimated","absorption__region_fe_plus_economic_structure"
"16",4,NA,"not_estimated","absorption__region_fe_plus_economic_structure"
"17",7,-5.11879899854117,"estimated","absorption__region_fe_plus_economic_structure"
"18",22,-1.14746140669526,"estimated","absorption__region_fe_plus_economic_structure"
"19",18,10.2178498553954,"estimated","absorption__region_fe_plus_economic_structure"
"20",18,6.55037213657835,"estimated","absorption__region_fe_plus_economic_structure"
"21",29,2.32125995397988,"estimated","absorption__region_fe_plus_economic_structure"
"22",16,-3.6215861506696,"estimated","absorption__region_fe_plus_economic_structure"
"23",44,-1.22813130282907,"estimated","absorption__region_fe_plus_economic_structure"
"24",25,4.22187153916256,"estimated","absorption__region_fe_plus_economic_structure"
"25",2,NA,"not_estimated","absorption__region_fe_plus_economic_structure"
"26",1,NA,"not_estimated","absorption__region_fe_plus_economic_structure"
"27",33,5.62349903281274,"estimated","absorption__region_fe_plus_economic_structure"
"28",23,3.34329605058949,"estimated","absorption__region_fe_plus_economic_structure"
"29",27,12.8179485986153,"estimated","absorption__region_fe_plus_economic_structure"
"30",2,NA,"not_estimated","absorption__region_fe_plus_economic_structure"
"31",1,NA,"not_estimated","absorption__region_fe_plus_economic_structure"
"32",14,-3.42864251078244,"estimated","absorption__region_fe_plus_economic_structure"
"33",29,28.5234875535071,"estimated","absorption__region_fe_plus_economic_structure"
"34",4,NA,"not_estimated","absorption__region_fe_plus_economic_structure"
"35",2,NA,"not_estimated","absorption__region_fe_plus_economic_structure"
"01",11,6.06091561430794,"estimated","absorption__state_fe_plus_basic_scale_geography"
"02",12,-1.23938597979031,"estimated","absorption__state_fe_plus_basic_scale_geography"
"03",16,-24.9848637073311,"estimated","absorption__state_fe_plus_basic_scale_geography"
"04",1,NA,"not_estimated","absorption__state_fe_plus_basic_scale_geography"
