"geography_variant","source_coverage_threshold","target_unit_id","state_code_2001","district_code_2001","population_1991","n_source_units"
"G2_population_interpolated",0.95,"census2001__18__17","18","17",867844.843854794,NA
"G2_population_interpolated",0.95,"census2001__18__18","18","18",822443.124357385,NA
"G2_population_interpolated",0.95,"census2001__18__20","18","20",147381.345965296,NA
"G2_population_interpolated",0.95,"census2001__18__21","18","21",1214830.5496746,NA
"G2_population_interpolated",0.95,"census2001__18__22","18","22",823797.692110633,NA
"G2_population_interpolated",0.95,"census2001__18__23","18","23",448713.716373167,NA
"G2_population_interpolated",0.95,"census2001__19__02","19","02",2756646.11284236,NA
"G2_population_interpolated",0.95,"census2001__19__03","19","03",2170557.0127322,NA
"G2_population_interpolated",0.95,"census2001__19__04","19","04",1896531,NA
"G2_population_interpolated",0.95,"census2001__19__05","19","05",1230564,NA
"G2_population_interpolated",0.95,"census2001__19__06","19","06",2604002.19893482,NA
"G2_population_interpolated",0.95,"census2001__19__07","19","07",4732925.09221758,NA
"G2_population_interpolated",0.95,"census2001__19__08","19","08",2523825.64639409,NA
"G2_population_interpolated",0.95,"census2001__19__09","19","09",6025217.34134793,NA
"G2_population_interpolated",0.95,"census2001__19__10","19","10",3848818.3381369,NA
"G2_population_interpolated",0.95,"census2001__19__11","19","11",7220941.58570513,NA
"G2_population_interpolated",0.95,"census2001__19__12","19","12",4396937.45481715,NA
"G2_population_interpolated",0.95,"census2001__19__13","19","13",2804310.1985541,NA
"G2_population_interpolated",0.95,"census2001__19__14","19","14",2222318.3037651,NA
"G2_population_interpolated",0.95,"census2001__19__15","19","15",8274577.8115629,NA
"G2_population_interpolated",0.95,"census2001__19__16","19","16",3729593.71450483,NA
"G2_population_interpolated",0.95,"census2001__19__17","19","17",4399819,NA
"G2_population_interpolated",0.95,"census2001__19__18","19","18",5703889.27765877,NA
"G2_population_interpolated",0.95,"census2001__20__01","20","01",801292.000000001,NA
"G2_population_interpolated",0.95,"census2001__20__02","20","02",1648377,NA
"G2_population_interpolated",0.95,"census2001__20__03","20","03",613430.587756893,NA
"G2_population_interpolated",0.95,"census2001__20__04","20","04",1833606.12803721,NA
"G2_population_interpolated",0.95,"census2001__20__05","20","05",395637.249515842,NA
"G2_population_interpolated",0.95,"census2001__20__06","20","06",1508077.26561092,NA
"G2_population_interpolated",0.95,"census2001__20__07","20","07",932513,NA
"G2_population_interpolated",0.95,"census2001__20__08","20","08",860547,NA
"G2_population_interpolated",0.95,"census2001__20__09","20","09",715436.653403654,NA
"G2_population_interpolated",0.95,"census2001__20__10","20","10",571604.26511595,NA
"G2_population_interpolated",0.95,"census2001__20__11","20","11",1495510,NA
"G2_population_interpolated",0.95,"census2001__20__12","20","12",1924507.8291105,NA
"G2_population_interpolated",0.95,"census2001__20__13","20","13",1440292.5776375,NA
"G2_population_interpolated",0.95,"census2001__20__14","20","14",2212525.46313735,NA
"G2_population_interpolated",0.95,"census2001__20__15","20","15",288886,NA
"G2_population_interpolated",0.95,"census2001__20__16","20","16",1153976,NA
"G2_population_interpolated",0.95,"census2001__20__17","20","17",1785958,NA
"G2_population_interpolated",0.95,"census2001__20__18","20","18",1612942,NA
"G2_population_interpolated",0.95,"census2001__21__01","21","01",1210928.66829827,NA
"G2_population_interpolated",0.95,"census2001__21__02","21","02",442935.242047162,NA
"G2_population_interpolated",0.95,"census2001__21__03","21","03",807183.673697417,NA
"G2_population_interpolated",0.95,"census2001__21__04","21","04",235438.73163105,NA
"G2_population_interpolated",0.95,"census2001__21__05","21","05",1573405.91615818,NA
"G2_population_interpolated",0.95,"census2001__21__06","21","06",1335673.82834621,NA
"G2_population_interpolated",0.95,"census2001__21__07","21","07",1883154.87824894,NA
"G2_population_interpolated",0.95,"census2001__21__08","21","08",1693742.84736243,NA
"G2_population_interpolated",0.95,"census2001__21__09","21","09",1104395.56567049,NA
"G2_population_interpolated",0.95,"census2001__21__10","21","10",1154959.12464292,NA
"G2_population_interpolated",0.95,"census2001__21__11","21","11",944202.672697728,NA
"G2_population_interpolated",0.95,"census2001__21__12","21","12",2023042.25484885,NA
"G2_population_interpolated",0.95,"census2001__21__13","21","13",1395514.29185215,NA
"G2_population_interpolated",0.95,"census2001__21__14","21","14",952080.487842191,NA
"G2_population_interpolated",0.95,"census2001__21__15","21","15",952359.394172143,NA
"G2_population_interpolated",0.95,"census2001__21__16","21","16",786436.84131811,NA
"G2_population_interpolated",0.95,"census2001__21__17","21","17",1488671.93435362,NA
"G2_population_interpolated",0.95,"census2001__21__18","21","18",1311340.63307663,NA
"G2_population_interpolated",0.95,"census2001__21__19","21","19",2696558.73488418,NA
"G2_population_interpolated",0.95,"census2001__21__20","21","20",453529.179342316,NA
"G2_population_interpolated",0.95,"census2001__21__21","21","21",541939.363336954,NA
"G2_population_interpolated",0.95,"census2001__21__22","21","22",317578.33690768,NA
"G2_population_interpolated",0.95,"census2001__21__23","21","23",476071.193623689,NA
"G2_population_interpolated",0.95,"census2001__21__24","21","24",1229395.77285683,NA
"G2_population_interpolated",0.95,"census2001__21__25","21","25",467876.573990859,NA
"G2_population_interpolated",0.95,"census2001__21__26","21","26",1085441.29358141,NA
"G2_population_interpolated",0.95,"census2001__21__27","21","27",709817.917264015,NA
"G2_population_interpolated",0.95,"census2001__21__28","21","28",847458.510454079,NA
"G2_population_interpolated",0.95,"census2001__21__29","21","29",1028251.12616528,NA
"G2_population_interpolated",0.95,"census2001__21__30","21","30",406359.465372598,NA
"G2_population_interpolated",0.95,"census2001__22__01","22","01",447903.127653082,NA
"G2_population_interpolated",0.95,"census2001__22__02","22","02",1634719.60210272,NA
"G2_population_interpolated",0.95,"census2001__22__03","22","03",656352,NA
"G2_population_interpolated",0.95,"census2001__22__04","22","04",1065915,NA
"G2_population_interpolated",0.95,"census2001__22__05","22","05",61506.5569565407,NA
"G2_population_interpolated",0.95,"census2001__22__06","22","06",45678.2643465394,NA
"G2_population_interpolated",0.95,"census2001__22__07","22","07",533626.051702413,NA
"G2_population_interpolated",0.95,"census2001__22__08","22","08",354782.126994507,NA
"G2_population_interpolated",0.95,"census2001__22__09","22","09",1089045,NA
"G2_population_interpolated",0.95,"census2001__22__10","22","10",2396953.16713266,NA
"G2_population_interpolated",0.95,"census2001__22__11","22","11",2307157.64743972,NA
"G2_population_interpolated",0.95,"census2001__22__12","22","12",917462.317184138,NA
"G2_population_interpolated",0.95,"census2001__22__13","22","13",683176.747908309,NA
"G2_population_interpolated",0.95,"census2001__22__14","22","14",547687.508390265,NA
"G2_population_interpolated",0.95,"census2001__22__15","22","15",1105353.97750356,NA
"G2_population_interpolated",0.95,"census2001__22__16","22","16",617532.175342526,NA
"G2_population_interpolated",0.95,"census2001__23__01","23","01",420989.042101812,NA
"G2_population_interpolated",0.95,"census2001__23__02","23","02",1287554.16142648,NA
"G2_population_interpolated",0.95,"census2001__23__03","23","03",1218910.97093226,NA
"G2_population_interpolated",0.95,"census2001__23__04","23","04",1293182,NA
"G2_population_interpolated",0.95,"census2001__23__05","23","05",515226,NA
"G2_population_interpolated",0.95,"census2001__23__06","23","06",1132471.42835161,NA
"G2_population_interpolated",0.95,"census2001__23__07","23","07",1309262.76289209,NA
"G2_population_interpolated",0.95,"census2001__23__08","23","08",940769.634149028,NA
"G2_population_interpolated",0.95,"census2001__23__09","23","09",1158057.7375297,NA
"G2_population_interpolated",0.95,"census2001__23__10","23","10",687833.937199297,NA
"G2_population_interpolated",0.95,"census2001__23__11","23","11",1647358.9901614,NA
"G2_population_interpolated",0.95,"census2001__23__12","23","12",898099.71181678,NA
"G2_population_interpolated",0.95,"census2001__23__13","23","13",1444431.2205498,NA
"G2_population_interpolated",0.95,"census2001__23__14","23","14",1554755,NA
"G2_population_interpolated",0.95,"census2001__23__15","23","15",420144.105300465,NA
"G2_population_interpolated",0.95,"census2001__23__16","23","16",1310121.2440773,NA
"G2_population_interpolated",0.95,"census2001__23__17","23","17",1371162.17444736,NA
"G2_population_interpolated",0.95,"census2001__23__18","23","18",598026.9782758,NA
"G2_population_interpolated",0.95,"census2001__23__19","23","19",956295.873744974,NA
"G2_population_interpolated",0.95,"census2001__23__20","23","20",971676.70578248,NA
"G2_population_interpolated",0.95,"census2001__23__21","23","21",1383086,NA
"G2_population_interpolated",0.95,"census2001__23__22","23","22",1031501.17353961,NA
"G2_population_interpolated",0.95,"census2001__23__23","23","23",1033651,NA
"G2_population_interpolated",0.95,"census2001__23__24","23","24",1130132.02903471,NA
"G2_population_interpolated",0.95,"census2001__23__25","23","25",1367169.01059849,NA
"G2_population_interpolated",0.95,"census2001__23__26","23","26",1835359.617833,NA
"G2_population_interpolated",0.95,"census2001__23__27","23","27",1187790.79419704,NA
"G2_population_interpolated",0.95,"census2001__23__28","23","28",834673.851180933,NA
"G2_population_interpolated",0.95,"census2001__23__29","23","29",1430841.6210086,NA
"G2_population_interpolated",0.95,"census2001__23__30","23","30",992215,NA
"G2_population_interpolated",0.95,"census2001__23__31","23","31",970330,NA
"G2_population_interpolated",0.95,"census2001__23__32","23","32",1351449.97444251,NA
"G2_population_interpolated",0.95,"census2001__23__33","23","33",841127.77041566,NA
"G2_population_interpolated",0.95,"census2001__23__34","23","34",876347.288509341,NA
"G2_population_interpolated",0.95,"census2001__23__35","23","35",1180708.88736791,NA
"G2_population_interpolated",0.95,"census2001__23__36","23","36",382027.629257827,NA
"G2_population_interpolated",0.95,"census2001__23__37","23","37",885088.857232177,NA
"G2_population_interpolated",0.95,"census2001__23__38","23","38",881409.454755877,NA
"G2_population_interpolated",0.95,"census2001__23__39","23","39",1768503.53126106,NA
"G2_population_interpolated",0.95,"census2001__23__40","23","40",785474.779063395,NA
"G2_population_interpolated",0.95,"census2001__23__41","23","41",511831.999999999,NA
"G2_population_interpolated",0.95,"census2001__23__42","23","42",779083.999999999,NA
"G2_population_interpolated",0.95,"census2001__23__43","23","43",1566955.31779758,NA
"G2_population_interpolated",0.95,"census2001__23__44","23","44",1000791.45945546,NA
"G2_population_interpolated",0.95,"census2001__23__45","23","45",1365459.72528695,NA
"G2_population_interpolated",0.95,"census2001__24__01","24","01",1262163.01817973,NA
"G2_population_interpolated",0.95,"census2001__24__02","24","02",1981170.94302393,NA
"G2_population_interpolated",0.95,"census2001__24__03","24","03",1032887.6406642,NA
"G2_population_interpolated",0.95,"census2001__24__04","24","04",1641071.13002098,NA
"G2_population_interpolated",0.95,"census2001__24__05","24","05",1760877.66308088,NA
"G2_population_interpolated",0.95,"census2001__24__06","24","06",1080991.13986115,NA
"G2_population_interpolated",0.95,"census2001__24__07","24","07",4584684.8312104,NA
"G2_population_interpolated",0.95,"census2001__24__08","24","08",1208869.99063193,NA
"G2_population_interpolated",0.95,"census2001__24__09","24","09",2514122,NA
"G2_population_interpolated",0.95,"census2001__24__10","24","10",1563558,NA
"G2_population_interpolated",0.95,"census2001__24__11","24","11",466378.294053956,NA
"G2_population_interpolated",0.95,"census2001__24__12","24","12",2096788.37116417,NA
"G2_population_interpolated",0.95,"census2001__24__13","24","13",1301302.00019384,NA
"G2_population_interpolated",0.95,"census2001__24__14","24","14",2068709.83666441,NA
"G2_population_interpolated",0.95,"census2001__24__15","24","15",1648459.27686107,NA
"G2_population_interpolated",0.95,"census2001__24__16","24","16",1780908.84986517,NA
"G2_population_interpolated",0.95,"census2001__24__17","24","17",1682060.04371884,NA
"G2_population_interpolated",0.95,"census2001__24__18","24","18",1274288.94234543,NA
"G2_population_interpolated",0.95,"census2001__24__19","24","19",3037914.46420084,NA
"G2_population_interpolated",0.95,"census2001__24__20","24","20",453479.841747712,NA
"G2_population_interpolated",0.95,"census2001__24__21","24","21",1148252,NA
"G2_population_interpolated",0.95,"census2001__24__22","24","22",3396756.1819887,NA
"G2_population_interpolated",0.95,"census2001__24__23","24","23",144091,NA
"G2_population_interpolated",0.95,"census2001__24__24","24","24",1092621.18852699,NA
"G2_population_interpolated",0.95,"census2001__24__25","24","25",1079841.33190372,NA
"G2_population_interpolated",0.95,"census2001__25__01","25","01",39485,NA
"G2_population_interpolated",0.95,"census2001__25__02","25","02",62101,NA
"G2_population_interpolated",0.95,"census2001__26__01","26","01",138477,NA
"G2_population_interpolated",0.95,"census2001__27__01","27","01",1062787.3403354,NA
"G2_population_interpolated",0.95,"census2001__27__02","27","02",1472356.75164772,NA
"G2_population_interpolated",0.95,"census2001__27__03","27","03",3182122,NA
"G2_population_interpolated",0.95,"census2001__27__04","27","04",1885902.88009087,NA
"G2_population_interpolated",0.95,"census2001__27__05","27","05",1346360.65232071,NA
"G2_population_interpolated",0.95,"census2001__27__06","27","06",867472.695603023,NA
"G2_population_interpolated",0.95,"census2001__27__07","27","07",2199007.12337573,NA
"G2_population_interpolated",0.95,"census2001__27__08","27","08",1064816.56733275,NA
"G2_population_interpolated",0.95,"census2001__27__09","27","09",3283348.59183679,NA
"G2_population_interpolated",0.95,"census2001__27__10","27","10",1019196,NA
"G2_population_interpolated",0.95,"census2001__27__11","27","11",1086221,NA
"G2_population_interpolated",0.95,"census2001__27__12","27","12",786669,NA
"G2_population_interpolated",0.95,"census2001__27__13","27","13",1767761.02178738,NA
"G2_population_interpolated",0.95,"census2001__27__14","27","14",2076664.04338824,NA
"G2_population_interpolated",0.95,"census2001__27__15","27","15",2330211.65208783,NA
"G2_population_interpolated",0.95,"census2001__27__16","27","16",825013.47964769,NA
"G2_population_interpolated",0.95,"census2001__27__17","27","17",1291675.92238139,NA
"G2_population_interpolated",0.95,"census2001__27__18","27","18",1364425,NA
"G2_population_interpolated",0.95,"census2001__27__19","27","19",2211904.70781837,NA
"G2_population_interpolated",0.95,"census2001__27__20","27","20",3841871.8511864,NA
"G2_population_interpolated",0.95,"census2001__27__21","27","21",5247646.53546583,NA
"G2_population_interpolated",0.95,"census2001__27__24","27","24",1824595.48536486,NA
"G2_population_interpolated",0.95,"census2001__27__25","27","25",5530662.53635225,NA
"G2_population_interpolated",0.95,"census2001__27__26","27","26",3372793.92992965,NA
"G2_population_interpolated",0.95,"census2001__27__27","27","27",1822069,NA
"G2_population_interpolated",0.95,"census2001__27__28","27","28",1676292,NA
"G2_population_interpolated",0.95,"census2001__27__29","27","29",1276327,NA
"G2_population_interpolated",0.95,"census2001__27__30","27","30",3230290.84149891,NA
"G2_population_interpolated",0.95,"census2001__27__31","27","31",2449224.59691983,NA
"G2_population_interpolated",0.95,"census2001__27__32","27","32",1544057,NA
"G2_population_interpolated",0.95,"census2001__27__33","27","33",832152,NA
"G2_population_interpolated",0.95,"census2001__27__34","27","34",2985956.7081915,NA
"G2_population_interpolated",0.95,"census2001__27__35","27","35",2209195.85434865,NA
"G2_population_interpolated",0.95,"census2001__28__01","28","01",2076714.30075399,NA
"G2_population_interpolated",0.95,"census2001__28__02","28","02",2034761.0895104,NA
"G2_population_interpolated",0.95,"census2001__28__03","28","03",3036390.80057703,NA
"G2_population_interpolated",0.95,"census2001__28__04","28","04",2269703.82076034,NA
"G2_population_interpolated",0.95,"census2001__28__05","28","05",3145939,NA
"G2_population_interpolated",0.95,"census2001__28__06","28","06",2550956.96692246,NA
"G2_population_interpolated",0.95,"census2001__28__07","28","07",3072698,NA
"G2_population_interpolated",0.95,"census2001__28__08","28","08",2852070.97264025,NA
"G2_population_interpolated",0.95,"census2001__28__09","28","09",2818723.49273004,NA
"G2_population_interpolated",0.95,"census2001__28__10","28","10",2213494,NA
"G2_population_interpolated",0.95,"census2001__28__11","28","11",2318080.17792148,NA
"G2_population_interpolated",0.95,"census2001__28__12","28","12",2106320,NA
"G2_population_interpolated",0.95,"census2001__28__13","28","13",3282116.67450286,NA
"G2_population_interpolated",0.95,"census2001__28__14","28","14",4540849.30820752,NA
"G2_population_interpolated",0.95,"census2001__28__15","28","15",3481034.75064684,NA
"G2_population_interpolated",0.95,"census2001__28__16","28","16",3695587.57400938,NA
"G2_population_interpolated",0.95,"census2001__28__17","28","17",4106432.63136195,NA
"G2_population_interpolated",0.95,"census2001__28__18","28","18",2757476.10641304,NA
"G2_population_interpolated",0.95,"census2001__28__19","28","19",2390584.53450832,NA
"G2_population_interpolated",0.95,"census2001__28__20","28","20",2267737.35059251,NA
"G2_population_interpolated",0.95,"census2001__28__21","28","21",2973010.9956215,NA
"G2_population_interpolated",0.95,"census2001__28__22","28","22",3180746.691513,NA
"G2_population_interpolated",0.95,"census2001__28__23","28","23",3259330.80968264,NA
"G2_population_interpolated",0.95,"census2001__29__01","29","01",3583552.27315357,NA
"G2_population_interpolated",0.95,"census2001__29__02","29","02",1390094.54294951,NA
"G2_population_interpolated",0.95,"census2001__29__03","29","03",1526832.95631574,NA
"G2_population_interpolated",0.95,"census2001__29__04","29","04",2551116.52338179,NA
"G2_population_interpolated",0.95,"census2001__29__05","29","05",1243699.75918356,NA
"G2_population_interpolated",0.95,"census2001__29__06","29","06",1344481.34246409,NA
"G2_population_interpolated",0.95,"census2001__29__07","29","07",949548.623449073,NA
"G2_population_interpolated",0.95,"census2001__29__08","29","08",865271.377701713,NA
"G2_population_interpolated",0.95,"census2001__29__09","29","09",1376898.85875866,NA
"G2_population_interpolated",0.95,"census2001__29__10","29","10",1220027.8233663,NA
"G2_population_interpolated",0.95,"census2001__29__11","29","11",1256606.1042466,NA
"G2_population_interpolated",0.95,"census2001__29__12","29","12",1652579.85649337,NA
"G2_population_interpolated",0.95,"census2001__29__13","29","13",1326079.57723215,NA
"G2_population_interpolated",0.95,"census2001__29__14","29","14",1558286.9769956,NA
"G2_population_interpolated",0.95,"census2001__29__15","29","15",1442287.47755827,NA
"G2_population_interpolated",0.95,"census2001__29__16","29","16",1041787.6647251,NA
"G2_population_interpolated",0.95,"census2001__29__17","29","17",1016913.95806716,NA
"G2_population_interpolated",0.95,"census2001__29__18","29","18",2299841.173858,NA
"G2_population_interpolated",0.95,"census2001__29__19","29","19",2213582.04068266,NA
"G2_population_interpolated",0.95,"census2001__29__20","29","20",4839051.25898618,NA
"G2_population_interpolated",0.95,"census2001__29__21","29","21",1670491.86566143,NA
"G2_population_interpolated",0.95,"census2001__29__22","29","22",1642218,NA
"G2_population_interpolated",0.95,"census2001__29__23","29","23",1566113.05960013,NA
"G2_population_interpolated",0.95,"census2001__29__24","29","24",1646589.95349091,NA
"G2_population_interpolated",0.95,"census2001__29__25","29","25",488370,NA
"G2_population_interpolated",0.95,"census2001__29__26","29","26",2277075.30747511,NA
"G2_population_interpolated",0.95,"census2001__29__27","29","27",873470.633924533,NA
"G2_population_interpolated",0.95,"census2001__30__01","30","01",664804,NA
"G2_population_interpolated",0.95,"census2001__30__02","30","02",504989,NA
"G2_population_interpolated",0.95,"census2001__31__01","31","01",51707,NA
"G2_population_interpolated",0.95,"census2001__32__01","32","01",1071508,NA
"G2_population_interpolated",0.95,"census2001__32__02","32","02",2251727,NA
"G2_population_interpolated",0.95,"census2001__32__03","32","03",672128,NA
"G2_population_interpolated",0.95,"census2001__32__04","32","04",2619941,NA
"G2_population_interpolated",0.95,"census2001__32__05","32","05",3096330,NA
"G2_population_interpolated",0.95,"census2001__32__06","32","06",2382235,NA
"G2_population_interpolated",0.95,"census2001__32__07","32","07",2737311,NA
"G2_population_interpolated",0.95,"census2001__32__08","32","08",2840279,NA
"G2_population_interpolated",0.95,"census2001__32__09","32","09",1055023,NA
"G2_population_interpolated",0.95,"census2001__32__10","32","10",1828271,NA
"G2_population_interpolated",0.95,"census2001__32__11","32","11",2001217,NA
"G2_population_interpolated",0.95,"census2001__32__12","32","12",1188332,NA
"G2_population_interpolated",0.95,"census2001__32__13","32","13",2407566,NA
"G2_population_interpolated",0.95,"census2001__32__14","32","14",2946650,NA
"G2_population_interpolated",0.95,"census2001__33__01","33","01",2223038.04583969,NA
"G2_population_interpolated",0.95,"census2001__33__03","33","03",2427172.44469359,NA
"G2_population_interpolated",0.95,"census2001__33__04","33","04",3021470.36994228,NA
"G2_population_interpolated",0.95,"census2001__33__05","33","05",2422409.97887747,NA
"G2_population_interpolated",0.95,"census2001__33__06","33","06",2029378.44085716,NA
"G2_population_interpolated",0.95,"census2001__33__07","33","07",2783293.31714394,NA
"G2_population_interpolated",0.95,"census2001__33__08","33","08",2521157.13914577,NA
"G2_population_interpolated",0.95,"census2001__33__09","33","09",1288954.27821339,NA
"G2_population_interpolated",0.95,"census2001__33__10","33","10",2321243.85833083,NA
"G2_population_interpolated",0.95,"census2001__33__11","33","11",710214,NA
"G2_population_interpolated",0.95,"census2001__33__12","33","12",3487255.8705865,NA
"G2_population_interpolated",0.95,"census2001__33__13","33","13",1759043.0607728,NA
"G2_population_interpolated",0.95,"census2001__33__14","33","14",847235.942388291,NA
"G2_population_interpolated",0.95,"census2001__33__15","33","15",2179464.42137301,NA
"G2_population_interpolated",0.95,"census2001__33__16","33","16",446876.940231371,NA
"G2_population_interpolated",0.95,"census2001__33__17","33","17",652597.710617342,NA
"G2_population_interpolated",0.95,"census2001__33__18","33","18",2088864.07793354,NA
"G2_population_interpolated",0.95,"census2001__33__19","33","19",1435265.27995998,NA
"G2_population_interpolated",0.95,"census2001__33__20","33","20",1124483.61041743,NA
"G2_population_interpolated",0.95,"census2001__33__21","33","21",1966784.62866817,NA
"G2_population_interpolated",0.95,"census2001__33__22","33","22",1326791.41108461,NA
"G2_population_interpolated",0.95,"census2001__33__23","33","23",1094384.14772931,NA
"G2_population_interpolated",0.95,"census2001__33__24","33","24",2489820.59076669,NA
"G2_population_interpolated",0.95,"census2001__33__25","33","25",955090.873432528,NA
"G2_population_interpolated",0.95,"census2001__33__26","33","26",1542740.68820076,NA
"G2_population_interpolated",0.95,"census2001__33__27","33","27",1132422.05978464,NA
"G2_population_interpolated",0.95,"census2001__33__28","33","28",1474961.78480625,NA
"G2_population_interpolated",0.95,"census2001__33__29","33","29",2498857.41694944,NA
"G2_population_interpolated",0.95,"census2001__33__30","33","30",1608454.13894531,NA
"G2_population_interpolated",0.95,"census2001__34__01","34","01",20297,NA
"G2_population_interpolated",0.95,"census2001__34__02","34","02",608338,NA
"G2_population_interpolated",0.95,"census2001__34__03","34","03",33447,NA
"G2_population_interpolated",0.95,"census2001__34__04","34","04",145703,NA
"G2_population_interpolated",0.95,"census2001__35__01","35","01",240685.538968913,NA
"G2_population_interpolated",0.95,"census2001__35__02","35","02",38942.2313923883,NA
"G2_population_interpolated",0.99,"census2001__02__01","02","01",390689,NA
"G2_population_interpolated",0.99,"census2001__02__02","02","02",1173214.05076004,NA
"G2_population_interpolated",0.99,"census2001__02__03","02","03",31163,NA
"G2_population_interpolated",0.99,"census2001__02__04","02","04",302432,NA
"G2_population_interpolated",0.99,"census2001__02__05","02","05",776085.934413304,NA
"G2_population_interpolated",0.99,"census2001__02__06","02","06",368781.974435897,NA
"G2_population_interpolated",0.99,"census2001__02__07","02","07",378261.629903004,NA
"G2_population_interpolated",0.99,"census2001__02__08","02","08",295348.567517967,NA
"G2_population_interpolated",0.99,"census2001__02__09","02","09",382063.982065434,NA
"G2_population_interpolated",0.99,"census2001__02__10","02","10",379693.999897276,NA
"G2_population_interpolated",0.99,"census2001__02__11","02","11",615465.017235491,NA
"G2_population_interpolated",0.99,"census2001__02__12","02","12",71022,NA
"G2_population_interpolated",0.99,"census2001__03__01","03","01",1745974.89917468,NA
"G2_population_interpolated",0.99,"census2001__03__02","03","02",2482379.91015149,NA
"G2_population_interpolated",0.99,"census2001__03__03","03","03",645189.701333734,NA
"G2_population_interpolated",0.99,"census2001__03__04","03","04",1634145.86793852,NA
"G2_population_interpolated",0.99,"census2001__03__05","03","05",1304509.0633002,NA
"G2_population_interpolated",0.99,"census2001__03__06","03","06",533507.020759334,NA
"G2_population_interpolated",0.99,"census2001__03__07","03","07",891490.70271347,NA
"G2_population_interpolated",0.99,"census2001__03__08","03","08",392112.049731735,NA
"G2_population_interpolated",0.99,"census2001__03__09","03","09",1272923.28826871,NA
"G2_population_interpolated",0.99,"census2001__03__10","03","10",777296.312860861,NA
"G2_population_interpolated",0.99,"census2001__03__11","03","11",1447323.95727549,NA
"G2_population_interpolated",0.99,"census2001__03__12","03","12",650328.11713683,NA
"G2_population_interpolated",0.99,"census2001__03__13","03","13",456733.821130271,NA
"G2_population_interpolated",0.99,"census2001__03__14","03","14",996660.448254866,NA
"G2_population_interpolated",0.99,"census2001__03__15","03","15",562839.325422578,NA
"G2_population_interpolated",0.99,"census2001__03__16","03","16",1684877.52689356,NA
"G2_population_interpolated",0.99,"census2001__03__17","03","17",1521167.75720717,NA
"G2_population_interpolated",0.99,"census2001__04__01","04","01",642015,NA
"G2_population_interpolated",0.99,"census2001__05__01","05","01",239538.735575277,NA
"G2_population_interpolated",0.99,"census2001__05__02","05","02",314966.833027254,NA
"G2_population_interpolated",0.99,"census2001__05__03","05","03",200969.008873292,NA
"G2_population_interpolated",0.99,"census2001__05__04","05","04",517874.651855382,NA
"G2_population_interpolated",0.99,"census2001__05__05","05","05",1025197.06422966,NA
"G2_population_interpolated",0.99,"census2001__05__06","05","06",670470.851299475,NA
"G2_population_interpolated",0.99,"census2001__05__07","05","07",416538.277010503,NA
"G2_population_interpolated",0.99,"census2001__05__08","05","08",227727.946311773,NA
"G2_population_interpolated",0.99,"census2001__05__09","05","09",608767.763444223,NA
"G2_population_interpolated",0.99,"census2001__05__10","05","10",191274.224306297,NA
"G2_population_interpolated",0.99,"census2001__05__11","05","11",565833.67826564,NA
"G2_population_interpolated",0.99,"census2001__05__12","05","12",932390.293997676,NA
"G2_population_interpolated",0.99,"census2001__05__13","05","13",1122923.05150629,NA
"G2_population_interpolated",0.99,"census2001__06__01","06","01",301032.269308373,NA
"G2_population_interpolated",0.99,"census2001__06__02","06","02",814450.406531442,NA
"G2_population_interpolated",0.99,"census2001__06__03","06","03",805785.901070806,NA
"G2_population_interpolated",0.99,"census2001__06__04","06","04",31814.7004945635,NA
"G2_population_interpolated",0.99,"census2001__06__05","06","05",773997.641355272,NA
"G2_population_interpolated",0.99,"census2001__06__06","06","06",1036284.84133495,NA
"G2_population_interpolated",0.99,"census2001__06__07","06","07",688119.43946124,NA
"G2_population_interpolated",0.99,"census2001__06__08","06","08",1033849.94978701,NA
"G2_population_interpolated",0.99,"census2001__06__09","06","09",980671.785659408,NA
"G2_population_interpolated",0.99,"census2001__06__10","06","10",647453.408779928,NA
"G2_population_interpolated",0.99,"census2001__06__11","06","11",900793.060912627,NA
"G2_population_interpolated",0.99,"census2001__06__12","06","12",1201659.60612114,NA
"G2_population_interpolated",0.99,"census2001__06__13","06","13",1166492.31388316,NA
"G2_population_interpolated",0.99,"census2001__06__14","06","14",792477.171130381,NA
"G2_population_interpolated",0.99,"census2001__06__15","06","15",712456.412447499,NA
"G2_population_interpolated",0.99,"census2001__06__16","06","16",681869,NA
"G2_population_interpolated",0.99,"census2001__06__17","06","17",611863.623998218,NA
"G2_population_interpolated",0.99,"census2001__06__18","06","18",1145990.00434466,NA
"G2_population_interpolated",0.99,"census2001__06__19","06","19",1476074.39896469,NA
"G2_population_interpolated",0.99,"census2001__08__01","08","01",1389532.68558245,NA
"G2_population_interpolated",0.99,"census2001__08__02","08","02",1102348.82144405,NA
"G2_population_interpolated",0.99,"census2001__08__03","08","03",1201613.1537804,NA
"G2_population_interpolated",0.99,"census2001__08__04","08","04",1543047,NA
"G2_population_interpolated",0.99,"census2001__08__05","08","05",1582421,NA
"G2_population_interpolated",0.99,"census2001__08__06","08","06",2296396.82569942,NA
"G2_population_interpolated",0.99,"census2001__08__07","08","07",1651489.58780488,NA
"G2_population_interpolated",0.99,"census2001__08__08","08","08",749349.24307784,NA
"G2_population_interpolated",0.99,"census2001__08__09","08","09",941249.072342302,NA
"G2_population_interpolated",0.99,"census2001__08__10","08","10",880771.829059165,NA
"G2_population_interpolated",0.99,"census2001__08__11","08","11",1003869.88119289,NA
