"mother_tongue_code","mother_tongue","canonical_language","national_speakers","n_districts","match_term","term_source","language_glottocode","glottolog_name","family_id","countries","iso639P3code","alias_basis","provider","is_india_language","candidate_count","candidate_status","review_status","reviewed_glottocode"
"031999","Others","Bhotia",769,20,"Bhotia","canonical_language","west2415","Western Tamang","sino1245","CN;NP","tdg","alternate_name","multitree",FALSE,5,"exact_ambiguous","unresolved",""
"115999","Others","Tripuri",607,20,"Tripuri","canonical_language","kokb1239","Kok Borok","sino1245","BD;IN","trp","alternate_name","moseley & asher (1994)",TRUE,1,"exact_unique","unresolved",""
"101999","Others","Rabha",504,9,"Rabha","canonical_language","rabh1238","Rabha","sino1245","IN","rah","primary_name","glottolog",TRUE,1,"exact_unique","unresolved",""
"010999","Others","Maithili",449,41,"Maithili","canonical_language","mait1250","Maithili","indo1319","IN;NP","mai","primary_name","glottolog",TRUE,1,"exact_unique","unresolved",""
"059999","Others","Kinnauri",280,44,"Kinnauri","canonical_language","kinn1249","Kinnauri","sino1245","CN;IN","kfk","primary_name","glottolog",TRUE,1,"exact_unique","unresolved",""
"012999","Others","Manipuri",208,51,"Manipuri","canonical_language","mani1292","Manipuri","sino1245","BD;IN;MM","mni","primary_name","glottolog",TRUE,1,"exact_unique","unresolved",""
"091999","Others","Mundari",197,10,"Mundari","canonical_language","mund1320","Mundari","aust1305","BD;IN;NP","unr","primary_name","glottolog",TRUE,1,"exact_unique","unresolved",""
"041999","Others","Gadaba",180,18,"Gadaba","canonical_language","bodo1267","Bodo Gadaba","aust1305","IN","gbj","alternate_name","elcat",TRUE,4,"exact_ambiguous","unresolved",""
"041999","Others","Gadaba",180,18,"Gadaba","canonical_language","mudh1235","Mudhili Gadaba","drav1251","IN","gau","alternate_name","elcat",TRUE,4,"exact_ambiguous","unresolved",""
"041999","Others","Gadaba",180,18,"Gadaba","canonical_language","pare1266","Gorum-Parenga","aust1305","IN","pcj","alternate_name","elcat",TRUE,4,"exact_ambiguous","unresolved",""
"041999","Others","Gadaba",180,18,"Gadaba","canonical_language","pott1240","Pottangi Ollar Gadaba","drav1251","IN","gdb","alternate_name","elcat",TRUE,4,"exact_ambiguous","unresolved",""
"079999","Others","Liangmei",155,36,"Liangmei","canonical_language","koir1240","Koireng","sino1245","IN","nkd","alternate_name","elcat",TRUE,2,"exact_ambiguous","unresolved",""
"079999","Others","Liangmei",155,36,"Liangmei","canonical_language","lian1251","Liangmai Naga","sino1245","IN","njn","alternate_name","elcat",TRUE,2,"exact_ambiguous","unresolved",""
"108999","Others","Shina",139,19,"Shina","canonical_language","shin1264","Shina","indo1319","IN;PK","scl","primary_name","glottolog",TRUE,1,"exact_unique","unresolved",""
"073999","Others","Ladakhi",116,17,"Ladakhi","canonical_language","chan1309","Changthang","sino1245","IN","cna","alternate_name","multitree",TRUE,2,"exact_ambiguous","unresolved",""
"073999","Others","Ladakhi",116,17,"Ladakhi","canonical_language","lada1244","Leh Ladakhi","sino1245","CN;IN","lbj","alternate_name","elcat",TRUE,2,"exact_ambiguous","unresolved",""
"042999","Others","Gangte",106,4,"Gangte","canonical_language","gang1266","Gangte","sino1245","IN;MM","gnb","primary_name","glottolog",TRUE,1,"exact_unique","unresolved",""
"104999","Others","Sangtam",102,7,"Sangtam","canonical_language","sang1321","Sangtam Naga","sino1245","IN","nsa","alternate_name","elcat",TRUE,1,"exact_unique","unresolved",""
"088999","Others","Mogh",80,13,"Mogh","canonical_language","rakh1245","Rakhine","sino1245","BD;MM","rki","alternate_name","multitree",FALSE,1,"exact_unique","unresolved",""
"004999","Others","Dogri",42,13,"Dogri","canonical_language","dogr1250","Dogri","indo1319","IN;PK","dgo","primary_name","glottolog",TRUE,1,"exact_unique","unresolved",""
"086999","Others","Miri/Mishing",42,10,"Miri","canonical_language_component","katc1249","Katcha-Kadugli-Miri","kadu1256","SD","xtc","primary_name","glottolog",FALSE,1,"exact_unique","unresolved",""
"017999","Others","Sanskrit",36,6,"Sanskrit","canonical_language","sans1269","Sanskrit","indo1319","IN","san","primary_name","glottolog",TRUE,1,"exact_unique","unresolved",""
"095999","Others","Paite",35,11,"Paite","canonical_language","pait1244","Paite Chin","sino1245","IN;MM","pck","alternate_name","elcat",TRUE,1,"exact_unique","unresolved",""
"105999","Others","Savara",32,8,"Savara","canonical_language","sora1254","Sora","aust1305","IN","srb","alternate_name","elcat",TRUE,1,"exact_unique","unresolved",""
"052999","Others","Karbi / Mikir",22,3,"Karbi","canonical_language_component","kabi1260","Kabikabi","pama1250","AU","gbw","alternate_name","elcat",FALSE,2,"exact_ambiguous","unresolved",""
"052999","Others","Karbi / Mikir",22,3,"Karbi","canonical_language_component","karb1241","Hills Karbi","sino1245","IN","mjw","alternate_name","elcat",TRUE,2,"exact_ambiguous","unresolved",""
"100999","Others","Pochury",16,7,"Pochury","canonical_language","poch1243","Pochuri Naga","sino1245","IN","npo","alternate_name","elcat",TRUE,1,"exact_unique","unresolved",""
"028999","Others","Arabic/Arbi",13,3,"Arabic","canonical_language_component","alge1239","Algerian Arabic","afro1255","DZ;MA;TN","arq","alternate_name","multitree",FALSE,31,"exact_ambiguous","unresolved",""
"028999","Others","Arabic/Arbi",13,3,"Arabic","canonical_language_component","alge1240","Algerian Saharan Arabic","afro1255","DZ;EH;LY;MA;NE","aao","alternate_name","multitree",FALSE,31,"exact_ambiguous","unresolved",""
"028999","Others","Arabic/Arbi",13,3,"Arabic","canonical_language_component","baha1259","Baharna Arabic","afro1255","BH;OM","abv","alternate_name","multitree",FALSE,31,"exact_ambiguous","unresolved",""
"028999","Others","Arabic/Arbi",13,3,"Arabic","canonical_language_component","chad1249","Chadian Arabic","afro1255","CM;NE;NG;TD","shu","alternate_name","multitree",FALSE,31,"exact_ambiguous","unresolved",""
"028999","Others","Arabic/Arbi",13,3,"Arabic","canonical_language_component","cypr1248","Cypriot Arabic","afro1255","CY","acy","alternate_name","elcat",FALSE,31,"exact_ambiguous","unresolved",""
"028999","Others","Arabic/Arbi",13,3,"Arabic","canonical_language_component","dhof1235","Dhofari Arabic","afro1255","OM","adf","alternate_name","multitree",FALSE,31,"exact_ambiguous","unresolved",""
"028999","Others","Arabic/Arbi",13,3,"Arabic","canonical_language_component","east2690","Eastern Egyptian Bedawi Arabic","afro1255","EG;IL;JO;PS;SA","avl","alternate_name","multitree",FALSE,31,"exact_ambiguous","unresolved",""
"028999","Others","Arabic/Arbi",13,3,"Arabic","canonical_language_component","egyp1253","Egyptian Arabic","afro1255","EG;IL;LY","arz","alternate_name","multitree",FALSE,31,"exact_ambiguous","unresolved",""
"028999","Others","Arabic/Arbi",13,3,"Arabic","canonical_language_component","gulf1241","Gulf Arabic","afro1255","AE;BH;IQ;IR;KW;OM;QA;SA;YE","afb","alternate_name","multitree",FALSE,31,"exact_ambiguous","unresolved",""
"028999","Others","Arabic/Arbi",13,3,"Arabic","canonical_language_component","hadr1236","Hadrami Arabic","afro1255","SA;YE","ayh","alternate_name","multitree",FALSE,31,"exact_ambiguous","unresolved",""
"028999","Others","Arabic/Arbi",13,3,"Arabic","canonical_language_component","hass1238","Hassaniyya","afro1255","DZ;EH;MA;ML;MR;NE;SN","mey","alternate_name","multitree",FALSE,31,"exact_ambiguous","unresolved",""
"028999","Others","Arabic/Arbi",13,3,"Arabic","canonical_language_component","hija1235","Hijazi Arabic","afro1255","SA;YE","acw","alternate_name","multitree",FALSE,31,"exact_ambiguous","unresolved",""
"028999","Others","Arabic/Arbi",13,3,"Arabic","canonical_language_component","jude1264","Judeo-Tripolitanian Arabic","afro1255","IL;IT;LY","yud","alternate_name","multitree",FALSE,31,"exact_ambiguous","unresolved",""
"028999","Others","Arabic/Arbi",13,3,"Arabic","canonical_language_component","jude1267","Judeo-Yemeni Arabic","afro1255","IL;YE","jye","alternate_name","multitree",FALSE,31,"exact_ambiguous","unresolved",""
"028999","Others","Arabic/Arbi",13,3,"Arabic","canonical_language_component","liby1240","Libyan Arabic","afro1255","EG;LY;NE","ayl","alternate_name","multitree",FALSE,31,"exact_ambiguous","unresolved",""
"028999","Others","Arabic/Arbi",13,3,"Arabic","canonical_language_component","malt1254","Maltese","afro1255","MT","mlt","alternate_name","multitree",FALSE,31,"exact_ambiguous","unresolved",""
"028999","Others","Arabic/Arbi",13,3,"Arabic","canonical_language_component","meso1252","Gilit Mesopotamian Arabic","afro1255","IQ;IR;JO;SY;TR","acm","alternate_name","multitree",FALSE,31,"exact_ambiguous","unresolved",""
"028999","Others","Arabic/Arbi",13,3,"Arabic","canonical_language_component","moro1292","Moroccan Arabic","afro1255","DZ;EH;MA","ary","alternate_name","multitree",FALSE,31,"exact_ambiguous","unresolved",""
"028999","Others","Arabic/Arbi",13,3,"Arabic","canonical_language_component","najd1235","Najdi Arabic","afro1255","AE;IL;IQ;JO;KW;LB;SA;SY;TR;YE","ars","alternate_name","multitree",FALSE,31,"exact_ambiguous","unresolved",""
"028999","Others","Arabic/Arbi",13,3,"Arabic","canonical_language_component","nort3139","Levantine Arabic","afro1255","IL;LB;SY;TR","apc","alternate_name","multitree",FALSE,31,"exact_ambiguous","unresolved",""
"028999","Others","Arabic/Arbi",13,3,"Arabic","canonical_language_component","nort3142","North Mesopotamian Arabic","afro1255","IQ;JO;SY;TR","ayp","alternate_name","multitree",FALSE,31,"exact_ambiguous","unresolved",""
"028999","Others","Arabic/Arbi",13,3,"Arabic","canonical_language_component","oman1239","Omani Arabic","afro1255","AE;OM","acx","alternate_name","multitree",FALSE,31,"exact_ambiguous","unresolved",""
"028999","Others","Arabic/Arbi",13,3,"Arabic","canonical_language_component","said1239","Saidi Arabic","afro1255","EG;SD","aec","alternate_name","multitree",FALSE,31,"exact_ambiguous","unresolved",""
"028999","Others","Arabic/Arbi",13,3,"Arabic","canonical_language_component","sana1295","Sanaani Arabic","afro1255","SA;YE","ayn","alternate_name","multitree",FALSE,31,"exact_ambiguous","unresolved",""
"028999","Others","Arabic/Arbi",13,3,"Arabic","canonical_language_component","shih1239","Ru'us al-Jibal","afro1255","AE;OM","ssh","alternate_name","multitree",FALSE,31,"exact_ambiguous","unresolved",""
"028999","Others","Arabic/Arbi",13,3,"Arabic","canonical_language_component","stan1318","Standard Arabic","afro1255","AE;BH;DJ;DZ;EG;ER;IL;IQ;JO;KM;KW;LB;LY;MA;OM;PS;QA;SA;SD;SO;SY;TD;TN;TZ;YE","arb","alternate_name","multitree",FALSE,31,"exact_ambiguous","unresolved",""
"028999","Others","Arabic/Arbi",13,3,"Arabic","canonical_language_component","suda1236","Sudanese Arabic","afro1255","CF;EG;ER;ET;LY;SD;TD","apd","alternate_name","multitree",FALSE,31,"exact_ambiguous","unresolved",""
"028999","Others","Arabic/Arbi",13,3,"Arabic","canonical_language_component","taiz1242","Ta'izzi-Adeni Arabic","afro1255","ER;SA;YE","acq","alternate_name","multitree",FALSE,31,"exact_ambiguous","unresolved",""
"028999","Others","Arabic/Arbi",13,3,"Arabic","canonical_language_component","taji1248","Tajiki Arabic","afro1255","AF;TJ;UZ","abh","alternate_name","elcat",FALSE,31,"exact_ambiguous","unresolved",""
"028999","Others","Arabic/Arbi",13,3,"Arabic","canonical_language_component","tuni1259","Tunisian Arabic","afro1255","DZ;LY;TN","aeb","alternate_name","elcat",FALSE,31,"exact_ambiguous","unresolved",""
"028999","Others","Arabic/Arbi",13,3,"Arabic","canonical_language_component","uzbe1248","Qashqa-Darya Arabic","afro1255","UZ","auz","alternate_name","multitree",FALSE,31,"exact_ambiguous","unresolved",""
"049999","Others","Jatapu",12,7,"Jatapu","canonical_language","kuvi1243","Kuvi","drav1251","IN","kxv","alternate_name","elcat",TRUE,1,"exact_unique","unresolved",""
"111999","Others","Tangkhul",12,7,"Tangkhul","canonical_language","tang1336","East-Central Tangkhul Naga","sino1245","IN;MM","nmf","alternate_name","elcat",TRUE,1,"exact_unique","unresolved",""
"121999","Others","Zemi",8,6,"Zemi","canonical_language","zeme1240","Zeme Naga","sino1245","IN","nzm","alternate_name","elcat",TRUE,1,"exact_unique","unresolved",""
"029999","Others","Balti",2,1,"Balti","canonical_language","balt1258","Balti","sino1245","IN;PK","bft","primary_name","glottolog",TRUE,1,"exact_unique","unresolved",""
