"state_code_1991","district_code_1991","state_code_2001","district_code_2001","n_shrid_mapped","population_1991_mapped","area_1991_mapped","n_shrid_total","population_1991_total","area_1991_total","population_share_to_2001","area_share_to_2001","n_target_2001_districts","shrid_coverage","mapping_class"
"25","20","09","15",919,2751021,3983.93179145001,919,2751021,3983.93179145001,1,1,1,1,"deterministic_containment"
"25","21","09","16",799,1529540,9589.2448189,802,1532888,9593.16771888,0.997815887396861,0.999591073554121,1,0.996259351620948,"non_nested_or_incomplete"
"25","22","09","17",1524,2244977,4277.20627170001,1526,2244998,4296.6462717,0.999990645871399,0.995475540975287,1,0.998689384010485,"non_nested_or_incomplete"
"25","23","09","18",827,1310974,2708.69160128,833,1316280,2722.86360118,0.995968942778132,0.994795185519444,2,0.998799519807923,"non_nested_or_incomplete"
"25","23","09","31",5,5254,13.7381999,833,1316280,2722.86360118,0.00399155194943325,0.00504549691510302,2,0.998799519807923,"non_nested_or_incomplete"
"25","24","09","19",1793,2446263,4791.71670030001,1802,2447094,4809.41670030001,0.999660413535402,0.996319720019499,1,0.995005549389567,"non_nested_or_incomplete"
"25","25","09","20",1855,2832299,3918.71699681001,1872,2834616,3943.48969689001,0.999182605333491,0.993718076631584,1,0.990918803418803,"non_nested_or_incomplete"
"25","26","09","21",1203,1282615,2929.56495845001,1219,1283103,2954.95995869001,0.999619671998273,0.991405974837216,1,0.98687448728466,"non_nested_or_incomplete"
"25","27","09","22",2125,1985542,4403.39399881,2141,1987395,4422.38497713,0.999067623698359,0.995705715712628,1,0.992526856609061,"non_nested_or_incomplete"
"25","28","09","23",1664,2372836,6377.14250073999,1682,2376330,6654.74320283999,0.998529665492587,0.958285287104463,1,0.989298454221165,"non_nested_or_incomplete"
"25","29","09","24",2175,2679156,5388.20769666002,2180,2679890,5390.17199668602,0.999726108161156,0.999635577486728,1,0.997706422018349,"non_nested_or_incomplete"
"25","30","09","25",1890,2744875,5879.2918,1896,2747082,5888.9318,0.999196602067212,0.998363030796179,1,0.996835443037975,"non_nested_or_incomplete"
"25","31","09","26",1697,2198778,4435.44,1711,2200397,4467.78,0.999264223683272,0.992761505714247,1,0.991817650496785,"non_nested_or_incomplete"
"25","32","09","27",831,2762725,2512.65300043,833,2762801,2515.00300043,0.999972491685069,0.999065607476572,1,0.997599039615846,"non_nested_or_incomplete"
"25","33","09","28",1731,2309759,4378.03749593001,1746,2322810,4425.18749593001,0.994381374283734,0.989345084238043,3,0.994272623138603,"non_nested_or_incomplete"
"25","33","09","49",4,12736,23.5,1746,2322810,4425.18749593001,0.0054830141079124,0.00531050944657457,3,0.994272623138603,"non_nested_or_incomplete"
"25","33","09","42",1,97,4.12,1746,2322810,4425.18749593001,4.17597651120841e-05,0.000931033996590946,3,0.994272623138603,"non_nested_or_incomplete"
"25","34","09","29",870,1273078,2124.98711922,1577,2431540,4182.87371742001,0.523568602613981,0.508020863831072,2,0.992390615091947,"non_nested_or_incomplete"
"25","34","09","30",695,1155236,2028.1055981,1577,2431540,4182.87371742001,0.475104666178636,0.484859389766835,2,0.992390615091947,"non_nested_or_incomplete"
"25","35","09","31",685,1092253,2383.95019457,1463,2092288,4383.35834991,0.522037597118561,0.543863860598791,2,1,"non_nested_or_incomplete"
"25","35","09","32",778,1000035,1999.40815534,1463,2092288,4383.35834991,0.477962402881439,0.456136139401209,2,1,"non_nested_or_incomplete"
"25","36","09","33",974,1302565,3077.64010763,1629,2136754,4963.03630748001,0.609599888428897,0.620112349972446,2,0.998158379373849,"non_nested_or_incomplete"
"25","36","09","34",652,833682,1884.97409985,1629,2136754,4963.03630748001,0.390162835778007,0.379802601284434,2,0.998158379373849,"non_nested_or_incomplete"
"25","37","09","34",252,2418444,1072.66,253,2418487,1073,0.999982220288966,0.999683131407269,1,0.99604743083004,"non_nested_or_incomplete"
"25","38","09","35",937,1217652,4155.28343838,952,1219377,4194.22093828,0.998585343171144,0.990716392752555,1,0.984243697478992,"non_nested_or_incomplete"
"25","39","09","36",767,1427487,4678.146,774,1429628,4697.6635374,0.998502407619325,0.995845267068488,1,0.990956072351421,"non_nested_or_incomplete"
"25","40","09","37",687,750575,4645.58,693,752043,4667.75,0.998047983958364,0.995250388302715,1,0.991341991341991,"non_nested_or_incomplete"
"25","41","09","38",513,884299,3822.85459419,938,1466491,6747.01459419001,0.603003359720585,0.566599425689984,2,0.986140724946695,"non_nested_or_incomplete"
"25","41","09","39",412,581150,2875.93,938,1466491,6747.01459419001,0.396286100630689,0.426252227537276,2,0.986140724946695,"non_nested_or_incomplete"
"25","42","09","40",682,1266142,4090.55050061,1213,1861657,6872.51170091,0.680115617431138,0.595204588748589,2,0.995877988458368,"non_nested_or_incomplete"
"25","42","09","41",526,595367,2769.7003003,1213,1861657,6872.51170091,0.319804883498947,0.403011361906195,2,0.995877988458368,"non_nested_or_incomplete"
"25","43","09","42",1348,1897337,4070.959870682,1358,1899241,4076.098370672,0.998997494262182,0.998739358199259,1,0.992636229749632,"non_nested_or_incomplete"
"25","44","09","43",2185,2209711,3583.58543544001,2188,2210700,3584.79743544001,0.999552630388565,0.99966190558272,1,0.998628884826325,"non_nested_or_incomplete"
"25","45","09","45",2791,3882474,5172.64242440399,3550,4907343,6857.33353061402,0.79115602883271,0.754322711781648,2,0.994647887323944,"non_nested_or_incomplete"
"25","45","09","44",740,1022338,1671.756406196,3550,4907343,6857.33353061402,0.208328213454817,0.243791030249962,2,0.994647887323944,"non_nested_or_incomplete"
"25","46","09","50",1198,1837918,3777.47810802001,1887,2761407,5933.05540744001,0.665573021289509,0.636683436881961,2,0.993640699523052,"non_nested_or_incomplete"
"25","46","09","51",677,921504,2134.36499942,1887,2761407,5933.05540744001,0.33370814226226,0.359741288905464,2,0.993640699523052,"non_nested_or_incomplete"
"25","47","09","53",1817,2197450,3781.75120295999,2820,3565018,6672.20240468001,0.616392399701769,0.56679203860893,2,0.998581560283688,"non_nested_or_incomplete"
"25","47","09","52",999,1366796,2884.08930172,2820,3565018,6672.20240468001,0.383391051601984,0.432254468134397,2,0.998581560283688,"non_nested_or_incomplete"
"25","48","09","46",1821,2112453,3850.50598516,2063,2423136,4423.94598515999,0.871784745057644,0.870378164217289,2,0.999030538051382,"non_nested_or_incomplete"
"25","48","09","47",240,310354,568.65,2063,2423136,4423.94598515999,0.128079480474889,0.128539092002371,2,0.999030538051382,"non_nested_or_incomplete"
"25","49","09","48",1645,1597684,2228.473106512,2656,2973617,4222.15031276205,0.537286409110521,0.527805251219058,2,0.995105421686747,"non_nested_or_incomplete"
"25","49","09","47",998,1373483,1982.94420621,2656,2973617,4222.15031276205,0.46188967846229,0.469652679161201,2,0.995105421686747,"non_nested_or_incomplete"
"25","50","09","49",2493,2546845,4386.97671664603,2498,2547368,4391.53301662603,0.999794690048709,0.998962480764063,1,0.997998398718975,"non_nested_or_incomplete"
"25","51","09","54",2300,1607875,2834.67108468999,2441,1707885,2957.74108468999,0.941442193121902,0.958390543162469,2,0.998361327324867,"non_nested_or_incomplete"
"25","51","09","56",137,99920,121.86,2441,1707885,2957.74108468999,0.0585051101215831,0.0412003608533478,2,0.998361327324867,"non_nested_or_incomplete"
"25","52","09","57",1189,1670262,2452.76959547,1197,1671357,2464.42709536,0.999344843740745,0.995269691721882,1,0.993316624895572,"non_nested_or_incomplete"
"25","53","09","55",3051,1672230,2655.44352806701,4511,2738522,4100.40897271007,0.610632304578893,0.647604554994415,3,0.992019507869652,"non_nested_or_incomplete"
"25","53","09","56",1409,1048866,1394.797015953,4511,2738522,4100.40897271007,0.3830044089476,0.340160463318648,3,0.992019507869652,"non_nested_or_incomplete"
"25","53","09","54",15,10968,19.21,4511,2738522,4100.40897271007,0.00400508011255707,0.00468489853764601,3,0.992019507869652,"non_nested_or_incomplete"
"25","54","09","58",2854,3042036,3201.437683529,2874,3045741,3209.371105489,0.998783547255003,0.99752804468563,1,0.993041057759221,"non_nested_or_incomplete"
"25","55","09","59",1557,2254029,2806.188802738,3567,4440024,5248.74284373803,0.50766144507327,0.5346401769494,2,0.992430613961312,"non_nested_or_incomplete"
"25","55","09","60",1983,2182450,2420.36481914,3567,4440024,5248.74284373803,0.491540135819086,0.461132292283589,2,0.992430613961312,"non_nested_or_incomplete"
"25","56","09","62",1451,1422121,1697.054230363,1465,1433727,1706.662530359,0.991905013994993,0.994370123076424,1,0.990443686006826,"non_nested_or_incomplete"
"25","57","09","61",3679,3123934,4119.23093890302,3733,3152989,4159.16306249902,0.990784934549407,0.990399000232511,2,0.992231449236539,"non_nested_or_incomplete"
"25","57","09","48",25,25262,24.08,3733,3152989,4159.16306249902,0.00801207996602589,0.00578962633543192,2,0.992231449236539,"non_nested_or_incomplete"
"25","58","09","64",3254,3202015,4000.62806100306,3271,3205909,4008.78678966906,0.998785367894098,0.997964788577176,1,0.994802812595536,"non_nested_or_incomplete"
"25","59","09","63",1766,2240481,2794.75767625202,1796,2251084,2815.87247630202,0.99528982481329,0.992501507000868,1,0.983296213808463,"non_nested_or_incomplete"
"25","60","09","65",2551,2395420,3065.57605161803,2587,2411067,3090.52975163403,0.99351034210165,0.99192575318105,1,0.986084267491303,"non_nested_or_incomplete"
"25","61","09","67",1263,2488779,1546.568553029,3694,4808314,4287.90694205004,0.517599100225152,0.360681463924119,3,0.994856524093124,"non_nested_or_incomplete"
"25","61","09","66",1334,1241956,1752.881957556,3694,4808314,4287.90694205004,0.258293447557709,0.408796641635593,3,0.994856524093124,"non_nested_or_incomplete"
"25","61","09","68",1078,1076932,976.875899675,3694,4808314,4287.90694205004,0.223972893617181,0.227821152109229,3,0.994856524093124,"non_nested_or_incomplete"
"25","62","09","69",1715,1656088,4641.296875216,1726,1657139,4662.203675116,0.999365774385854,0.995515682849381,1,0.993626882966396,"non_nested_or_incomplete"
"25","63","09","70",1345,1052687,4881.93506297601,1353,1073704,4899.34026277601,0.980425703918398,0.99644744009061,3,0.995565410199557,"non_nested_or_incomplete"
"25","63","09","66",1,12872,3.2415,1353,1073704,4899.34026277601,0.0119884064881941,0.000661619692885617,3,0.995565410199557,"non_nested_or_incomplete"
"25","63","09","63",1,7901,8.1301,1353,1073704,4899.34026277601,0.00735863887998927,0.00165942750736676,3,0.995565410199557,"non_nested_or_incomplete"
"26","01","19","03",1144,2155838,3350.01528834399,1147,2156422,3350.90666059399,0.99972918102301,0.999733990725411,1,0.997384481255449,"non_nested_or_incomplete"
"26","02","19","02",726,2721742,5362.72751105001,729,2722435,5363.50051105001,0.999745448468008,0.999855877705538,1,0.995884773662551,"non_nested_or_incomplete"
"26","03","19","01",601,1053712,2760.98489135002,624,1287987,2779.34559155002,0.818107636179558,0.9933938765097,1,0.963141025641026,"non_nested_or_incomplete"
"26","04","19","04",1466,1896531,3252.45710247,3042,3127653,5446.72560659,0.606375131768134,0.59713988502282,2,0.997698882314267,"non_nested_or_incomplete"
"26","04","19","05",1569,1230564,2191.92760412,3042,3127653,5446.72560659,0.393446459693579,0.40243033382625,2,0.997698882314267,"non_nested_or_incomplete"
"26","05","19","06",1628,2569183,3354.7274901,1640,2573079,3354.7274901,0.998485860713954,1,1,0.992682926829268,"non_nested_or_incomplete"
"26","06","19","07",1918,4693675,4968.98944133602,1932,4700839,4973.16574133601,0.998476016728078,0.999160233095536,1,0.992753623188406,"non_nested_or_incomplete"
"26","07","19","10",1267,3817520,3855.791629972,1272,3820772,3856.289629972,0.99914886310934,0.999870860322282,1,0.996069182389937,"non_nested_or_incomplete"
"26","08","19","11",1602,6782584,3846.45320733,1608,6839824,3859.69750733,0.991631363614034,0.996568565289159,3,0.998134328358209,"non_nested_or_incomplete"
"26","08","19","12",2,45887,9.97,1608,6839824,3859.69750733,0.00670879835504539,0.00258310398187056,3,0.998134328358209,"non_nested_or_incomplete"
"26","08","19","15",1,7388,2.74,1608,6839824,3859.69750733,0.00108014475226263,0.000709900191607356,3,0.998134328358209,"non_nested_or_incomplete"
"26","09","19","18",2089,5151087,5011.49256543,2097,5161148,5012.12646543,0.998050627496053,0.999873526734736,1,0.996185026227945,"non_nested_or_incomplete"
"26","10","19","17",1,4399819,185.39,1,4399819,185.39,1,1,1,1,"deterministic_containment"
"26","11","19","16",775,3708419,1376.2609465,777,3708469,1376.2609465,0.999986517347186,1,1,0.997425997425997,"non_nested_or_incomplete"
"26","12","19","12",1897,4248154,3244.61795287801,1900,4255135,3244.61795287801,0.998359394002776,1,1,0.998421052631579,"non_nested_or_incomplete"
"26","13","19","15",10268,8157527,12850.87437419,10309,8160790,12857.25127425,0.999600161258898,0.999504023066519,1,0.996022892618101,"non_nested_or_incomplete"
"26","14","19","13",3538,2793902,3140.03516075,3557,2794654,3142.12304069,0.999730914810921,0.999335519356511,1,0.994658420016868,"non_nested_or_incomplete"
"26","15","19","14",2441,2205690,6012.16969870902,2447,2205915,6012.49445304902,0.999898001509578,0.999945986754327,1,0.997548017981202,"non_nested_or_incomplete"
"26","16","19","09",2466,5790630,6717.35925170001,2471,5791683,6717.89235170001,0.999818187563097,0.999920644754025,1,0.99797652772157,"non_nested_or_incomplete"
"26","17","19","08",2182,2491696,4302.67229609,2187,2493352,4303.96569612,0.999335833849372,0.99969948644545,1,0.997713763145862,"non_nested_or_incomplete"
"27","01","35","01",275,217020,2471.24560852,291,217712,2626.10230652,0.996821488939516,0.941031734515625,1,0.945017182130584,"non_nested_or_incomplete"
"27","02","35","02",127,30038,291.99573498,139,30243,315.73637598,0.993221571934001,0.924808660622925,1,0.913669064748201,"non_nested_or_incomplete"
"28","01","04","01",1,642015,77.96,1,642015,77.96,1,1,1,1,"deterministic_containment"
"29","01","26","01",71,125594,472.4294986,71,125594,472.4294986,1,1,1,1,"deterministic_containment"
"30","01","25","02",22,61908,57.3967998,22,61908,57.3967998,1,1,1,1,"deterministic_containment"
"30","02","25","01",3,39485,44.600001,3,39485,44.600001,1,1,1,1,"deterministic_containment"
"32","01","31","01",11,51707,26.7922999,11,51707,26.7922999,1,1,1,1,"deterministic_containment"
"33","01","34","02",66,489674,276.4673995,66,489674,276.4673995,1,1,1,1,"deterministic_containment"
"33","02","34","04",19,107484,113.7529007,19,107484,113.7529007,1,1,1,1,"deterministic_containment"
"33","03","34","03",1,33447,9,1,33447,9,1,1,1,1,"deterministic_containment"
"33","04","34","01",1,20297,30,1,20297,30,1,1,1,1,"deterministic_containment"
