"state_code_2001","district_code_2001","leverage","cooks_distance","studentized_residual","instrument_dfbeta"
"08","25",0.0618977055801714,0.000242490028704708,-0.42402615481585,0.00150501347669926
"08","27",0.0780138153596846,1.12488144449796e-05,0.0806335470245428,-0.00196848998873967
"08","28",0.0851710976180702,0.000336502805017113,-0.420508527479413,0.00828424001159047
"08","29",0.0604760578197558,2.89971344092648e-05,-0.148433565094907,0.000851142392850183
"08","31",0.0462739949905083,7.56655311971155e-05,-0.276189565857797,0.00312241588751852
"08","32",0.0484697813611007,1.50018434509504e-05,-0.120015488733653,0.000485794838906215
"09","01",0.0511245424616968,8.79432829946226e-05,0.28255800402139,-0.0166975718297164
"09","02",0.0446522823483516,0.000657022477758257,0.829693882916807,-0.0481072090366413
"09","03",0.0455724729720554,0.000155779288850715,0.39950713242324,-0.0250336748573206
"09","04",0.0393614426773203,0.000360853406550066,-0.656556419288184,0.0205943213448146
"09","05",0.0558593675203279,4.70703233929473e-05,-0.197261951327338,0.011164559895144
"09","06",0.041637833657928,0.000885482446857208,0.999328398448591,-0.0613412955736892
"09","07",0.037457818451404,5.80273145874208e-06,-0.0853967121386736,0.00154911938414495
"09","08",0.0358330600692523,0.00019065838908153,-0.501013657678229,-0.0108562408565205
"09","10",0.0444670857719011,0.000767486201569326,-0.898787791998977,-0.0157586695627012
"09","11",0.0431110144887474,8.52127745219343e-05,0.30416599516944,-0.012359299020649
"09","12",0.0217629379067425,9.2445235087567e-05,0.45089269164894,-0.0135130624827573
"09","13",0.0318711276118779,0.00043217687638375,-0.801767803717938,-0.040834771140291
"09","14",0.0349306824029921,1.50773434323492e-05,0.142734787385615,0.00212444955514984
"09","15",0.035516681063604,8.88058825636244e-05,-0.343466398132561,-0.00754708114061959
"09","16",0.0296740826005743,0.000370580439727654,-0.770266219963902,0.0178775484388763
"09","17",0.0296324816606217,5.85565613510708e-05,-0.306262679207792,0.00631802116784386
"09","18",0.0431542789541999,0.000116718017329044,0.355806416442499,-0.0102081017915161
"09","19",0.0405782988970015,0.000231529817835189,0.517554087736427,-0.0109749522968507
"09","20",0.0325128631256492,1.01412792384566e-06,0.0384171564498587,-0.00125122616382503
"09","21",0.0315349745716025,9.07565041609032e-08,-0.011675296143056,0.000315846383131728
"09","22",0.0430963358583073,5.31491316528569e-08,0.0075970552855422,-0.000512207391726166
"09","23",0.0359516301445597,3.3513519282753e-05,0.209653263210204,-0.00970375215797168
"09","24",0.0461464158671156,1.94502804000583e-06,0.0443423658485103,-0.00142839789597331
