"source_unit_id","target_unit_id","population_weight_reference","mapping_class_reference","evidence_source_reference","population_weight_candidate","mapping_class_candidate","evidence_source_candidate","edge_status","population_weight_abs_diff"
"census1991__21__02","census2001__08__03",0.992133984329144,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__21__03","census2001__08__04",0.999893728077366,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__25__52","census2001__09__57",0.999344843740745,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__23__10","census2001__33__26",0.00204660844360667,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__29__01","census2001__26__01",1,"deterministic_containment","district_transition",NA,NA,NA,"reference_only",NA
"census1991__14__15","census2001__27__19",0.99915335172046,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__21__07","census2001__08__08",0.999826870503163,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__25__28","census2001__09__23",0.998529665492587,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__33__01","census2001__34__02",1,"deterministic_containment","district_transition",NA,NA,NA,"reference_only",NA
"census1991__25__04","census2001__05__05",0.999762116230633,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__19__04","census2001__21__07",0.999243798750351,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__15__01","census2001__14__01",0.510373112466377,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__20__08","census2001__03__07",0.969828937496257,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__25__33","census2001__09__42",4.17597651120841e-05,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__25__34","census2001__09__30",0.475104666178636,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__23__10","census2001__33__27",0.00397274109367156,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__25__24","census2001__09__19",0.999660413535402,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__23__11","census2001__33__13",0.995202738045906,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__21__16","census2001__08__20",0.999641367665682,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__23__12","census2001__33__15",0.527737590245451,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__20__06","census2001__03__03",0.997746376823419,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__21__19","census2001__08__19",1,"deterministic_containment","district_transition",NA,NA,NA,"reference_only",NA
"census1991__25__39","census2001__09__36",0.998502407619325,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__25__48","census2001__09__47",0.128079480474889,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__14__07","census2001__27__01",0.419127283758387,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__14__08","census2001__27__03",0.998270817791503,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__16__05","census2001__17__01",0.766068970839818,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__26__04","census2001__19__05",0.393446459693579,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__23__14","census2001__33__22",0.998892148347236,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__25__60","census2001__09__65",0.99351034210165,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__25__25","census2001__09__20",0.999182605333491,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__25__46","census2001__09__50",0.665573021289509,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__26__08","census2001__19__15",0.00108014475226263,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__22__01","census2001__11__01",1,"deterministic_containment","district_transition",NA,NA,NA,"reference_only",NA
"census1991__25__47","census2001__09__53",0.616392399701769,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__25__48","census2001__09__46",0.871784745057644,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__25__63","census2001__09__63",0.00735863887998927,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__33__02","census2001__34__04",1,"deterministic_containment","district_transition",NA,NA,NA,"reference_only",NA
"census1991__25__41","census2001__09__38",0.603003359720585,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__25__42","census2001__09__40",0.680115617431138,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__23__02","census2001__33__24",0.000175700139659677,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__25__51","census2001__09__56",0.0585051101215831,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__25__51","census2001__09__54",0.941442193121902,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__25__22","census2001__09__17",0.999990645871399,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__21__06","census2001__08__07",0.999942835365854,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__25__53","census2001__09__54",0.00400508011255707,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__25__27","census2001__09__22",0.999067623698359,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__21__18","census2001__08__18",1,"deterministic_containment","district_transition",NA,NA,NA,"reference_only",NA
"census1991__25__55","census2001__09__60",0.491540135819086,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__19__08","census2001__21__21",0.628251726827095,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__21__20","census2001__08__24",0.999445061043285,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__23__02","census2001__33__03",0.521796167982263,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__23__02","census2001__33__01",0.475870090872297,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__26__15","census2001__19__14",0.999898001509578,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__23__10","census2001__33__12",0.993980650462722,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__23__02","census2001__33__22",0.000239423186369363,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__26__13","census2001__19__15",0.999600161258898,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__26__14","census2001__19__13",0.999730914810921,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__23__11","census2001__33__10",0.00450947564222356,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__19__08","census2001__21__22",0.368157679738562,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__26__09","census2001__19__18",0.998050627496053,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__23__12","census2001__33__17",0.158020631042892,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__25__38","census2001__09__35",0.998585343171144,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__21__01","census2001__08__02",0.440412618920342,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__23__12","census2001__33__16",0.10820720781732,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__26__02","census2001__19__02",0.999745448468008,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__26__04","census2001__19__04",0.606375131768134,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__17__01","census2001__15__05",0.0904402555439782,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__23__20","census2001__33__29",0.998811038051094,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__23__06","census2001__33__07",0.569273585044789,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__19__01","census2001__21__04",0.0872930954997874,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__25__63","census2001__09__70",0.980425703918398,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__25__63","census2001__09__66",0.0119884064881941,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__23__18","census2001__33__23",0.0214170196734266,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__19__09","census2001__21__24",0.720216858344462,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__19__09","census2001__21__23",0.278896761311608,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__21__01","census2001__08__01",0.555148894096085,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__23__12","census2001__33__14",0.205150517815591,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__23__19","census2001__33__28",0.998730101885509,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__26__01","census2001__19__03",0.99972918102301,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__25__40","census2001__09__37",0.998047983958364,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__25__41","census2001__09__39",0.396286100630689,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__26__11","census2001__19__16",0.999986517347186,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__26__12","census2001__19__12",0.998359394002776,"non_nested_or_incomplete","district_transition",NA,NA,NA,"reference_only",NA
"census1991__10__09","census2001__01__09",NA,NA,NA,1,"kumar_somanathan_exact_names","kumar_somanathan_2016","candidate_only",NA
"census1991__23__17","census2001__33__27",NA,NA,NA,0.9782,"kumar_somanathan_exact_names","kumar_somanathan_2016","candidate_only",NA
"census1991__23__17","census2001__33__23",NA,NA,NA,0.0218,"kumar_somanathan_exact_names","kumar_somanathan_2016","candidate_only",NA
"census1991__20__04","census2001__03__07",NA,NA,NA,0.0012,"kumar_somanathan_exact_names","kumar_somanathan_2016","candidate_only",NA
"census1991__10__02","census2001__01__05",NA,NA,NA,1,"kumar_somanathan_exact_names","kumar_somanathan_2016","candidate_only",NA
"census1991__10__12","census2001__01__13",NA,NA,NA,1,"kumar_somanathan_exact_names","kumar_somanathan_2016","candidate_only",NA
"census1991__10__11","census2001__01__14",NA,NA,NA,1,"kumar_somanathan_exact_names","kumar_somanathan_2016","candidate_only",NA
"census1991__10__06","census2001__01__01",NA,NA,NA,1,"kumar_somanathan_exact_names","kumar_somanathan_2016","candidate_only",NA
"census1991__23__01","census2001__33__02",NA,NA,NA,1,"kumar_somanathan_exact_names","kumar_somanathan_2016","candidate_only",NA
"census1991__10__03","census2001__01__03",NA,NA,NA,1,"kumar_somanathan_exact_names","kumar_somanathan_2016","candidate_only",NA
"census1991__10__10","census2001__01__10",NA,NA,NA,1,"kumar_somanathan_exact_names","kumar_somanathan_2016","candidate_only",NA
"census1991__04__01","census2001__18__01",NA,NA,NA,0.0061,"kumar_somanathan_exact_names","kumar_somanathan_2016","candidate_only",NA
"census1991__10__04","census2001__01__04",NA,NA,NA,1,"kumar_somanathan_exact_names","kumar_somanathan_2016","candidate_only",NA
"census1991__25__05","census2001__05__11",NA,NA,NA,0.001,"kumar_somanathan_exact_names","kumar_somanathan_2016","candidate_only",NA
"census1991__20__04","census2001__03__08",NA,NA,NA,0.0282,"kumar_somanathan_exact_names","kumar_somanathan_2016","candidate_only",NA
"census1991__10__01","census2001__01__06",NA,NA,NA,1,"kumar_somanathan_exact_names","kumar_somanathan_2016","candidate_only",NA
