"geography_spec_id","transition_id","source_vintage","source_state_code","source_district_code","source_unit_id","target_vintage","target_state_code","target_district_code","target_unit_id","allocation_weight","mapping_class","evidence_source","source_population_coverage","unallocated_population_share","allocation_status"
"G2_population_interpolated","shrug_1991_2001",1991,"13","26","census1991__13__26",2001,"23","30","census2001__23__30",1,"deterministic_containment","district_transition",1,0,"complete_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"13","27","census1991__13__27",2001,"23","31","census2001__23__31",0.99994023009353,"non_nested_or_incomplete","district_transition",0.99994023009353,5.9769906470053e-05,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"13","28","census1991__13__28",2001,"23","32","census2001__23__32",0.999978523116163,"non_nested_or_incomplete","district_transition",0.999978523116163,2.14768838370238e-05,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"13","29","census1991__13__29",2001,"23","33","census2001__23__33",0.999726359546899,"non_nested_or_incomplete","district_transition",0.999726359546899,0.000273640453100965,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"13","30","census1991__13__30",2001,"23","34","census2001__23__34",0.999870260638341,"non_nested_or_incomplete","district_transition",0.999870260638341,0.000129739361659054,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"13","31","census1991__13__31",2001,"23","35","census2001__23__35",0.999329570916922,"non_nested_or_incomplete","district_transition",0.999329570916922,0.000670429083078017,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"13","32","census1991__13__32",2001,"23","37","census2001__23__37",0.69845420946644,"non_nested_or_incomplete","district_transition",0.999925416122496,7.45838775040308e-05,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"13","32","census1991__13__32",2001,"23","36","census2001__23__36",0.301471206656056,"non_nested_or_incomplete","district_transition",0.999925416122496,7.45838775040308e-05,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"13","33","census1991__13__33",2001,"23","39","census2001__23__39",0.66736939294264,"non_nested_or_incomplete","district_transition",0.999981503892109,1.84961078909529e-05,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"13","33","census1991__13__33",2001,"23","38","census2001__23__38",0.332612110949469,"non_nested_or_incomplete","district_transition",0.999981503892109,1.84961078909529e-05,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"13","34","census1991__13__34",2001,"23","40","census2001__23__40",0.999972984029702,"non_nested_or_incomplete","district_transition",0.999972984029702,2.70159702979722e-05,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"13","35","census1991__13__35",2001,"23","42","census2001__23__42",0.603350363171561,"non_nested_or_incomplete","district_transition",0.999731270856517,0.000268729143482971,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"13","35","census1991__13__35",2001,"23","41","census2001__23__41",0.396380907684956,"non_nested_or_incomplete","district_transition",0.999731270856517,0.000268729143482971,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"13","36","census1991__13__36",2001,"23","43","census2001__23__43",0.999760304490618,"non_nested_or_incomplete","district_transition",0.999760304490618,0.000239695509381965,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"13","37","census1991__13__37",2001,"23","44","census2001__23__44",0.999960492286372,"non_nested_or_incomplete","district_transition",0.999960492286372,3.95077136280397e-05,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"13","38","census1991__13__38",2001,"23","45","census2001__23__45",0.999699623893159,"non_nested_or_incomplete","district_transition",0.999699623893159,0.000300376106840972,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"13","39","census1991__13__39",2001,"22","02","census2001__22__02",0.784930401512854,"non_nested_or_incomplete","district_transition",0.999996509104256,3.49089574402939e-06,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"13","39","census1991__13__39",2001,"22","01","census2001__22__01",0.215066107591402,"non_nested_or_incomplete","district_transition",0.999996509104256,3.49089574402939e-06,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"13","40","census1991__13__40",2001,"22","07","census2001__22__07",0.827579976678789,"non_nested_or_incomplete","district_transition",1,0,"complete_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"13","40","census1991__13__40",2001,"22","05","census2001__22__05",0.095388137084568,"non_nested_or_incomplete","district_transition",1,0,"complete_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"13","40","census1991__13__40",2001,"22","06","census2001__22__06",0.0708406510927204,"non_nested_or_incomplete","district_transition",1,0,"complete_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"13","40","census1991__13__40",2001,"22","08","census2001__22__08",0.00619123514392267,"non_nested_or_incomplete","district_transition",1,0,"complete_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"13","41","census1991__13__41",2001,"22","04","census2001__22__04",0.618893671278547,"non_nested_or_incomplete","district_transition",0.999986065072627,1.39349273730049e-05,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"13","41","census1991__13__41",2001,"22","03","census2001__22__03",0.38109239379408,"non_nested_or_incomplete","district_transition",0.999986065072627,1.39349273730049e-05,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"13","42","census1991__13__42",2001,"22","09","census2001__22__09",0.756306985446033,"non_nested_or_incomplete","district_transition",0.999919441703225,8.05582967750018e-05,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"13","42","census1991__13__42",2001,"22","08","census2001__22__08",0.243612456257192,"non_nested_or_incomplete","district_transition",0.999919441703225,8.05582967750018e-05,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"13","43","census1991__13__43",2001,"22","10","census2001__22__10",0.999924562887455,"non_nested_or_incomplete","district_transition",0.999924562887455,7.54371125449849e-05,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"13","44","census1991__13__44",2001,"22","11","census2001__22__11",0.590361528212777,"non_nested_or_incomplete","district_transition",0.999937235201711,6.27647982890389e-05,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"13","44","census1991__13__44",2001,"22","12","census2001__22__12",0.234762655361467,"non_nested_or_incomplete","district_transition",0.999937235201711,6.27647982890389e-05,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"13","44","census1991__13__44",2001,"22","13","census2001__22__13",0.174813051627467,"non_nested_or_incomplete","district_transition",0.999937235201711,6.27647982890389e-05,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"13","45","census1991__13__45",2001,"22","15","census2001__22__15",0.486658373744698,"non_nested_or_incomplete","district_transition",0.999674048254163,0.00032595174583705,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"13","45","census1991__13__45",2001,"22","16","census2001__22__16",0.271883225015355,"non_nested_or_incomplete","district_transition",0.999674048254163,0.00032595174583705,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"13","45","census1991__13__45",2001,"22","14","census2001__22__14",0.24113244949411,"non_nested_or_incomplete","district_transition",0.999674048254163,0.00032595174583705,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"14","02","census1991__14__02",2001,"27","21","census2001__27__21",0.999718150310324,"non_nested_or_incomplete","district_transition",0.999718150310324,0.000281849689676039,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"14","03","census1991__14__03",2001,"27","24","census2001__27__24",0.999879157879403,"non_nested_or_incomplete","district_transition",0.999879157879403,0.000120842120597042,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"14","04","census1991__14__04",2001,"27","32","census2001__27__32",1,"deterministic_containment","district_transition",1,0,"complete_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"14","05","census1991__14__05",2001,"27","33","census2001__27__33",1,"deterministic_containment","district_transition",1,0,"complete_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"14","06","census1991__14__06",2001,"27","20","census2001__27__20",0.997538488091039,"non_nested_or_incomplete","district_transition",0.997538488091039,0.00246151190896104,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"14","07","census1991__14__07",2001,"27","02","census2001__27__02",0.580647569481475,"non_nested_or_incomplete","district_transition",0.999774853239862,0.000225146760137962,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"14","07","census1991__14__07",2001,"27","01","census2001__27__01",0.419127283758387,"non_nested_or_incomplete","district_transition",0.999774853239862,0.000225146760137962,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"14","08","census1991__14__08",2001,"27","03","census2001__27__03",0.998270817791503,"non_nested_or_incomplete","district_transition",0.998270817791503,0.00172918220849705,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"14","09","census1991__14__09",2001,"27","26","census2001__27__26",0.999958175870465,"non_nested_or_incomplete","district_transition",0.999958175870465,4.18241295350175e-05,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"14","10","census1991__14__10",2001,"27","25","census2001__27__25",0.999662096188915,"non_nested_or_incomplete","district_transition",0.999662096188915,0.000337903811085005,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"14","11","census1991__14__11",2001,"27","31","census2001__27__31",0.999123999507147,"non_nested_or_incomplete","district_transition",0.999123999507147,0.000876000492852969,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"14","12","census1991__14__12",2001,"27","35","census2001__27__35",0.999867776764868,"non_nested_or_incomplete","district_transition",0.999867776764868,0.000132223235131956,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"14","13","census1991__14__13",2001,"27","30","census2001__27__30",0.999762876822944,"non_nested_or_incomplete","district_transition",0.999762876822944,0.000237123177056042,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"14","14","census1991__14__14",2001,"27","34","census2001__27__34",0.999067403628916,"non_nested_or_incomplete","district_transition",0.999067403628916,0.000932596371084005,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"14","15","census1991__14__15",2001,"27","19","census2001__27__19",0.99915335172046,"non_nested_or_incomplete","district_transition",0.99915335172046,0.000846648279539952,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"14","16","census1991__14__16",2001,"27","18","census2001__27__18",1,"deterministic_containment","district_transition",1,0,"complete_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"14","17","census1991__14__17",2001,"27","17","census2001__27__17",0.61013442025351,"non_nested_or_incomplete","district_transition",0.999836753775483,0.000163246224517022,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"14","17","census1991__14__17",2001,"27","16","census2001__27__16",0.389702333521973,"non_nested_or_incomplete","district_transition",0.999836753775483,0.000163246224517022,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"14","18","census1991__14__18",2001,"27","27","census2001__27__27",0.999998353522803,"non_nested_or_incomplete","district_transition",0.999998353522803,1.64647719702593e-06,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"14","19","census1991__14__19",2001,"27","15","census2001__27__15",0.999930333966922,"non_nested_or_incomplete","district_transition",0.999930333966922,6.96660330780086e-05,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"14","20","census1991__14__20",2001,"27","29","census2001__27__29",1,"deterministic_containment","district_transition",1,0,"complete_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"14","21","census1991__14__21",2001,"27","28","census2001__27__28",0.999791845720103,"non_nested_or_incomplete","district_transition",0.999791845720103,0.000208154279896955,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"14","22","census1991__14__22",2001,"27","04","census2001__27__04",0.999790001527262,"non_nested_or_incomplete","district_transition",0.999790001527262,0.000209998472737949,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"14","23","census1991__14__23",2001,"27","05","census2001__27__05",0.608037883493355,"non_nested_or_incomplete","district_transition",0.999802349361816,0.000197650638183999,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"14","23","census1991__14__23",2001,"27","06","census2001__27__06",0.391764465868461,"non_nested_or_incomplete","district_transition",0.999802349361816,0.000197650638183999,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"14","24","census1991__14__24",2001,"27","07","census2001__27__07",0.999522795716534,"non_nested_or_incomplete","district_transition",0.999522795716534,0.000477204283465982,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"14","25","census1991__14__25",2001,"27","14","census2001__27__14",0.999768934358062,"non_nested_or_incomplete","district_transition",0.999768934358062,0.000231065641937978,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"14","26","census1991__14__26",2001,"27","08","census2001__27__08",0.997619884755291,"non_nested_or_incomplete","district_transition",0.997619884755291,0.00238011524470905,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"14","27","census1991__14__27",2001,"27","09","census2001__27__09",0.998846897510811,"non_nested_or_incomplete","district_transition",0.998846897510811,0.00115310248918898,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"14","28","census1991__14__28",2001,"27","11","census2001__27__11",0.515375808550746,"non_nested_or_incomplete","district_transition",0.998950479424984,0.00104952057501595,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"14","28","census1991__14__28",2001,"27","10","census2001__27__10",0.483574670874238,"non_nested_or_incomplete","district_transition",0.998950479424984,0.00104952057501595,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"14","29","census1991__14__29",2001,"27","13","census2001__27__13",0.997611178021697,"non_nested_or_incomplete","district_transition",0.997611178021697,0.00238882197830304,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"14","30","census1991__14__30",2001,"27","12","census2001__27__12",0.999566714527134,"non_nested_or_incomplete","district_transition",0.999566714527134,0.00043328547286603,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"15","01","census1991__15__01",2001,"14","01","census2001__14__01",0.510373112466377,"non_nested_or_incomplete","district_transition",0.510373112466377,0.489626887533623,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"15","02","census1991__15__02",2001,"14","02","census2001__14__02",1,"deterministic_containment","district_transition",1,0,"complete_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"15","03","census1991__15__03",2001,"14","03","census2001__14__03",0.996842543201438,"non_nested_or_incomplete","district_transition",0.996842543201438,0.00315745679856205,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"15","04","census1991__15__04",2001,"14","09","census2001__14__09",0.984016536625131,"non_nested_or_incomplete","district_transition",0.984016536625131,0.015983463374869,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"15","05","census1991__15__05",2001,"14","05","census2001__14__05",1,"deterministic_containment","district_transition",1,0,"complete_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"15","06","census1991__15__06",2001,"14","04","census2001__14__04",0.99841206592008,"non_nested_or_incomplete","district_transition",0.99841206592008,0.00158793407991997,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"15","07","census1991__15__07",2001,"14","07","census2001__14__07",0.382218113178474,"non_nested_or_incomplete","district_transition",0.68794380882674,0.31205619117326,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"15","07","census1991__15__07",2001,"14","06","census2001__14__06",0.305725695648266,"non_nested_or_incomplete","district_transition",0.68794380882674,0.31205619117326,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"15","08","census1991__15__08",2001,"14","08","census2001__14__08",1,"deterministic_containment","district_transition",1,0,"complete_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"16","01","census1991__16__01",2001,"17","07","census2001__17__07",0.367663156737644,"non_nested_or_incomplete","district_transition",0.367663156737644,0.632336843262356,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"16","02","census1991__16__02",2001,"17","06","census2001__17__06",0.5065514765547,"non_nested_or_incomplete","district_transition",0.631690674989759,0.368309325010241,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"16","02","census1991__16__02",2001,"17","05","census2001__17__05",0.12398978925941,"non_nested_or_incomplete","district_transition",0.631690674989759,0.368309325010241,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"16","02","census1991__16__02",2001,"17","04","census2001__17__04",0.00114940917564935,"non_nested_or_incomplete","district_transition",0.631690674989759,0.368309325010241,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"16","03","census1991__16__03",2001,"17","04","census2001__17__04",0.642120675669471,"non_nested_or_incomplete","district_transition",0.642120675669471,0.357879324330529,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"16","04","census1991__16__04",2001,"17","02","census2001__17__02",0.865655904385055,"non_nested_or_incomplete","district_transition",0.865655904385055,0.134344095614945,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"16","05","census1991__16__05",2001,"17","01","census2001__17__01",0.766068970839818,"non_nested_or_incomplete","district_transition",0.878342744684409,0.121657255315591,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"16","05","census1991__16__05",2001,"17","03","census2001__17__03",0.112273773844591,"non_nested_or_incomplete","district_transition",0.878342744684409,0.121657255315591,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"17","01","census1991__17__01",2001,"15","04","census2001__15__04",0.175563343963458,"non_nested_or_incomplete","district_transition",0.608565143717175,0.391434856282825,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"17","01","census1991__17__01",2001,"15","03","census2001__15__03",0.138854683043373,"non_nested_or_incomplete","district_transition",0.608565143717175,0.391434856282825,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"17","01","census1991__17__01",2001,"15","01","census2001__15__01",0.119206845379053,"non_nested_or_incomplete","district_transition",0.608565143717175,0.391434856282825,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"17","01","census1991__17__01",2001,"15","05","census2001__15__05",0.0904402555439782,"non_nested_or_incomplete","district_transition",0.608565143717175,0.391434856282825,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"17","01","census1991__17__01",2001,"15","02","census2001__15__02",0.0845000157873133,"non_nested_or_incomplete","district_transition",0.608565143717175,0.391434856282825,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"17","02","census1991__17__02",2001,"15","06","census2001__15__06",0.977904080146047,"non_nested_or_incomplete","district_transition",0.977904080146047,0.022095919853953,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"17","03","census1991__17__03",2001,"15","07","census2001__15__07",0.564295771549259,"non_nested_or_incomplete","district_transition",0.991793901526819,0.00820609847318099,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"17","03","census1991__17__03",2001,"15","08","census2001__15__08",0.42749812997756,"non_nested_or_incomplete","district_transition",0.991793901526819,0.00820609847318099,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"18","01","census1991__18__01",2001,"13","07","census2001__13__07",0.535251488246039,"non_nested_or_incomplete","district_transition",0.991505759401739,0.00849424059826098,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"18","01","census1991__18__01",2001,"13","06","census2001__13__06",0.4562542711557,"non_nested_or_incomplete","district_transition",0.991505759401739,0.00849424059826098,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"18","02","census1991__18__02",2001,"13","08","census2001__13__08",1,"deterministic_containment","district_transition",1,0,"complete_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"18","03","census1991__18__03",2001,"13","04","census2001__13__04",0.994649220897301,"non_nested_or_incomplete","district_transition",0.994649220897301,0.00535077910269899,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"18","04","census1991__18__04",2001,"13","05","census2001__13__05",1,"deterministic_containment","district_transition",1,0,"complete_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"18","05","census1991__18__05",2001,"13","03","census2001__13__03",0.996844750014608,"non_nested_or_incomplete","district_transition",0.996844750014608,0.00315524998539196,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"18","06","census1991__18__06",2001,"13","02","census2001__13__02",0.999714281887704,"non_nested_or_incomplete","district_transition",0.999714281887704,0.000285718112296052,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"18","07","census1991__18__07",2001,"13","01","census2001__13__01",0.999518906313686,"non_nested_or_incomplete","district_transition",0.999518906313686,0.000481093686313994,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"19","01","census1991__19__01",2001,"21","01","census2001__21__01",0.448973332267351,"non_nested_or_incomplete","district_transition",0.999770241019038,0.000229758980962003,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"19","01","census1991__19__01",2001,"21","03","census2001__21__03",0.299277697538553,"non_nested_or_incomplete","district_transition",0.999770241019038,0.000229758980962003,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"19","01","census1991__19__01",2001,"21","02","census2001__21__02",0.164226115713347,"non_nested_or_incomplete","district_transition",0.999770241019038,0.000229758980962003,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"19","01","census1991__19__01",2001,"21","04","census2001__21__04",0.0872930954997874,"non_nested_or_incomplete","district_transition",0.999770241019038,0.000229758980962003,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"19","02","census1991__19__02",2001,"21","05","census2001__21__05",0.999980244622554,"non_nested_or_incomplete","district_transition",0.999980244622554,1.97553774460291e-05,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"19","03","census1991__19__03",2001,"21","06","census2001__21__06",0.999672054697666,"non_nested_or_incomplete","district_transition",0.999672054697666,0.000327945302334043,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"19","04","census1991__19__04",2001,"21","07","census2001__21__07",0.999243798750351,"non_nested_or_incomplete","district_transition",0.999495155785446,0.00050484421455399,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"19","04","census1991__19__04",2001,"21","29","census2001__21__29",0.000251357035094661,"non_nested_or_incomplete","district_transition",0.999495155785446,0.00050484421455399,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"19","05","census1991__19__05",2001,"21","08","census2001__21__08",0.604671474081012,"non_nested_or_incomplete","district_transition",0.999602513846972,0.000397486153028037,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"19","05","census1991__19__05",2001,"21","09","census2001__21__09",0.394272658156127,"non_nested_or_incomplete","district_transition",0.999602513846972,0.000397486153028037,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"19","05","census1991__19__05",2001,"21","11","census2001__21__11",0.000658381609833374,"non_nested_or_incomplete","district_transition",0.999602513846972,0.000397486153028037,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"19","06","census1991__19__06",2001,"21","12","census2001__21__12",0.366556246971644,"non_nested_or_incomplete","district_transition",0.999695789952858,0.000304210047141984,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"19","06","census1991__19__06",2001,"21","13","census2001__21__13",0.252854076671194,"non_nested_or_incomplete","district_transition",0.999695789952858,0.000304210047141984,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"19","06","census1991__19__06",2001,"21","10","census2001__21__10",0.209267740760261,"non_nested_or_incomplete","district_transition",0.999695789952858,0.000304210047141984,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"19","06","census1991__19__06",2001,"21","11","census2001__21__11",0.170746502134235,"non_nested_or_incomplete","district_transition",0.999695789952858,0.000304210047141984,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"19","06","census1991__19__06",2001,"21","19","census2001__21__19",0.000271223415523802,"non_nested_or_incomplete","district_transition",0.999695789952858,0.000304210047141984,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"19","07","census1991__19__07",2001,"21","15","census2001__21__15",0.498957088160603,"non_nested_or_incomplete","district_transition",0.997768052608757,0.00223194739124299,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"19","07","census1991__19__07",2001,"21","14","census2001__21__14",0.498810964448154,"non_nested_or_incomplete","district_transition",0.997768052608757,0.00223194739124299,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"19","08","census1991__19__08",2001,"21","21","census2001__21__21",0.628251726827095,"non_nested_or_incomplete","district_transition",0.996409406565657,0.00359059343434298,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"19","08","census1991__19__08",2001,"21","22","census2001__21__22",0.368157679738562,"non_nested_or_incomplete","district_transition",0.996409406565657,0.00359059343434298,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"19","09","census1991__19__09",2001,"21","24","census2001__21__24",0.720216858344462,"non_nested_or_incomplete","district_transition",0.99911361965607,0.00088638034392996,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"19","09","census1991__19__09",2001,"21","23","census2001__21__23",0.278896761311608,"non_nested_or_incomplete","district_transition",0.99911361965607,0.00088638034392996,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"19","10","census1991__19__10",2001,"21","26","census2001__21__26",0.697974634648812,"non_nested_or_incomplete","district_transition",0.998834738942896,0.00116526105710402,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"19","10","census1991__19__10",2001,"21","25","census2001__21__25",0.300860104294084,"non_nested_or_incomplete","district_transition",0.998834738942896,0.00116526105710402,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"19","11","census1991__19__11",2001,"21","29","census2001__21__29",0.342189033703958,"non_nested_or_incomplete","district_transition",0.995963531268227,0.00403646873177299,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"19","11","census1991__19__11",2001,"21","28","census2001__21__28",0.2821535111617,"non_nested_or_incomplete","district_transition",0.995963531268227,0.00403646873177299,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"19","11","census1991__19__11",2001,"21","27","census2001__21__27",0.236327342484549,"non_nested_or_incomplete","district_transition",0.995963531268227,0.00403646873177299,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"19","11","census1991__19__11",2001,"21","30","census2001__21__30",0.13529364391802,"non_nested_or_incomplete","district_transition",0.995963531268227,0.00403646873177299,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"19","12","census1991__19__12",2001,"21","19","census2001__21__19",0.855253720281878,"non_nested_or_incomplete","district_transition",0.999177140603356,0.000822859396643949,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"19","12","census1991__19__12",2001,"21","20","census2001__21__20",0.143923420321478,"non_nested_or_incomplete","district_transition",0.999177140603356,0.000822859396643949,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"19","13","census1991__19__13",2001,"21","17","census2001__21__17",0.414889809619654,"non_nested_or_incomplete","district_transition",0.99953608183808,0.000463918161920041,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"19","13","census1991__19__13",2001,"21","18","census2001__21__18",0.365467940281896,"non_nested_or_incomplete","district_transition",0.99953608183808,0.000463918161920041,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"19","13","census1991__19__13",2001,"21","16","census2001__21__16",0.21917833193653,"non_nested_or_incomplete","district_transition",0.99953608183808,0.000463918161920041,"partial_population_partition"
"G2_population_interpolated","shrug_1991_2001",1991,"20","01","census1991__20__01",2001,"03","01","census2001__03__01",0.993556447418362,"non_nested_or_incomplete","district_transition",0.993556447418362,0.00644355258163798,"partial_population_partition"
