"harmonized_component_id","vintage","state_code","district_code","unit_id","side"
"geo_component_0237",2011,"21","373","census2011__21__373","source"
"geo_component_0238",1991,"19","02","census1991__19__02","source"
"geo_component_0238",2001,"21","05","census2001__21__05","target"
"geo_component_0238",2011,"21","374","census2011__21__374","source"
"geo_component_0239",1991,"19","03","census1991__19__03","source"
"geo_component_0239",2001,"21","06","census2001__21__06","target"
"geo_component_0239",2011,"21","375","census2011__21__375","source"
"geo_component_0240",1991,"19","04","census1991__19__04","source"
"geo_component_0240",1991,"19","11","census1991__19__11","source"
"geo_component_0240",2001,"21","07","census2001__21__07","target"
"geo_component_0240",2001,"21","27","census2001__21__27","target"
"geo_component_0240",2001,"21","28","census2001__21__28","target"
"geo_component_0240",2001,"21","29","census2001__21__29","target"
"geo_component_0240",2001,"21","30","census2001__21__30","target"
"geo_component_0240",2011,"21","376","census2011__21__376","source"
"geo_component_0240",2011,"21","396","census2011__21__396","source"
"geo_component_0240",2011,"21","397","census2011__21__397","source"
"geo_component_0240",2011,"21","398","census2011__21__398","source"
"geo_component_0240",2011,"21","399","census2011__21__399","source"
"geo_component_0241",1991,"19","05","census1991__19__05","source"
"geo_component_0241",1991,"19","06","census1991__19__06","source"
"geo_component_0241",1991,"19","12","census1991__19__12","source"
"geo_component_0241",2001,"21","08","census2001__21__08","target"
"geo_component_0241",2001,"21","09","census2001__21__09","target"
"geo_component_0241",2001,"21","10","census2001__21__10","target"
"geo_component_0241",2001,"21","11","census2001__21__11","target"
"geo_component_0241",2001,"21","12","census2001__21__12","target"
"geo_component_0241",2001,"21","13","census2001__21__13","target"
"geo_component_0241",2001,"21","19","census2001__21__19","target"
"geo_component_0241",2001,"21","20","census2001__21__20","target"
"geo_component_0241",2011,"21","377","census2011__21__377","source"
"geo_component_0241",2011,"21","378","census2011__21__378","source"
"geo_component_0241",2011,"21","379","census2011__21__379","source"
"geo_component_0241",2011,"21","380","census2011__21__380","source"
"geo_component_0241",2011,"21","381","census2011__21__381","source"
"geo_component_0241",2011,"21","382","census2011__21__382","source"
"geo_component_0241",2011,"21","388","census2011__21__388","source"
"geo_component_0241",2011,"21","389","census2011__21__389","source"
"geo_component_0242",1991,"19","07","census1991__19__07","source"
"geo_component_0242",2001,"21","14","census2001__21__14","target"
"geo_component_0242",2001,"21","15","census2001__21__15","target"
"geo_component_0242",2011,"21","383","census2011__21__383","source"
"geo_component_0242",2011,"21","384","census2011__21__384","source"
"geo_component_0243",1991,"19","08","census1991__19__08","source"
"geo_component_0243",2001,"21","21","census2001__21__21","target"
"geo_component_0243",2001,"21","22","census2001__21__22","target"
"geo_component_0243",2011,"21","390","census2011__21__390","source"
"geo_component_0243",2011,"21","391","census2011__21__391","source"
"geo_component_0244",1991,"19","09","census1991__19__09","source"
"geo_component_0244",2001,"21","23","census2001__21__23","target"
"geo_component_0244",2001,"21","24","census2001__21__24","target"
"geo_component_0244",2011,"21","392","census2011__21__392","source"
"geo_component_0244",2011,"21","393","census2011__21__393","source"
"geo_component_0245",1991,"19","10","census1991__19__10","source"
"geo_component_0245",2001,"21","25","census2001__21__25","target"
"geo_component_0245",2001,"21","26","census2001__21__26","target"
"geo_component_0245",2011,"21","394","census2011__21__394","source"
"geo_component_0245",2011,"21","395","census2011__21__395","source"
"geo_component_0246",1991,"19","13","census1991__19__13","source"
"geo_component_0246",2001,"21","16","census2001__21__16","target"
"geo_component_0246",2001,"21","17","census2001__21__17","target"
"geo_component_0246",2001,"21","18","census2001__21__18","target"
"geo_component_0246",2011,"21","385","census2011__21__385","source"
"geo_component_0246",2011,"21","386","census2011__21__386","source"
"geo_component_0246",2011,"21","387","census2011__21__387","source"
"geo_component_0247",1991,"20","01","census1991__20__01","source"
"geo_component_0247",1991,"20","02","census1991__20__02","source"
"geo_component_0247",1991,"20","03","census1991__20__03","source"
"geo_component_0247",1991,"20","04","census1991__20__04","source"
"geo_component_0247",1991,"20","05","census1991__20__05","source"
"geo_component_0247",1991,"20","07","census1991__20__07","source"
"geo_component_0247",1991,"20","08","census1991__20__08","source"
"geo_component_0247",1991,"20","09","census1991__20__09","source"
"geo_component_0247",1991,"20","10","census1991__20__10","source"
"geo_component_0247",1991,"20","12","census1991__20__12","source"
"geo_component_0247",2001,"03","01","census2001__03__01","target"
"geo_component_0247",2001,"03","02","census2001__03__02","target"
"geo_component_0247",2001,"03","04","census2001__03__04","target"
"geo_component_0247",2001,"03","05","census2001__03__05","target"
"geo_component_0247",2001,"03","06","census2001__03__06","target"
"geo_component_0247",2001,"03","07","census2001__03__07","target"
"geo_component_0247",2001,"03","08","census2001__03__08","target"
"geo_component_0247",2001,"03","09","census2001__03__09","target"
"geo_component_0247",2001,"03","10","census2001__03__10","target"
"geo_component_0247",2001,"03","11","census2001__03__11","target"
"geo_component_0247",2001,"03","12","census2001__03__12","target"
"geo_component_0247",2001,"03","13","census2001__03__13","target"
"geo_component_0247",2001,"03","16","census2001__03__16","target"
"geo_component_0247",2001,"03","17","census2001__03__17","target"
"geo_component_0247",2011,"03","035","census2011__03__035","source"
"geo_component_0247",2011,"03","037","census2011__03__037","source"
"geo_component_0247",2011,"03","038","census2011__03__038","source"
"geo_component_0247",2011,"03","039","census2011__03__039","source"
"geo_component_0247",2011,"03","040","census2011__03__040","source"
"geo_component_0247",2011,"03","041","census2011__03__041","source"
"geo_component_0247",2011,"03","042","census2011__03__042","source"
"geo_component_0247",2011,"03","043","census2011__03__043","source"
"geo_component_0247",2011,"03","044","census2011__03__044","source"
"geo_component_0247",2011,"03","045","census2011__03__045","source"
"geo_component_0247",2011,"03","048","census2011__03__048","source"
"geo_component_0247",2011,"03","049","census2011__03__049","source"
"geo_component_0247",2011,"03","050","census2011__03__050","source"
"geo_component_0247",2011,"03","051","census2011__03__051","source"
"geo_component_0247",2011,"03","052","census2011__03__052","source"
"geo_component_0247",2011,"03","053","census2011__03__053","source"
"geo_component_0247",2011,"03","054","census2011__03__054","source"
"geo_component_0248",1991,"20","06","census1991__20__06","source"
"geo_component_0248",2001,"03","03","census2001__03__03","target"
"geo_component_0248",2011,"03","036","census2011__03__036","source"
"geo_component_0249",1991,"20","11","census1991__20__11","source"
"geo_component_0249",2001,"03","14","census2001__03__14","target"
"geo_component_0249",2001,"03","15","census2001__03__15","target"
"geo_component_0249",2011,"03","046","census2011__03__046","source"
"geo_component_0249",2011,"03","047","census2011__03__047","source"
"geo_component_0250",1991,"21","01","census1991__21__01","source"
"geo_component_0250",2001,"08","01","census2001__08__01","target"
"geo_component_0250",2001,"08","02","census2001__08__02","target"
"geo_component_0250",2011,"08","099","census2011__08__099","source"
"geo_component_0250",2011,"08","100","census2011__08__100","source"
"geo_component_0251",1991,"21","02","census1991__21__02","source"
"geo_component_0251",1991,"21","03","census1991__21__03","source"
"geo_component_0251",2001,"08","03","census2001__08__03","target"
"geo_component_0251",2001,"08","04","census2001__08__04","target"
"geo_component_0251",2011,"08","101","census2011__08__101","source"
"geo_component_0251",2011,"08","102","census2011__08__102","source"
"geo_component_0252",1991,"21","04","census1991__21__04","source"
"geo_component_0252",2001,"08","05","census2001__08__05","target"
"geo_component_0252",2011,"08","103","census2011__08__103","source"
"geo_component_0253",1991,"21","05","census1991__21__05","source"
"geo_component_0253",1991,"21","06","census1991__21__06","source"
"geo_component_0253",1991,"21","08","census1991__21__08","source"
"geo_component_0253",1991,"21","09","census1991__21__09","source"
"geo_component_0253",1991,"21","26","census1991__21__26","source"
"geo_component_0253",2001,"08","06","census2001__08__06","target"
"geo_component_0253",2001,"08","07","census2001__08__07","target"
"geo_component_0253",2001,"08","09","census2001__08__09","target"
"geo_component_0253",2001,"08","10","census2001__08__10","target"
"geo_component_0253",2001,"08","11","census2001__08__11","target"
"geo_component_0253",2001,"08","12","census2001__08__12","target"
"geo_component_0253",2001,"08","30","census2001__08__30","target"
"geo_component_0253",2001,"08","31","census2001__08__31","target"
"geo_component_0253",2011,"08","104","census2011__08__104","source"
"geo_component_0253",2011,"08","105","census2011__08__105","source"
"geo_component_0253",2011,"08","107","census2011__08__107","source"
"geo_component_0253",2011,"08","108","census2011__08__108","source"
"geo_component_0253",2011,"08","109","census2011__08__109","source"
"geo_component_0253",2011,"08","110","census2011__08__110","source"
"geo_component_0253",2011,"08","127","census2011__08__127","source"
"geo_component_0253",2011,"08","128","census2011__08__128","source"
"geo_component_0254",1991,"21","07","census1991__21__07","source"
"geo_component_0254",2001,"08","08","census2001__08__08","target"
"geo_component_0254",2011,"08","106","census2011__08__106","source"
"geo_component_0255",1991,"21","10","census1991__21__10","source"
"geo_component_0255",2001,"08","13","census2001__08__13","target"
"geo_component_0255",2011,"08","111","census2011__08__111","source"
"geo_component_0256",1991,"21","11","census1991__21__11","source"
"geo_component_0256",1991,"21","20","census1991__21__20","source"
"geo_component_0256",1991,"21","21","census1991__21__21","source"
"geo_component_0256",1991,"21","22","census1991__21__22","source"
"geo_component_0256",1991,"21","24","census1991__21__24","source"
"geo_component_0256",2001,"08","21","census2001__08__21","target"
"geo_component_0256",2001,"08","24","census2001__08__24","target"
"geo_component_0256",2001,"08","25","census2001__08__25","target"
"geo_component_0256",2001,"08","26","census2001__08__26","target"
"geo_component_0256",2001,"08","28","census2001__08__28","target"
"geo_component_0256",2001,"08","29","census2001__08__29","target"
"geo_component_0256",2011,"08","119","census2011__08__119","source"
"geo_component_0256",2011,"08","122","census2011__08__122","source"
"geo_component_0256",2011,"08","123","census2011__08__123","source"
"geo_component_0256",2011,"08","125","census2011__08__125","source"
"geo_component_0256",2011,"08","126","census2011__08__126","source"
"geo_component_0256",2011,"08","130","census2011__08__130","source"
"geo_component_0256",2011,"08","131","census2011__08__131","source"
"geo_component_0257",1991,"21","12","census1991__21__12","source"
"geo_component_0257",2001,"08","22","census2001__08__22","target"
"geo_component_0257",2011,"08","120","census2011__08__120","source"
"geo_component_0258",1991,"21","13","census1991__21__13","source"
"geo_component_0258",2001,"08","16","census2001__08__16","target"
"geo_component_0258",2011,"08","114","census2011__08__114","source"
"geo_component_0259",1991,"21","14","census1991__21__14","source"
"geo_component_0259",2001,"08","15","census2001__08__15","target"
"geo_component_0259",2011,"08","113","census2011__08__113","source"
"geo_component_0260",1991,"21","15","census1991__21__15","source"
"geo_component_0260",2001,"08","14","census2001__08__14","target"
"geo_component_0260",2011,"08","112","census2011__08__112","source"
"geo_component_0261",1991,"21","16","census1991__21__16","source"
"geo_component_0261",2001,"08","20","census2001__08__20","target"
"geo_component_0261",2011,"08","118","census2011__08__118","source"
"geo_component_0262",1991,"21","17","census1991__21__17","source"
"geo_component_0262",2001,"08","17","census2001__08__17","target"
"geo_component_0262",2011,"08","115","census2011__08__115","source"
"geo_component_0263",1991,"21","18","census1991__21__18","source"
"geo_component_0263",2001,"08","18","census2001__08__18","target"
"geo_component_0263",2011,"08","116","census2011__08__116","source"
"geo_component_0264",1991,"21","19","census1991__21__19","source"
"geo_component_0264",2001,"08","19","census2001__08__19","target"
"geo_component_0264",2011,"08","117","census2011__08__117","source"
"geo_component_0265",1991,"21","23","census1991__21__23","source"
"geo_component_0265",2001,"08","27","census2001__08__27","target"
"geo_component_0265",2011,"08","124","census2011__08__124","source"
"geo_component_0266",1991,"21","25","census1991__21__25","source"
"geo_component_0266",2001,"08","23","census2001__08__23","target"
"geo_component_0266",2011,"08","121","census2011__08__121","source"
"geo_component_0267",1991,"21","27","census1991__21__27","source"
"geo_component_0267",2001,"08","32","census2001__08__32","target"
"geo_component_0267",2011,"08","129","census2011__08__129","source"
"geo_component_0268",1991,"22","01","census1991__22__01","source"
"geo_component_0268",2001,"11","01","census2001__11__01","target"
"geo_component_0268",2011,"11","241","census2011__11__241","source"
"geo_component_0269",1991,"22","02","census1991__22__02","source"
"geo_component_0269",2001,"11","04","census2001__11__04","target"
"geo_component_0269",2011,"11","244","census2011__11__244","source"
"geo_component_0270",1991,"22","03","census1991__22__03","source"
"geo_component_0270",2001,"11","03","census2001__11__03","target"
"geo_component_0270",2011,"11","243","census2011__11__243","source"
"geo_component_0271",1991,"22","04","census1991__22__04","source"
"geo_component_0271",2001,"11","02","census2001__11__02","target"
"geo_component_0271",2011,"11","242","census2011__11__242","source"
"geo_component_0272",1991,"23","02","census1991__23__02","source"
"geo_component_0272",1991,"23","06","census1991__23__06","source"
"geo_component_0272",1991,"23","07","census1991__23__07","source"
"geo_component_0272",1991,"23","08","census1991__23__08","source"
"geo_component_0272",1991,"23","10","census1991__23__10","source"
"geo_component_0272",1991,"23","11","census1991__23__11","source"
"geo_component_0272",1991,"23","13","census1991__23__13","source"
"geo_component_0272",1991,"23","14","census1991__23__14","source"
"geo_component_0272",1991,"23","15","census1991__23__15","source"
"geo_component_0272",1991,"23","16","census1991__23__16","source"
"geo_component_0272",1991,"23","17","census1991__23__17","source"
"geo_component_0272",1991,"23","18","census1991__23__18","source"
"geo_component_0272",1991,"23","19","census1991__23__19","source"
"geo_component_0272",1991,"23","20","census1991__23__20","source"
"geo_component_0272",1991,"23","21","census1991__23__21","source"
"geo_component_0272",2001,"33","01","census2001__33__01","target"
"geo_component_0272",2001,"33","03","census2001__33__03","target"
"geo_component_0272",2001,"33","07","census2001__33__07","target"
"geo_component_0272",2001,"33","08","census2001__33__08","target"
"geo_component_0272",2001,"33","09","census2001__33__09","target"
"geo_component_0272",2001,"33","10","census2001__33__10","target"
"geo_component_0272",2001,"33","12","census2001__33__12","target"
"geo_component_0272",2001,"33","13","census2001__33__13","target"
"geo_component_0272",2001,"33","18","census2001__33__18","target"
"geo_component_0272",2001,"33","19","census2001__33__19","target"
"geo_component_0272",2001,"33","20","census2001__33__20","target"
"geo_component_0272",2001,"33","21","census2001__33__21","target"
"geo_component_0272",2001,"33","22","census2001__33__22","target"
"geo_component_0272",2001,"33","23","census2001__33__23","target"
"geo_component_0272",2001,"33","24","census2001__33__24","target"
"geo_component_0272",2001,"33","25","census2001__33__25","target"
"geo_component_0272",2001,"33","26","census2001__33__26","target"
"geo_component_0272",2001,"33","27","census2001__33__27","target"
"geo_component_0272",2001,"33","28","census2001__33__28","target"
"geo_component_0272",2001,"33","29","census2001__33__29","target"
"geo_component_0272",2001,"33","30","census2001__33__30","target"
"geo_component_0272",2011,"33","602","census2011__33__602","source"
"geo_component_0272",2011,"33","604","census2011__33__604","source"
"geo_component_0272",2011,"33","607","census2011__33__607","source"
"geo_component_0272",2011,"33","608","census2011__33__608","source"
"geo_component_0272",2011,"33","609","census2011__33__609","source"
"geo_component_0272",2011,"33","610","census2011__33__610","source"
"geo_component_0272",2011,"33","612","census2011__33__612","source"
"geo_component_0272",2011,"33","617","census2011__33__617","source"
"geo_component_0272",2011,"33","618","census2011__33__618","source"
"geo_component_0272",2011,"33","619","census2011__33__619","source"
"geo_component_0272",2011,"33","620","census2011__33__620","source"
"geo_component_0272",2011,"33","621","census2011__33__621","source"
"geo_component_0272",2011,"33","622","census2011__33__622","source"
"geo_component_0272",2011,"33","623","census2011__33__623","source"
"geo_component_0272",2011,"33","624","census2011__33__624","source"
"geo_component_0272",2011,"33","625","census2011__33__625","source"
"geo_component_0272",2011,"33","626","census2011__33__626","source"
"geo_component_0272",2011,"33","627","census2011__33__627","source"
"geo_component_0272",2011,"33","628","census2011__33__628","source"
"geo_component_0272",2011,"33","629","census2011__33__629","source"
"geo_component_0272",2011,"33","632","census2011__33__632","source"
"geo_component_0272",2011,"33","633","census2011__33__633","source"
"geo_component_0273",1991,"23","03","census1991__23__03","source"
"geo_component_0273",2001,"33","04","census2001__33__04","target"
"geo_component_0273",2011,"33","605","census2011__33__605","source"
"geo_component_0274",1991,"23","04","census1991__23__04","source"
"geo_component_0274",2001,"33","05","census2001__33__05","target"
"geo_component_0274",2011,"33","630","census2011__33__630","source"
"geo_component_0274",2011,"33","631","census2011__33__631","source"
"geo_component_0275",1991,"23","05","census1991__23__05","source"
"geo_component_0275",2001,"33","06","census2001__33__06","target"
"geo_component_0275",2011,"33","606","census2011__33__606","source"
"geo_component_0276",1991,"23","09","census1991__23__09","source"
"geo_component_0276",2001,"33","11","census2001__33__11","target"
"geo_component_0276",2011,"33","611","census2011__33__611","source"
"geo_component_0277",1991,"23","12","census1991__23__12","source"
"geo_component_0277",2001,"33","14","census2001__33__14","target"
"geo_component_0277",2001,"33","15","census2001__33__15","target"
"geo_component_0277",2001,"33","16","census2001__33__16","target"
"geo_component_0277",2001,"33","17","census2001__33__17","target"
"geo_component_0277",2011,"33","613","census2011__33__613","source"
"geo_component_0277",2011,"33","614","census2011__33__614","source"
"geo_component_0277",2011,"33","615","census2011__33__615","source"
"geo_component_0277",2011,"33","616","census2011__33__616","source"
"geo_component_0278",1991,"24","01","census1991__24__01","source"
"geo_component_0278",2001,"16","01","census2001__16__01","target"
"geo_component_0278",2011,"16","289","census2011__16__289","source"
"geo_component_0279",1991,"24","02","census1991__24__02","source"
"geo_component_0279",1991,"24","03","census1991__24__03","source"
"geo_component_0279",2001,"16","02","census2001__16__02","target"
"geo_component_0279",2001,"16","03","census2001__16__03","target"
"geo_component_0279",2001,"16","04","census2001__16__04","target"
"geo_component_0279",2011,"16","290","census2011__16__290","source"
"geo_component_0279",2011,"16","291","census2011__16__291","source"
"geo_component_0279",2011,"16","292","census2011__16__292","source"
"geo_component_0280",1991,"25","01","census1991__25__01","source"
"geo_component_0280",2001,"05","01","census2001__05__01","target"
"geo_component_0280",2011,"05","056","census2011__05__056","source"
"geo_component_0281",1991,"25","02","census1991__25__02","source"
"geo_component_0281",1991,"25","03","census1991__25__03","source"
"geo_component_0281",1991,"25","05","census1991__25__05","source"
"geo_component_0281",2001,"05","02","census2001__05__02","target"
"geo_component_0281",2001,"05","03","census2001__05__03","target"
"geo_component_0281",2001,"05","04","census2001__05__04","target"
"geo_component_0281",2001,"05","06","census2001__05__06","target"
"geo_component_0281",2011,"05","057","census2011__05__057","source"
"geo_component_0281",2011,"05","058","census2011__05__058","source"
"geo_component_0281",2011,"05","059","census2011__05__059","source"
"geo_component_0281",2011,"05","061","census2011__05__061","source"
"geo_component_0282",1991,"25","04","census1991__25__04","source"
"geo_component_0282",2001,"05","05","census2001__05__05","target"
"geo_component_0282",2011,"05","060","census2011__05__060","source"
"geo_component_0283",1991,"25","06","census1991__25__06","source"
"geo_component_0283",1991,"25","08","census1991__25__08","source"
"geo_component_0283",2001,"05","07","census2001__05__07","target"
"geo_component_0283",2001,"05","10","census2001__05__10","target"
"geo_component_0283",2001,"05","11","census2001__05__11","target"
"geo_component_0283",2001,"05","12","census2001__05__12","target"
"geo_component_0283",2011,"05","062","census2011__05__062","source"
"geo_component_0283",2011,"05","065","census2011__05__065","source"
"geo_component_0283",2011,"05","066","census2011__05__066","source"
"geo_component_0283",2011,"05","067","census2011__05__067","source"
"geo_component_0284",1991,"25","07","census1991__25__07","source"
"geo_component_0284",2001,"05","08","census2001__05__08","target"
"geo_component_0284",2001,"05","09","census2001__05__09","target"
"geo_component_0284",2011,"05","063","census2011__05__063","source"
"geo_component_0284",2011,"05","064","census2011__05__064","source"
"geo_component_0285",1991,"25","09","census1991__25__09","source"
"geo_component_0285",2001,"09","03","census2001__09__03","target"
"geo_component_0285",2011,"09","134","census2011__09__134","source"
"geo_component_0286",1991,"25","10","census1991__25__10","source"
"geo_component_0286",2001,"09","04","census2001__09__04","target"
"geo_component_0286",2001,"09","06","census2001__09__06","target"
"geo_component_0286",2011,"09","135","census2011__09__135","source"
"geo_component_0286",2011,"09","137","census2011__09__137","source"
"geo_component_0287",1991,"25","11","census1991__25__11","source"
"geo_component_0287",2001,"09","05","census2001__09__05","target"
"geo_component_0287",2011,"09","136","census2011__09__136","source"
"geo_component_0288",1991,"25","12","census1991__25__12","source"
"geo_component_0288",2001,"09","01","census2001__09__01","target"
"geo_component_0288",2011,"09","132","census2011__09__132","source"
"geo_component_0289",1991,"25","13","census1991__25__13","source"
"geo_component_0289",2001,"05","13","census2001__05__13","target"
"geo_component_0289",2011,"05","068","census2011__05__068","source"
"geo_component_0290",1991,"25","14","census1991__25__14","source"
"geo_component_0290",2001,"09","02","census2001__09__02","target"
"geo_component_0290",2011,"09","133","census2011__09__133","source"
"geo_component_0291",1991,"25","15","census1991__25__15","source"
"geo_component_0291",1991,"25","16","census1991__25__16","source"
"geo_component_0291",1991,"25","17","census1991__25__17","source"
"geo_component_0291",2001,"09","07","census2001__09__07","target"
"geo_component_0291",2001,"09","08","census2001__09__08","target"
"geo_component_0291",2001,"09","09","census2001__09__09","target"
"geo_component_0291",2001,"09","10","census2001__09__10","target"
"geo_component_0291",2001,"09","11","census2001__09__11","target"
"geo_component_0291",2011,"09","138","census2011__09__138","source"
"geo_component_0291",2011,"09","139","census2011__09__139","source"
"geo_component_0291",2011,"09","140","census2011__09__140","source"
"geo_component_0291",2011,"09","141","census2011__09__141","source"
"geo_component_0291",2011,"09","142","census2011__09__142","source"
"geo_component_0292",1991,"25","18","census1991__25__18","source"
"geo_component_0292",1991,"25","19","census1991__25__19","source"
"geo_component_0292",2001,"09","12","census2001__09__12","target"
"geo_component_0292",2001,"09","13","census2001__09__13","target"
"geo_component_0292",2001,"09","14","census2001__09__14","target"
"geo_component_0292",2011,"09","143","census2011__09__143","source"
"geo_component_0292",2011,"09","144","census2011__09__144","source"
"geo_component_0292",2011,"09","145","census2011__09__145","source"
"geo_component_0293",1991,"25","20","census1991__25__20","source"
"geo_component_0293",2001,"09","15","census2001__09__15","target"
"geo_component_0293",2011,"09","146","census2011__09__146","source"
"geo_component_0294",1991,"25","21","census1991__25__21","source"
"geo_component_0294",2001,"09","16","census2001__09__16","target"
"geo_component_0294",2011,"09","147","census2011__09__147","source"
"geo_component_0295",1991,"25","22","census1991__25__22","source"
"geo_component_0295",2001,"09","17","census2001__09__17","target"
"geo_component_0295",2011,"09","201","census2011__09__201","source"
"geo_component_0295",2011,"09","202","census2011__09__202","source"
"geo_component_0296",1991,"25","23","census1991__25__23","source"
"geo_component_0296",1991,"25","35","census1991__25__35","source"
"geo_component_0296",2001,"09","18","census2001__09__18","target"
"geo_component_0296",2001,"09","31","census2001__09__31","target"
"geo_component_0296",2001,"09","32","census2001__09__32","target"
"geo_component_0296",2011,"09","148","census2011__09__148","source"
"geo_component_0296",2011,"09","161","census2011__09__161","source"
"geo_component_0296",2011,"09","162","census2011__09__162","source"
"geo_component_0297",1991,"25","24","census1991__25__24","source"
"geo_component_0297",2001,"09","19","census2001__09__19","target"
"geo_component_0297",2011,"09","149","census2011__09__149","source"
"geo_component_0298",1991,"25","25","census1991__25__25","source"
"geo_component_0298",2001,"09","20","census2001__09__20","target"
"geo_component_0298",2011,"09","150","census2011__09__150","source"
"geo_component_0299",1991,"25","26","census1991__25__26","source"
"geo_component_0299",2001,"09","21","census2001__09__21","target"
"geo_component_0299",2011,"09","151","census2011__09__151","source"
"geo_component_0300",1991,"25","27","census1991__25__27","source"
"geo_component_0300",2001,"09","22","census2001__09__22","target"
"geo_component_0300",2011,"09","152","census2011__09__152","source"
"geo_component_0301",1991,"25","28","census1991__25__28","source"
"geo_component_0301",2001,"09","23","census2001__09__23","target"
"geo_component_0301",2011,"09","153","census2011__09__153","source"
"geo_component_0302",1991,"25","29","census1991__25__29","source"
"geo_component_0302",2001,"09","24","census2001__09__24","target"
"geo_component_0302",2011,"09","154","census2011__09__154","source"
"geo_component_0303",1991,"25","30","census1991__25__30","source"
"geo_component_0303",2001,"09","25","census2001__09__25","target"
"geo_component_0303",2011,"09","155","census2011__09__155","source"
"geo_component_0304",1991,"25","31","census1991__25__31","source"
"geo_component_0304",2001,"09","26","census2001__09__26","target"
"geo_component_0304",2011,"09","156","census2011__09__156","source"
"geo_component_0305",1991,"25","32","census1991__25__32","source"
"geo_component_0305",2001,"09","27","census2001__09__27","target"
"geo_component_0305",2011,"09","157","census2011__09__157","source"
"geo_component_0306",1991,"25","33","census1991__25__33","source"
"geo_component_0306",1991,"25","43","census1991__25__43","source"
"geo_component_0306",1991,"25","50","census1991__25__50","source"
"geo_component_0306",2001,"09","28","census2001__09__28","target"
"geo_component_0306",2001,"09","42","census2001__09__42","target"
"geo_component_0306",2001,"09","49","census2001__09__49","target"
"geo_component_0306",2011,"09","158","census2011__09__158","source"
"geo_component_0306",2011,"09","172","census2011__09__172","source"
"geo_component_0306",2011,"09","179","census2011__09__179","source"
"geo_component_0307",1991,"25","34","census1991__25__34","source"
"geo_component_0307",2001,"09","29","census2001__09__29","target"
"geo_component_0307",2001,"09","30","census2001__09__30","target"
"geo_component_0307",2011,"09","159","census2011__09__159","source"
"geo_component_0307",2011,"09","160","census2011__09__160","source"
"geo_component_0308",1991,"25","36","census1991__25__36","source"
"geo_component_0308",1991,"25","37","census1991__25__37","source"
"geo_component_0308",2001,"09","33","census2001__09__33","target"
"geo_component_0308",2001,"09","34","census2001__09__34","target"
"geo_component_0308",2011,"09","163","census2011__09__163","source"
"geo_component_0308",2011,"09","164","census2011__09__164","source"
"geo_component_0309",1991,"25","38","census1991__25__38","source"
"geo_component_0309",2001,"09","35","census2001__09__35","target"
"geo_component_0309",2011,"09","165","census2011__09__165","source"
"geo_component_0310",1991,"25","39","census1991__25__39","source"
"geo_component_0310",2001,"09","36","census2001__09__36","target"
"geo_component_0310",2011,"09","166","census2011__09__166","source"
"geo_component_0311",1991,"25","40","census1991__25__40","source"
"geo_component_0311",2001,"09","37","census2001__09__37","target"
"geo_component_0311",2011,"09","167","census2011__09__167","source"
"geo_component_0312",1991,"25","41","census1991__25__41","source"
"geo_component_0312",2001,"09","38","census2001__09__38","target"
"geo_component_0312",2001,"09","39","census2001__09__39","target"
"geo_component_0312",2011,"09","168","census2011__09__168","source"
"geo_component_0312",2011,"09","169","census2011__09__169","source"
"geo_component_0313",1991,"25","42","census1991__25__42","source"
"geo_component_0313",2001,"09","40","census2001__09__40","target"
"geo_component_0313",2001,"09","41","census2001__09__41","target"
"geo_component_0313",2011,"09","170","census2011__09__170","source"
"geo_component_0313",2011,"09","171","census2011__09__171","source"
"geo_component_0314",1991,"25","44","census1991__25__44","source"
"geo_component_0314",2001,"09","43","census2001__09__43","target"
"geo_component_0314",2011,"09","173","census2011__09__173","source"
"geo_component_0315",1991,"25","45","census1991__25__45","source"
"geo_component_0315",2001,"09","44","census2001__09__44","target"
"geo_component_0315",2001,"09","45","census2001__09__45","target"
"geo_component_0315",2011,"09","174","census2011__09__174","source"
"geo_component_0315",2011,"09","175","census2011__09__175","source"
"geo_component_0316",1991,"25","46","census1991__25__46","source"
"geo_component_0316",2001,"09","50","census2001__09__50","target"
"geo_component_0316",2001,"09","51","census2001__09__51","target"
"geo_component_0316",2011,"09","180","census2011__09__180","source"
"geo_component_0316",2011,"09","181","census2011__09__181","source"
"geo_component_0317",1991,"25","47","census1991__25__47","source"
"geo_component_0317",2001,"09","52","census2001__09__52","target"
"geo_component_0317",2001,"09","53","census2001__09__53","target"
"geo_component_0317",2011,"09","182","census2011__09__182","source"
"geo_component_0317",2011,"09","183","census2011__09__183","source"
"geo_component_0318",1991,"25","48","census1991__25__48","source"
"geo_component_0318",1991,"25","49","census1991__25__49","source"
"geo_component_0318",1991,"25","57","census1991__25__57","source"
"geo_component_0318",2001,"09","46","census2001__09__46","target"
"geo_component_0318",2001,"09","47","census2001__09__47","target"
"geo_component_0318",2001,"09","48","census2001__09__48","target"
"geo_component_0318",2001,"09","61","census2001__09__61","target"
"geo_component_0318",2011,"09","176","census2011__09__176","source"
"geo_component_0318",2011,"09","177","census2011__09__177","source"
"geo_component_0318",2011,"09","178","census2011__09__178","source"
"geo_component_0318",2011,"09","191","census2011__09__191","source"
"geo_component_0319",1991,"25","51","census1991__25__51","source"
"geo_component_0319",1991,"25","53","census1991__25__53","source"
"geo_component_0319",2001,"09","54","census2001__09__54","target"
