"transition_id","source_vintage","source_state_code","source_district_code","source_unit_id","source_population_coverage","unallocated_population_share","allocation_status"
"production_2011_2001",2011,"24","490","census2011__24__490",1,0,"complete_population_partition"
"production_2011_2001",2011,"24","470","census2011__24__470",1,0,"complete_population_partition"
"production_2011_2001",2011,"24","478","census2011__24__478",1,0,"complete_population_partition"
"production_2011_2001",2011,"24","492","census2011__24__492",0.999954450693451,4.55493065489865e-05,"partial_population_partition"
"production_2011_2001",2011,"24","491","census2011__24__491",1,0,"complete_population_partition"
"production_2011_2001",2011,"06","070","census2011__06__070",0.999983995404903,1.60045950969856e-05,"partial_population_partition"
"production_2011_2001",2011,"06","088","census2011__06__088",0.999950268907071,4.97310929290506e-05,"partial_population_partition"
"production_2011_2001",2011,"06","078","census2011__06__078",1,0,"complete_population_partition"
"production_2011_2001",2011,"06","083","census2011__06__083",0.997364371012255,0.00263562898774505,"partial_population_partition"
"production_2011_2001",2011,"06","074","census2011__06__074",0.988358475717925,0.011641524282075,"partial_population_partition"
"production_2011_2001",2011,"06","072","census2011__06__072",0.992057263995936,0.00794273600406403,"partial_population_partition"
"production_2011_2001",2011,"06","084","census2011__06__084",0.999977225601027,2.27743989730245e-05,"partial_population_partition"
"production_2011_2001",2011,"06","069","census2011__06__069",0.999885506357081,0.000114493642919045,"partial_population_partition"
"production_2011_2001",2011,"06","075","census2011__06__075",0.992065506591688,0.00793449340831198,"partial_population_partition"
"production_2011_2001",2011,"06","085","census2011__06__085",0.999657903973201,0.000342096026799021,"partial_population_partition"
"production_2011_2001",2011,"06","082","census2011__06__082",1,0,"complete_population_partition"
"production_2011_2001",2011,"06","079","census2011__06__079",0.997798776858049,0.00220122314195104,"partial_population_partition"
"production_2011_2001",2011,"06","076","census2011__06__076",0.999867586298216,0.000132413701783962,"partial_population_partition"
"production_2011_2001",2011,"06","071","census2011__06__071",0.999504202338155,0.000495797661845043,"partial_population_partition"
"production_2011_2001",2011,"02","023","census2011__02__023",0.997636202512137,0.00236379748786297,"partial_population_partition"
"production_2011_2001",2011,"02","028","census2011__02__028",0.999703145340042,0.00029685465995799,"partial_population_partition"
"production_2011_2001",2011,"02","024","census2011__02__024",0.998533847656573,0.00146615234342695,"partial_population_partition"
"production_2011_2001",2011,"02","034","census2011__02__034",0.996540697328848,0.00345930267115202,"partial_population_partition"
"production_2011_2001",2011,"02","026","census2011__02__026",0.992728983359328,0.00727101664067198,"partial_population_partition"
"production_2011_2001",2011,"02","032","census2011__02__032",1,0,"complete_population_partition"
"production_2011_2001",2011,"02","031","census2011__02__031",0.999577819134271,0.000422180865728983,"partial_population_partition"
"production_2011_2001",2011,"01","014","census2011__01__014",0.992569688118609,0.00743031188139098,"partial_population_partition"
"production_2011_2001",2011,"01","021","census2011__01__021",0.995973745684522,0.00402625431547798,"partial_population_partition"
"production_2011_2001",2011,"01","007","census2011__01__007",0.999865354822487,0.000134645177513049,"partial_population_partition"
"production_2011_2001",2011,"01","018","census2011__01__018",1,0,"complete_population_partition"
"production_2011_2001",2011,"01","001","census2011__01__001",0.996316441356046,0.00368355864395398,"partial_population_partition"
"production_2011_2001",2011,"01","005","census2011__01__005",0.985858840059979,0.014141159940021,"partial_population_partition"
"production_2011_2001",2011,"01","012","census2011__01__012",1,0,"complete_population_partition"
"production_2011_2001",2011,"01","010","census2011__01__010",0.716304391337416,0.283695608662584,"partial_population_partition"
"production_2011_2001",2011,"20","355","census2011__20__355",0.995307249567237,0.00469275043276296,"partial_population_partition"
"production_2011_2001",2011,"20","347","census2011__20__347",0.977328298586806,0.022671701413194,"partial_population_partition"
"production_2011_2001",2011,"20","350","census2011__20__350",0.999367993389063,0.000632006610936986,"partial_population_partition"
"production_2011_2001",2011,"20","354","census2011__20__354",0.99408862847911,0.00591137152089005,"partial_population_partition"
"production_2011_2001",2011,"20","362","census2011__20__362",0.998460772398637,0.00153922760136305,"partial_population_partition"
"production_2011_2001",2011,"20","357","census2011__20__357",0.999928070694737,7.19293052630077e-05,"partial_population_partition"
"production_2011_2001",2011,"20","346","census2011__20__346",0.985971254566127,0.014028745433873,"partial_population_partition"
"production_2011_2001",2011,"20","349","census2011__20__349",0.998845213647743,0.00115478635225696,"partial_population_partition"
"production_2011_2001",2011,"20","351","census2011__20__351",0.996963954958734,0.00303604504126598,"partial_population_partition"
"production_2011_2001",2011,"20","366","census2011__20__366",1,0,"complete_population_partition"
"production_2011_2001",2011,"20","360","census2011__20__360",0.999170940244855,0.000829059755145023,"partial_population_partition"
"production_2011_2001",2011,"20","365","census2011__20__365",0.999983079049043,1.69209509569557e-05,"partial_population_partition"
"production_2011_2001",2011,"20","348","census2011__20__348",0.920357021691874,0.079642978308126,"partial_population_partition"
"production_2011_2001",2011,"20","359","census2011__20__359",0.999518554894371,0.000481445105628975,"partial_population_partition"
"production_2011_2001",2011,"20","356","census2011__20__356",1,0,"complete_population_partition"
"production_2011_2001",2011,"20","353","census2011__20__353",0.998298575556794,0.00170142444320598,"partial_population_partition"
"production_2011_2001",2011,"20","358","census2011__20__358",0.996749780526417,0.00325021947358295,"partial_population_partition"
"production_2011_2001",2011,"20","361","census2011__20__361",0.974603004077127,0.025396995922873,"partial_population_partition"
"production_2011_2001",2011,"20","364","census2011__20__364",0.999568403866854,0.000431596133146028,"partial_population_partition"
"production_2011_2001",2011,"20","352","census2011__20__352",0.994424988982965,0.00557501101703495,"partial_population_partition"
"production_2011_2001",2011,"20","369","census2011__20__369",0.993784364390229,0.00621563560977101,"partial_population_partition"
"production_2011_2001",2011,"20","368","census2011__20__368",0.99993010893687,6.98910631300453e-05,"partial_population_partition"
"production_2011_2001",2011,"29","572","census2011__29__572",0.999500704200393,0.000499295799606947,"partial_population_partition"
"production_2011_2001",2011,"29","558","census2011__29__558",1,0,"complete_population_partition"
"production_2011_2001",2011,"29","566","census2011__29__566",0.999308207026881,0.000691792973119054,"partial_population_partition"
"production_2011_2001",2011,"29","562","census2011__29__562",0.999838659291195,0.000161340708805024,"partial_population_partition"
"production_2011_2001",2011,"29","561","census2011__29__561",1,0,"complete_population_partition"
"production_2011_2001",2011,"29","574","census2011__29__574",0.999243985519198,0.000756014480801981,"partial_population_partition"
"production_2011_2001",2011,"29","564","census2011__29__564",0.999131859685492,0.000868140314507992,"partial_population_partition"
"production_2011_2001",2011,"29","576","census2011__29__576",0.999911635128823,8.83648711770268e-05,"partial_population_partition"
"production_2011_2001",2011,"29","581","census2011__29__581",0.999196824266581,0.000803175733419037,"partial_population_partition"
"production_2011_2001",2011,"29","560","census2011__29__560",0.999972660296995,2.73397030049471e-05,"partial_population_partition"
"production_2011_2001",2011,"29","573","census2011__29__573",0.999787901996324,0.000212098003676053,"partial_population_partition"
"production_2011_2001",2011,"29","559","census2011__29__559",0.999174103023001,0.000825896976998974,"partial_population_partition"
"production_2011_2001",2011,"29","569","census2011__29__569",1,0,"complete_population_partition"
"production_2011_2001",2011,"29","580","census2011__29__580",0.999764960558508,0.000235039441491947,"partial_population_partition"
"production_2011_2001",2011,"32","598","census2011__32__598",1,0,"complete_population_partition"
"production_2011_2001",2011,"32","595","census2011__32__595",1,0,"complete_population_partition"
"production_2011_2001",2011,"32","596","census2011__32__596",1,0,"complete_population_partition"
"production_2011_2001",2011,"32","589","census2011__32__589",1,0,"complete_population_partition"
"production_2011_2001",2011,"32","588","census2011__32__588",1,0,"complete_population_partition"
"production_2011_2001",2011,"32","600","census2011__32__600",1,0,"complete_population_partition"
"production_2011_2001",2011,"32","597","census2011__32__597",1,0,"complete_population_partition"
"production_2011_2001",2011,"32","591","census2011__32__591",1,0,"complete_population_partition"
"production_2011_2001",2011,"32","592","census2011__32__592",1,0,"complete_population_partition"
"production_2011_2001",2011,"32","593","census2011__32__593",1,0,"complete_population_partition"
"production_2011_2001",2011,"32","599","census2011__32__599",1,0,"complete_population_partition"
"production_2011_2001",2011,"32","601","census2011__32__601",1,0,"complete_population_partition"
"production_2011_2001",2011,"32","594","census2011__32__594",1,0,"complete_population_partition"
"production_2011_2001",2011,"32","590","census2011__32__590",1,0,"complete_population_partition"
"production_2011_2001",2011,"31","587","census2011__31__587",0.999829385944504,0.00017061405549601,"partial_population_partition"
"production_2011_2001",2011,"23","465","census2011__23__465",0.999888888736473,0.000111111263527031,"partial_population_partition"
"production_2011_2001",2011,"23","461","census2011__23__461",0.999931040077884,6.89599221159742e-05,"partial_population_partition"
"production_2011_2001",2011,"23","457","census2011__23__457",0.999699711699726,0.000300288300273954,"partial_population_partition"
"production_2011_2001",2011,"23","441","census2011__23__441",0.99233195346498,0.00766804653501996,"partial_population_partition"
"production_2011_2001",2011,"23","447","census2011__23__447",0.996986089546403,0.003013910453597,"partial_population_partition"
"production_2011_2001",2011,"23","420","census2011__23__420",0.999999412802664,5.8719733597723e-07,"partial_population_partition"
"production_2011_2001",2011,"23","444","census2011__23__444",0.999970899103819,2.91008961810224e-05,"partial_population_partition"
"production_2011_2001",2011,"23","467","census2011__23__467",1,0,"complete_population_partition"
"production_2011_2001",2011,"23","425","census2011__23__425",0.999202212922902,0.000797787077097989,"partial_population_partition"
"production_2011_2001",2011,"23","428","census2011__23__428",0.999819974076267,0.000180025923733007,"partial_population_partition"
"production_2011_2001",2011,"23","437","census2011__23__437",0.999423808046863,0.000576191953136962,"partial_population_partition"
"production_2011_2001",2011,"23","438","census2011__23__438",0.999749733017598,0.000250266982402048,"partial_population_partition"
"production_2011_2001",2011,"23","453","census2011__23__453",0.999997161203877,2.83879612295035e-06,"partial_population_partition"
"production_2011_2001",2011,"23","458","census2011__23__458",0.99871367252535,0.00128632747464996,"partial_population_partition"
"production_2011_2001",2011,"23","421","census2011__23__421",0.989727052079786,0.010272947920214,"partial_population_partition"
"production_2011_2001",2011,"23","448","census2011__23__448",0.999521443033315,0.000478556966684973,"partial_population_partition"
"production_2011_2001",2011,"23","439","census2011__23__439",0.999973754057821,2.62459421790373e-05,"partial_population_partition"
"production_2011_2001",2011,"23","451","census2011__23__451",0.999835179712977,0.000164820287023026,"partial_population_partition"
"production_2011_2001",2011,"23","464","census2011__23__464",0.999751231161858,0.000248768838141955,"partial_population_partition"
"production_2011_2001",2011,"23","450","census2011__23__450",0.999432680980959,0.000567319019040946,"partial_population_partition"
"production_2011_2001",2011,"23","454","census2011__23__454",0.993529275147999,0.00647072485200095,"partial_population_partition"
"production_2011_2001",2011,"23","433","census2011__23__433",1,0,"complete_population_partition"
"production_2011_2001",2011,"23","419","census2011__23__419",1,0,"complete_population_partition"
"production_2011_2001",2011,"23","432","census2011__23__432",0.999314825552891,0.000685174447109027,"partial_population_partition"
"production_2011_2001",2011,"23","426","census2011__23__426",0.99981603903514,0.000183960964859953,"partial_population_partition"
"production_2011_2001",2011,"23","446","census2011__23__446",0.999828777024881,0.000171222975118956,"partial_population_partition"
"production_2011_2001",2011,"23","442","census2011__23__442",0.999877087411551,0.000122912588448987,"partial_population_partition"
"production_2011_2001",2011,"23","434","census2011__23__434",0.999937099440945,6.29005590550014e-05,"partial_population_partition"
"production_2011_2001",2011,"23","427","census2011__23__427",0.999766655539009,0.000233344460990992,"partial_population_partition"
"production_2011_2001",2011,"23","445","census2011__23__445",0.999411285624083,0.00058871437591701,"partial_population_partition"
"production_2011_2001",2011,"23","456","census2011__23__456",0.999971721323065,2.82786769350007e-05,"partial_population_partition"
"production_2011_2001",2011,"23","460","census2011__23__460",0.999722590507238,0.000277409492762004,"partial_population_partition"
"production_2011_2001",2011,"23","418","census2011__23__418",0.99724362916345,0.00275637083655,"partial_population_partition"
"production_2011_2001",2011,"23","462","census2011__23__462",0.999818856987592,0.000181143012408014,"partial_population_partition"
"production_2011_2001",2011,"23","435","census2011__23__435",0.999835419032204,0.000164580967796035,"partial_population_partition"
"production_2011_2001",2011,"23","431","census2011__23__431",0.998929831037381,0.00107016896261902,"partial_population_partition"
"production_2011_2001",2011,"23","443","census2011__23__443",0.99937691714506,0.000623082854939949,"partial_population_partition"
"production_2011_2001",2011,"27","501","census2011__27__501",0.998883073323535,0.00111692667646501,"partial_population_partition"
"production_2011_2001",2011,"27","503","census2011__27__503",0.999580397064857,0.000419602935142982,"partial_population_partition"
"production_2011_2001",2011,"27","523","census2011__27__523",0.999754743527105,0.000245256472894972,"partial_population_partition"
"production_2011_2001",2011,"27","506","census2011__27__506",0.994982229945998,0.00501777005400195,"partial_population_partition"
"production_2011_2001",2011,"27","500","census2011__27__500",0.997221081578095,0.00277891842190503,"partial_population_partition"
"production_2011_2001",2011,"27","509","census2011__27__509",0.998859051847134,0.00114094815286603,"partial_population_partition"
"production_2011_2001",2011,"27","498","census2011__27__498",1,0,"complete_population_partition"
"production_2011_2001",2011,"27","508","census2011__27__508",0.999388596960507,0.00061140303949303,"partial_population_partition"
"production_2011_2001",2011,"27","507","census2011__27__507",0.999785256335127,0.000214743664872952,"partial_population_partition"
"production_2011_2001",2011,"27","512","census2011__27__512",0.999487830669855,0.000512169330144974,"partial_population_partition"
"production_2011_2001",2011,"27","530","census2011__27__530",0.999999742002131,2.57997868957638e-07,"partial_population_partition"
"production_2011_2001",2011,"27","505","census2011__27__505",0.998972616722215,0.00102738327778495,"partial_population_partition"
"production_2011_2001",2011,"27","511","census2011__27__511",0.999814952107701,0.000185047892299006,"partial_population_partition"
"production_2011_2001",2011,"27","497","census2011__27__497",1,0,"complete_population_partition"
"production_2011_2001",2011,"27","516","census2011__27__516",0.999833311146359,0.000166688853641017,"partial_population_partition"
"production_2011_2001",2011,"27","513","census2011__27__513",1,0,"complete_population_partition"
"production_2011_2001",2011,"27","521","census2011__27__521",0.970302589515694,0.029697410484306,"partial_population_partition"
"production_2011_2001",2011,"27","520","census2011__27__520",0.999273024068028,0.000726975931972018,"partial_population_partition"
"production_2011_2001",2011,"27","528","census2011__27__528",1,0,"complete_population_partition"
"production_2011_2001",2011,"27","531","census2011__27__531",1,0,"complete_population_partition"
"production_2011_2001",2011,"27","527","census2011__27__527",0.999508945678073,0.000491054321926976,"partial_population_partition"
"production_2011_2001",2011,"27","529","census2011__27__529",1,0,"complete_population_partition"
"production_2011_2001",2011,"27","504","census2011__27__504",0.998963693923771,0.00103630607622895,"partial_population_partition"
"production_2011_2001",2011,"27","502","census2011__27__502",0.999397741321127,0.00060225867887298,"partial_population_partition"
"production_2011_2001",2011,"27","510","census2011__27__510",0.999244683567864,0.000755316432136,"partial_population_partition"
"production_2011_2001",2011,"14","275","census2011__14__275",0.928049402061508,0.071950597938492,"partial_population_partition"
"production_2011_2001",2011,"14","277","census2011__14__277",0.998705663216197,0.00129433678380297,"partial_population_partition"
"production_2011_2001",2011,"17","298","census2011__17__298",0.570105911524168,0.429894088475832,"partial_population_partition"
"production_2011_2001",2011,"17","297","census2011__17__297",0.741547764323039,0.258452235676961,"partial_population_partition"
"production_2011_2001",2011,"17","295","census2011__17__295",0.681578420721596,0.318421579278404,"partial_population_partition"
"production_2011_2001",2011,"15","282","census2011__15__282",1,0,"complete_population_partition"
"production_2011_2001",2011,"15","287","census2011__15__287",0.847617985623853,0.152382014376147,"partial_population_partition"
"production_2011_2001",2011,"15","281","census2011__15__281",0.972292708861983,0.027707291138017,"partial_population_partition"
"production_2011_2001",2011,"13","268","census2011__13__268",0.984093970366849,0.015906029633151,"partial_population_partition"
"production_2011_2001",2011,"13","262","census2011__13__262",0.999054577591434,0.000945422408565988,"partial_population_partition"
"production_2011_2001",2011,"13","261","census2011__13__261",0.995736434108527,0.00426356589147303,"partial_population_partition"
"production_2011_2001",2011,"13","271","census2011__13__271",0.977924573877062,0.022075426122938,"partial_population_partition"
"production_2011_2001",2011,"13","264","census2011__13__264",0.992767955369327,0.00723204463067295,"partial_population_partition"
"production_2011_2001",2011,"13","263","census2011__13__263",0.995538410167878,0.00446158983212197,"partial_population_partition"
"production_2011_2001",2011,"21","393","census2011__21__393",0.99948574800318,0.000514251996819981,"partial_population_partition"
"production_2011_2001",2011,"21","378","census2011__21__378",0.999318213653386,0.000681786346613977,"partial_population_partition"
"production_2011_2001",2011,"21","391","census2011__21__391",0.999553452019893,0.000446547980107015,"partial_population_partition"
"production_2011_2001",2011,"21","383","census2011__21__383",0.999206077073401,0.000793922926598967,"partial_population_partition"
"production_2011_2001",2011,"21","389","census2011__21__389",0.995917392530853,0.00408260746914701,"partial_population_partition"
"production_2011_2001",2011,"21","388","census2011__21__388",0.998028637322823,0.00197136267717701,"partial_population_partition"
"production_2011_2001",2011,"21","371","census2011__21__371",0.989946592350368,0.010053407649632,"partial_population_partition"
"production_2011_2001",2011,"21","395","census2011__21__395",0.999500275546035,0.000499724453964956,"partial_population_partition"
"production_2011_2001",2011,"21","386","census2011__21__386",0.999746854894117,0.000253145105883035,"partial_population_partition"
"production_2011_2001",2011,"21","399","census2011__21__399",0.987556915289175,0.012443084710825,"partial_population_partition"
"production_2011_2001",2011,"21","376","census2011__21__376",0.999711477939373,0.000288522060627017,"partial_population_partition"
"production_2011_2001",2011,"21","397","census2011__21__397",0.998985213105248,0.00101478689475198,"partial_population_partition"
"production_2011_2001",2011,"21","394","census2011__21__394",0.9979684853092,0.00203151469079998,"partial_population_partition"
"production_2011_2001",2011,"21","387","census2011__21__387",0.998941562225898,0.00105843777410197,"partial_population_partition"
"production_2011_2001",2011,"21","372","census2011__21__372",0.999236383859748,0.000763616140251999,"partial_population_partition"
"production_2011_2001",2011,"03","049","census2011__03__049",0.995989008518238,0.00401099148176198,"partial_population_partition"
"production_2011_2001",2011,"03","046","census2011__03__046",0.999944545470913,5.54545290869513e-05,"partial_population_partition"
"production_2011_2001",2011,"03","045","census2011__03__045",1,0,"complete_population_partition"
"production_2011_2001",2011,"03","040","census2011__03__040",0.996483235756605,0.00351676424339498,"partial_population_partition"
"production_2011_2001",2011,"03","037","census2011__03__037",0.997437533905607,0.00256246609439303,"partial_population_partition"
"production_2011_2001",2011,"03","036","census2011__03__036",0.994615833791317,0.00538416620868298,"partial_population_partition"
"production_2011_2001",2011,"03","042","census2011__03__042",0.99981119683132,0.000188803168679974,"partial_population_partition"
"production_2011_2001",2011,"03","051","census2011__03__051",0.998413420936696,0.00158657906330395,"partial_population_partition"
"production_2011_2001",2011,"08","121","census2011__08__121",0.999783059952867,0.000216940047133019,"partial_population_partition"
"production_2011_2001",2011,"08","126","census2011__08__126",0.999845116068981,0.000154883931019034,"partial_population_partition"
"production_2011_2001",2011,"08","102","census2011__08__102",0.998642835884635,0.00135716411536502,"partial_population_partition"
"production_2011_2001",2011,"08","109","census2011__08__109",0.99410883989415,0.00589116010585,"partial_population_partition"
"production_2011_2001",2011,"08","124","census2011__08__124",0.99520723746752,0.00479276253247995,"partial_population_partition"
"production_2011_2001",2011,"08","100","census2011__08__100",0.998246456286499,0.001753543713501,"partial_population_partition"
"production_2011_2001",2011,"08","129","census2011__08__129",0.999609532509076,0.000390467490923974,"partial_population_partition"
"production_2011_2001",2011,"33","616","census2011__33__616",1,0,"complete_population_partition"
"production_2011_2001",2011,"33","632","census2011__33__632",0.988659327042918,0.011340672957082,"partial_population_partition"
"production_2011_2001",2011,"33","617","census2011__33__617",0.996362881037452,0.00363711896254804,"partial_population_partition"
"production_2011_2001",2011,"33","630","census2011__33__630",0.996975796416747,0.00302420358325295,"partial_population_partition"
"production_2011_2001",2011,"33","612","census2011__33__612",0.98556284798185,0.01443715201815,"partial_population_partition"
"production_2011_2001",2011,"33","610","census2011__33__610",0.991560319467932,0.00843968053206801,"partial_population_partition"
"production_2011_2001",2011,"33","629","census2011__33__629",0.961244114813401,0.038755885186599,"partial_population_partition"
"production_2011_2001",2011,"33","613","census2011__33__613",0.986711984014925,0.013288015985075,"partial_population_partition"
"production_2011_2001",2011,"33","631","census2011__33__631",0.994491461632538,0.00550853836746201,"partial_population_partition"
"production_2011_2001",2011,"33","623","census2011__33__623",0.994720167909808,0.005279832090192,"partial_population_partition"
"production_2011_2001",2011,"33","609","census2011__33__609",0.986139119068672,0.013860880931328,"partial_population_partition"
"production_2011_2001",2011,"33","615","census2011__33__615",0.992765343117035,0.00723465688296498,"partial_population_partition"
"production_2011_2001",2011,"33","621","census2011__33__621",0.995895807136303,0.00410419286369701,"partial_population_partition"
"production_2011_2001",2011,"33","626","census2011__33__626",1,0,"complete_population_partition"
"production_2011_2001",2011,"33","608","census2011__33__608",0.997706901486816,0.00229309851318404,"partial_population_partition"
"production_2011_2001",2011,"33","622","census2011__33__622",0.996627214652227,0.00337278534777297,"partial_population_partition"
"production_2011_2001",2011,"33","620","census2011__33__620",0.995529720810178,0.00447027918982201,"partial_population_partition"
"production_2011_2001",2011,"33","624","census2011__33__624",0.999980736801298,1.92631987020464e-05,"partial_population_partition"
"production_2011_2001",2011,"33","611","census2011__33__611",0.999694041561394,0.000305958438606035,"partial_population_partition"
"production_2011_2001",2011,"33","619","census2011__33__619",0.995729575085207,0.00427042491479301,"partial_population_partition"
"production_2011_2001",2011,"33","614","census2011__33__614",0.993207189535281,0.00679281046471902,"partial_population_partition"
"production_2011_2001",2011,"33","606","census2011__33__606",0.996416856838582,0.00358314316141795,"partial_population_partition"
"production_2011_2001",2011,"33","625","census2011__33__625",0.976555183514111,0.023444816485889,"partial_population_partition"
"production_2011_2001",2011,"16","291","census2011__16__291",0.975393279221638,0.024606720778362,"partial_population_partition"
"production_2011_2001",2011,"16","292","census2011__16__292",0.988219561436248,0.011780438563752,"partial_population_partition"
"production_2011_2001",2011,"16","290","census2011__16__290",0.996111876584616,0.00388812341538403,"partial_population_partition"
"production_2011_2001",2011,"16","289","census2011__16__289",0.974594072452439,0.025405927547561,"partial_population_partition"
"production_2011_2001",2011,"05","064","census2011__05__064",0.995834578301253,0.00416542169874701,"partial_population_partition"
"production_2011_2001",2011,"05","063","census2011__05__063",0.998541735603968,0.00145826439603203,"partial_population_partition"
"production_2011_2001",2011,"05","068","census2011__05__068",0.997990924777642,0.00200907522235805,"partial_population_partition"
"production_2011_2001",2011,"09","146","census2011__09__146",0.999676156202695,0.00032384379730499,"partial_population_partition"
"production_2011_2001",2011,"09","143","census2011__09__143",0.996181702822268,0.00381829717773197,"partial_population_partition"
"production_2011_2001",2011,"09","178","census2011__09__178",0.997895231136734,0.00210476886326605,"partial_population_partition"
"production_2011_2001",2011,"09","162","census2011__09__162",0.999982602959671,1.73970403289925e-05,"partial_population_partition"
"production_2011_2001",2011,"09","191","census2011__09__191",0.999666660381329,0.000333339618670991,"partial_population_partition"
"production_2011_2001",2011,"09","139","census2011__09__139",0.999852653163966,0.000147346836034012,"partial_population_partition"
"production_2011_2001",2011,"09","180","census2011__09__180",0.88185069318706,0.11814930681294,"partial_population_partition"
"production_2011_2001",2011,"09","193","census2011__09__193",0.99478080878481,0.00521919121518999,"partial_population_partition"
"production_2011_2001",2011,"09","182","census2011__09__182",0.999297703457728,0.000702296542272052,"partial_population_partition"
"production_2011_2001",2011,"09","170","census2011__09__170",0.999986106557149,1.38934428509652e-05,"partial_population_partition"
"production_2011_2001",2011,"09","150","census2011__09__150",0.999323570781945,0.000676429218054997,"partial_population_partition"
"production_2011_2001",2011,"09","185","census2011__09__185",0.993657038609613,0.00634296139038704,"partial_population_partition"
"production_2011_2001",2011,"09","134","census2011__09__134",0.994696844418775,0.00530315558122496,"partial_population_partition"
"production_2011_2001",2011,"09","142","census2011__09__142",0.967934119252817,0.032065880747183,"partial_population_partition"
"production_2011_2001",2011,"09","196","census2011__09__196",0.99716503239524,0.00283496760475999,"partial_population_partition"
"production_2011_2001",2011,"09","171","census2011__09__171",0.95414477730834,0.04585522269166,"partial_population_partition"
"production_2011_2001",2011,"09","190","census2011__09__190",0.999239909369592,0.00076009063040805,"partial_population_partition"
"production_2011_2001",2011,"09","201","census2011__09__201",1,0,"complete_population_partition"
"production_2011_2001",2011,"09","161","census2011__09__161",0.999994310315398,5.68968460201713e-06,"partial_population_partition"
"production_2011_2001",2011,"09","159","census2011__09__159",0.999314132581938,0.000685867418061981,"partial_population_partition"
"production_2011_2001",2011,"09","172","census2011__09__172",0.995107745449311,0.00489225455068898,"partial_population_partition"
"production_2011_2001",2011,"09","147","census2011__09__147",0.985604581939639,0.014395418060361,"partial_population_partition"
"production_2011_2001",2011,"09","141","census2011__09__141",0.937892076705812,0.062107923294188,"partial_population_partition"
"production_2011_2001",2011,"09","195","census2011__09__195",0.999156968489626,0.000843031510374015,"partial_population_partition"
"production_2011_2001",2011,"09","183","census2011__09__183",0.999774019130911,0.000225980869088982,"partial_population_partition"
"production_2011_2001",2011,"09","168","census2011__09__168",0.999250193564161,0.000749806435838996,"partial_population_partition"
"production_2011_2001",2011,"09","155","census2011__09__155",0.998105229980612,0.00189477001938798,"partial_population_partition"
"production_2011_2001",2011,"09","165","census2011__09__165",0.99931064028204,0.000689359717960025,"partial_population_partition"
"production_2011_2001",2011,"09","194","census2011__09__194",0.999937920041013,6.20799589869936e-05,"partial_population_partition"
"production_2011_2001",2011,"09","166","census2011__09__166",0.9999404584102,5.95415898000384e-05,"partial_population_partition"
"production_2011_2001",2011,"09","160","census2011__09__160",0.9996535105299,0.000346489470099964,"partial_population_partition"
"production_2011_2001",2011,"09","163","census2011__09__163",0.987595925584461,0.012404074415539,"partial_population_partition"
"production_2011_2001",2011,"09","164","census2011__09__164",0.999958745046131,4.12549538689744e-05,"partial_population_partition"
"production_2011_2001",2011,"09","174","census2011__09__174",0.999663665075432,0.000336334924567971,"partial_population_partition"
"production_2011_2001",2011,"09","167","census2011__09__167",0.99975114440828,0.000248855591720054,"partial_population_partition"
"production_2011_2001",2011,"09","157","census2011__09__157",0.989186764325887,0.010813235674113,"partial_population_partition"
"production_2011_2001",2011,"09","169","census2011__09__169",0.936194429413282,0.063805570586718,"partial_population_partition"
"production_2011_2001",2011,"09","148","census2011__09__148",0.999989831573393,1.01684266069491e-05,"partial_population_partition"
"production_2011_2001",2011,"09","145","census2011__09__145",0.998955316930383,0.00104468306961703,"partial_population_partition"
"production_2011_2001",2011,"09","192","census2011__09__192",0.99794693304708,0.00205306695291996,"partial_population_partition"
"production_2011_2001",2011,"09","138","census2011__09__138",0.999910561029175,8.94389708250287e-05,"partial_population_partition"
"production_2011_2001",2011,"09","199","census2011__09__199",0.99887063120502,0.00112936879498005,"partial_population_partition"
"production_2011_2001",2011,"09","151","census2011__09__151",0.949376343853074,0.050623656146926,"partial_population_partition"
"production_2011_2001",2011,"09","173","census2011__09__173",0.999638220944483,0.000361779055517042,"partial_population_partition"
"production_2011_2001",2011,"09","158","census2011__09__158",0.99992071786159,7.92821384100195e-05,"partial_population_partition"
"production_2011_2001",2011,"09","136","census2011__09__136",0.995829300129847,0.00417069987015295,"partial_population_partition"
"production_2011_2001",2011,"09","132","census2011__09__132",0.99637374068986,0.00362625931014005,"partial_population_partition"
"production_2011_2001",2011,"09","152","census2011__09__152",0.998941639852881,0.00105836014711902,"partial_population_partition"
"production_2011_2001",2011,"09","154","census2011__09__154",0.999965878618874,3.41213811260177e-05,"partial_population_partition"
"production_2011_2001",2011,"09","200","census2011__09__200",0.948070369851371,0.051929630148629,"partial_population_partition"
"production_2011_2001",2011,"09","156","census2011__09__156",0.998065865452825,0.00193413454717495,"partial_population_partition"
"production_2011_2001",2011,"09","197","census2011__09__197",0.996392011512056,0.00360798848794397,"partial_population_partition"
"production_2011_2001",2011,"19","339","census2011__19__339",0.999816219095753,0.000183780904246977,"partial_population_partition"
"production_2011_2001",2011,"19","334","census2011__19__334",0.998300620904992,0.00169937909500795,"partial_population_partition"
"production_2011_2001",2011,"19","341","census2011__19__341",0.999845980302386,0.000154019697613972,"partial_population_partition"
"production_2011_2001",2011,"19","342","census2011__19__342",1,0,"complete_population_partition"
"production_2011_2001",2011,"19","333","census2011__19__333",0.999196064870569,0.000803935129430999,"partial_population_partition"
