"specification_id","term","estimate","std.error","statistic","p.value","construct_id","treatment","analysis_scope","domain","margin","source_side","paper_role","label"
"unadjusted__nonzero_mean_sensitivity_high","ling_distance_nonzero_mean_sensitivity_high",1.89017589707597,1.39527729273883,1.3546955196022,0.176091769036585,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"unadjusted__nonzero_mean_hindi_urdu_separate","ling_distance_nonzero_mean",2.07636411272447,1.47095175882763,1.41157866005026,0.158660844833092,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"unadjusted__distance_shares_all","ling_share_distance_1",-0.0135113520649362,0.044944223237134,-0.300624887733577,0.76381888582813,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"unadjusted__distance_shares_all","ling_share_distance_2",0.111852141034033,0.0364879128181572,3.0654573636882,0.00228456558739551,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"unadjusted__distance_shares_all","ling_share_distance_3",-0.114186317460258,0.0435844308594864,-2.61988777204384,0.00904898425143519,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"unadjusted__distance_shares_all","ling_share_distance_4",0.0397530669146973,0.0340635101388475,1.16702790618637,0.243725885080395,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"unadjusted__distance_shares_all","ling_share_distance_5",0.125480902233806,0.0605414072948409,2.07264594334098,0.0386898766862514,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"unadjusted__distance_shares_all_unmapped","ling_share_distance_1",-0.0429420813163631,0.0419148513014983,-1.02450754286293,0.306066534152099,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"unadjusted__distance_shares_all_unmapped","ling_share_distance_2",0.0715817721049967,0.0357027425464007,2.00493763222716,0.0454816271211275,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"unadjusted__distance_shares_all_unmapped","ling_share_distance_3",-0.138564451697603,0.0444691502087301,-3.11596805981691,0.00193351288200605,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"unadjusted__distance_shares_all_unmapped","ling_share_distance_4",0.021748294742997,0.0290670420108332,0.74821148759793,0.454667002036747,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"unadjusted__distance_shares_all_unmapped","ling_share_distance_5",0.100408249276503,0.0582494885132532,1.72376190485617,0.0853384313386765,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"unadjusted__distance_shares_mapped","ling_mapped_share_distance_1",-0.0286803355801349,0.0428821933921763,-0.66881689837646,0.503904588222825,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"unadjusted__distance_shares_mapped","ling_mapped_share_distance_2",0.0962968473574802,0.0381186736506387,2.52623814354219,0.0118203364094261,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"unadjusted__distance_shares_mapped","ling_mapped_share_distance_3",-0.124528398174951,0.0438047518642991,-2.84280569744401,0.00464494427579849,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"unadjusted__distance_shares_mapped","ling_mapped_share_distance_4",0.017179065841701,0.0347004737386692,0.495067184704086,0.620758647583688,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"unadjusted__distance_shares_mapped","ling_mapped_share_distance_5",0.108928274966643,0.0584074936496719,1.86497088233224,0.0627399970293965,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"unadjusted__glottolog_mean","ling_distance_glottolog_nonhindi_mean",1.24150502127537,0.405126475181271,3.06448750533981,0.0022910052867806,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"unadjusted__glottolog_mean_shastry","ling_distance_glottolog_nonhindi_mean",1.5030488692214,0.398692692409114,3.76994336198935,0.00018164225662826,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"unadjusted__dyen_noncognate","ling_distance_dyen_noncognate_pct",0.10964714679051,0.0874681472030354,1.25356658734283,0.210550187655978,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"unadjusted__dyen_noncognate_shastry","ling_distance_dyen_noncognate_pct",0.13982173250087,0.084783681300984,1.64915854508016,0.0997077047616449,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_main__nonzero_mean","ling_distance_nonzero_mean",2.00295383207883,2.08482166473549,0.960731493709297,0.337136288165965,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_main__distant_share","ling_share_distance_ge3",0.0523301666039047,0.0534166650038144,0.979659935717963,0.327712204724007,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_main__top3_legacy","ling_distance_top3_legacy",3.69821149237586,1.61275105906923,2.29310746477526,0.0222423388549481,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_main__nonzero_mean_hindi_urdu","ling_distance_nonzero_mean",2.00154628465728,2.07655882577438,0.96387651522989,0.335559330725478,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_main__nonzero_mean_shastry","ling_distance_nonzero_mean",2.00917158038167,2.08315087258415,0.964486829458151,0.335254572081154,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_main__nonzero_mean_sensitivity_low","ling_distance_nonzero_mean_sensitivity_low",2.03664534584479,2.07073938188255,0.983535332192907,0.325805860861595,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_main__nonzero_mean_sensitivity_high","ling_distance_nonzero_mean_sensitivity_high",1.22557348410175,1.6530961768539,0.741380629428475,0.458800614874349,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_main__nonzero_mean_hindi_urdu_separate","ling_distance_nonzero_mean",1.85313696425156,2.07143456612274,0.894615255803235,0.371410698879839,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_main__distance_shares_all","ling_share_distance_1",0.0172918339589024,0.060282444097899,0.286846928947014,0.774345345191712,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_main__distance_shares_all","ling_share_distance_2",0.159171716793401,0.0594288983716789,2.6783554996748,0.00763579624273001,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_main__distance_shares_all","ling_share_distance_3",-0.044762861433588,0.0513362404970269,-0.871954412715135,0.383641148987143,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_main__distance_shares_all","ling_share_distance_4",-0.00824258586748317,0.104948120054634,-0.0785396237988091,0.937429437325525,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_main__distance_shares_all","ling_share_distance_5",0.21244574801376,0.0936588287979461,2.26829387832809,0.0237261097253636,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_main__distance_shares_all_unmapped","ling_share_distance_1",0.0258064652228034,0.0583980586235325,0.441906217964654,0.658744022588791,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_main__distance_shares_all_unmapped","ling_share_distance_2",0.170802848871641,0.0598913557500474,2.85187815057109,0.00452211916092332,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_main__distance_shares_all_unmapped","ling_share_distance_3",-0.0245968027009241,0.0527675603065338,-0.466134923768276,0.641317559848782,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_main__distance_shares_all_unmapped","ling_share_distance_4",0.000704477111800012,0.10762752590064,0.00654551060153863,0.994780029938096,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_main__distance_shares_all_unmapped","ling_share_distance_5",0.237988550778699,0.0996062160892573,2.38929416378428,0.0172424397019507,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_main__distance_shares_mapped","ling_mapped_share_distance_1",0.0221883395157984,0.0552534501136351,0.401573828786538,0.688164925857081,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_main__distance_shares_mapped","ling_mapped_share_distance_2",0.161848361135893,0.0571750842861128,2.83074984771303,0.00482612137250098,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_main__distance_shares_mapped","ling_mapped_share_distance_3",0.0132075604926526,0.047290244388586,0.279287211631335,0.780136979277814,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_main__distance_shares_mapped","ling_mapped_share_distance_4",-0.00151250856602307,0.0972101742670665,-0.0155591590841895,0.987592137227805,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_main__distance_shares_mapped","ling_mapped_share_distance_5",0.290939319990775,0.0880755047452194,3.30329438170567,0.00102225104113534,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_main__glottolog_mean","ling_distance_glottolog_nonhindi_mean",1.58274449189086,0.530534882432629,2.98329957991377,0.00298630021174584,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_main__glottolog_mean_shastry","ling_distance_glottolog_nonhindi_mean",1.59570866980637,0.537116827296347,2.97087819392774,0.0031081686476424,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_main__dyen_noncognate","ling_distance_dyen_noncognate_pct",0.205531343677191,0.0822857195653291,2.49777658581467,0.0128071523724208,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_main__dyen_noncognate_shastry","ling_distance_dyen_noncognate_pct",0.206993108821546,0.081465625582598,2.54086441172265,0.0113502320540956,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_expanded__nonzero_mean","ling_distance_nonzero_mean",2.00986339044852,2.02533324341658,0.992361823409382,0.321487979669571,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_expanded__distant_share","ling_share_distance_ge3",0.0306888547807878,0.0508784473714071,0.603179860359386,0.546655100671689,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_expanded__top3_legacy","ling_distance_top3_legacy",3.31083800200629,1.61979392799083,2.04398716700526,0.0414639374439617,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_expanded__nonzero_mean_hindi_urdu","ling_distance_nonzero_mean",2.01742072849511,2.04444913977098,0.986779611803454,0.324215868494192,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_expanded__nonzero_mean_shastry","ling_distance_nonzero_mean",1.97413485040856,2.02656294958389,0.974129548166223,0.330452219148727,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_expanded__nonzero_mean_sensitivity_low","ling_distance_nonzero_mean_sensitivity_low",1.97325488125236,2.01663347005619,0.978489601879602,0.328294336208658,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_expanded__nonzero_mean_sensitivity_high","ling_distance_nonzero_mean_sensitivity_high",1.29529563795805,1.58219013317619,0.818672554453231,0.41335412861406,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_expanded__nonzero_mean_hindi_urdu_separate","ling_distance_nonzero_mean",2.07233247870089,2.0461255728567,1.01280806329379,0.311630225516719,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_expanded__distance_shares_all","ling_share_distance_1",0.0259484519599789,0.0472593970028701,0.549064389425092,0.583201569152738,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_expanded__distance_shares_all","ling_share_distance_2",0.131483901083097,0.0483035802655174,2.72203220465957,0.0067101871619634,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_expanded__distance_shares_all","ling_share_distance_3",-0.0785524458287638,0.0499299896617167,-1.57325179438186,0.11628065475614,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_expanded__distance_shares_all","ling_share_distance_4",0.073006638102871,0.112624126968889,0.648232666194502,0.517126214637312,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_expanded__distance_shares_all","ling_share_distance_5",0.188278298880704,0.0810845472680559,2.32199975487658,0.0206258687628818,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_expanded__distance_shares_all_unmapped","ling_share_distance_1",0.0287828351720531,0.0472760906292588,0.608824350510903,0.542913018507984,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_expanded__distance_shares_all_unmapped","ling_share_distance_2",0.132935042196977,0.0497927149548804,2.66976890730774,0.00783340784615081,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_expanded__distance_shares_all_unmapped","ling_share_distance_3",-0.0715690884692137,0.0503419955535189,-1.42165775675555,0.155739249133043,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_expanded__distance_shares_all_unmapped","ling_share_distance_4",0.0742504832098435,0.115898496217835,0.640650962979601,0.522038357998022,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_expanded__distance_shares_all_unmapped","ling_share_distance_5",0.197560101960754,0.088637345325274,2.22885851596485,0.0262599958479022,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_expanded__distance_shares_mapped","ling_mapped_share_distance_1",0.0312373621962822,0.04499030952598,0.694313120434167,0.487802014640342,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_expanded__distance_shares_mapped","ling_mapped_share_distance_2",0.134223696232207,0.0463131354491127,2.89817769690172,0.00391491359587176,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_expanded__distance_shares_mapped","ling_mapped_share_distance_3",-0.0239561771168046,0.0435357037241482,-0.550265071367543,0.582378494980266,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_expanded__distance_shares_mapped","ling_mapped_share_distance_4",0.0702298193415001,0.105340152888793,0.66669562759835,0.505268064186718,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_expanded__distance_shares_mapped","ling_mapped_share_distance_5",0.258237500097242,0.0754899387707585,3.42082010268197,0.000674416460364767,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_expanded__glottolog_mean","ling_distance_glottolog_nonhindi_mean",1.29310569506162,0.463892565038525,2.78751114485792,0.00550808001685649,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_expanded__glottolog_mean_shastry","ling_distance_glottolog_nonhindi_mean",1.29097751388598,0.474642946692922,2.7198919163992,0.00675225882987914,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_expanded__dyen_noncognate","ling_distance_dyen_noncognate_pct",0.195367673134868,0.0754255166853619,2.59020662662274,0.00986403895704579,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"region_expanded__dyen_noncognate_shastry","ling_distance_dyen_noncognate_pct",0.196556978237311,0.0742341563793146,2.64779702261265,0.00835164612834357,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"state_main__nonzero_mean","ling_distance_nonzero_mean",-0.610352375615818,0.597215998251378,-1.02199602388902,0.307285029095111,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"state_main__distant_share","ling_share_distance_ge3",-0.0152123113062705,0.0201202694656849,-0.756068964792699,0.449969692540703,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"state_main__top3_legacy","ling_distance_top3_legacy",0.358092948706543,0.701446135460866,0.510506695530182,0.609925490068023,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"state_main__nonzero_mean_hindi_urdu","ling_distance_nonzero_mean",-0.607240799551389,0.603280711911934,-1.0065642536903,0.314640002282448,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"state_main__nonzero_mean_shastry","ling_distance_nonzero_mean",-0.638738833351665,0.603408612514719,-1.05855107153626,0.290325823735433,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"state_main__nonzero_mean_sensitivity_low","ling_distance_nonzero_mean_sensitivity_low",-0.620200905885365,0.594207665980542,-1.04374436984405,0.297118325462357,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"state_main__nonzero_mean_sensitivity_high","ling_distance_nonzero_mean_sensitivity_high",-1.25363090262222,0.730287795535581,-1.71662584297034,0.0866795288014687,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"state_main__nonzero_mean_hindi_urdu_separate","ling_distance_nonzero_mean",-0.230748389482,0.530145495129828,-0.435254834006449,0.663569113156035,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"state_main__distance_shares_all","ling_share_distance_1",0.0412750939138441,0.0274751949764785,1.50226755257532,0.133674815616028,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"state_main__distance_shares_all","ling_share_distance_2",0.00217139731553645,0.0576407909854839,0.0376711921958755,0.969965250125465,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"state_main__distance_shares_all","ling_share_distance_3",-0.0202921915859653,0.0268084110540442,-0.756933767728994,0.449454834775518,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"state_main__distance_shares_all","ling_share_distance_4",-0.103929940187172,0.0450433169479487,-2.30733319012167,0.0214539008359009,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"state_main__distance_shares_all","ling_share_distance_5",0.0236571603441742,0.0289774220184833,0.816399758718512,0.414669870676153,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"state_main__distance_shares_all_unmapped","ling_share_distance_1",0.0307286713432626,0.0310978228437215,0.988129345828678,0.323580991655623,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"state_main__distance_shares_all_unmapped","ling_share_distance_2",0.00331393564681241,0.0496018623984987,0.066810710053353,0.946759872376625,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"state_main__distance_shares_all_unmapped","ling_share_distance_3",-0.0430667092357651,0.0325807091538176,-1.3218468951195,0.186840979347298,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"state_main__distance_shares_all_unmapped","ling_share_distance_4",-0.11688913333856,0.0431680857890123,-2.70776735178542,0.0070124645560889,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"state_main__distance_shares_all_unmapped","ling_share_distance_5",-0.00774113689898954,0.0402722899563422,-0.192219933541933,0.847650222281097,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"state_main__distance_shares_mapped","ling_mapped_share_distance_1",0.0189223359567861,0.0329956514818556,0.573479689200605,0.566584127799062,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"state_main__distance_shares_mapped","ling_mapped_share_distance_2",0.010395229590124,0.0487052270438735,0.213431498445948,0.831079551213081,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"state_main__distance_shares_mapped","ling_mapped_share_distance_3",-0.00912379492849468,0.0263556303134418,-0.346180107247953,0.729356565062729,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"state_main__distance_shares_mapped","ling_mapped_share_distance_4",-0.102177744573707,0.044126212793339,-2.31557929188818,0.0209949867972054,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"state_main__distance_shares_mapped","ling_mapped_share_distance_5",0.0514200665705562,0.0421075658557716,1.22115979695151,0.222615167802966,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"state_main__glottolog_mean","ling_distance_glottolog_nonhindi_mean",0.340520463712541,0.309567691199173,1.09998708971684,0.271875662939234,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"state_main__glottolog_mean_shastry","ling_distance_glottolog_nonhindi_mean",0.367055198948294,0.293364391040219,1.25119206747206,0.211461446408627,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"state_main__dyen_noncognate","ling_distance_dyen_noncognate_pct",0.0330946943073969,0.0298497404944878,1.10870961553278,0.268097136522067,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"state_main__dyen_noncognate_shastry","ling_distance_dyen_noncognate_pct",0.032852025188436,0.0298798124153492,1.09947227016593,0.272102009395778,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"state_expanded__nonzero_mean","ling_distance_nonzero_mean",-0.662977444546005,0.607829329081229,-1.09072960587166,0.275929034344317,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"state_expanded__distant_share","ling_share_distance_ge3",-0.0182133554266851,0.0194607113969441,-0.935903886306293,0.349784632709144,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"state_expanded__top3_legacy","ling_distance_top3_legacy",0.311456538672584,0.73089424968392,0.426130782677898,0.670200058626583,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
"state_expanded__nonzero_mean_hindi_urdu","ling_distance_nonzero_mean",-0.661250926203933,0.609905480568282,-1.08418590629455,0.278817724583627,"private_school_share_0708","dise_private_school_share_0708","relevance_only","management","school_stock_composition","administrative_supply","institutional_environment","DISE 2007-08 private-school share"
