"beta","statistic","p.value","accepted","acceptance_component","specification_id","construct_id","treatment","analysis_scope"
-0.0397891083642347,7.41785177880997,1.00589820196848e-06,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0393097215164729,7.38118102172011,1.08835245867793e-06,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.038830334668711,7.34349001450586,1.18014500790736e-06,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0383509478209491,7.30474581844941,1.28257246821639e-06,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0378715609731873,7.26491458265028,1.3971416622765e-06,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0373921741254254,7.2239615573128,1.52560823258671e-06,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0369127872776636,7.18185111433655,1.67002312787441e-06,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0364334004299017,7.13854677641434,1.83278871086034e-06,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0359540135821398,7.09401125595996,2.01672665726749e-06,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.035474626734378,7.04820650541875,2.22516034138019e-06,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0349952398866161,7.00109378066379,2.46201506414884e-06,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0345158530388542,6.9526337194395,2.73194031130251e-06,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0340364661910924,6.90278643706629,3.04045927766235e-06,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0335570793433305,6.85151164188229,3.39415221866371e-06,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0330776924955686,6.79876877323662,3.8008818655814e-06,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0325983056478068,6.74451716518598,4.27007126289117e-06,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0321189188000449,6.68871623943497,4.81304707565551e-06,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.031639531952283,6.6313257314948,5.44346482554659e-06,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0311601451045212,6.5723059544964,6.17783684065772e-06,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0306807582567593,6.51161810562164,7.03618919067351e-06,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0302013714089975,6.44922462066365,8.04288083121754e-06,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0297219845612356,6.38508958284305,9.22762697732948e-06,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0292425977134737,6.31917919264283,1.06267798303897e-05,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0287632108657119,6.25146230612164,1.22849337543554e-05,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.02828382401795,6.18191104985853,1.42569394976765e-05,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0278044371701881,6.11050152142938,1.66104338423507e-05,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0273250503224263,6.03721458501394,1.94290179607244e-05,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0268456634746644,5.96203677241592,2.28162506112546e-05,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0263662766269025,5.88496130039818,2.69006618367867e-05,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0258868897791407,5.80598921564741,3.18420394592243e-05,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0254075029313788,5.72513067897253,3.78392941262031e-05,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0249281160836169,5.64240640018396,4.51402674692637e-05,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0244487292358551,5.55784923455137,5.40539084583045e-05,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0239693423880932,5.47150595044138,6.49652982693835e-05,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0234899555403314,5.3834391755146,7.83540416329891e-05,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0230105686925695,5.29372952532613,9.481654262876e-05,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0225311818448076,5.2024779128852,0.000115092614148041,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0220517949970458,5.10980803009878,0.000140096686858639,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0215724081492839,5.01586898126544,0.000170953521006682,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.021093021301522,4.92083803399715,0.000209037697249701,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0206136344537602,4.82492343288204,0.000256015165734737,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0201342476059983,4.72836719441501,0.000313883650354822,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0196548607582364,4.63144776647099,0.000385006635842185,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0191754739104746,4.53448238986799,0.000472132968432258,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0186960870627127,4.43782894113127,0.00057839087664453,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0182167002149509,4.34188696226042,0.000707241827243215,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.017737313367189,4.2470974932961,0.000862376843279001,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0172579265194271,4.1539412160236,0.00104753705838145,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0167785396716652,4.06293429357998,0.00126624333133245,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0162991528239034,3.97462115635274,0.00152142915940386,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0158197659761415,3.88956335099203,0.00181498932555889,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0153403791283797,3.80832345836187,0.00214728495408558,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0148609922806178,3.73144303438083,0.00251668233844746,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0143816054328559,3.65941359198516,0.00291924169608673,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0139022185850941,3.59263990626498,0.00334870068087722,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0134228317373322,3.53139550126927,0.00379689920705675,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0129434448895703,3.47577120636208,0.0042547505845742,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0124640580418085,3.4256193035156,0.00471377244589834,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0119846711940466,3.38049814706563,0.00516806248250028,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0115052843462847,3.33962524149072,0.00561647571204195,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0110258974985229,3.30185040254634,0.00606468389931725,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.010546510650761,3.26566420511513,0.00652681523653001,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0100671238029992,3.22925928739287,0.00702647997648672,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.00958773695523729,3.1906614597015,0.00759711233603317,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.00910835010747542,3.14794174604135,0.00828156055262055,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.00862896325971356,3.09950747559259,0.00913056487979646,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0081495764119517,3.04444981301576,0.0101990489853942,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.00767018956418983,2.98289923414971,0.0115380657290798,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.00719080271642797,2.91631629198263,0.0131792929344136,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.00671141586866611,2.84763322631973,0.0151095393480555,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.00623202902090424,2.78117346807767,0.0172370835895498,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.00575264217314238,2.72231588758417,0.0193614641993226,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.0052732553253805,2.67693196033091,0.0211703698524165,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.00479386847761865,2.65068748228183,0.0222898307516077,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.00431448162985679,2.64834129171876,0.0223926454678401,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.00383509478209491,2.67317419689182,0.021327259889441,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.00335570793433305,2.72664206292753,0.0191970540620408,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.00287632108657118,2.8082857450597,0.016336211309841,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.00239693423880932,2.91587307580638,0.0131909444921814,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.00191754739104746,3.04571452637206,0.010173189205164,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.00143816054328559,3.1930899138896,0.00755991137101623,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.000958773695523732,3.35273853184783,0.00546860677737615,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
-0.000479386847761873,3.51937977645985,0.00389151135820863,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0,3.68822764831413,0.0027511159110058,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.000479386847761859,3.85543752599456,0.00194789537663328,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.000958773695523732,4.01839847073006,0.00138914995947081,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.00143816054328559,4.17579421959069,0.00100085104317465,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.00191754739104745,4.32741807500551,0.000728997353139259,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.00239693423880932,4.47381361869524,0.000536313301999412,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.00287632108657118,4.61586883399521,0.00039784375531356,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.00335570793433304,4.75448195502272,0.000297060600645149,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.00383509478209491,4.89035929135693,0.00022295363332091,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.00431448162985677,5.02394209036786,0.00016805545972224,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.00479386847761865,5.15542279838072,0.00012717829602833,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0052732553253805,5.28480487869914,9.66316251240707e-05,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.00575264217314236,5.41197189781082,7.37399691373846e-05,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.00623202902090424,5.53674716232618,5.65391404246435e-05,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0067114158686661,5.65893730091347,4.35769715548256e-05,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.00719080271642795,5.77836012971228,3.37764216415215e-05,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.00767018956418983,5.89486002778367,2.6337832687439e-05,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.00814957641195169,6.00831457160885,2.06673604330357e-05,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.00862896325971356,6.11863564142144,1.63239041510935e-05,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.00910835010747542,6.22576737871558,1.29795956771346e-05,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.00958773695523728,6.329682596518,1.03904042877822e-05,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0100671238029992,6.4303786398302,8.37432555862342e-06,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.010546510650761,6.527873270112,6.79524522063669e-06,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0110258974985229,6.62220087132522,5.55102996485891e-06,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0115052843462847,6.71340910537623,4.5647508051795e-06,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0119846711940466,6.80155604687809,3.77821791447792e-06,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0124640580418085,6.88670777499434,3.14721565482187e-06,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0129434448895703,6.96893637572687,2.63798577875778e-06,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0134228317373322,7.04831829970203,2.22462628748569e-06,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0139022185850941,7.12493302083579,1.88716223212243e-06,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0143816054328559,7.19886194590216,1.61011021473917e-06,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0148609922806178,7.27018753132968,1.38140634208145e-06,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0153403791283797,7.33899257016618,1.19160243606955e-06,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0158197659761415,7.40535961835382,1.03326084581906e-06,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0162991528239034,7.46937053489689,9.00496799822815e-07,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0167785396716652,7.5311061152081,7.88630775779047e-07,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0172579265194271,7.5906458007452,6.93923234497316e-07,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.017737313367189,7.64806745124554,6.13371270575874e-07,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0182167002149508,7.7034471684537,5.44552007011952e-07,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0186960870627127,7.75685916228133,4.85501432228871e-07,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0191754739104746,7.80837565202508,4.34620228265209e-07,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0196548607582364,7.85806679659489,3.90600244640736e-07,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0201342476059983,7.90600064879207,3.52366833733202e-07,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0206136344537602,7.95224312951027,3.19033425569864e-07,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.021093021301522,7.99685801846087,2.89865588137305e-07,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0215724081492839,8.03990695856602,2.64252470618056e-07,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0220517949970458,8.08144947163423,2.41684017460565e-07,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0225311818448076,8.12154298330693,2.21732712108397e-07,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0230105686925695,8.16024285557699,2.04038890833033e-07,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0234899555403313,8.19760242543382,1.88298881800051e-07,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0239693423880932,8.23367304842054,1.74255388808384e-07,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0244487292358551,8.26850414604731,1.61689665419166e-07,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0249281160836169,8.30214325618516,1.50415122590975e-07,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0254075029313788,8.33463608567534,1.40272088390375e-07,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0258868897791407,8.36602656450411,1.31123496999073e-07,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0263662766269025,8.39635690101074,1.22851330007786e-07,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0268456634746644,8.42566763763929,1.15353668856078e-07,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0273250503224263,8.45399770685563,1.08542245456042e-07,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0278044371701881,8.48138448689002,1.02340400288836e-07,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.02828382401795,8.50786385702575,9.66813748744478e-08,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0287632108657119,8.53347025220086,9.15068795108727e-08,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0292425977134737,8.55823671672916,8.67658883379657e-08,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0297219845612356,8.58219495698851,8.24136227068859e-08,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0302013714089975,8.60537539293567,7.84106910043762e-08,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0306807582567593,8.62780720836901,7.47223588434456e-08,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0311601451045212,8.64951839983372,7.13179282007293e-08,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.031639531952283,8.67053582413396,6.81702078471969e-08,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0321189188000449,8.69088524440257,6.52550604926488e-08,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0325983056478068,8.7105913746922,6.25510145649595e-08,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0330776924955686,8.72967792309505,6.00389305848201e-08,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0335570793433305,8.74816763336187,5.77017137793431e-08,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0340364661910924,8.76608232504502,5.5524065949073e-08,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0345158530388542,8.78344293217132,5.3492270742207e-08,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0349952398866161,8.80026954046115,5.15940074276675e-08,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.035474626734378,8.81658142312136,4.9818189035547e-08,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0359540135821398,8.83239707523977,4.81548213801071e-08,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0364334004299017,8.84773424681478,4.65948800182746e-08,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0369127872776635,8.86260997445302,4.51302026462101e-08,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0373921741254254,8.87704061176509,4.37533948128763e-08,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0378715609731873,8.8910418585141,4.24577471426412e-08,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0383509478209491,8.90462878854072,4.12371625273498e-08,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.038830334668711,8.91781587651396,4.00860919692507e-08,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
0.0393097215164729,8.93061702353858,3.89994779466205e-08,FALSE,NA,"region_expanded__distance_shares_all","emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv"
