"specification_id","sequence","adjustment_id","adjustment","construction_id","construction","fixed_effect","excluded_instruments","included_language_controls","n_excluded_instruments","joint_excluded_f","joint_excluded_p","partial_r_squared","n","n_states","n_regions","construct_id","treatment","analysis_scope"
"region_expanded__distance_shares_all",39,"region_expanded","Six-region FE + expanded controls","distance_shares_all","Five distance shares; all-speaker denominator","region","ling_share_distance_1;ling_share_distance_2;ling_share_distance_3;ling_share_distance_4;ling_share_distance_5","",5,2.11008515151433,0.0642502931028914,0.0282779334184921,315,31,6,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv"
"region_expanded__distance_shares_all_unmapped",40,"region_expanded","Six-region FE + expanded controls","distance_shares_all_unmapped","Five distance shares with unresolved and English shares controlled","region","ling_share_distance_1;ling_share_distance_2;ling_share_distance_3;ling_share_distance_4;ling_share_distance_5","ling_unmapped_speaker_share;native_english_share",5,1.99782577444959,0.0789711649069179,0.0242134655491379,315,31,6,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv"
"region_expanded__distance_shares_mapped",41,"region_expanded","Six-region FE + expanded controls","distance_shares_mapped","Five distance shares; mapped-speaker denominator","region","ling_mapped_share_distance_1;ling_mapped_share_distance_2;ling_mapped_share_distance_3;ling_mapped_share_distance_4;ling_mapped_share_distance_5","",5,1.8520747385865,0.102742049008338,0.0182130411877529,315,31,6,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv"
"region_expanded__glottolog_mean",42,"region_expanded","Six-region FE + expanded controls","glottolog_mean","Glottolog edge-distance mean among non-Hindi/Urdu speakers","region","ling_distance_glottolog_nonhindi_mean","",1,0.299449764934659,0.584641303576856,0.00207724707149651,315,31,6,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv"
"region_expanded__glottolog_mean_shastry",43,"region_expanded","Six-region FE + expanded controls","glottolog_mean_shastry","Glottolog edge-distance mean with Shastry composition controls","region","ling_distance_glottolog_nonhindi_mean","hindi_urdu_share;native_english_share",1,0.343498198131465,0.558268125227262,0.0025551176928505,315,31,6,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv"
"region_expanded__dyen_noncognate",44,"region_expanded","Six-region FE + expanded controls","dyen_noncognate","Dyen/Shastry noncognate percentage among non-Hindi/Urdu speakers","region","ling_distance_dyen_noncognate_pct","",1,1.96796931154792,0.161715132537383,0.0252736188491413,315,31,6,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv"
"region_expanded__dyen_noncognate_shastry",45,"region_expanded","Six-region FE + expanded controls","dyen_noncognate_shastry","Dyen/Shastry noncognate percentage with composition controls","region","ling_distance_dyen_noncognate_pct","hindi_urdu_share;native_english_share",1,2.16023355819414,0.14269610197046,0.0283602015762302,315,31,6,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv"
"state_main__nonzero_mean",46,"state_main","State FE + main controls","nonzero_mean","Mean distance among speakers above zero","state","ling_distance_nonzero_mean","",1,0.269463240810449,0.604112617346491,0.00181311864843308,315,31,6,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv"
"state_main__distant_share",47,"state_main","State FE + main controls","distant_share","Share speaking languages at distance three or higher","state","ling_share_distance_ge3","",1,1.17366474905281,0.279605398837968,0.0190687973711427,315,31,6,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv"
"state_main__top3_legacy",48,"state_main","State FE + main controls","top3_legacy","Legacy top-three weighted mean","state","ling_distance_top3_legacy","",1,0.856260117088602,0.355604629049464,0.0129961601859058,315,31,6,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv"
"state_main__nonzero_mean_hindi_urdu",49,"state_main","State FE + main controls","nonzero_mean_hindi_urdu","Nonzero mean with combined Hindi-Urdu share","state","ling_distance_nonzero_mean","hindi_urdu_share",1,0.365946678164957,0.545726338797583,0.00241240597090131,315,31,6,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv"
"state_main__nonzero_mean_shastry",50,"state_main","State FE + main controls","nonzero_mean_shastry","Nonzero mean with Shastry composition controls","state","ling_distance_nonzero_mean","hindi_urdu_share;native_english_share",1,0.181510509182177,0.670416516089389,0.00115579505366391,315,31,6,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv"
"state_main__nonzero_mean_sensitivity_low",51,"state_main","State FE + main controls","nonzero_mean_sensitivity_low","Shastry nonzero mean under joint lower-degree adjudication sensitivity","state","ling_distance_nonzero_mean_sensitivity_low","hindi_urdu_share;native_english_share",1,0.195579611153951,0.658665499470856,0.00123119198415088,315,31,6,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv"
"state_main__nonzero_mean_sensitivity_high",52,"state_main","State FE + main controls","nonzero_mean_sensitivity_high","Shastry nonzero mean under joint upper-degree adjudication sensitivity","state","ling_distance_nonzero_mean_sensitivity_high","hindi_urdu_share;native_english_share",1,0.136778076345016,0.711794132775661,0.0012684324187771,315,31,6,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv"
"state_main__nonzero_mean_hindi_urdu_separate",53,"state_main","State FE + main controls","nonzero_mean_hindi_urdu_separate","Nonzero mean with separate Hindi and Urdu shares","state","ling_distance_nonzero_mean","hindi_share;urdu_share",1,0.48570155315296,0.486448420444416,0.00322993610568604,315,31,6,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv"
"state_main__distance_shares_all",54,"state_main","State FE + main controls","distance_shares_all","Five distance shares; all-speaker denominator","state","ling_share_distance_1;ling_share_distance_2;ling_share_distance_3;ling_share_distance_4;ling_share_distance_5","",5,2.31508113794007,0.0440678835125063,0.0468937696259133,315,31,6,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv"
"state_main__distance_shares_all_unmapped",55,"state_main","State FE + main controls","distance_shares_all_unmapped","Five distance shares with unresolved and English shares controlled","state","ling_share_distance_1;ling_share_distance_2;ling_share_distance_3;ling_share_distance_4;ling_share_distance_5","ling_unmapped_speaker_share;native_english_share",5,1.07447736639023,0.374808235430603,0.0177445433510779,315,31,6,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv"
"state_main__distance_shares_mapped",56,"state_main","State FE + main controls","distance_shares_mapped","Five distance shares; mapped-speaker denominator","state","ling_mapped_share_distance_1;ling_mapped_share_distance_2;ling_mapped_share_distance_3;ling_mapped_share_distance_4;ling_mapped_share_distance_5","",5,3.59156119535497,0.00367392134101089,0.0240061102426855,315,31,6,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv"
"state_main__glottolog_mean",57,"state_main","State FE + main controls","glottolog_mean","Glottolog edge-distance mean among non-Hindi/Urdu speakers","state","ling_distance_glottolog_nonhindi_mean","",1,1.62450521603328,0.203548533020744,0.0082181514707428,315,31,6,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv"
"state_main__glottolog_mean_shastry",58,"state_main","State FE + main controls","glottolog_mean_shastry","Glottolog edge-distance mean with Shastry composition controls","state","ling_distance_glottolog_nonhindi_mean","hindi_urdu_share;native_english_share",1,1.27764713773868,0.259336365818741,0.00783924754846386,315,31,6,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv"
"state_main__dyen_noncognate",59,"state_main","State FE + main controls","dyen_noncognate","Dyen/Shastry noncognate percentage among non-Hindi/Urdu speakers","state","ling_distance_dyen_noncognate_pct","",1,0.333800546271247,0.563905925991812,0.00310187423202521,315,31,6,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv"
"state_main__dyen_noncognate_shastry",60,"state_main","State FE + main controls","dyen_noncognate_shastry","Dyen/Shastry noncognate percentage with composition controls","state","ling_distance_dyen_noncognate_pct","hindi_urdu_share;native_english_share",1,0.379207239589068,0.538544654031298,0.00378552062774767,315,31,6,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv"
"state_expanded__nonzero_mean",61,"state_expanded","State FE + expanded controls","nonzero_mean","Mean distance among speakers above zero","state","ling_distance_nonzero_mean","",1,0.713129241676279,0.399154555286256,0.00427116633232445,315,31,6,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv"
"state_expanded__distant_share",62,"state_expanded","State FE + expanded controls","distant_share","Share speaking languages at distance three or higher","state","ling_share_distance_ge3","",1,1.48222983635985,0.2244889393666,0.0245398723935781,315,31,6,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv"
"state_expanded__top3_legacy",63,"state_expanded","State FE + expanded controls","top3_legacy","Legacy top-three weighted mean","state","ling_distance_top3_legacy","",1,1.12264000913448,0.290297631018107,0.0176067021333535,315,31,6,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv"
"state_expanded__nonzero_mean_hindi_urdu",64,"state_expanded","State FE + expanded controls","nonzero_mean_hindi_urdu","Nonzero mean with combined Hindi-Urdu share","state","ling_distance_nonzero_mean","hindi_urdu_share",1,0.944781674546814,0.331924338976076,0.00541275082239406,315,31,6,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv"
"state_expanded__nonzero_mean_shastry",65,"state_expanded","State FE + expanded controls","nonzero_mean_shastry","Nonzero mean with Shastry composition controls","state","ling_distance_nonzero_mean","hindi_urdu_share;native_english_share",1,0.557524329814224,0.455913972327657,0.00305056127010783,315,31,6,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv"
"state_expanded__nonzero_mean_sensitivity_low",66,"state_expanded","State FE + expanded controls","nonzero_mean_sensitivity_low","Shastry nonzero mean under joint lower-degree adjudication sensitivity","state","ling_distance_nonzero_mean_sensitivity_low","hindi_urdu_share;native_english_share",1,0.581076123276896,0.446561181936349,0.00315188640683366,315,31,6,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv"
"state_expanded__nonzero_mean_sensitivity_high",67,"state_expanded","State FE + expanded controls","nonzero_mean_sensitivity_high","Shastry nonzero mean under joint upper-degree adjudication sensitivity","state","ling_distance_nonzero_mean_sensitivity_high","hindi_urdu_share;native_english_share",1,0.219449849407444,0.639840210116077,0.00201579115639392,315,31,6,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv"
"state_expanded__nonzero_mean_hindi_urdu_separate",68,"state_expanded","State FE + expanded controls","nonzero_mean_hindi_urdu_separate","Nonzero mean with separate Hindi and Urdu shares","state","ling_distance_nonzero_mean","hindi_share;urdu_share",1,1.01905104676327,0.313654747860513,0.00612613599394663,315,31,6,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv"
"state_expanded__distance_shares_all",69,"state_expanded","State FE + expanded controls","distance_shares_all","Five distance shares; all-speaker denominator","state","ling_share_distance_1;ling_share_distance_2;ling_share_distance_3;ling_share_distance_4;ling_share_distance_5","",5,1.826973479486,0.107798120213355,0.0507085393286714,315,31,6,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv"
"state_expanded__distance_shares_all_unmapped",70,"state_expanded","State FE + expanded controls","distance_shares_all_unmapped","Five distance shares with unresolved and English shares controlled","state","ling_share_distance_1;ling_share_distance_2;ling_share_distance_3;ling_share_distance_4;ling_share_distance_5","ling_unmapped_speaker_share;native_english_share",5,0.753311129296124,0.584295663547904,0.0183787869961464,315,31,6,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv"
"state_expanded__distance_shares_mapped",71,"state_expanded","State FE + expanded controls","distance_shares_mapped","Five distance shares; mapped-speaker denominator","state","ling_mapped_share_distance_1;ling_mapped_share_distance_2;ling_mapped_share_distance_3;ling_mapped_share_distance_4;ling_mapped_share_distance_5","",5,3.52205019017634,0.00422880837561928,0.0252248815601326,315,31,6,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv"
"state_expanded__glottolog_mean",72,"state_expanded","State FE + expanded controls","glottolog_mean","Glottolog edge-distance mean among non-Hindi/Urdu speakers","state","ling_distance_glottolog_nonhindi_mean","",1,1.5005968443911,0.221647151267274,0.00815801494930483,315,31,6,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv"
"state_expanded__glottolog_mean_shastry",73,"state_expanded","State FE + expanded controls","glottolog_mean_shastry","Glottolog edge-distance mean with Shastry composition controls","state","ling_distance_glottolog_nonhindi_mean","hindi_urdu_share;native_english_share",1,1.27132658032055,0.260526417351207,0.00778227128174739,315,31,6,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv"
"state_expanded__dyen_noncognate",74,"state_expanded","State FE + expanded controls","dyen_noncognate","Dyen/Shastry noncognate percentage among non-Hindi/Urdu speakers","state","ling_distance_dyen_noncognate_pct","",1,0.278457073067422,0.598147663845348,0.00145757114940296,315,31,6,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv"
