"academic_year","target_unit_2001","dise_report_school_quality_source_districts","dise_report_school_quality_status","dise_report_pupils_per_teacher","dise_report_single_teacher_school_share","dise_report_girls_toilet_school_share","girls_toilet_definition","source_pdf","source_page"
"2013-14","pc2001__09__07",1,"one_to_one_report_ratio",36,8.3,100,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",244
"2013-14","pc2001__09__08",1,"one_to_one_report_ratio",44,0.1,100,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",196
"2013-14","pc2001__09__09",1,"one_to_one_report_ratio",48,0.6,100,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",218
"2013-14","pc2001__09__10",1,"one_to_one_report_ratio",33,4.3,100,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",217
"2013-14","pc2001__09__11",1,"one_to_one_report_ratio",31,6.1,99.6,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",207
"2013-14","pc2001__09__12",1,"one_to_one_report_ratio",28,3.3,100,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",190
"2013-14","pc2001__09__13",1,"one_to_one_report_ratio",34,13.1,100,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",225
"2013-14","pc2001__09__14",1,"one_to_one_report_ratio",40,7.4,99.4,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",242
"2013-14","pc2001__09__15",1,"one_to_one_report_ratio",40,7,100,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",189
"2013-14","pc2001__09__16",1,"one_to_one_report_ratio",36,6.9,100,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",216
"2013-14","pc2001__09__17",1,"one_to_one_report_ratio",30,4.9,86.4,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",211
"2013-14","pc2001__09__18",1,"one_to_one_report_ratio",26,4.1,100,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",241
"2013-14","pc2001__09__19",1,"one_to_one_report_ratio",35,4.7,99.8,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",206
"2013-14","pc2001__09__20",1,"one_to_one_report_ratio",42,6.4,99.1,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",202
"2013-14","pc2001__09__21",1,"one_to_one_report_ratio",47,15.2,100,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",248
"2013-14","pc2001__09__22",1,"one_to_one_report_ratio",49,17.3,100,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",255
"2013-14","pc2001__09__23",1,"one_to_one_report_ratio",39,13.7,98.3,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",235
"2013-14","pc2001__09__24",1,"one_to_one_report_ratio",53,11.7,100,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",259
"2013-14","pc2001__09__25",1,"one_to_one_report_ratio",48,11.3,100,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",224
"2013-14","pc2001__09__26",1,"one_to_one_report_ratio",30,5.7,100,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",262
"2013-14","pc2001__09__27",1,"one_to_one_report_ratio",59,18.4,98,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",238
"2013-14","pc2001__09__28",1,"one_to_one_report_ratio",34,11.7,100,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",250
"2013-14","pc2001__09__29",1,"one_to_one_report_ratio",34,6.2,100,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",214
"2013-14","pc2001__09__30",1,"one_to_one_report_ratio",43,12.7,100,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",230
"2013-14","pc2001__09__31",1,"one_to_one_report_ratio",34,14,100,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",212
"2013-14","pc2001__09__32",1,"one_to_one_report_ratio",30,3.5,100,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",194
"2013-14","pc2001__09__33",1,"one_to_one_report_ratio",23,7.3,99.4,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",231
"2013-14","pc2001__09__34",1,"one_to_one_report_ratio",40,2.4,100,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",232
"2013-14","pc2001__09__35",1,"one_to_one_report_ratio",31,10.3,79.6,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",226
"2013-14","pc2001__09__36",1,"one_to_one_report_ratio",28,2.3,98.9,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",228
"2013-14","pc2001__09__37",1,"one_to_one_report_ratio",36,12.9,99.4,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",237
"2013-14","pc2001__09__39",1,"one_to_one_report_ratio",39,6.7,100,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",240
"2013-14","pc2001__09__40",1,"one_to_one_report_ratio",38,10,99.6,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",200
"2013-14","pc2001__09__41",1,"one_to_one_report_ratio",37,10.4,100,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",209
"2013-14","pc2001__09__42",1,"one_to_one_report_ratio",24,3.4,84,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",215
"2013-14","pc2001__09__43",1,"one_to_one_report_ratio",43,16.4,99.9,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",249
"2013-14","pc2001__09__44",1,"one_to_one_report_ratio",39,4,99.4,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",234
"2013-14","pc2001__09__45",1,"one_to_one_report_ratio",43,3.3,99.9,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",191
"2013-14","pc2001__09__46",1,"one_to_one_report_ratio",32,3.9,100,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",201
"2013-14","pc2001__09__47",1,"one_to_one_report_ratio",31,1.9,100,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",213
"2013-14","pc2001__09__48",1,"one_to_one_report_ratio",35,4.2,99.9,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",192
"2013-14","pc2001__09__49",1,"one_to_one_report_ratio",34,6.2,100,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",261
"2013-14","pc2001__09__50",1,"one_to_one_report_ratio",49,17.4,97.3,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",197
"2013-14","pc2001__09__51",1,"one_to_one_report_ratio",46,21.7,98.9,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",257
"2013-14","pc2001__09__52",1,"one_to_one_report_ratio",55,23.4,100,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",199
"2013-14","pc2001__09__53",1,"one_to_one_report_ratio",34,12.2,99.9,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",220
"2013-14","pc2001__09__54",1,"one_to_one_report_ratio",47,18.9,100,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",258
"2013-14","pc2001__09__55",1,"one_to_one_report_ratio",42,12.6,99.9,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",203
"2013-14","pc2001__09__56",1,"one_to_one_report_ratio",45,18.8,100,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",254
"2013-14","pc2001__09__57",1,"one_to_one_report_ratio",50,14.8,98.3,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",239
"2013-14","pc2001__09__58",1,"one_to_one_report_ratio",34,6.6,100,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",221
"2013-14","pc2001__09__59",1,"one_to_one_report_ratio",47,21.5,100,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",236
"2013-14","pc2001__09__60",1,"one_to_one_report_ratio",31,4.2,99,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",210
"2013-14","pc2001__09__61",1,"one_to_one_report_ratio",36,7.8,100,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",195
"2013-14","pc2001__09__62",1,"one_to_one_report_ratio",41,11.6,100,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",243
"2013-14","pc2001__09__63",1,"one_to_one_report_ratio",31,1.8,83.1,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",198
"2013-14","pc2001__09__64",1,"one_to_one_report_ratio",42,7.7,100,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",227
"2013-14","pc2001__09__65",1,"one_to_one_report_ratio",45,20.4,100,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",219
"2013-14","pc2001__09__66",1,"one_to_one_report_ratio",41,6.5,99.8,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",208
"2013-14","pc2001__09__67",1,"one_to_one_report_ratio",28,1.2,99,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",263
"2013-14","pc2001__09__69",1,"one_to_one_report_ratio",40,12.4,99.7,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",245
"2013-14","pc2001__09__70",1,"one_to_one_report_ratio",44,27.4,100,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",260
"2013-14","pc2001__10__01",1,"one_to_one_report_ratio",55,5.1,59.1,"girls_and_coeducational_schools","DistrictReport-2013-14-I.pdf",116
"2013-14","pc2001__10__02",1,"one_to_one_report_ratio",53,3,58.7,"girls_and_coeducational_schools","DistrictReport-2013-14-I.pdf",118
"2013-14","pc2001__10__03",1,"one_to_one_report_ratio",58,8.2,64.4,"girls_and_coeducational_schools","DistrictReport-2013-14-I.pdf",125
"2013-14","pc2001__10__04",1,"one_to_one_report_ratio",60,9.9,77.1,"girls_and_coeducational_schools","DistrictReport-2013-14-I.pdf",126
"2013-14","pc2001__10__05",1,"one_to_one_report_ratio",58,14,94.6,"girls_and_coeducational_schools","DistrictReport-2013-14-I.pdf",111
"2013-14","pc2001__10__06",1,"one_to_one_report_ratio",53,5.9,62.5,"girls_and_coeducational_schools","DistrictReport-2013-14-I.pdf",128
"2013-14","pc2001__10__07",1,"one_to_one_report_ratio",52,11.1,74,"girls_and_coeducational_schools","DistrictReport-2013-14-I.pdf",92
"2013-14","pc2001__10__08",1,"one_to_one_report_ratio",48,4.9,73.9,"girls_and_coeducational_schools","DistrictReport-2013-14-I.pdf",108
"2013-14","pc2001__10__09",1,"one_to_one_report_ratio",60,15.5,49.5,"girls_and_coeducational_schools","DistrictReport-2013-14-I.pdf",119
"2013-14","pc2001__10__10",1,"one_to_one_report_ratio",51,1,66.7,"girls_and_coeducational_schools","DistrictReport-2013-14-I.pdf",106
"2013-14","pc2001__10__11",1,"one_to_one_report_ratio",54,8.7,79.8,"girls_and_coeducational_schools","DistrictReport-2013-14-I.pdf",110
"2013-14","pc2001__10__12",1,"one_to_one_report_ratio",46,4.6,65.5,"girls_and_coeducational_schools","DistrictReport-2013-14-I.pdf",121
"2013-14","pc2001__10__13",1,"one_to_one_report_ratio",51,7.2,60,"girls_and_coeducational_schools","DistrictReport-2013-14-I.pdf",100
"2013-14","pc2001__10__14",1,"one_to_one_report_ratio",51,5.9,81.2,"girls_and_coeducational_schools","DistrictReport-2013-14-I.pdf",113
"2013-14","pc2001__10__15",1,"one_to_one_report_ratio",40,2.2,71,"girls_and_coeducational_schools","DistrictReport-2013-14-I.pdf",102
"2013-14","pc2001__10__16",1,"one_to_one_report_ratio",36,0.3,70.5,"girls_and_coeducational_schools","DistrictReport-2013-14-I.pdf",127
"2013-14","pc2001__10__17",1,"one_to_one_report_ratio",52,4.4,89.4,"girls_and_coeducational_schools","DistrictReport-2013-14-I.pdf",123
"2013-14","pc2001__10__18",1,"one_to_one_report_ratio",46,6.4,86.5,"girls_and_coeducational_schools","DistrictReport-2013-14-I.pdf",129
"2013-14","pc2001__10__19",1,"one_to_one_report_ratio",55,5.6,74.4,"girls_and_coeducational_schools","DistrictReport-2013-14-I.pdf",122
"2013-14","pc2001__10__20",1,"one_to_one_report_ratio",52,4.5,97.9,"girls_and_coeducational_schools","DistrictReport-2013-14-I.pdf",96
"2013-14","pc2001__10__21",1,"one_to_one_report_ratio",59,7.8,82.9,"girls_and_coeducational_schools","DistrictReport-2013-14-I.pdf",107
"2013-14","pc2001__10__22",1,"one_to_one_report_ratio",52,3.3,65.2,"girls_and_coeducational_schools","DistrictReport-2013-14-I.pdf",97
"2013-14","pc2001__10__23",1,"one_to_one_report_ratio",61,14.6,76.8,"girls_and_coeducational_schools","DistrictReport-2013-14-I.pdf",95
"2013-14","pc2001__10__24",1,"one_to_one_report_ratio",51,15.7,86.7,"girls_and_coeducational_schools","DistrictReport-2013-14-I.pdf",112
"2013-14","pc2001__10__25",1,"one_to_one_report_ratio",48,6.8,78.3,"girls_and_coeducational_schools","DistrictReport-2013-14-I.pdf",109
"2013-14","pc2001__10__26",1,"one_to_one_report_ratio",52,12.4,80.5,"girls_and_coeducational_schools","DistrictReport-2013-14-I.pdf",124
"2013-14","pc2001__10__27",1,"one_to_one_report_ratio",39,4.3,88.2,"girls_and_coeducational_schools","DistrictReport-2013-14-I.pdf",114
"2013-14","pc2001__10__28",1,"one_to_one_report_ratio",45,8.5,86.1,"girls_and_coeducational_schools","DistrictReport-2013-14-I.pdf",117
"2013-14","pc2001__10__29",1,"one_to_one_report_ratio",45,4,82.6,"girls_and_coeducational_schools","DistrictReport-2013-14-I.pdf",98
"2013-14","pc2001__10__30",1,"one_to_one_report_ratio",53,6.1,80,"girls_and_coeducational_schools","DistrictReport-2013-14-I.pdf",99
"2013-14","pc2001__10__31",1,"one_to_one_report_ratio",48,6.2,89.3,"girls_and_coeducational_schools","DistrictReport-2013-14-I.pdf",105
"2013-14","pc2001__10__32",1,"one_to_one_report_ratio",46,9.3,84.2,"girls_and_coeducational_schools","DistrictReport-2013-14-I.pdf",120
"2013-14","pc2001__10__33",1,"one_to_one_report_ratio",40,7.3,89.7,"girls_and_coeducational_schools","DistrictReport-2013-14-I.pdf",104
"2013-14","pc2001__10__35",1,"one_to_one_report_ratio",60,9.9,71.1,"girls_and_coeducational_schools","DistrictReport-2013-14-I.pdf",101
"2013-14","pc2001__10__36",1,"one_to_one_report_ratio",53,4.3,68.9,"girls_and_coeducational_schools","DistrictReport-2013-14-I.pdf",115
"2013-14","pc2001__10__37",1,"one_to_one_report_ratio",52,6.6,56.8,"girls_and_coeducational_schools","DistrictReport-2013-14-I.pdf",103
"2013-14","pc2001__12__01",1,"one_to_one_report_ratio",9,26.8,73.1,"girls_and_coeducational_schools","DistrictReport-2013-14-I.pdf",59
"2013-14","pc2001__12__02",1,"one_to_one_report_ratio",13,34.6,87.7,"girls_and_coeducational_schools","DistrictReport-2013-14-I.pdf",63
"2013-14","pc2001__12__03",1,"one_to_one_report_ratio",16,61,98.6,"girls_and_coeducational_schools","DistrictReport-2013-14-I.pdf",52
"2013-14","pc2001__12__04",1,"one_to_one_report_ratio",16,27.2,51,"girls_and_coeducational_schools","DistrictReport-2013-14-I.pdf",58
"2013-14","pc2001__12__05",2,"multiple_source_districts_not_aggregated",NA,NA,NA,NA,NA,NA
"2013-14","pc2001__12__06",1,"one_to_one_report_ratio",25,50.4,34,"girls_and_coeducational_schools","DistrictReport-2013-14-I.pdf",62
"2013-14","pc2001__12__07",1,"one_to_one_report_ratio",13,25.2,60.5,"girls_and_coeducational_schools","DistrictReport-2013-14-I.pdf",64
"2013-14","pc2001__12__08",1,"one_to_one_report_ratio",12,8.4,100,"girls_and_coeducational_schools","DistrictReport-2013-14-I.pdf",53
"2013-14","pc2001__12__09",1,"one_to_one_report_ratio",12,12.6,96.6,"girls_and_coeducational_schools","DistrictReport-2013-14-I.pdf",61
"2013-14","pc2001__12__10",2,"multiple_source_districts_not_aggregated",NA,NA,NA,NA,NA,NA
"2013-14","pc2001__12__11",1,"one_to_one_report_ratio",17,26.1,64.4,"girls_and_coeducational_schools","DistrictReport-2013-14-I.pdf",55
"2013-14","pc2001__12__12",1,"one_to_one_report_ratio",19,36,91.8,"girls_and_coeducational_schools","DistrictReport-2013-14-I.pdf",50
"2013-14","pc2001__12__13",1,"one_to_one_report_ratio",20,26.6,100,"girls_and_coeducational_schools","DistrictReport-2013-14-I.pdf",60
"2013-14","pc2001__13__01",1,"one_to_one_report_ratio",20,6.2,98.7,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",52
"2013-14","pc2001__13__02",2,"multiple_source_districts_not_aggregated",NA,NA,NA,NA,NA,NA
"2013-14","pc2001__13__03",1,"one_to_one_report_ratio",12,0.6,99.7,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",51
"2013-14","pc2001__13__04",1,"one_to_one_report_ratio",12,7.3,92.2,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",57
"2013-14","pc2001__13__05",1,"one_to_one_report_ratio",16,3.6,89.5,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",56
"2013-14","pc2001__13__06",1,"one_to_one_report_ratio",16,1.2,100,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",47
"2013-14","pc2001__13__07",2,"multiple_source_districts_not_aggregated",NA,NA,NA,NA,NA,NA
"2013-14","pc2001__13__08",1,"one_to_one_report_ratio",14,1.8,100,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",54
"2013-14","pc2001__14__01",1,"one_to_one_report_ratio",16,6.2,100,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",28
"2013-14","pc2001__14__02",1,"one_to_one_report_ratio",14,7.1,98.4,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",29
"2013-14","pc2001__14__03",1,"one_to_one_report_ratio",13,1.4,88.4,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",25
"2013-14","pc2001__14__04",1,"one_to_one_report_ratio",16,2.6,99.4,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",23
"2013-14","pc2001__14__05",1,"one_to_one_report_ratio",17,3,100,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",30
"2013-14","pc2001__14__06",1,"one_to_one_report_ratio",14,0.9,97.9,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",27
"2013-14","pc2001__14__07",1,"one_to_one_report_ratio",15,6,100,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",26
"2013-14","pc2001__14__08",1,"one_to_one_report_ratio",13,7.1,100,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",31
"2013-14","pc2001__14__09",1,"one_to_one_report_ratio",13,4.6,100,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",24
"2013-14","pc2001__15__01",1,"one_to_one_report_ratio",14,6.9,100,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",44
"2013-14","pc2001__15__02",1,"one_to_one_report_ratio",12,2.2,98.7,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",41
"2013-14","pc2001__15__03",1,"one_to_one_report_ratio",12,0.4,99.9,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",39
"2013-14","pc2001__15__04",1,"one_to_one_report_ratio",14,5.4,100,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",40
"2013-14","pc2001__15__05",1,"one_to_one_report_ratio",11,3.9,100,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",46
"2013-14","pc2001__15__06",1,"one_to_one_report_ratio",11,1.7,99.3,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",43
"2013-14","pc2001__15__07",1,"one_to_one_report_ratio",11,1.1,100,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",42
"2013-14","pc2001__15__08",1,"one_to_one_report_ratio",9,0,99.5,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",45
"2013-14","pc2001__16__01",1,"one_to_one_report_ratio",12,0.4,96.5,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",188
"2013-14","pc2001__16__02",1,"one_to_one_report_ratio",14,1.4,100,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",186
"2013-14","pc2001__16__03",1,"one_to_one_report_ratio",17,6.3,100,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",181
"2013-14","pc2001__16__04",1,"one_to_one_report_ratio",18,1.2,92.6,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",184
"2013-14","pc2001__17__01",1,"one_to_one_report_ratio",18,7.9,36.8,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",37
"2013-14","pc2001__17__02",1,"one_to_one_report_ratio",18,6.8,49.6,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",32
"2013-14","pc2001__17__03",1,"one_to_one_report_ratio",16,8.6,38.7,"girls_and_coeducational_schools","DistrictReport-2013-14-II.pdf",36
