"academic_year","district_code_dise","state_code_dise","state_name_dise","district_name_dise","dise_government_enrollment","dise_private_enrollment","dise_management_enrollment","dise_grade_enrollment","dise_direct_enrollment","dise_total_enrollment","dise_total_enrollment_source","dise_direct_to_grade_enrollment_ratio","dise_management_to_grade_enrollment_ratio","dise_management_enrollment_difference","dise_private_enrollment_share","dise_medium_slot_1_enrollment","dise_medium_slot_2_enrollment","dise_medium_slot_3_enrollment","dise_medium_slot_4_enrollment","dise_medium_slot_5_enrollment","dise_medium_classified_enrollment","dise_medium_classification_ratio","dise_medium_classification_difference","dise_government_schools","dise_private_schools","dise_total_schools","dise_single_teacher_schools","dise_girls_toilet_schools","dise_private_school_share","dise_single_teacher_school_share","dise_girls_toilet_school_share","state_key","district_key","dise_medium_identity_complete","dise_english_enrollment","dise_hindi_enrollment","dise_english_identity_resolved","dise_hindi_identity_resolved","dise_emi_enrollment_share_total","dise_hindi_enrollment_share_total","dise_english_share_english_hindi","dise_total_teachers","dise_pupils_per_teacher"
"2005-06","0619","06","HARYANA","FARIDABAD",154754,20744,175498,175498,NA,175498,"grade_i_viii_sum",NA,1,0,11.8200777216834,165882,4105,2655,121,14,172777,98.4495549806835,-2721,911,86,997,103,630,8.6258776328987,10.3309929789368,63.1895687061184,"haryana","faridabad",TRUE,2655,165882,TRUE,TRUE,1.51283775313679,94.5207352790345,1.57532173944,5003,35.078552868279
"2005-06","0701","07","DELHI","NORTH WEST DELHI",282205,106885,389090,389090,NA,389090,"grade_i_viii_sum",NA,1,0,27.4705081086638,292169,90792,5149,541,415,389066,99.9938317612892,-24,517,223,740,0,564,30.1351351351351,0,76.2162162162162,"delhi","north west delhi",TRUE,90792,292169,TRUE,TRUE,23.3344470431006,75.0903389961191,23.7078971487958,12669,30.7119741100324
"2005-06","0702","07","DELHI","NORTH DELHI",90829,26401,117230,117230,NA,117230,"grade_i_viii_sum",NA,1,0,22.5206858312719,103471,8920,2478,1565,723,117157,99.9377292501919,-73,207,65,272,1,177,23.8970588235294,0.367647058823529,65.0735294117647,"delhi","north delhi",TRUE,8920,103471,TRUE,TRUE,7.60897381216412,88.2632431971338,7.93657855166339,3037,38.6005926901548
"2005-06","0703","07","DELHI","NORTH EAST DELHI",211446,104334,315780,315780,NA,315780,"grade_i_viii_sum",NA,1,0,33.0400912027361,269737,35310,7516,1289,894,314746,99.672556843372,-1034,372,287,659,0,491,43.5508345978756,0,74.5068285280728,"delhi","north east delhi",TRUE,35310,269737,TRUE,TRUE,11.1818354550637,85.419279245044,11.5752654508977,9168,34.4437172774869
"2005-06","0704","07","DELHI","EAST DELHI",162883,89431,252314,252314,NA,252314,"grade_i_viii_sum",NA,1,0,35.4443273064515,171807,73167,4498,1684,573,251729,99.7681460402514,-585,339,212,551,1,437,38.475499092559,0.181488203266788,79.3103448275862,"delhi","east delhi",TRUE,73167,171807,TRUE,TRUE,28.9983908938862,68.0925354914908,29.8672512184967,8667,29.1120341525326
"2005-06","0705","07","DELHI","NEW DELHI",22534,23993,46527,46527,NA,46527,"grade_i_viii_sum",NA,1,0,51.5679068068004,25881,18104,1150,795,280,46210,99.3186751778537,-317,51,33,84,0,68,39.2857142857143,0,80.952380952381,"delhi","new delhi",TRUE,18104,25881,TRUE,TRUE,38.9107400004299,55.6257656844413,41.1594861884733,1895,24.5525065963061
"2005-06","0706","07","DELHI","CENTRAL DELHI",70275,39023,109298,109298,NA,109298,"grade_i_viii_sum",NA,1,0,35.7033065563871,82991,16033,8797,842,183,108846,99.5864517191531,-452,290,103,393,11,251,26.2086513994911,2.79898218829517,63.8676844783715,"delhi","central delhi",TRUE,16033,82991,TRUE,TRUE,14.66906988234,75.9309410968179,16.1910243981257,3468,31.5161476355248
"2005-06","0707","07","DELHI","WEST DELHI",187655,110129,297784,297784,NA,297784,"grade_i_viii_sum",NA,1,0,36.9828466270854,192358,99658,4518,662,313,297509,99.9076511834081,-275,319,219,538,1,427,40.7063197026022,0.185873605947955,79.368029739777,"delhi","west delhi",TRUE,99658,192358,TRUE,TRUE,33.4665395051447,64.5964860435752,34.1275820502986,9262,32.1511552580436
"2005-06","0709","07","DELHI","SOUTH DELHI",262085,89645,351730,351730,NA,351730,"grade_i_viii_sum",NA,1,0,25.4868791402496,256144,85473,5390,3998,325,351330,99.8862764051972,-400,477,184,661,0,447,27.8366111951588,0,67.624810892587,"delhi","south delhi",TRUE,85473,256144,TRUE,TRUE,24.3007420464561,72.8240411679413,25.0201248766894,5474,64.2546583850932
"2005-06","0801","08","RAJASTHAN","GANGANAGAR",196391,96685,293076,293076,NA,293076,"grade_i_viii_sum",NA,1,0,32.9897364506135,264916,2245,235,195,123,267714,91.3462719567621,-25362,2025,503,2528,622,1351,19.8971518987342,24.6044303797468,53.4414556962025,"rajasthan","ganganagar",TRUE,123,264916,TRUE,TRUE,0.0419686361216886,90.3915707870996,0.0464082644441007,9131,32.09681305443
"2005-06","0802","08","RAJASTHAN","HANUMANGARH",183305,119337,302642,302642,NA,302642,"grade_i_viii_sum",NA,1,0,39.4317378288539,295615,3634,2182,322,271,302024,99.7957983359877,-618,1292,727,2019,354,1353,36.0079247152055,17.5334323922734,67.0133729569094,"rajasthan","hanumangarh",TRUE,3634,295615,TRUE,TRUE,1.20075865213685,97.678114736223,1.21437331453071,9179,32.9711297526964
"2005-06","0803","08","RAJASTHAN","BIKANER",267417,95191,362608,362608,NA,362608,"grade_i_viii_sum",NA,1,0,26.2517649913957,328642,25165,3792,624,301,358524,98.87371486564,-4084,2012,576,2588,742,1353,22.2565687789799,28.6707882534776,52.2797527047913,"rajasthan","bikaner",TRUE,3792,328642,TRUE,TRUE,1.04575740193267,90.6328597273088,1.14067754802457,10423,34.7892161565768
"2005-06","0804","08","RAJASTHAN","CHURU",255140,124513,379653,379653,NA,379653,"grade_i_viii_sum",NA,1,0,32.7965273552428,374332,2598,989,63,0,377982,99.5598612417128,-1671,1698,684,2382,263,1215,28.7153652392947,11.0411418975651,51.007556675063,"rajasthan","churu",TRUE,989,374332,TRUE,TRUE,0.260501036472779,98.598457012061,0.26350777068163,10755,35.3001394700139
"2005-06","0805","08","RAJASTHAN","JHUNJHUNUN",221524,176009,397533,397533,NA,397533,"grade_i_viii_sum",NA,1,0,44.2753180239125,386870,7281,2584,174,69,396978,99.860388948842,-555,2198,1066,3264,336,1779,32.6593137254902,10.2941176470588,54.5036764705882,"rajasthan","jhunjhunun",TRUE,2584,386870,TRUE,TRUE,0.650008930076245,97.3177069576614,0.663492992753958,12020,33.0726289517471
"2005-06","0806","08","RAJASTHAN","ALWAR",425334,207430,632764,632764,NA,632764,"grade_i_viii_sum",NA,1,0,32.7815741729934,592006,31986,1184,913,510,626599,99.0257031057393,-6165,3325,1465,4790,557,1978,30.5845511482255,11.6283924843424,41.294363256785,"rajasthan","alwar",TRUE,913,592006,TRUE,TRUE,0.144287601696683,93.55873595843,0.153983933724505,19843,31.8885249206269
"2005-06","0807","08","RAJASTHAN","BHARATPUR",303862,179987,483849,483849,NA,483849,"grade_i_viii_sum",NA,1,0,37.1990021680318,463970,10772,1930,215,198,477085,98.6020431994279,-6764,2184,1045,3229,342,1258,32.3629606689378,10.5915144007433,38.9594301641375,"rajasthan","bharatpur",TRUE,1930,463970,TRUE,TRUE,0.398884776035499,95.8914868068344,0.414251985404593,15279,31.6675829569998
"2005-06","0808","08","RAJASTHAN","DHAULPUR",193362,54208,247570,247570,NA,247570,"grade_i_viii_sum",NA,1,0,21.8960294058246,238019,4934,1069,359,160,244541,98.7765076544008,-3029,1297,298,1595,395,539,18.6833855799373,24.7648902821317,33.7931034482759,"rajasthan","dhaulpur",TRUE,1069,238019,TRUE,TRUE,0.431797067496062,96.1421012238963,0.4471157063508,6047,40.9409624607243
"2005-06","0809","08","RAJASTHAN","KARAULI",191278,63143,254421,254421,NA,254421,"grade_i_viii_sum",NA,1,0,24.8183129537263,201886,49355,512,173,139,252065,99.0739758117451,-2356,1618,337,1955,487,482,17.2378516624041,24.9104859335038,24.6547314578005,"rajasthan","karauli",TRUE,0,201886,TRUE,TRUE,0,79.3511541893161,0,4959,51.3049001814882
"2005-06","0810","08","RAJASTHAN","SAWAI MADHOPUR",155141,72130,227271,227271,NA,227271,"grade_i_viii_sum",NA,1,0,31.7374412045532,207103,15181,647,638,549,224118,98.6126694562879,-3153,1403,436,1839,420,737,23.7085372485046,22.8384991843393,40.0761283306145,"rajasthan","sawai madhopur",TRUE,0,207103,TRUE,TRUE,0,91.1260125576954,0,6918,32.8521248915872
"2005-06","0813","08","RAJASTHAN","SIKAR",300470,256532,557002,557002,NA,557002,"grade_i_viii_sum",NA,1,0,46.0558489915656,471964,78182,3493,492,484,554615,99.571455757789,-2387,2598,1507,4105,763,1784,36.7113276492083,18.5870889159562,43.4591961023143,"rajasthan","sikar",TRUE,3493,471964,TRUE,TRUE,0.627107263528677,84.7329093970937,0.734661599261342,16979,32.8053477825549
"2005-06","0814","08","RAJASTHAN","NAGAUR",417296,201889,619185,619185,NA,619185,"grade_i_viii_sum",NA,1,0,32.605602525901,592244,10429,4091,1298,628,608690,98.3050299991117,-10495,3604,1251,4855,1126,1715,25.7672502574665,23.1925849639547,35.3244078269825,"rajasthan","nagaur",TRUE,628,592244,TRUE,TRUE,0.10142364559865,95.648957904342,0.105925056335938,18704,33.1044161676647
"2005-06","0815","08","RAJASTHAN","JODHPUR",445416,114707,560123,560123,NA,560123,"grade_i_viii_sum",NA,1,0,20.4788948141747,537296,10329,2592,1156,610,551983,98.546747767901,-8140,3898,614,4512,1686,1109,13.6081560283688,37.3670212765957,24.5789007092199,"rajasthan","jodhpur",TRUE,2592,537296,TRUE,TRUE,0.462755501916543,95.9246451225891,0.480099576208399,15080,37.1434350132626
"2005-06","0816","08","RAJASTHAN","JAISALMER",108964,12041,121005,121005,NA,121005,"grade_i_viii_sum",NA,1,0,9.95082847816206,118190,1802,137,69,0,120198,99.3330854096938,-807,1444,98,1542,881,339,6.35538261997406,57.1335927367056,21.9844357976654,"rajasthan","jaisalmer",TRUE,137,118190,TRUE,TRUE,0.113218462047023,97.6736498491798,0.115780844608585,3914,30.9159427695452
"2005-06","0817","08","RAJASTHAN","BARMER",443675,43868,487543,487543,NA,487543,"grade_i_viii_sum",NA,1,0,8.99777045306773,482684,3018,583,454,351,487090,99.907085118646,-453,4863,248,5111,2759,903,4.8522793973782,53.9816082958325,17.6677753864214,"rajasthan","barmer",TRUE,0,482684,TRUE,TRUE,0,99.0033699591626,0,12254,39.7864370817692
"2005-06","0818","08","RAJASTHAN","JALOR",286380,57834,344214,344214,NA,344214,"grade_i_viii_sum",NA,1,0,16.8017570464885,325422,15244,413,378,308,341765,99.2885239996049,-2449,2135,370,2505,913,510,14.7704590818363,36.4471057884232,20.3592814371257,"rajasthan","jalor",TRUE,413,325422,TRUE,TRUE,0.119983498637476,94.5406055535219,0.126751269814477,8123,42.3752308260495
"2005-06","0819","08","RAJASTHAN","SIROHI",158999,28491,187490,187490,NA,187490,"grade_i_viii_sum",NA,1,0,15.1960104538909,179090,4602,2433,914,258,187297,99.8970611765961,-193,1129,176,1305,399,431,13.4865900383142,30.5747126436782,33.0268199233716,"rajasthan","sirohi",TRUE,4602,179090,TRUE,TRUE,2.45453090831511,95.5197610539229,2.50528057835943,4925,38.0690355329949
"2005-06","0820","08","RAJASTHAN","PALI",312801,89097,401898,401898,NA,401898,"grade_i_viii_sum",NA,1,0,22.1690578206411,385354,8300,1076,616,457,395803,98.4834460484999,-6095,2361,583,2944,640,958,19.8029891304348,21.7391304347826,32.5407608695652,"rajasthan","pali",TRUE,1076,385354,TRUE,TRUE,0.267729622939154,95.8835326376344,0.278446290401884,11811,34.0274320548641
"2005-06","0821","08","RAJASTHAN","AJMER",303226,96655,399881,399881,NA,399881,"grade_i_viii_sum",NA,1,0,24.1709408549043,384314,10673,2120,863,541,398511,99.6573980759276,-1370,2079,576,2655,307,1270,21.6949152542373,11.5630885122411,47.834274952919,"rajasthan","ajmer",TRUE,10673,384314,TRUE,TRUE,2.66904404060208,96.1070918598283,2.702114246798,13529,29.557321309779
"2005-06","0822","08","RAJASTHAN","TONK",173842,56087,229929,229929,NA,229929,"grade_i_viii_sum",NA,1,0,24.3931822432142,224200,4825,505,185,86,229801,99.9443306411979,-128,1580,362,1942,352,771,18.6405767250257,18.1256436663234,39.7013388259526,"rajasthan","tonk",TRUE,505,224200,TRUE,TRUE,0.219633017148772,97.508361276742,0.224739102378674,7764,29.6147604327666
"2005-06","0825","08","RAJASTHAN","RAJSAMAND",187627,27836,215463,215463,NA,215463,"grade_i_viii_sum",NA,1,0,12.9191554930545,211911,1974,955,149,0,214989,99.7800086325726,-474,1960,211,2171,792,664,9.71902349147858,36.480884385076,30.584983878397,"rajasthan","rajsamand",TRUE,955,211911,TRUE,TRUE,0.443231552517138,98.3514570947216,0.448639049918728,7009,30.7409045512912
"2005-06","0826","08","RAJASTHAN","UDAIPUR",425185,67284,492469,492469,NA,492469,"grade_i_viii_sum",NA,1,0,13.6625858683491,475886,8495,4691,298,229,489599,99.4172222007883,-2870,4523,469,4992,1808,1001,9.39503205128205,36.2179487179487,20.0520833333333,"rajasthan","udaipur",TRUE,8495,475886,TRUE,TRUE,1.72498167397339,96.6326814479693,1.75378472731176,16139,30.514220211909
"2005-06","0827","08","RAJASTHAN","DUNGARPUR",230106,34216,264322,264322,NA,264322,"grade_i_viii_sum",NA,1,0,12.9448173061645,258804,1227,712,255,229,261227,98.8290796831138,-3095,2430,276,2706,962,399,10.19955654102,35.5506282335551,14.7450110864745,"rajasthan","dungarpur",TRUE,712,258804,TRUE,TRUE,0.269368421849108,97.9123947306694,0.274356879729959,8744,30.2289569990851
"2005-06","0828","08","RAJASTHAN","BANSWARA",330468,40264,370732,370732,NA,370732,"grade_i_viii_sum",NA,1,0,10.8606756363087,361804,4558,2088,127,57,368634,99.4340925520322,-2098,3377,332,3709,1408,968,8.95119978430844,37.9617147479105,26.0986788891885,"rajasthan","banswara",TRUE,2088,361804,TRUE,TRUE,0.563210081676251,97.5917913749015,0.573796620975454,11007,33.6814754247297
"2005-06","0829","08","RAJASTHAN","CHITTAURGARH",266758,57201,323959,323959,NA,323959,"grade_i_viii_sum",NA,1,0,17.6568639858748,305969,4198,3988,380,197,314732,97.1518000734661,-9227,2881,490,3371,1041,889,14.5357460694156,30.881044200534,26.3719964402255,"rajasthan","chittaurgarh",TRUE,4198,305969,TRUE,TRUE,1.29584299247744,94.4468281480064,1.35346442400384,11553,28.0411148619406
"2005-06","0830","08","RAJASTHAN","KOTA",176458,124652,301110,301110,NA,301110,"grade_i_viii_sum",NA,1,0,41.3974959317193,280381,10500,8606,370,324,300181,99.691474876291,-929,1319,760,2079,257,1076,36.5560365560366,12.3617123617124,51.7556517556518,"rajasthan","kota",TRUE,8606,280381,TRUE,TRUE,2.85809172727575,93.1158048553685,2.9779886292463,11683,25.7733458871865
"2005-06","0901","09","UTTAR PRADESH","SAHARANPUR",268895,181040,449935,449935,NA,449935,"grade_i_viii_sum",NA,1,0,40.236923111116,409605,18540,8714,1280,76,438215,97.3951793036772,-11720,1917,1212,3129,127,2515,38.7344199424736,4.05880472994567,80.377117289869,"uttar pradesh","saharanpur",TRUE,1280,409605,TRUE,TRUE,0.28448553679976,91.0364830475513,0.311522688830208,10441,43.0930945311752
"2005-06","0902","09","UTTAR PRADESH","MUZAFFARNAGAR",332790,106704,439494,439494,NA,439494,"grade_i_viii_sum",NA,1,0,24.278829745116,426352,2963,571,467,265,430618,97.9804047381762,-8876,2214,727,2941,212,2398,24.7194831689901,7.20843250595036,81.5368922135328,"uttar pradesh","muzaffarnagar",TRUE,0,426352,TRUE,TRUE,0,97.0097430226579,0,7702,57.0623214749416
"2005-06","0903","09","UTTAR PRADESH","BIJNOR",303118,326865,629983,629983,NA,629983,"grade_i_viii_sum",NA,1,0,51.8847333975679,58241,1727,273,156,0,60397,9.58708409592005,-569586,2213,1834,4047,212,2537,45.3175191499876,5.2384482332592,62.688411168767,"uttar pradesh","bijnor",TRUE,0,58241,TRUE,TRUE,0,9.24485263888073,0,13954,45.1471262720367
"2005-06","0904","09","UTTAR PRADESH","MORADABAD",497816,320590,818406,818406,NA,818406,"grade_i_viii_sum",NA,1,0,39.1724889602471,817935,310,161,0,0,818406,100,0,2583,1332,3915,316,3078,34.0229885057471,8.07151979565773,78.6206896551724,"uttar pradesh","moradabad",TRUE,310,817935,TRUE,TRUE,0.0378785101771004,99.9424491022793,0.0378859632506156,11696,69.9731532147743
"2005-06","0905","09","UTTAR PRADESH","RAMPUR",311444,93522,404966,404966,NA,404966,"grade_i_viii_sum",NA,1,0,23.0937905898273,400647,3705,0,0,0,404352,99.8483823333317,-614,1525,455,1980,280,1674,22.979797979798,14.1414141414141,84.5454545454545,"uttar pradesh","rampur",TRUE,0,400647,TRUE,TRUE,0,98.9334907128006,0,4740,85.435864978903
"2005-06","0906","09","UTTAR PRADESH","JYOTIBA PHULE NAGAR",187610,170479,358089,358089,NA,358089,"grade_i_viii_sum",NA,1,0,47.6079968946268,357354,233,0,0,0,357587,99.8598113876718,-502,1288,652,1940,234,1329,33.6082474226804,12.0618556701031,68.5051546391753,"uttar pradesh","jyotiba phule nagar",TRUE,0,357354,TRUE,TRUE,0,99.7947437648183,0,5506,65.0361423901199
"2005-06","0907","09","UTTAR PRADESH","MEERUT",187437,128966,316403,316403,NA,316403,"grade_i_viii_sum",NA,1,0,40.7600433624207,285594,27414,1251,165,0,314424,99.3745318470432,-1979,1930,632,2562,118,1530,24.6682279469165,4.60577673692428,59.7189695550351,"uttar pradesh","meerut",TRUE,165,285594,TRUE,TRUE,0.0521486837988262,90.2627345505574,0.0577409635392061,8730,36.2431844215349
"2005-06","0908","09","UTTAR PRADESH","BAGHPAT",119748,46158,165906,165906,NA,165906,"grade_i_viii_sum",NA,1,0,27.8217785975191,165006,210,138,125,70,165549,99.7848179089364,-357,668,199,867,7,754,22.9527104959631,0.807381776239908,86.9665513264129,"uttar pradesh","baghpat",TRUE,125,165006,TRUE,TRUE,0.075343869420033,99.4575241401758,0.0756974765489218,2430,68.2740740740741
"2005-06","0909","09","UTTAR PRADESH","GHAZIABAD",216422,137281,353703,353703,NA,353703,"grade_i_viii_sum",NA,1,0,38.8125065379711,350948,1994,429,332,0,353703,100,0,1211,394,1605,69,1353,24.5482866043614,4.29906542056075,84.2990654205608,"uttar pradesh","ghaziabad",TRUE,0,350948,TRUE,TRUE,0,99.2210979267917,0,6738,52.4937666963491
"2005-06","0910","09","UTTAR PRADESH","GAUTAM BUDDHA NAGAR",98216,64712,162928,162928,NA,162928,"grade_i_viii_sum",NA,1,0,39.7181577138368,160919,856,630,211,182,162798,99.9202101541785,-130,702,245,947,99,742,25.8711721224921,10.454065469905,78.3526927138332,"uttar pradesh","gautam buddha nagar",TRUE,856,160919,TRUE,TRUE,0.525385446332122,98.7669399980359,0.529129964456807,3461,47.0754117307137
"2005-06","0911","09","UTTAR PRADESH","BULANDSHAHR",281082,125097,406179,406179,NA,406179,"grade_i_viii_sum",NA,1,0,30.7984903207699,378023,22015,0,0,0,400038,98.4881049980427,-6141,1952,739,2691,161,1674,27.4619100706057,5.98290598290598,62.2073578595318,"uttar pradesh","bulandshahr",TRUE,0,378023,TRUE,TRUE,0,93.0680808215097,0,9811,41.4003669350729
"2005-06","0912","09","UTTAR PRADESH","ALIGARH",305748,141606,447354,447354,NA,447354,"grade_i_viii_sum",NA,1,0,31.654126262423,447229,125,0,0,0,447354,100,0,2057,628,2685,109,2406,23.389199255121,4.05959031657356,89.608938547486,"uttar pradesh","aligarh",TRUE,0,447229,TRUE,TRUE,0,99.9720579228083,0,9525,46.9662992125984
"2005-06","0915","09","UTTAR PRADESH","AGRA",337959,159401,497360,497360,NA,497360,"grade_i_viii_sum",NA,1,0,32.0494209425768,497028,332,0,0,281,497641,100.056498311083,281,2065,544,2609,244,2029,20.8509007282484,9.35224223840552,77.7692602529705,"uttar pradesh","agra",FALSE,NA,497028,FALSE,TRUE,NA,99.9332475470484,NA,8900,55.8831460674157
"2005-06","0916","09","UTTAR PRADESH","FIROZABAD",243221,106151,349372,349372,NA,349372,"grade_i_viii_sum",NA,1,0,30.3833735960523,347458,1346,486,82,0,349372,100,0,1514,478,1992,79,1654,23.995983935743,3.96586345381526,83.0321285140562,"uttar pradesh","firozabad",TRUE,0,347458,TRUE,TRUE,0,99.4521598754336,0,5892,59.295994568907
"2005-06","0917","09","UTTAR PRADESH","ETAH",397455,170886,568341,568341,NA,568341,"grade_i_viii_sum",NA,1,0,30.067512285758,568211,90,40,82,0,568423,100.014427957863,82,2564,908,3472,363,1776,26.1520737327189,10.455069124424,51.1520737327189,"uttar pradesh","etah",FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,12348,46.0269679300292
"2005-06","0918","09","UTTAR PRADESH","MAINPURI",251521,33474,284995,284995,NA,284995,"grade_i_viii_sum",NA,1,0,11.7454692187582,282279,293,115,49,0,282736,99.2073545149915,-2259,1669,211,1880,93,890,11.2234042553191,4.9468085106383,47.3404255319149,"uttar pradesh","mainpuri",TRUE,0,282279,TRUE,TRUE,0,99.0470008245759,0,5288,53.8946671709531
"2005-06","0919","09","UTTAR PRADESH","BUDAUN",494927,108563,603490,603490,NA,603490,"grade_i_viii_sum",NA,1,0,17.9891961755787,600866,1003,482,62,8,602421,99.822863676283,-1069,2673,752,3425,214,2992,21.956204379562,6.24817518248175,87.3576642335766,"uttar pradesh","budaun",TRUE,482,600866,TRUE,TRUE,0.0798687633597906,99.5651957778919,0.0801532556855598,10879,55.4729294971964
"2005-06","0920","09","UTTAR PRADESH","BAREILLY",451941,161289,613230,613230,NA,613230,"grade_i_viii_sum",NA,1,0,26.3015508047551,612821,0,0,0,8,612829,99.9346085481793,-401,2295,824,3119,280,2072,26.418723949984,8.97723629368387,66.4315485732607,"uttar pradesh","bareilly",FALSE,NA,612821,FALSE,TRUE,NA,99.933303980562,NA,11935,51.3808127356514
"2005-06","0921","09","UTTAR PRADESH","PILIBHIT",268132,32818,300950,300950,NA,300950,"grade_i_viii_sum",NA,1,0,10.9048014620369,297081,2469,1226,0,0,300776,99.9421830868915,-174,1445,175,1620,125,1258,10.8024691358025,7.71604938271605,77.6543209876543,"uttar pradesh","pilibhit",TRUE,0,297081,TRUE,TRUE,0,98.7144043861106,0,4753,63.3179044813802
