"specification_id","adjustment_id","construction_id","estimate_2sls","std_error_clustered","p_value_clustered","effective_f","effective_f_critical_value","effective_f_p_value","effective_f_df","reduced_form_joint_f","reduced_form_joint_p","anderson_rubin_f_beta0","anderson_rubin_p_beta0","ar_95_lower","ar_95_upper","ar_95_empty","ar_95_n_components","ar_95_disconnected","ar_95_contains_zero","ar_95_grid_accepted_min","ar_95_grid_accepted_max","ar_95_left_truncated","ar_95_right_truncated","ar_95_components","n","status","reason","construct_id","treatment","analysis_scope","domain","margin","source_side","paper_role","label"
"unadjusted__distant_share","unadjusted","distant_share",-0.00309969571464113,0.0036751063776852,0.399675917110561,9.51328722720561,23.1085112116065,0.531052539963364,1,0.761083223251343,0.383704085444448,0.761083223251342,0.383704085444448,-0.0144040779667781,0.00447023109313803,FALSE,1,FALSE,TRUE,-0.0144040779667781,0.00447023109313803,FALSE,FALSE,"[-0.0144041, 0.00447023]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"unadjusted__top3_legacy","unadjusted","top3_legacy",-0.002333572620566,0.00196723743832313,0.236497188181187,17.6216679137176,23.1085112116065,0.150208542426452,1,1.19977777602392,0.27426564309366,1.19977777602392,0.27426564309366,-0.00596030812418405,0.00198676937472801,FALSE,1,FALSE,TRUE,-0.00596030812418405,0.00198676937472801,FALSE,FALSE,"[-0.00596031, 0.00198677]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"unadjusted__nonzero_mean_hindi_urdu","unadjusted","nonzero_mean_hindi_urdu",-0.00160587750123959,0.00329523590969591,0.626387952079614,14.0086206002623,23.1085112116065,0.280778116796562,1,0.227302856685068,0.63388755983182,0.22730285668507,0.633887559831819,-0.00844376984259405,0.00645700046786604,FALSE,1,FALSE,TRUE,-0.00844376984259405,0.00645700046786604,FALSE,FALSE,"[-0.00844377, 0.006457]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"unadjusted__nonzero_mean_shastry","unadjusted","nonzero_mean_shastry",-0.00160007527797036,0.00328073061490266,0.62611599737665,14.2061823371682,23.1085112116065,0.271981437673751,1,0.230509678409729,0.631506857373155,0.230509678409731,0.631506857373153,-0.00844376984259405,0.00596030812418404,FALSE,1,FALSE,TRUE,-0.00844376984259405,0.00596030812418404,FALSE,FALSE,"[-0.00844377, 0.00596031]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"unadjusted__nonzero_mean_sensitivity_low","unadjusted","nonzero_mean_sensitivity_low",-0.00159058606999819,0.00335745221989395,0.636034892582762,14.20160540499,23.1085112116065,0.272182980623836,1,0.217692338618972,0.641152994190202,0.217692338618973,0.641152994190201,-0.00894046218627606,0.00645700046786604,FALSE,1,FALSE,TRUE,-0.00894046218627606,0.00645700046786604,FALSE,FALSE,"[-0.00894046, 0.006457]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"unadjusted__nonzero_mean_sensitivity_high","unadjusted","nonzero_mean_sensitivity_high",-0.000166205509777248,0.00408253477808058,0.967553928992223,15.318132978412,23.1085112116065,0.226157555151512,1,0.00165084381381761,0.967618268972934,0.00165084381381761,0.967618268972934,-0.00844376984259405,0.00993384687364006,FALSE,1,FALSE,TRUE,-0.00844376984259405,0.00993384687364006,FALSE,FALSE,"[-0.00844377, 0.00993385]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"unadjusted__nonzero_mean_hindi_urdu_separate","unadjusted","nonzero_mean_hindi_urdu_separate",-0.0018793746844713,0.00314969097856451,0.551181342041163,12.6125270383598,23.1085112116065,0.348588394086997,1,0.329839747648828,0.566197141199048,0.329839747648832,0.566197141199046,-0.00844376984259405,0.00596030812418404,FALSE,1,FALSE,TRUE,-0.00844376984259405,0.00596030812418404,FALSE,FALSE,"[-0.00844377, 0.00596031]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"unadjusted__distance_shares_all","unadjusted","distance_shares_all",0.000635833762086208,0.00219101657233356,0.771868250509447,6.63174654705393,19.311983692984,0.829676127203707,1.99215960545679,39.5533819666815,6.65881168428658e-31,39.5533819666815,6.65881168428658e-31,NA,NA,TRUE,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"unadjusted__distance_shares_all_unmapped","unadjusted","distance_shares_all_unmapped",-0.000367816138849905,0.00180671921734927,0.838822178095764,14.3420638777175,20.7394726588805,0.240755605281354,1.48785982152009,30.6984008699603,5.49361382409342e-25,30.6984008699604,5.49361382409257e-25,NA,NA,TRUE,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"unadjusted__distance_shares_mapped","unadjusted","distance_shares_mapped",-0.00150708594689356,0.00188522988817811,0.424695898754741,7.43698006363388,19.756074587151,0.754576796189432,1.80961555428629,20.4203363981809,1.876628217743e-17,20.420336398181,1.8766282177426e-17,NA,NA,TRUE,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"unadjusted__glottolog_mean","unadjusted","glottolog_mean",0.000774481004789625,0.00306857928728596,0.80091601611647,10.9327858721527,23.1085112116065,0.442671786660805,1,0.0657501038549402,0.797808167575047,0.0657501038549405,0.797808167575047,-0.00546361578050204,0.00943715452995805,FALSE,1,FALSE,TRUE,-0.00546361578050204,0.00943715452995805,FALSE,FALSE,"[-0.00546362, 0.00943715]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"unadjusted__glottolog_mean_shastry","unadjusted","glottolog_mean_shastry",0.00859362459998045,0.0125660635005619,0.49459790787481,1.32690942593056,23.1085112116065,0.977811570722094,1,1.06869033119216,0.302099805492894,1.06869033119215,0.302099805492896,NA,NA,FALSE,1,FALSE,TRUE,-0.0993384687364007,0.0993384687364007,TRUE,TRUE,"[grid<= -0.0993385, 0.0993385 <=grid]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"unadjusted__dyen_noncognate","unadjusted","dyen_noncognate",-0.00281635727894405,0.00511149142868809,0.58206354836047,3.40099400949922,23.1085112116065,0.906265064387089,1,0.289714469908168,0.590812203890004,0.289714469908166,0.590812203890005,NA,NA,FALSE,1,FALSE,TRUE,-0.0993384687364007,0.0993384687364007,TRUE,TRUE,"[grid<= -0.0993385, 0.0993385 <=grid]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"unadjusted__dyen_noncognate_shastry","unadjusted","dyen_noncognate_shastry",0.00417433237178382,0.0329736571549668,0.899347606889745,0.105366845435016,23.1085112116065,0.997972174117743,1,0.0245612732444045,0.875573909553728,0.0245612732444046,0.875573909553727,NA,NA,FALSE,1,FALSE,TRUE,-0.0993384687364007,0.0993384687364007,TRUE,TRUE,"[grid<= -0.0993385, 0.0993385 <=grid]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"region_main__nonzero_mean","region_main","nonzero_mean",0.00922098917451867,0.0584970982179278,0.874861559488102,0.124920981000071,23.1085112116065,0.997733234097697,1,0.046890497857636,0.828723998111271,0.0468904978576338,0.828723998111275,NA,NA,FALSE,1,FALSE,TRUE,-0.0993384687364007,0.0993384687364007,TRUE,TRUE,"[grid<= -0.0993385, 0.0993385 <=grid]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"region_main__distant_share","region_main","distant_share",-0.00686228770902219,0.0101821905843229,0.500903057482867,1.7823792360361,23.1085112116065,0.966170083670642,1,0.370967574907255,0.542974729210904,0.370967574907254,0.542974729210905,NA,NA,FALSE,1,FALSE,TRUE,-0.0993384687364007,0.0993384687364007,TRUE,TRUE,"[grid<= -0.0993385, 0.0993385 <=grid]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"region_main__top3_legacy","region_main","top3_legacy",-0.0086904665311419,0.029152732961404,0.765848549574654,0.307875377673971,23.1085112116065,0.995539274700139,1,0.0874815475675615,0.767624403896989,0.087481547567561,0.76762440389699,NA,NA,FALSE,1,FALSE,TRUE,-0.0993384687364007,0.0993384687364007,TRUE,TRUE,"[grid<= -0.0993385, 0.0993385 <=grid]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"region_main__nonzero_mean_hindi_urdu","region_main","nonzero_mean_hindi_urdu",0.00933599851175995,0.061105505773995,0.878679139811579,0.114838443304146,23.1085112116065,0.997855755973192,1,0.0438870087729467,0.834217962288693,0.0438870087729449,0.834217962288696,NA,NA,FALSE,1,FALSE,TRUE,-0.0993384687364007,0.0993384687364007,TRUE,TRUE,"[grid<= -0.0993385, 0.0993385 <=grid]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"region_main__nonzero_mean_shastry","region_main","nonzero_mean_shastry",-16.6138868506802,86665.3978915821,0.999847182816869,3.91191891008129e-08,23.1085112116065,0.999998936683387,1,0.0480352970355568,0.826679956186322,0.0480352970355536,0.826679956186328,NA,NA,FALSE,1,FALSE,TRUE,-0.0993384687364007,0.0993384687364007,TRUE,TRUE,"[grid<= -0.0993385, 0.0993385 <=grid]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"region_main__nonzero_mean_sensitivity_low","region_main","nonzero_mean_sensitivity_low",0.0642822768407862,1.44276958928167,0.964494407748885,0.00256436217479209,23.1085112116065,0.999726708779427,1,0.0459772665063555,0.830375463017958,0.0459772665063561,0.830375463017957,NA,NA,FALSE,1,FALSE,TRUE,-0.0993384687364007,0.0993384687364007,TRUE,TRUE,"[grid<= -0.0993385, 0.0993385 <=grid]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"region_main__nonzero_mean_sensitivity_high","region_main","nonzero_mean_sensitivity_high",-0.0247036514936322,0.0407871030002212,0.545229578732255,0.352709811329919,23.1085112116065,0.994977569516951,1,1.31728853820137,0.252073112582606,1.31728853820139,0.252073112582602,NA,NA,FALSE,1,FALSE,TRUE,-0.0993384687364007,0.0993384687364007,TRUE,TRUE,"[grid<= -0.0993385, 0.0993385 <=grid]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"region_main__nonzero_mean_hindi_urdu_separate","region_main","nonzero_mean_hindi_urdu_separate",0.00976411281805013,0.0460875862944998,0.832372676235285,0.226410237554157,23.1085112116065,0.996526558324861,1,0.0831738020137484,0.773258040181258,0.0831738020137497,0.773258040181256,NA,NA,FALSE,1,FALSE,TRUE,-0.0993384687364007,0.0993384687364007,TRUE,TRUE,"[grid<= -0.0993385, 0.0993385 <=grid]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"region_main__distance_shares_all","region_main","distance_shares_all",-0.00721571521591525,0.00355369486915431,0.0432592791136549,2.27905602300146,19.5796503365467,0.992061801552472,1.878866146023,7.79548546538737,7.07281246450448e-07,7.79548546538702,7.07281246450943e-07,NA,NA,TRUE,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"region_main__distance_shares_all_unmapped","region_main","distance_shares_all_unmapped",-0.0088161183742457,0.00375695889841901,0.0196523468496104,1.50748231830465,20.167759058856,0.995653874611463,1.66276552960745,7.07730975915377,3.0661796259006e-06,7.0773097591541,3.06617962589852e-06,NA,NA,TRUE,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"region_main__distance_shares_mapped","region_main","distance_shares_mapped",-0.00500351262840553,0.00361295611197704,0.16719936751798,1.16535840943588,20.4741830685902,0.996800407683662,1.56523624990788,9.34604151196573,3.09444217666711e-08,9.34604151196685,3.09444217666015e-08,NA,NA,FALSE,2,TRUE,FALSE,-0.0993384687364007,0.0993384687364007,TRUE,TRUE,"[grid<= -0.0993385, -0.0630799] U [0.0754972, 0.0993385 <=grid]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"region_main__glottolog_mean","region_main","glottolog_mean",-0.00146115907732076,0.00646267862326676,0.821296107408491,3.42284817358545,23.1085112116065,0.905271165356239,1,0.0482603542015327,0.826279736601824,0.0482603542015326,0.826279736601824,NA,NA,FALSE,1,FALSE,TRUE,-0.0993384687364007,0.0993384687364007,TRUE,TRUE,"[grid<= -0.0993385, 0.0993385 <=grid]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"region_main__glottolog_mean_shastry","region_main","glottolog_mean_shastry",-0.0015511951307071,0.00706771419839899,0.82644133711314,3.30621291783635,23.1085112116065,0.910522599143702,1,0.0459645464911125,0.830398570093993,0.045964546491111,0.830398570093996,NA,NA,FALSE,1,FALSE,TRUE,-0.0993384687364007,0.0993384687364007,TRUE,TRUE,"[grid<= -0.0993385, 0.0993385 <=grid]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"region_main__dyen_noncognate","region_main","dyen_noncognate",0.000596980461280402,0.00385125461667852,0.876926432192947,2.90231251263547,23.1085112116065,0.927671239414668,1,0.0268533144331461,0.869952706923021,0.0268533144331459,0.869952706923022,NA,NA,FALSE,2,TRUE,TRUE,-0.0993384687364007,0.0993384687364007,TRUE,TRUE,"[grid<= -0.0993385, -0.0188743] U [-0.006457, 0.0993385 <=grid]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"region_main__dyen_noncognate_shastry","region_main","dyen_noncognate_shastry",0.000445245515807961,0.00347010414805411,0.897997903238109,3.56235405366092,23.1085112116065,0.898820416995135,1,0.0177238285521253,0.894186894930049,0.0177238285521252,0.894186894930049,NA,NA,FALSE,2,TRUE,TRUE,-0.0993384687364007,0.0993384687364007,TRUE,TRUE,"[grid<= -0.0993385, -0.0432122] U [-0.00596031, 0.0993385 <=grid]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"region_expanded__nonzero_mean","region_expanded","nonzero_mean",0.00225638476222517,0.0120472790655699,0.851568127710189,2.32667512248146,23.1085112116065,0.949179188542927,1,0.0385564934086179,0.844474936515526,0.0385564934086178,0.844474936515526,NA,NA,FALSE,1,FALSE,TRUE,-0.0993384687364007,0.0993384687364007,TRUE,TRUE,"[grid<= -0.0993385, 0.0993385 <=grid]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"region_expanded__distant_share","region_expanded","distant_share",-0.0107145428659282,0.0211347202159414,0.612586323122528,0.922293546119809,23.1085112116065,0.986183124432043,1,0.27539309860144,0.600159547434032,0.275393098601438,0.600159547434033,NA,NA,FALSE,1,FALSE,TRUE,-0.0993384687364007,0.0993384687364007,TRUE,TRUE,"[grid<= -0.0993385, 0.0993385 <=grid]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"region_expanded__top3_legacy","region_expanded","top3_legacy",0.0714102282455384,1.46933353343339,0.961273012205451,0.00279376500761616,23.1085112116065,0.999714648624456,1,0.0377653268399401,0.846058602951647,0.0377653268399408,0.846058602951645,NA,NA,FALSE,1,FALSE,TRUE,-0.0993384687364007,0.0993384687364007,TRUE,TRUE,"[grid<= -0.0993385, 0.0993385 <=grid]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"region_expanded__nonzero_mean_hindi_urdu","region_expanded","nonzero_mean_hindi_urdu",0.00207175887787927,0.0121103898074663,0.864292749205712,2.37798922017644,23.1085112116065,0.947407110139017,1,0.0318521480643942,0.858484428936766,0.031852148064394,0.858484428936766,NA,NA,FALSE,1,FALSE,TRUE,-0.0993384687364007,0.0993384687364007,TRUE,TRUE,"[grid<= -0.0993385, 0.0993385 <=grid]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"region_expanded__nonzero_mean_shastry","region_expanded","nonzero_mean_shastry",0.00262505735901955,0.01544931889605,0.865203524403847,1.48463400898303,23.1085112116065,0.974047458741868,1,0.0320434027415788,0.858065208647498,0.0320434027415777,0.8580652086475,NA,NA,FALSE,1,FALSE,TRUE,-0.0993384687364007,0.0993384687364007,TRUE,TRUE,"[grid<= -0.0993385, 0.0993385 <=grid]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"region_expanded__nonzero_mean_sensitivity_low","region_expanded","nonzero_mean_sensitivity_low",0.00243972818865013,0.0149129242059334,0.870168474738321,1.59035210781883,23.1085112116065,0.971366033332057,1,0.0293541773668163,0.864090736909296,0.0293541773668154,0.864090736909298,NA,NA,FALSE,1,FALSE,TRUE,-0.0993384687364007,0.0993384687364007,TRUE,TRUE,"[grid<= -0.0993385, 0.0993385 <=grid]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"region_expanded__nonzero_mean_sensitivity_high","region_expanded","nonzero_mean_sensitivity_high",0.0344549138506531,0.073826649856409,0.641086589896632,0.371800583663839,23.1085112116065,0.994733671307455,1,1.37098632575547,0.242663500566324,1.37098632575551,0.242663500566317,NA,NA,FALSE,1,FALSE,TRUE,-0.0993384687364007,0.0993384687364007,TRUE,TRUE,"[grid<= -0.0993385, 0.0993385 <=grid]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"region_expanded__nonzero_mean_hindi_urdu_separate","region_expanded","nonzero_mean_hindi_urdu_separate",0.00337834070382101,0.0124837173614663,0.786887973183986,2.55383538451475,23.1085112116065,0.941116280543924,1,0.0848571576469858,0.771041165815923,0.0848571576469841,0.771041165815926,NA,NA,FALSE,1,FALSE,TRUE,-0.0993384687364007,0.0993384687364007,TRUE,TRUE,"[grid<= -0.0993385, 0.0993385 <=grid]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"region_expanded__distance_shares_all","region_expanded","distance_shares_all",-0.0101195010771481,0.0055043962960011,0.0670759891788196,1.51193409134437,19.7387421475269,0.997080592039604,1.81624019454761,7.93725996252188,5.36517322225277e-07,7.93725996252111,5.36517322226105e-07,NA,NA,FALSE,1,FALSE,FALSE,-0.0993384687364007,-0.0129140009357321,TRUE,FALSE,"[grid<= -0.0993385, -0.012914]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"region_expanded__distance_shares_all_unmapped","region_expanded","distance_shares_all_unmapped",-0.0113165343015037,0.0066868576892604,0.0917193004073613,1.07981310579557,20.2095103961615,0.997905835935785,1.64892351356751,7.04884347525733,3.27864975261765e-06,7.04884347525873,3.27864975260828e-06,NA,NA,FALSE,1,FALSE,FALSE,-0.0993384687364007,-0.0149007703104601,TRUE,FALSE,"[grid<= -0.0993385, -0.0149008]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
